t,az
2.30,3244
4.30,3180
6.30,3126
8.30,3074
10.30,3016
12.20,3002
14.18,2998
16.15,2998
18.13,2986
20.10,3012
22.10,3032
24.08,3076
26.05,3138
28.03,3192
30.00,3240
32.00,3304
33.98,3386
35.95,3482
37.93,3592
39.90,3702
41.90,3786
43.88,3904
45.85,4068
47.83,4214
49.80,4358
51.80,4464
53.78,4566
55.75,4636
57.73,4730
59.70,4842
61.70,4938
63.68,4976
65.65,5026
67.63,5082
69.60,5100
71.60,5082
73.58,5056
75.55,5020
77.53,4984
79.50,4954
81.40,4924
83.38,4842
85.35,4842
87.33,4792
89.30,4742
91.30,4692
93.28,4664
95.25,4622
97.23,4622
99.20,4572
101.20,4572
103.18,4484
105.15,4484
107.13,4478
109.10,4478
111.10,4524
113.08,4524
115.05,4486
117.03,4486
119.00,4508
121.00,4532
122.98,4520
124.95,4508
126.93,4482
128.90,4474
130.90,4458
132.88,4432
134.85,4428
136.83,4418
138.80,4426
140.70,4420
142.70,4414
144.70,4398
146.70,4400
148.70,4400
150.60,4386
152.58,4396
154.55,4396
156.53,4396
158.50,4368
160.50,4350
162.48,4308
164.45,4280
166.43,4270
168.40,4248
170.40,4194
172.38,4100
174.35,4036
176.33,3988
178.30,3932
180.30,3898
182.28,3856
184.25,3812
186.23,3778
188.20,3756
190.20,3718
192.18,3692
194.15,3678
196.13,3680
198.10,3668
200.10,3692
202.08,3688
204.05,3690
206.03,3722
208.00,3782
209.90,3818
211.90,3852
213.90,3864
215.90,3880
217.90,3924
219.80,4002
221.78,4088
223.75,4148
225.73,4172
227.70,4196
229.70,4222
231.68,4268
233.65,4310
235.63,4344
237.60,4380
239.60,4422
241.58,4466
243.55,4478
245.53,4500
247.50,4532
249.50,4586
251.48,4628
253.45,4680
255.43,4734
257.40,4774
259.40,4812
261.38,4860
263.35,4880
265.33,4886
267.30,4928
269.30,4958
271.28,4988
273.25,5028
275.23,5032
277.20,5036
279.10,5066
281.10,5076
283.10,5066
285.10,5082
287.10,5086
289.00,5112
290.98,5098
292.95,5086
294.93,5068
296.90,5048
298.90,5034
300.88,5002
302.85,4986
304.83,4972
