t,az
3.50,82
5.48,282
7.45,504
9.43,738
11.40,914
13.30,1128
15.30,1158
17.30,980
19.30,754
21.30,492
23.20,230
25.18,12
27.15,-252
29.13,-434
31.10,-518
33.10,-600
35.08,-694
37.05,-762
39.03,-724
41.00,-688
43.00,-654
44.98,-632
46.95,-722
48.93,-706
50.90,-672
52.90,-662
54.88,-594
56.85,-534
58.83,-452
60.80,-376
62.80,-296
64.78,-276
66.75,-258
68.73,-274
70.70,-298
72.70,-230
74.68,-132
76.65,-88
78.63,-50
80.60,36
82.50,206
84.50,472
86.50,602
88.50,494
90.50,428
92.40,358
94.38,202
96.35,40
98.33,26
100.30,-6
102.30,-142
104.28,-318
106.25,-386
108.23,-406
110.20,-326
112.20,-250
114.18,-216
116.15,-168
118.13,-200
120.10,-216
122.10,-256
124.08,-162
126.05,-14
128.03,58
130.00,114
132.00,156
133.98,162
135.95,90
137.93,-34
139.90,-42
141.90,56
143.88,74
145.85,46
147.83,16
149.80,6
151.70,-16
153.70,-36
155.70,-14
157.70,-52
159.70,-60
161.60,-86
163.58,-90
165.55,-78
167.53,-80
169.50,-102
171.50,-122
173.48,-162
175.45,-160
177.43,-158
179.40,-130
181.40,-116
183.38,-112
185.35,-84
187.33,-40
189.30,-24
191.30,-62
193.28,-100
195.25,-116
197.23,-118
199.20,-100
201.20,-58
203.18,-2
205.15,12
207.13,10
209.10,18
211.10,-10
213.08,10
215.05,40
217.03,72
219.00,98
220.90,138
222.90,174
224.90,212
226.90,228
228.90,278
230.80,314
232.78,318
234.75,338
236.73,356
238.70,370
240.70,366
242.68,380
244.65,398
246.63,400
248.60,420
250.60,398
252.58,394
254.55,398
256.53,414
258.50,452
260.50,442
262.48,434
264.45,380
266.43,354
268.40,370
270.40,366
272.38,360
274.35,370
276.33,386
278.30,394
280.30,404
282.28,414
284.25,376
286.23,370
288.20,410
290.10,424
292.10,424
294.10,424
296.10,424
298.10,400
300.00,362
301.98,396
303.95,418
305.93,368
307.90,336
309.90,318
311.88,288
313.85,270
315.83,264
317.80,234
319.80,236
321.78,238
323.75,254
325.73,228
327.70,200
329.70,208
331.68,264
333.65,236
335.63,180
337.60,138
339.60,88
341.58,66
343.55,60
345.53,50
347.50,62
349.50,128
351.48,234
353.45,378
355.43,562
357.40,752
