t,lead_I,lead_II,v3,v4
1.4,-8570,-56131,89421,54458
3.4,-8237,-55838,88808,53879
5.4,-8948,-56354,89141,53928
7.4,-9581,-56826,89446,53956
9.4,-9433,-56914,89323,53799
11.4,-9497,-57303,89527,54022
13.4,-10125,-57777,90021,54551
15.4,-10251,-57485,90064,54795
17.4,-9453,-56696,89740,54721
19.4,-8560,-56155,89562,54590
21.4,-8205,-55839,89491,54379
23.4,-8432,-55786,89470,54177
25.4,-9180,-56344,89706,54220
27.4,-10035,-56904,89996,54321
29.4,-10434,-56670,90055,54264
31.4,-10472,-56421,90182,54362
33.4,-10355,-57001,90492,54726
35.4,-9738,-57357,90506,54889
37.4,-8797,-56579,90223,54778
39.4,-8457,-55733,90138,54789
41.4,-8696,-55708,90172,54829
43.4,-8647,-55817,90078,54625
45.4,-8487,-55656,90187,54489
47.4,-9006,-55770,90571,54668
49.4,-9868,-56221,90785,54874
51.4,-10212,-56552,90885,55036
53.4,-9977,-56655,91158,55331
55.4,-9489,-56501,91273,55548
57.4,-8917,-55985,91037,55495
59.4,-8530,-55397,90900,55430
61.4,-8477,-55083,90964,55436
63.4,-8548,-54987,90940,55329
65.4,-8639,-55108,91033,55272
67.4,-8857,-55599,91460,55490
69.4,-9155,-56185,91833,55763
71.4,-9383,-56351,91939,55933
73.4,-9399,-55984,91997,56128
75.4,-9044,-55327,91920,56242
77.4,-8401,-54659,91608,56105
79.4,-7818,-54262,91462,55966
81.4,-7551,-54310,91621,56014
83.4,-7718,-54644,91678,56008
85.4,-8210,-54802,91648,55912
87.4,-8520,-54562,91944,56050
89.4,-8529,-54453,92370,56379
91.4,-8879,-55039,92406,56492
93.4,-9504,-55719,92169,56387
95.4,-9270,-55443,92107,56425
97.4,-8141,-54468,92179,56622
99.4,-7497,-53891,92080,56633
101.4,-7708,-53896,91864,56405
103.4,-7907,-54002,91817,56252
105.4,-8035,-54226,91940,56276
107.4,-8567,-54725,92002,56274
109.4,-8988,-55180,92028,56272
111.4,-8681,-55264,92172,56454
113.4,-8152,-54947,92177,56579
115.4,-7951,-54353,91753,56317
117.4,-7779,-53884,91277,55974
119.4,-7458,-53964,91224,55979
121.4,-7445,-54389,91344,56089
123.4,-7972,-54664,91295,55973
125.4,-8664,-54810,91297,55860
127.4,-9156,-55109,91468,55929
129.4,-9429,-55458,91491,55942
131.4,-9501,-55600,91304,55822
133.4,-9272,-55569,91146,55752
135.4,-8877,-55566,91010,55716
137.4,-8744,-55664,90809,55625
139.4,-8962,-55711,90660,55539
141.4,-9081,-55532,90547,55405
143.4,-8928,-55293,90349,55125
145.4,-8918,-55384,90245,54930
147.4,-9217,-55793,90392,55025
149.4,-9457,-56088,90479,55127
151.4,-9499,-56128,90250,54960
153.4,-9549,-56176,89985,54778
155.4,-9537,-56327,89942,54829
157.4,-9248,-56413,89919,54891
159.4,-8863,-56347,89742,54758
161.4,-8721,-56146,89595,54606
163.4,-8899,-55926,89590,54557
165.4,-9245,-55973,89587,54487
167.4,-9498,-56319,89579,54411
169.4,-9545,-56515,89715,54513
171.4,-9684,-56336,89933,54745
173.4,-10038,-56108,90029,54907
175.4,-10070,-56030,89994,54967
177.4,-9545,-56015,89886,54925
179.4,-9086,-56102,89664,54710
181.4,-9004,-56189,89436,54461
183.4,-8962,-55983,89463,54458
185.4,-9131,-55830,89711,54645
187.4,-9863,-56342,89839,54706
189.4,-10441,-57032,89742,54593
191.4,-10126,-57012,89670,54555
193.4,-9651,-56628,89770,54699
195.4,-9845,-56620,89879,54875
197.4,-10095,-56646,89820,54906
199.4,-9694,-56277,89644,54773
201.4,-9182,-55980,89527,54613
203.4,-9210,-56024,89543,54540
205.4,-9542,-56056,89623,54531
207.4,-9842,-56132,89717,54541
209.4,-10136,-56518,89857,54627
211.4,-10298,-56811,90025,54803
213.4,-10171,-56658,90084,54935
215.4,-10016,-56445,89951,54899
217.4,-10002,-56388,89740,54763
219.4,-9846,-56230,89614,54664
221.4,-9529,-56091,89566,54595
223.4,-9440,-56237,89498,54451
225.4,-9489,-56340,89457,54293
227.4,-9281,-56157,89565,54314
229.4,-9081,-56092,89739,54498
231.4,-9274,-56257,89785,54615
233.4,-9471,-56236,89745,54631
235.4,-9397,-56095,89808,54735
237.4,-9516,-56189,89929,54914
239.4,-9789,-56174,89907,54933
241.4,-9505,-55751,89780,54775
243.4,-8933,-55654,89740,54656
245.4,-9052,-56328,89765,54627
247.4,-9611,-56792,89723,54580
249.4,-9674,-56340,89667,54546
251.4,-9544,-55871,89706,54612
253.4,-9937,-56215,89783,54723
255.4,-10318,-56760,89840,54829
257.4,-9997,-56697,89887,54929
259.4,-9515,-56187,89835,54907
261.4,-9497,-55795,89642,54707
263.4,-9639,-55836,89531,54564
265.4,-9689,-56231,89620,54603
267.4,-9879,-56568,89671,54587
269.4,-10099,-56674,89625,54484
271.4,-10028,-56810,89768,54606
273.4,-9846,-56845,90005,54861
275.4,-9806,-56383,89873,54785
277.4,-9779,-55982,89478,54464
279.4,-9771,-56468,89394,54405
281.4,-9914,-57171,89599,54553
283.4,-9901,-56946,89599,54479
285.4,-9535,-56316,89428,54279
287.4,-9369,-56427,89480,54315
289.4,-9728,-56942,89660,54464
291.4,-9984,-56898,89605,54402
293.4,-9692,-56497,89400,54246
295.4,-9269,-56467,89364,54282
297.4,-9047,-56696,89465,54431
299.4,-9025,-56641,89481,54457
301.4,-9432,-56329,89445,54393
303.4,-10142,-56147,89521,54403
305.4,-10313,-56173,89651,54445
307.4,-9879,-56269,89651,54377
309.4,-9907,-56478,89538,54267
311.4,-10552,-56829,89548,54337
313.4,-10666,-56980,89804,54637
315.4,-10009,-56584,90116,54933
317.4,-9604,-55919,90198,54993
319.4,-9771,-55672,90038,54856
321.4,-9871,-55963,89880,54717
323.4,-9745,-56106,89860,54642
325.4,-9765,-55734,89903,54585
327.4,-9940,-55499,89963,54574
329.4,-9995,-55910,90083,54667
331.4,-9899,-56355,90199,54778
333.4,-9844,-56249,90177,54775
335.4,-9923,-56047,90046,54695
337.4,-9931,-56132,89957,54660
339.4,-9605,-56004,89943,54672
341.4,-9185,-55439,89944,54680
343.4,-9182,-55112,89991,54721
345.4,-9520,-55448,90091,54786
347.4,-9648,-55975,90072,54715
349.4,-9510,-56151,89884,54496
351.4,-9494,-56054,89787,54406
353.4,-9638,-56040,89914,54562
355.4,-9698,-56125,89984,54679
357.4,-9691,-56002,89877,54632
359.4,-9709,-55680,89921,54715
361.4,-9642,-55616,90172,54949
363.4,-9470,-55941,90149,54865
365.4,-9366,-56177,89772,54430
367.4,-9361,-56069,89637,54265
369.4,-9350,-55966,89937,54562
371.4,-9345,-56134,90126,54768
373.4,-9364,-56340,89946,54626
375.4,-9327,-56331,89744,54480
377.4,-9334,-56260,89677,54462
379.4,-9596,-56438,89575,54370
381.4,-9949,-56820,89477,54243
383.4,-10023,-57048,89520,54244
385.4,-9917,-57027,89564,54246
387.4,-10016,-57034,89482,54123
389.4,-10230,-57137,89414,54023
391.4,-10207,-57105,89440,54037
393.4,-10061,-56992,89427,54026
395.4,-10103,-57045,89335,53955
397.4,-10160,-57059,89298,53967
399.4,-9929,-56708,89368,54078
401.4,-9632,-56370,89413,54111
403.4,-9682,-56683,89344,53983
405.4,-10064,-57445,89281,53856
407.4,-10448,-57875,89356,53896
409.4,-10604,-57724,89474,54027
411.4,-10498,-57328,89472,54073
413.4,-10221,-56955,89403,54034
415.4,-9956,-56774,89397,54030
417.4,-9883,-56934,89409,54080
419.4,-10041,-57211,89367,54113
421.4,-10265,-57230,89338,54100
423.4,-10329,-57118,89372,54064
425.4,-10159,-57196,89388,54014
427.4,-9905,-57298,89327,53926
429.4,-9819,-57238,89244,53791
431.4,-9969,-57316,89221,53686
433.4,-10105,-57584,89323,53698
