t,pcg
0.0,1544
1.0,1344
2.0,1148
3.0,1063
4.0,797
5.0,302
6.0,194
7.0,309
8.0,260
9.0,348
10.0,416
11.0,335
12.0,291
13.0,201
14.0,185
15.0,109
16.0,-91
17.0,-53
18.0,-57
19.0,-173
20.0,-212
21.0,-329
22.0,-416
23.0,-483
24.0,-686
25.0,-911
26.0,-942
27.0,-835
28.0,-783
29.0,-732
30.0,-451
31.0,-128
32.0,38
33.0,224
34.0,383
35.0,397
36.0,349
37.0,326
38.0,334
39.0,323
40.0,261
41.0,268
42.0,354
43.0,439
44.0,457
45.0,441
46.0,479
47.0,433
48.0,309
49.0,289
50.0,216
51.0,69
52.0,-66
53.0,-235
54.0,-309
55.0,-278
56.0,-321
57.0,-369
58.0,-191
59.0,-15
60.0,8
61.0,140
62.0,306
63.0,340
64.0,428
65.0,525
66.0,537
67.0,621
68.0,664
69.0,614
70.0,572
71.0,473
72.0,270
73.0,76
74.0,-115
75.0,-323
76.0,-413
77.0,-427
78.0,-433
79.0,-410
80.0,-341
81.0,-233
82.0,-182
83.0,-245
84.0,-344
85.0,-459
86.0,-665
87.0,-856
88.0,-972
89.0,-1051
90.0,-1021
91.0,-916
92.0,-750
93.0,-462
94.0,-146
95.0,123
96.0,425
97.0,778
98.0,1087
99.0,1388
100.0,1734
101.0,2149
102.0,2658
103.0,3023
104.0,3196
105.0,3173
106.0,2790
107.0,2026
108.0,714
109.0,-1144
110.0,-3225
111.0,-5205
112.0,-6662
113.0,-7202
114.0,-6762
115.0,-5426
116.0,-3199
117.0,-339
118.0,2456
119.0,4491
120.0,5481
121.0,5435
122.0,4216
123.0,1971
124.0,-614
125.0,-3002
126.0,-4913
127.0,-6046
128.0,-6022
129.0,-4592
130.0,-1837
131.0,1535
132.0,4681
133.0,7201
134.0,8674
135.0,8900
136.0,8258
137.0,7166
138.0,5728
139.0,4228
140.0,2933
141.0,1632
142.0,403
143.0,-468
144.0,-1051
145.0,-1594
146.0,-2201
147.0,-2809
148.0,-3308
149.0,-3222
150.0,-2544
151.0,-2211
152.0,-2736
153.0,-3951
154.0,-5683
155.0,-7083
156.0,-7102
157.0,-6009
158.0,-4604
159.0,-3281
160.0,-2240
161.0,-1864
162.0,-2159
163.0,-2706
164.0,-3396
165.0,-4135
166.0,-4521
167.0,-4151
168.0,-3037
169.0,-982
170.0,1857
171.0,5123
172.0,8510
173.0,10237
174.0,10232
175.0,10243
176.0,10326
177.0,10235
178.0,10300
179.0,9933
180.0,8270
181.0,6009
182.0,3821
183.0,1625
184.0,-518
185.0,-2459
186.0,-4185
187.0,-5804
188.0,-7137
189.0,-8032
190.0,-8587
191.0,-8870
192.0,-8799
193.0,-8337
194.0,-7632
195.0,-6736
196.0,-5611
197.0,-4413
198.0,-3302
199.0,-2185
200.0,-1076
201.0,-155
202.0,546
203.0,1100
204.0,1535
205.0,1766
206.0,1879
207.0,1988
208.0,2029
209.0,2032
210.0,2031
211.0,2001
212.0,1970
213.0,1898
214.0,1732
215.0,1556
216.0,1339
217.0,1152
218.0,1058
219.0,913
220.0,836
221.0,763
222.0,651
223.0,656
224.0,598
225.0,558
226.0,566
227.0,486
228.0,392
229.0,215
230.0,-50
231.0,-378
232.0,-736
233.0,-1037
234.0,-1277
235.0,-1445
236.0,-1495
237.0,-1436
238.0,-1295
239.0,-1155
240.0,-1031
241.0,-860
242.0,-664
243.0,-522
244.0,-386
245.0,-241
246.0,-116
247.0,104
248.0,376
249.0,545
250.0,664
251.0,874
252.0,1040
253.0,1077
254.0,1014
255.0,879
256.0,779
257.0,658
258.0,582
259.0,579
260.0,536
261.0,569
262.0,643
263.0,608
264.0,508
265.0,484
266.0,420
267.0,220
268.0,10
269.0,-168
270.0,-278
271.0,-377
272.0,-376
273.0,-206
274.0,-62
275.0,-33
276.0,-92
277.0,-179
278.0,-336
279.0,-589
280.0,-830
281.0,-1000
282.0,-1155
283.0,-1276
284.0,-1213
285.0,-984
286.0,-681
287.0,-421
288.0,-238
289.0,-47
290.0,96
291.0,183
292.0,291
293.0,427
294.0,546
295.0,641
296.0,715
297.0,762
298.0,830
299.0,861
300.0,830
301.0,805
302.0,717
303.0,564
304.0,452
305.0,352
306.0,246
307.0,191
308.0,153
309.0,164
310.0,220
311.0,238
312.0,249
313.0,314
314.0,355
315.0,322
316.0,298
317.0,257
318.0,213
319.0,170
320.0,120
321.0,80
322.0,66
323.0,46
324.0,-44
325.0,-51
326.0,-57
327.0,-152
328.0,-168
329.0,-211
330.0,-314
331.0,-383
332.0,-421
333.0,-503
334.0,-605
335.0,-600
336.0,-605
337.0,-629
338.0,-558
339.0,-518
340.0,-478
341.0,-370
342.0,-253
343.0,-69
344.0,86
345.0,157
346.0,388
347.0,501
348.0,508
349.0,660
350.0,622
351.0,583
352.0,600
353.0,501
354.0,531
355.0,607
356.0,522
357.0,466
358.0,356
359.0,284
360.0,340
361.0,96
362.0,-58
363.0,69
364.0,-41
365.0,-172
366.0,-134
367.0,-173
368.0,-264
369.0,-287
370.0,-315
371.0,-463
372.0,-514
373.0,-466
374.0,-517
375.0,-493
376.0,-329
377.0,-228
378.0,-284
379.0,-254
380.0,-48
381.0,43
382.0,107
383.0,292
384.0,304
385.0,309
386.0,451
387.0,450
388.0,413
389.0,453
390.0,466
391.0,394
392.0,298
393.0,252
394.0,150
395.0,6
396.0,-87
397.0,-170
398.0,-207
399.0,-170
400.0,-111
401.0,10
402.0,90
403.0,69
404.0,56
405.0,23
406.0,1
407.0,-47
408.0,-157
409.0,-224
410.0,-229
411.0,-219
412.0,-239
413.0,-202
414.0,-140
415.0,-151
416.0,-138
417.0,-46
418.0,83
419.0,201
420.0,288
421.0,294
422.0,199
423.0,55
424.0,-18
425.0,-58
426.0,-228
427.0,-376
428.0,-377
429.0,-289
430.0,-319
431.0,-458
432.0,-308
433.0,-99
434.0,-98
435.0,72
436.0,272
437.0,261
438.0,337
439.0,461
440.0,510
441.0,547
442.0,526
443.0,509
444.0,496
445.0,393
446.0,268
447.0,215
448.0,168
449.0,104
450.0,133
451.0,195
452.0,196
453.0,222
454.0,384
455.0,713
456.0,1152
457.0,1696
458.0,2275
459.0,2639
460.0,2556
461.0,1873
462.0,542
463.0,-1372
464.0,-3636
465.0,-5787
466.0,-7379
467.0,-8144
468.0,-7755
469.0,-6474
470.0,-4955
471.0,-2489
472.0,859
473.0,3335
474.0,4654
475.0,5489
476.0,5739
477.0,5100
478.0,3812
479.0,2091
480.0,-268
481.0,-2762
482.0,-4258
483.0,-3996
484.0,-1610
485.0,2467
486.0,6843
487.0,9675
488.0,10219
489.0,9131
490.0,7300
491.0,5358
492.0,3351
493.0,1419
494.0,-335
495.0,-1890
496.0,-3154
497.0,-4219
498.0,-5031
499.0,-5645
500.0,-6240
501.0,-6679
502.0,-6699
503.0,-6136
504.0,-4969
505.0,-3522
506.0,-2003
507.0,-451
508.0,949
509.0,2371
510.0,3292
511.0,2807
512.0,1695
513.0,351
514.0,-1569
515.0,-3382
516.0,-4637
517.0,-5209
518.0,-4917
519.0,-3838
520.0,-2361
521.0,-786
522.0,798
523.0,2166
524.0,3351
