t,lead_I,lead_II,v3,v4
0.2,47015,12423,-1560,-9013
2.2,45846,12217,-1499,-8977
4.2,45460,12191,-1454,-8961
6.2,44915,12070,-1347,-8884
8.2,44336,11897,-1119,-8671
10.2,44567,11993,-960,-8510
12.2,45342,12300,-1060,-8599
14.2,45845,12469,-1277,-8797
16.2,46163,12453,-1328,-8834
18.2,46608,12417,-1230,-8724
20.2,46704,12323,-1227,-8716
22.2,46143,12147,-1348,-8859
24.2,45493,12078,-1368,-8915
26.2,45112,12140,-1208,-8764
28.2,44841,12175,-1023,-8573
30.2,44923,12261,-923,-8485
32.2,45528,12491,-897,-8469
34.2,46049,12639,-926,-8482
36.2,46273,12621,-962,-8507
38.2,46713,12658,-967,-8516
40.2,47119,12692,-1003,-8539
42.2,46772,12515,-1062,-8585
44.2,46041,12339,-989,-8546
46.2,45613,12375,-787,-8402
48.2,45378,12405,-668,-8295
50.2,45380,12391,-677,-8279
52.2,45955,12604,-683,-8267
54.2,46637,12892,-676,-8242
56.2,46853,12850,-709,-8227
58.2,46929,12599,-759,-8225
60.2,47052,12549,-845,-8293
62.2,46842,12736,-961,-8425
64.2,46422,12928,-950,-8437
66.2,46196,12996,-766,-8264
68.2,46042,12935,-608,-8090
70.2,45944,12799,-573,-8013
72.2,46230,12631,-564,-7963
74.2,46734,12490,-559,-7929
76.2,47066,12546,-598,-7924
78.2,47290,12847,-638,-7897
80.2,47378,13082,-658,-7887
82.18,47067,13013,-691,-7961
84.15,46574,12882,-686,-8013
86.13,46275,12929,-599,-7937
88.1,46049,12960,-512,-7828
90.1,45855,12832,-487,-7773
92.1,46045,12854,-489,-7729
94.1,46624,13268,-506,-7699
96.1,47112,13723,-575,-7764
98.1,47201,13765,-690,-7918
100.1,46954,13571,-789,-8058
102.1,46621,13589,-805,-8098
104.1,46405,13699,-741,-8048
106.1,46209,13498,-659,-7978
108.1,45852,13131,-587,-7929
110.1,45520,12991,-528,-7903
112.1,45523,12994,-535,-7925
114.1,45819,12929,-620,-7999
116.1,46186,12944,-705,-8065
118.1,46441,13081,-756,-8108
120.1,46434,13049,-799,-8151
122.1,46189,12842,-845,-8198
124.1,45860,12806,-915,-8283
126.1,45445,12942,-1005,-8411
128.1,44984,12865,-1004,-8454
130.1,44815,12536,-912,-8376
132.1,45108,12400,-935,-8379
134.1,45577,12678,-1102,-8526
136.1,45956,13003,-1185,-8594
138.1,46186,12983,-1126,-8519
140.1,46139,12720,-1109,-8494
142.1,45782,12513,-1203,-8588
144.1,45356,12410,-1312,-8689
146.1,45040,12340,-1355,-8725
148.1,44831,12355,-1307,-8693
150.1,44819,12479,-1227,-8633
152.1,45081,12589,-1209,-8623
154.1,45489,12613,-1232,-8650
156.1,45865,12592,-1250,-8657
158.1,46072,12535,-1319,-8686
160.1,45978,12451,-1422,-8765
162.1,45626,12405,-1451,-8823
164.1,45238,12389,-1448,-8860
166.1,44944,12337,-1484,-8902
168.1,44802,12358,-1467,-8880
170.1,44932,12601,-1387,-8811
172.1,45285,12877,-1393,-8820
174.1,45620,12893,-1447,-8852
176.1,45839,12746,-1407,-8793
178.1,45962,12677,-1358,-8751
180.1,45894,12631,-1416,-8831
182.1,45628,12500,-1492,-8921
184.1,45358,12388,-1495,-8938
186.1,45164,12336,-1439,-8916
188.1,44987,12287,-1355,-8867
190.1,44917,12333,-1323,-8835
192.1,45062,12528,-1382,-8878
194.1,45309,12693,-1422,-8918
196.1,45552,12756,-1420,-8917
198.1,45801,12812,-1488,-8968
200.1,45915,12749,-1546,-9016
202.1,45680,12452,-1454,-8934
204.1,45249,12230,-1348,-8836
206.1,45046,12362,-1335,-8824
208.1,45162,12544,-1281,-8776
210.1,45244,12424,-1230,-8713
212.1,45143,12228,-1347,-8791
214.1,45204,12295,-1448,-8858
216.1,45582,12488,-1339,-8747
218.1,45797,12514,-1279,-8687
220.1,45513,12400,-1442,-8821
222.1,45161,12347,-1539,-8894
224.1,45124,12402,-1422,-8806
226.1,45097,12476,-1331,-8777
228.1,44898,12529,-1367,-8829
230.1,44930,12602,-1371,-8791
232.1,45263,12660,-1316,-8707
234.1,45409,12592,-1324,-8721
236.1,45367,12503,-1393,-8778
