t,az
2.20,3188
4.18,3138
6.15,3120
8.13,3098
10.10,3110
12.10,3136
14.08,3168
16.05,3206
18.03,3254
20.00,3296
22.00,3308
23.98,3288
25.95,3274
27.93,3254
29.90,3242
31.90,3210
33.88,3170
35.85,3114
37.83,3038
39.80,2924
41.80,2924
43.78,2846
45.75,2772
47.73,2714
49.70,2622
51.60,2544
53.58,2544
55.55,2498
57.53,2460
59.50,2478
61.50,2478
63.48,2494
65.45,2494
67.43,2552
69.40,2552
71.40,2646
73.38,2646
75.35,2706
77.33,2706
79.30,2732
81.30,2720
83.28,2678
85.25,2646
87.23,2648
89.20,2704
91.20,2790
93.18,2868
95.15,2940
97.13,2974
99.10,3002
101.10,2976
103.08,2980
105.05,3028
107.03,3066
109.00,3064
111.00,3078
112.98,3088
114.95,3148
116.93,3174
118.90,3196
120.80,3204
122.78,3186
124.75,3192
126.73,3180
128.70,3186
130.70,3178
132.68,3188
134.65,3180
136.63,3156
138.60,3146
140.60,3158
142.58,3162
144.55,3168
146.53,3168
148.50,3112
150.50,3046
152.48,3040
154.45,3036
156.43,3018
158.40,3002
160.40,2962
162.38,2928
164.35,2910
166.33,2916
168.30,2930
170.30,2936
172.28,2950
174.25,2958
176.23,2948
178.20,2932
180.20,2920
182.18,2922
184.15,2894
186.13,2878
188.10,2864
190.00,2886
191.98,2882
193.95,2876
195.93,2872
197.90,2856
199.90,2888
201.88,2888
203.85,2910
205.83,2946
207.80,2964
209.80,2968
211.78,2994
213.75,3034
215.73,3078
217.70,3084
219.70,3080
221.68,3054
223.65,3048
225.63,3024
227.60,2990
229.60,2960
231.58,2940
233.55,2924
235.53,2886
237.50,2856
239.50,2838
241.48,2860
243.45,2876
245.43,2860
247.40,2882
249.40,2900
251.38,2912
253.35,2912
255.33,2952
257.30,2954
259.20,2944
261.18,2942
263.15,2940
265.13,2960
267.10,2970
269.10,2950
271.08,2930
273.05,2948
275.03,2940
277.00,2920
279.00,2920
280.98,2920
282.95,2900
284.93,2868
286.90,2886
288.90,2898
290.88,2888
292.85,2880
294.83,2880
296.80,2882
298.80,2886
300.78,2898
302.75,2900
304.73,2896
306.70,2884
308.70,2892
310.68,2920
312.65,2918
314.63,2924
316.60,2954
318.60,2964
320.58,2940
322.55,2900
324.53,2880
326.50,2886
328.40,2892
330.38,2910
332.35,2912
334.33,2888
336.30,2902
338.30,2898
340.28,2910
342.25,2928
344.23,2918
346.20,2922
348.20,2914
350.18,2906
352.15,2892
354.13,2898
356.10,2916
358.10,2916
360.08,2916
362.05,2914
364.03,2930
366.00,2908
368.00,2940
369.98,2974
371.95,2976
373.93,2960
375.90,2968
377.90,2968
379.88,2960
381.85,2948
383.83,2932
385.80,2932
387.80,2936
389.78,2956
391.75,2938
393.73,2930
395.70,2910
397.60,2902
399.58,2904
401.55,2902
403.53,2896
405.50,2888
407.50,2894
409.48,2884
411.45,2858
413.43,2836
415.40,2834
417.40,2826
419.38,2830
421.35,2848
423.33,2844
425.30,2844
427.30,2850
429.28,2852
431.25,2834
433.23,2834
435.20,2828
437.20,2828
439.18,2822
441.15,2822
443.13,2780
445.10,2780
447.10,2772
449.08,2772
451.05,2776
453.03,2804
455.00,2818
457.00,2844
458.98,2864
460.95,2880
462.93,2882
464.90,2892
466.80,2902
468.78,2904
470.75,2888
472.73,2882
474.70,2886
476.70,2900
478.68,2880
480.65,2880
482.63,2850
484.60,2838
486.60,2842
488.58,2856
490.55,2864
492.53,2850
494.50,2864
496.50,2874
498.48,2872
500.45,2878
502.43,2860
504.40,2872
