t,pcg
0.0,-10
1.0,-12
2.0,-16
3.0,-18
4.0,-10
5.0,-3
6.0,-7
7.0,-15
8.0,-17
9.0,-11
10.0,-9
11.0,-12
12.0,-13
13.0,-4
14.0,9
15.0,11
16.0,10
17.0,15
18.0,16
19.0,9
20.0,-1
21.0,-10
22.0,-15
23.0,-17
24.0,-17
25.0,-23
26.0,-28
27.0,-27
28.0,-28
29.0,-26
30.0,-14
31.0,-9
32.0,-8
33.0,-3
34.0,0
35.0,3
36.0,4
37.0,3
38.0,4
39.0,7
40.0,13
41.0,17
42.0,17
43.0,19
44.0,20
45.0,20
46.0,21
47.0,18
48.0,15
49.0,17
50.0,19
51.0,19
52.0,22
53.0,25
54.0,27
55.0,29
56.0,23
57.0,11
58.0,1
59.0,-6
60.0,-15
61.0,-23
62.0,-25
63.0,-23
64.0,-24
65.0,-19
66.0,-9
67.0,-9
68.0,-9
69.0,2
70.0,4
71.0,-1
72.0,-5
73.0,-11
74.0,-16
75.0,-15
76.0,-11
77.0,-4
78.0,3
79.0,1
80.0,-3
81.0,-3
82.0,-7
83.0,-16
84.0,-22
85.0,-20
86.0,-9
87.0,3
88.0,14
89.0,31
90.0,52
91.0,84
92.0,120
93.0,141
94.0,155
95.0,167
96.0,160
97.0,144
98.0,120
99.0,76
100.0,31
101.0,-5
102.0,-50
103.0,-93
104.0,-120
105.0,-139
106.0,-154
107.0,-158
108.0,-191
109.0,-281
110.0,-347
111.0,-352
112.0,-321
113.0,-217
114.0,-39
115.0,143
116.0,271
117.0,334
118.0,329
119.0,262
120.0,152
121.0,22
122.0,-92
123.0,-154
124.0,-148
125.0,-73
126.0,62
127.0,211
128.0,326
129.0,415
130.0,464
131.0,434
132.0,356
133.0,249
134.0,98
135.0,-77
136.0,-239
137.0,-362
138.0,-451
139.0,-504
140.0,-517
141.0,-515
142.0,-492
143.0,-443
144.0,-400
145.0,-372
146.0,-339
147.0,-290
148.0,-229
149.0,-159
150.0,-72
151.0,35
152.0,159
153.0,292
154.0,418
155.0,537
156.0,638
157.0,706
158.0,736
159.0,724
160.0,668
161.0,563
162.0,416
163.0,249
164.0,73
165.0,-92
166.0,-231
167.0,-357
168.0,-447
169.0,-482
170.0,-491
171.0,-482
172.0,-452
173.0,-409
174.0,-355
175.0,-295
176.0,-229
177.0,-157
178.0,-89
179.0,-22
180.0,41
181.0,95
182.0,147
183.0,191
184.0,217
185.0,230
186.0,236
187.0,238
188.0,238
189.0,232
190.0,219
191.0,202
192.0,182
193.0,153
194.0,110
195.0,64
196.0,24
197.0,-18
198.0,-59
199.0,-89
200.0,-107
201.0,-116
202.0,-121
203.0,-124
204.0,-120
205.0,-110
206.0,-91
207.0,-64
208.0,-40
209.0,-16
210.0,4
211.0,14
212.0,12
213.0,5
