t,lead_I,lead_II,v3,v4
9.9,19984,-101376,-12437,-47704
11.9,19779,-101756,-12372,-47743
13.9,19592,-101950,-12482,-47887
15.9,19401,-102189,-12730,-48094
17.9,19319,-102430,-12930,-48248
19.9,19460,-102369,-13028,-48351
21.9,19689,-102087,-13059,-48416
23.9,19860,-101879,-13044,-48418
25.9,19951,-101757,-12964,-48360
27.9,19850,-101687,-12811,-48278
29.9,19528,-101797,-12710,-48252
31.9,19238,-102055,-12812,-48357
33.9,19099,-102297,-13012,-48525
35.9,18983,-102532,-13078,-48619
37.9,18933,-102746,-13039,-48642
39.9,19070,-102704,-13075,-48694
41.9,19283,-102354,-13160,-48773
43.9,19487,-102004,-13147,-48781
45.9,19719,-101880,-13046,-48698
47.9,19833,-101914,-13006,-48621
49.9,19670,-102046,-13078,-48629
51.9,19386,-102329,-13179,-48687
53.9,19158,-102700,-13258,-48755
55.9,18990,-102947,-13372,-48874
57.9,18956,-102932,-13505,-49020
59.9,19118,-102722,-13542,-49074
61.9,19319,-102463,-13487,-49048
63.9,19452,-102216,-13454,-49047
65.9,19556,-102021,-13443,-49025
67.9,19540,-102015,-13422,-48921
69.9,19315,-102262,-13447,-48849
71.9,19069,-102569,-13473,-48874
73.9,18985,-102707,-13383,-48897
75.9,19006,-102681,-13301,-48919
77.9,19070,-102613,-13398,-49013
79.9,19175,-102539,-13515,-49068
81.9,19263,-102432,-13458,-48980
83.9,19341,-102276,-13354,-48898
85.9,19466,-102114,-13299,-48913
87.9,19505,-102085,-13175,-48876
89.9,19320,-102258,-13033,-48763
91.9,19069,-102487,-13089,-48747
93.9,18955,-102629,-13274,-48848
95.9,18969,-102713,-13359,-48937
97.9,19074,-102721,-13353,-49001
99.9,19258,-102537,-13351,-49053
101.9,19409,-102239,-13311,-49000
103.9,19464,-102042,-13256,-48863
105.9,19507,-101977,-13284,-48801
107.9,19526,-101974,-13282,-48814
109.9,19410,-102087,-13117,-48765
111.9,19196,-102323,-12966,-48693
113.9,19045,-102518,-13045,-48733
115.9,19025,-102584,-13223,-48813
117.9,19109,-102589,-13300,-48798
119.9,19235,-102520,-13326,-48770
121.9,19318,-102314,-13347,-48837
123.9,19360,-102093,-13258,-48893
125.9,19428,-102011,-13081,-48840
127.9,19488,-102002,-12995,-48772
129.9,19423,-101965,-13041,-48762
132.0,19253,-101998,-13140,-48751
134.0,19141,-102166,-13279,-48723
136.0,19158,-102314,-13401,-48713
