t,az
2.60,2342
4.58,2294
6.55,2228
8.53,2160
10.50,2068
12.50,2006
14.48,1920
16.45,1816
18.43,1688
20.40,1570
22.40,1510
24.38,1504
26.35,1534
28.33,1562
30.30,1606
32.30,1682
34.28,1782
36.25,1870
38.23,1938
40.20,1978
42.20,1960
44.18,1940
46.15,1894
48.13,1854
50.10,1850
52.00,1860
54.00,1862
56.00,1856
58.00,1868
60.00,1888
61.90,1888
63.88,1888
65.85,1872
67.83,1802
69.80,1802
71.80,1824
73.78,1824
75.75,1876
77.73,1876
79.70,1942
81.70,1990
83.68,2054
85.65,2124
87.63,2220
89.60,2298
91.60,2340
93.58,2370
95.55,2374
97.53,2354
99.50,2354
101.50,2338
103.48,2302
105.45,2256
107.43,2224
109.40,2200
111.40,2148
113.38,2126
115.35,2098
117.33,2072
119.30,2066
121.20,2062
123.20,2034
125.20,2006
127.20,1960
129.20,1916
131.10,1894
133.08,1856
135.05,1830
137.03,1864
139.00,1938
141.00,2016
142.98,2082
144.95,2114
146.93,2140
148.90,2142
150.90,2120
152.88,2106
154.85,2102
156.83,2092
158.80,2068
160.80,2030
162.78,2010
164.75,1980
166.73,1962
168.70,1950
170.70,1930
172.68,1930
174.65,1924
176.63,1906
178.60,1912
180.60,1890
182.58,1838
184.55,1794
186.53,1786
188.50,1768
190.40,1760
192.40,1758
194.40,1762
196.40,1784
198.40,1838
200.30,1872
202.28,1902
204.25,1914
206.23,1912
208.20,1936
210.20,1942
212.18,1948
214.15,1950
216.13,1948
218.10,1930
220.10,1934
222.08,1944
224.05,1948
226.03,1924
228.00,1916
230.00,1924
231.98,1928
233.95,1948
235.93,1976
237.90,1972
239.90,1954
241.88,1954
243.85,1946
245.83,1948
247.80,1950
249.80,1962
251.78,1978
253.75,1980
255.73,1966
257.70,1956
259.60,1954
261.60,1960
263.60,1952
265.60,1936
267.60,1944
269.50,1978
271.48,1996
273.45,2012
275.43,2028
277.40,2024
279.40,2022
281.38,2036
283.35,2020
285.33,2024
287.30,2038
289.30,2030
291.28,2032
293.25,2036
295.23,2036
297.20,2040
299.20,2060
301.18,2074
303.15,2100
305.13,2104
307.10,2120
309.10,2126
311.08,2132
313.05,2138
315.03,2160
317.00,2160
