t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
2.0,35.461,123.52,-50.159,121.7
11.9,38.461,123.52,-56.159,120.7
21.8,40.461,125.52,-57.159,119.7
31.7,44.461,127.52,-58.159,119.7
41.6,47.461,129.52,-59.159,119.7
51.5,48.461,129.52,-62.159,120.7
61.3,47.461,129.52,-59.159,119.7
71.2,43.461,126.52,-63.159,117.7
81.1,40.461,125.52,-63.159,118.7
91.0,38.461,123.52,-63.159,117.7
100.9,33.461,122.52,-63.159,117.7
110.8,27.461,120.52,-65.159,115.7
120.7,24.461,118.52,-66.159,115.7
130.5,19.461,116.52,-68.159,114.7
140.4,14.461,114.52,-71.159,111.7
150.3,10.461,112.52,-72.159,111.7
160.2,5.4608,111.52,-72.159,112.7
170.1,1.4608,109.52,-75.159,111.7
180.0,-0.53918,108.52,-78.159,112.7
189.9,-6.5392,104.52,-80.159,110.7
199.7,-10.539,103.52,-80.159,111.7
209.6,-10.539,103.52,-83.159,110.7
219.5,-16.539,102.52,-85.159,110.7
229.4,-16.539,102.52,-87.159,109.7
239.3,-20.539,100.52,-90.159,108.7
249.2,-20.539,100.52,-93.159,108.7
259.1,-20.539,101.52,-95.159,107.7
268.9,-20.539,101.52,-96.159,108.7
278.8,-17.539,102.52,-99.159,106.7
288.7,-17.539,102.52,-103.16,105.7
298.6,-19.539,105.52,-104.16,104.7
308.5,-19.539,105.52,-106.16,104.7
318.4,1.4608,119.52,-110.16,102.7
328.3,1.4608,119.52,-112.16,102.7
338.1,88.461,168.52,-117.16,101.7
348.0,88.461,168.52,-117.16,99.695
357.9,133.46,185.52,-118.16,100.7
367.8,133.46,185.52,-111.16,102.7
377.7,145.46,186.52,-105.16,106.7
387.6,155.46,189.52,-98.159,110.7
397.5,159.46,188.52,-91.159,112.7
407.3,153.46,183.52,-85.159,114.7
417.2,141.46,177.52,-77.159,116.7
427.1,131.46,172.52,-74.159,117.7
437.0,128.46,170.52,-66.159,118.7
446.9,123.46,167.52,-62.159,118.7
456.8,118.46,164.52,-55.159,120.7
466.7,115.46,163.52,-52.159,122.7
476.5,108.46,160.52,-47.159,123.7
486.4,103.46,156.52,-44.159,124.7
496.3,89.461,149.52,-43.159,125.7
506.2,80.461,144.52,-40.159,125.7
516.1,72.461,143.52,-41.159,124.7
526.0,64.461,137.52,-41.159,124.7
535.9,60.461,136.52,-44.159,123.7
545.7,56.461,136.52,-45.159,124.7
555.6,55.461,134.52,-48.159,124.7
565.5,52.461,134.52,-50.159,123.7
575.4,50.461,135.52,-51.159,122.7
585.3,48.461,133.52,-52.159,121.7
595.2,48.461,133.52,-53.159,121.7
605.1,42.461,131.52,-55.159,120.7
614.9,38.461,129.52,-54.159,119.7
624.8,31.461,124.52,-57.159,118.7
634.7,24.461,122.52,-56.159,118.7
644.6,19.461,120.52,-58.159,118.7
654.5,13.461,115.52,-59.159,117.7
664.4,6.4608,114.52,-61.159,116.7
674.3,-0.53918,111.52,-64.159,113.7
684.1,-4.5392,108.52,-66.159,114.7
694.0,-12.539,105.52,-69.159,114.7
703.9,-17.539,103.52,-71.159,114.7
713.8,-22.539,101.52,-69.159,112.7
723.7,-27.539,98.518,-75.159,113.7
733.6,-32.539,96.518,-75.159,111.7
743.5,-37.539,93.518,-79.159,112.7
753.3,-45.539,89.518,-79.159,112.7
763.2,-52.539,87.518,-81.159,110.7
773.1,-59.539,85.518,-81.159,110.7
783.0,-64.539,83.518,-88.159,109.7
792.9,-64.539,82.518,-88.159,109.7
802.8,-68.539,82.518,-93.159,107.7
812.7,-74.539,78.518,-93.159,107.7
822.5,-77.539,79.518,-100.16,104.7
832.4,-64.539,87.518,-100.16,104.7
842.3,-47.539,100.52,-106.16,103.7
852.2,-1.5392,127.52,-106.16,103.7
862.1,43.461,149.52,-113.16,99.695
872.0,70.461,159.52,-113.16,99.695
881.9,82.461,162.52,-103.16,104.7
891.7,100.46,167.52,-103.16,104.7
901.6,111.46,170.52,-91.159,110.7
911.5,115.46,168.52,-91.159,110.7
921.4,109.46,162.52,-79.159,114.7
931.3,103.46,158.52,-79.159,114.7
941.2,104.46,158.52,-65.159,118.7
951.1,105.46,160.52,-65.159,118.7
960.9,109.46,158.52,-59.159,118.7
970.8,111.46,160.52,-54.159,119.7
980.7,112.46,161.52,-48.159,119.7
990.6,116.46,159.52,-43.159,122.7
1000.5,114.46,158.52,-40.159,122.7
1010.4,110.46,155.52,-38.159,119.7
1020.3,99.461,150.52,-37.159,122.7
1030.1,98.461,148.52,-35.159,122.7
1040.0,93.461,146.52,-36.159,121.7
1049.9,89.461,144.52,-38.159,120.7
1059.8,81.461,141.52,-40.159,119.7
1069.7,79.461,138.52,-42.159,120.7
1079.6,79.461,138.52,-46.159,118.7
1089.5,75.461,137.52,-50.159,117.7
1099.3,75.461,137.52,-54.159,114.7
1109.2,73.461,134.52,-57.159,114.7
1119.1,73.461,134.52,-59.159,113.7
1129.0,66.461,130.52,-61.159,110.7
1138.9,66.461,130.52,-64.159,110.7
1148.8,60.461,129.52,-66.159,108.7
1158.7,60.461,129.52,-65.159,108.7
1168.5,60.461,128.52,-68.159,106.7
1178.4,60.461,128.52,-70.159,105.7
1188.3,56.461,126.52,-70.159,105.7
