t,pcg
0.0,64
1.0,59
2.0,54
3.0,49
4.0,43
5.0,28
6.0,19
7.0,19
8.0,19
9.0,18
10.0,13
11.0,12
12.0,13
13.0,17
14.0,21
15.0,20
16.0,16
17.0,13
18.0,11
19.0,8
20.0,3
21.0,1
22.0,2
23.0,5
24.0,7
25.0,9
26.0,8
27.0,6
28.0,4
29.0,1
30.0,-2
31.0,-4
32.0,-8
33.0,-13
34.0,-14
35.0,-17
36.0,-18
37.0,-13
38.0,-11
39.0,-13
40.0,-14
41.0,-14
42.0,-10
43.0,-8
44.0,-7
45.0,-7
46.0,-11
47.0,-14
48.0,-16
49.0,-20
50.0,-20
51.0,-16
52.0,-13
53.0,-13
54.0,-13
55.0,-11
56.0,-7
57.0,-10
58.0,-15
59.0,-8
60.0,7
61.0,23
62.0,35
63.0,50
64.0,85
65.0,93
66.0,61
67.0,33
68.0,16
69.0,-11
70.0,-38
71.0,-44
72.0,-36
73.0,-19
74.0,-3
75.0,2
76.0,2
77.0,-2
78.0,-7
79.0,-4
80.0,4
81.0,9
82.0,9
83.0,5
84.0,3
85.0,-3
86.0,-18
87.0,-28
88.0,-29
89.0,-28
90.0,-21
91.0,-13
92.0,-11
93.0,-11
94.0,-10
95.0,-11
96.0,-18
97.0,-24
98.0,-25
99.0,-24
100.0,-22
101.0,-16
102.0,-11
103.0,-4
104.0,1
105.0,3
106.0,9
107.0,21
108.0,30
109.0,34
110.0,36
111.0,35
112.0,29
113.0,22
114.0,19
115.0,17
116.0,15
117.0,18
118.0,19
119.0,17
120.0,21
121.0,25
122.0,24
123.0,23
124.0,18
125.0,10
126.0,0
127.0,-7
128.0,-11
129.0,-15
130.0,-20
131.0,-25
132.0,-26
133.0,-28
134.0,-30
135.0,-31
136.0,-34
137.0,-40
138.0,-45
139.0,-43
140.0,-37
141.0,-31
142.0,-20
143.0,-15
144.0,-13
145.0,-5
146.0,-1
147.0,-4
148.0,-4
149.0,5
150.0,14
151.0,17
152.0,19
153.0,21
154.0,18
155.0,17
156.0,20
157.0,17
158.0,12
159.0,13
160.0,12
161.0,8
162.0,5
163.0,2
164.0,5
165.0,10
166.0,9
167.0,9
168.0,10
169.0,6
170.0,4
171.0,4
172.0,5
173.0,2
174.0,-3
175.0,-6
176.0,-7
177.0,-10
178.0,-12
179.0,-8
180.0,-2
181.0,-1
182.0,-5
183.0,-8
184.0,-9
185.0,-10
186.0,-8
