t,lead_I,lead_II,v3,v4
0.1,16244,-15207,129359,160462
2.1,15897,-15473,129116,160256
4.1,15413,-15663,129050,160200
6.1,14835,-15762,128960,160100
8.1,14473,-15638,128723,159843
10.1,14322,-15458,128679,159758
12.1,14391,-15425,128940,159975
14.1,14736,-15447,129123,160151
16.1,15197,-15400,129047,160103
18.1,15622,-15348,128979,160062
20.1,15862,-15406,129093,160166
22.1,15663,-15609,129246,160277
24.1,15107,-15881,129294,160290
26.1,14638,-16035,129192,160189
28.1,14401,-15892,128962,159981
30.1,14285,-15526,128835,159869
32.1,14368,-15303,129044,160099
34.1,14658,-15448,129371,160462
36.1,14973,-15665,129419,160547
38.1,15301,-15606,129273,160424
40.1,15603,-15434,129258,160431
42.1,15574,-15421,129321,160527
44.1,15148,-15467,129256,160476
46.1,14661,-15496,129112,160299
48.1,14333,-15659,129013,160143
50.1,14184,-15890,129010,160109
52.1,14265,-15960,129152,160260
54.1,14555,-15900,129327,160438
56.1,14931,-15802,129294,160381
58.1,15300,-15624,129130,160202
60.1,15494,-15491,129124,160217
62.1,15371,-15590,129224,160362
64.1,15083,-15768,129149,160338
66.1,14814,-15819,128889,160133
68.1,14501,-15830,128678,159971
70.1,14217,-15902,128691,160007
72.1,14255,-15968,128903,160218
74.1,14620,-15994,129077,160394
76.1,14992,-15981,129032,160368
78.1,15199,-15923,128922,160272
80.1,15280,-15896,128939,160276
82.1,15271,-15935,128974,160286
84.1,15155,-15978,128904,160210
86.1,14869,-16074,128808,160132
88.1,14465,-16241,128720,160063
90.1,14244,-16261,128626,159969
92.1,14380,-16094,128643,159959
94.1,14642,-16072,128795,160075
96.1,14829,-16250,128883,160151
98.1,15017,-16263,128825,160105
100.1,15172,-16077,128748,160039
102.1,15102,-16070,128721,160014
104.1,14826,-16299,128707,160013
106.1,14500,-16413,128660,160004
108.1,14185,-16263,128564,159947
110.1,14000,-16065,128526,159893
112.1,14107,-16002,128641,159927
114.1,14437,-15979,128765,159976
116.1,14782,-15876,128780,159979
118.1,15018,-15806,128844,160054
120.1,15053,-15849,128971,160191
122.1,14874,-15841,128925,160196
124.1,14632,-15762,128781,160134
126.1,14421,-15856,128827,160224
128.1,14164,-16077,128967,160364
130.1,13899,-16109,128972,160375
132.1,13849,-16000,128970,160372
134.1,14113,-15956,129070,160439
136.1,14537,-15796,129114,160465
138.1,14858,-15455,129099,160475
140.1,14875,-15389,129167,160568
142.1,14621,-15745,129236,160631
144.1,14347,-15988,129199,160563
146.1,14213,-15829,129183,160489
148.1,14135,-15583,129241,160492
150.1,14054,-15448,129240,160504
152.1,14083,-15307,129172,160516
154.1,14292,-15179,129182,160574
156.1,14578,-15136,129291,160642
158.1,14807,-15063,129391,160676
160.1,14875,-14944,129458,160717
162.1,14719,-14982,129534,160794
164.1,14465,-15151,129571,160822
166.1,14360,-15191,129484,160713
168.1,14401,-15119,129361,160575
170.1,14353,-15144,129359,160585
172.1,14214,-15150,129417,160678
174.1,14274,-14926,129389,160657
176.1,14597,-14672,129340,160553
178.1,14896,-14694,129371,160538
180.1,14945,-14953,129413,160609
182.1,14778,-15296,129401,160647
184.1,14525,-15683,129329,160589
186.1,14294,-16003,129133,160408
188.1,14157,-16148,128866,160162
190.1,14105,-16232,128750,160011
192.1,14059,-16376,128827,160017
194.1,14006,-16521,128906,160081
196.1,14045,-16616,128880,160103
198.1,14253,-16681,128795,160061
200.1,14486,-16702,128724,160009
202.1,14465,-16676,128696,159997
