t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.5,-140.34,-34.484,82.827,58.501
13.4,-143.34,-36.484,78.827,57.501
23.3,-146.34,-36.484,77.827,55.501
33.2,-148.34,-37.484,75.827,55.501
43.1,-150.34,-37.484,70.827,54.501
52.9,-146.34,-35.484,70.827,54.501
62.8,-132.34,-27.484,68.827,54.501
72.7,-119.34,-21.484,67.827,53.501
82.6,-109.34,-17.484,71.827,56.501
92.5,-100.34,-13.484,74.827,58.501
102.4,-96.338,-12.484,77.827,60.501
112.3,-94.338,-12.484,84.827,61.501
122.1,-90.338,-10.484,90.827,63.501
132.0,-85.338,-9.4841,96.827,64.501
141.9,-84.338,-9.4841,102.83,66.501
151.8,-79.338,-8.4841,106.83,67.501
161.7,-75.338,-7.4841,112.83,67.501
171.6,-72.338,-6.4841,114.83,69.501
181.5,-70.338,-5.4841,121.83,69.501
191.3,-65.338,-4.4841,121.83,69.501
201.2,-63.338,-3.4841,124.83,70.501
211.1,-62.338,-3.4841,125.83,70.501
221.0,-61.338,-3.4841,123.83,69.501
230.9,-59.338,-2.4841,124.83,69.501
240.8,-59.338,-3.4841,124.83,68.501
250.7,-61.338,-5.4841,122.83,66.501
260.5,-67.338,-7.4841,121.83,65.501
270.4,-66.338,-7.4841,121.83,64.501
280.3,-66.338,-7.4841,118.83,65.501
290.2,-65.338,-7.4841,116.83,65.501
300.1,-61.338,-5.4841,116.83,66.501
310.0,-61.338,-6.4841,114.83,65.501
319.9,-62.338,-7.4841,114.83,64.501
329.7,-63.338,-8.4841,111.83,64.501
339.6,-64.338,-7.4841,113.83,64.501
349.5,-65.338,-8.4841,109.83,64.501
359.4,-65.338,-8.4841,109.83,63.501
369.3,-67.338,-8.4841,108.83,62.501
379.2,-67.338,-9.4841,107.83,62.501
389.1,-69.338,-9.4841,107.83,62.501
398.9,-71.338,-10.484,105.83,61.501
408.8,-75.338,-11.484,105.83,62.501
418.7,-76.338,-13.484,104.83,61.501
428.6,-76.338,-12.484,104.83,61.501
438.5,-78.338,-14.484,102.83,61.501
448.4,-83.338,-15.484,98.827,60.501
458.3,-83.338,-15.484,98.827,58.501
468.1,-87.338,-17.484,95.827,58.501
478.0,-87.338,-17.484,94.827,57.501
487.9,-92.338,-19.484,91.827,57.501
497.8,-92.338,-19.484,89.827,56.501
507.7,-99.338,-21.484,88.827,56.501
517.6,-99.338,-21.484,88.827,53.501
527.5,-101.34,-24.484,84.827,55.501
537.3,-101.34,-24.484,82.827,54.501
547.2,-109.34,-26.484,81.827,54.501
557.1,-109.34,-26.484,78.827,53.501
567.0,-114.34,-29.484,77.827,52.501
576.9,-114.34,-29.484,73.827,52.501
586.8,-120.34,-30.484,70.827,51.501
596.6,-120.34,-30.484,71.827,51.501
606.5,-126.34,-32.484,67.827,48.501
616.4,-126.34,-32.484,63.827,48.501
626.3,-128.34,-32.484,62.827,47.501
636.2,-131.34,-33.484,57.827,45.501
646.1,-132.34,-34.484,56.827,45.501
656.0,-135.34,-34.484,55.827,44.501
665.9,-137.34,-37.484,52.827,43.501
675.7,-142.34,-38.484,49.827,43.501
685.6,-145.34,-39.484,49.827,43.501
695.5,-150.34,-41.484,43.827,40.501
705.4,-150.34,-42.484,43.827,40.501
715.3,-155.34,-43.484,37.827,38.501
725.2,-146.34,-38.484,37.827,38.501
735.0,-131.34,-31.484,34.827,38.501
744.9,-119.34,-24.484,34.827,38.501
754.8,-109.34,-20.484,39.827,41.501
764.7,-102.34,-18.484,39.827,41.501
774.6,-99.338,-17.484,49.827,43.501
