t,pcg
0.0,-28
1.0,-37
2.0,-18
3.0,-3
4.0,9
5.0,28
6.0,20
7.0,19
8.0,22
9.0,18
10.0,12
11.0,0
12.0,-6
13.0,-3
14.0,-3
15.0,-7
16.0,-8
17.0,-2
18.0,0
19.0,-6
20.0,-7
21.0,-4
22.0,-10
23.0,-12
24.0,-8
25.0,-9
26.0,-15
27.0,-25
28.0,-40
29.0,-56
30.0,-64
31.0,-62
32.0,-58
33.0,-49
34.0,-30
35.0,-13
36.0,11
37.0,43
38.0,66
39.0,74
40.0,80
41.0,85
42.0,79
43.0,73
44.0,74
45.0,58
46.0,33
47.0,19
48.0,-3
49.0,-29
50.0,-45
51.0,-60
52.0,-76
53.0,-80
54.0,-87
55.0,-98
56.0,-105
57.0,-123
58.0,-137
59.0,-140
60.0,-154
61.0,-171
62.0,-184
63.0,-183
64.0,-148
65.0,-80
66.0,3
67.0,97
68.0,194
69.0,288
70.0,389
71.0,477
72.0,534
73.0,564
74.0,561
75.0,541
76.0,494
77.0,386
78.0,172
79.0,-134
80.0,-485
81.0,-866
82.0,-1211
83.0,-1432
84.0,-1343
85.0,-974
86.0,-602
87.0,-217
88.0,245
89.0,516
90.0,495
91.0,467
92.0,438
93.0,264
94.0,111
95.0,139
96.0,249
97.0,343
98.0,496
99.0,703
100.0,873
101.0,995
102.0,1004
103.0,805
104.0,441
105.0,13
106.0,-416
107.0,-772
108.0,-1002
109.0,-1117
110.0,-1114
111.0,-986
112.0,-754
113.0,-450
114.0,-129
115.0,158
116.0,377
117.0,511
118.0,557
119.0,523
120.0,443
121.0,326
122.0,176
123.0,30
124.0,-98
125.0,-197
126.0,-250
127.0,-260
128.0,-234
129.0,-172
130.0,-83
131.0,17
132.0,101
133.0,165
134.0,208
135.0,212
136.0,182
137.0,120
138.0,44
139.0,-32
140.0,-113
141.0,-183
142.0,-226
143.0,-246
144.0,-241
145.0,-209
146.0,-153
147.0,-86
148.0,-16
149.0,61
150.0,131
151.0,191
152.0,236
153.0,258
154.0,267
155.0,258
156.0,241
157.0,225
158.0,198
159.0,159
160.0,116
161.0,69
162.0,29
163.0,1
164.0,-25
165.0,-45
166.0,-48
167.0,-53
168.0,-63
169.0,-72
170.0,-88
171.01,-112
172.02,-128
173.03,-130
174.04,-132
175.05,-133
176.06,-132
177.07,-128
178.08,-123
179.09,-125
180.1,-119
181.1,-110
182.1,-112
183.1,-117
184.1,-124
185.1,-132
186.1,-133
187.1,-132
188.1,-127
189.1,-109
190.1,-86
191.1,-54
192.1,-29
193.1,-20
194.1,2
195.1,23
196.1,28
197.1,36
198.1,46
199.1,48
200.1,42
201.1,31
202.1,12
203.1,-2
204.1,-13
205.1,-35
206.1,-43
207.1,-28
208.1,-13
209.1,6
210.1,34
211.1,61
212.1,82
213.1,85
214.1,77
215.1,59
