t,az
3.80,-216
5.78,-246
7.75,-266
9.73,-286
11.70,-288
13.70,-264
15.68,-286
17.65,-304
19.63,-318
21.60,-348
23.50,-364
25.50,-354
27.50,-370
29.50,-400
31.50,-400
33.40,-400
35.38,-388
37.35,-372
39.33,-374
41.30,-376
43.30,-368
45.28,-336
47.25,-296
49.23,-258
51.20,-224
53.20,-218
55.18,-222
57.15,-202
59.13,-196
61.10,-186
63.10,-184
65.08,-170
67.05,-148
69.03,-138
71.00,-162
73.00,-156
74.98,-148
76.95,-158
78.93,-180
80.90,-202
82.90,-226
84.88,-212
86.85,-204
88.83,-206
90.80,-212
92.70,-204
94.70,-184
96.70,-168
98.70,-190
100.70,-210
102.60,-208
104.58,-218
106.55,-228
108.53,-222
110.50,-222
112.50,-234
114.48,-234
116.45,-250
118.43,-250
120.40,-266
122.40,-256
124.38,-254
126.35,-246
128.33,-224
130.30,-212
132.30,-226
134.28,-196
136.25,-182
138.23,-176
140.20,-170
142.20,-168
144.18,-174
146.15,-202
148.13,-216
150.10,-226
152.10,-238
154.08,-238
156.05,-198
158.03,-178
160.00,-184
161.90,-172
163.90,-186
165.90,-212
167.90,-236
169.90,-242
171.80,-248
173.78,-246
175.75,-280
177.73,-288
179.70,-292
181.70,-282
183.68,-286
185.65,-268
187.63,-278
189.60,-278
191.60,-260
193.58,-260
195.55,-278
197.53,-286
199.50,-286
201.50,-286
203.48,-276
205.45,-268
207.43,-264
209.40,-242
211.40,-232
213.38,-224
215.35,-230
217.33,-216
219.30,-218
221.30,-200
223.28,-196
225.25,-194
227.23,-188
229.20,-182
231.10,-162
233.08,-120
235.05,-74
237.03,-2
239.00,68
241.00,240
242.98,278
244.95,284
246.93,240
248.90,132
250.90,18
252.88,-144
254.85,-278
256.83,-394
258.80,-472
260.80,-542
262.78,-618
264.75,-692
266.73,-744
268.70,-788
270.70,-794
272.68,-776
274.65,-718
276.63,-664
278.60,-606
280.60,-596
282.58,-612
284.55,-624
286.53,-614
288.50,-632
290.50,-602
292.48,-536
294.45,-444
296.43,-372
298.40,-292
300.30,-220
302.30,-152
304.30,-94
306.30,-34
308.30,16
310.20,70
312.18,108
314.15,172
316.13,212
318.10,242
320.10,224
322.08,224
324.05,216
326.03,194
328.00,152
330.00,100
331.98,28
333.95,-40
335.93,-124
337.90,-218
339.90,-328
341.88,-414
343.85,-514
345.83,-588
347.80,-656
349.80,-688
351.78,-692
353.75,-684
355.73,-664
357.70,-642
359.70,-608
361.68,-568
363.65,-508
365.63,-462
367.60,-400
369.50,-334
371.48,-282
373.45,-226
375.43,-154
377.40,-110
379.40,-48
381.38,-12
383.35,-2
385.33,20
387.30,48
389.30,34
391.28,30
393.25,18
395.23,20
397.20,4
399.20,-2
401.18,-32
403.15,-50
405.13,-78
407.10,-98
409.10,-112
411.08,-100
413.05,-112
415.03,-130
417.00,-126
419.00,-112
420.98,-138
422.95,-168
424.93,-196
426.90,-230
428.90,-252
430.88,-254
432.85,-252
434.83,-288
436.80,-324
438.70,-344
440.70,-332
442.70,-334
444.70,-362
446.70,-372
448.60,-386
450.58,-358
452.55,-358
454.53,-332
456.50,-318
458.50,-290
460.48,-262
462.45,-234
464.43,-198
466.40,-168
468.40,-138
470.38,-118
472.35,-114
474.33,-124
476.30,-116
478.30,-96
480.28,-110
482.25,-108
484.23,-94
486.20,-104
488.20,-122
490.18,-118
492.15,-134
494.13,-114
496.10,-102
498.10,-86
500.08,-82
502.05,-98
504.03,-128
506.00,-124
507.90,-116
509.88,-126
511.85,-120
513.83,-88
515.80,-98
517.80,-124
519.78,-126
521.75,-136
523.73,-148
525.70,-140
527.70,-140
529.68,-120
531.65,-96
533.63,-86
535.60,-74
537.60,-48
539.58,-34
541.55,2
543.53,18
545.50,44
547.50,70
549.48,92
551.45,86
553.43,82
555.40,88
557.40,96
559.38,132
561.35,112
563.33,100
565.30,114
567.30,104
569.28,80
571.25,82
573.23,82
575.20,102
577.10,84
