t,pcg
0.0,1468
1.0,601
2.0,-532
3.0,-1999
4.0,-2555
5.0,-847
6.0,159
7.0,-150
8.0,-65
9.0,-2
10.0,-34
11.0,-41
12.0,-55
13.0,-76
14.0,-93
15.0,-100
16.0,-100
17.0,-96
18.0,-83
19.0,-63
20.0,-46
21.0,-28
22.0,-6
23.0,17
24.0,39
25.0,59
26.0,77
27.0,94
28.0,113
29.0,132
30.0,142
31.0,137
32.0,131
33.0,125
34.0,115
35.0,120
36.0,130
37.0,136
38.0,150
39.0,159
40.0,153
41.0,143
42.0,140
43.0,142
44.0,137
45.0,136
46.0,138
47.0,132
48.0,130
49.0,118
50.0,86
51.0,52
52.0,16
53.0,-28
54.0,-70
55.0,-103
56.0,-129
57.0,-150
58.0,-157
59.0,-150
60.0,-133
61.0,-111
62.0,-86
63.0,-55
64.0,-32
65.0,-20
66.0,-15
67.0,-18
68.0,-21
69.0,-29
70.0,-37
71.0,-39
72.0,-58
73.0,-72
74.0,-65
75.0,-63
76.0,-63
77.0,-52
78.0,-46
79.0,-47
80.0,-48
81.0,-47
82.0,-55
83.0,-65
84.0,-58
85.0,-53
86.0,-61
87.0,-53
88.0,-39
89.0,-31
90.0,-12
91.0,9
92.0,20
93.0,26
94.0,32
95.0,48
96.0,52
97.0,59
98.0,81
99.0,85
100.0,101
101.0,127
102.0,134
103.0,130
104.0,127
105.0,122
106.0,101
107.0,87
108.0,96
109.0,91
110.0,79
111.0,84
112.0,83
113.0,81
114.0,87
115.0,94
116.0,106
117.0,132
118.0,155
119.0,160
120.0,175
121.0,191
122.0,184
123.0,177
124.0,172
125.0,151
126.0,128
127.0,121
128.0,118
129.0,104
130.0,89
131.0,92
132.0,108
133.0,121
134.0,127
135.0,133
136.0,152
137.0,156
138.0,78
139.0,-87
140.0,-275
141.0,-503
142.0,-771
143.0,-974
144.0,-1043
145.0,-986
146.0,-805
147.0,-503
148.0,-134
149.0,219
150.0,476
151.0,625
152.0,736
153.0,756
154.0,277
155.0,-999
156.0,-2402
157.0,-3036
158.0,-3123
159.0,-2894
