t,lead_I,lead_II,v3,v4
0.4,-6339,44544,-52291,-42708
2.4,-6148,44546,-52339,-42691
4.4,-6331,44168,-52695,-43013
6.4,-6434,43868,-53153,-43435
8.4,-6348,44030,-53230,-43464
10.4,-6575,44064,-53101,-43316
12.4,-6937,43627,-53219,-43485
14.4,-6907,43321,-53483,-43881
16.4,-6714,43475,-53581,-44132
18.4,-6705,43551,-53630,-44264
20.4,-6823,43123,-53831,-44478
22.4,-7353,42546,-53938,-44579
24.4,-8436,42441,-53670,-44254
26.4,-9005,42926,-53336,-43770
28.4,-8142,43504,-53450,-43771
30.4,-6710,43667,-53972,-44360
32.4,-6000,43504,-54458,-45001
34.4,-6041,43475,-54680,-45266
36.4,-6355,43721,-54654,-45142
38.4,-6813,43911,-54469,-44851
40.4,-7136,43749,-54387,-44744
42.4,-6971,43382,-54581,-44961
44.4,-6535,43245,-54737,-45120
46.4,-6309,43483,-54516,-44882
48.4,-6416,43727,-54174,-44551
50.4,-6633,43649,-54115,-44548
52.4,-6650,43412,-54306,-44773
54.4,-6447,43248,-54535,-44927
56.4,-6415,43158,-54677,-44925
58.4,-6648,43279,-54615,-44796
60.4,-6740,43701,-54417,-44657
62.4,-6743,43882,-54379,-44681
64.4,-7081,43389,-54532,-44807
66.4,-7348,42973,-54568,-44792
68.4,-6886,43460,-54429,-44672
70.4,-6214,44196,-54402,-44742
72.4,-6163,44200,-54577,-45030
74.4,-6555,43850,-54684,-45187
76.4,-7047,43812,-54554,-45009
78.4,-7696,43640,-54415,-44797
80.4,-8083,42969,-54519,-44916
82.4,-7801,42555,-54671,-45162
84.4,-7499,42884,-54551,-45118
86.4,-7582,43312,-54312,-44912
88.4,-7297,43361,-54298,-44929
90.4,-6656,43314,-54437,-45074
92.4,-6836,43287,-54519,-45073
94.4,-7619,43140,-54575,-45029
96.4,-7481,43106,-54625,-45098
98.4,-6622,43269,-54655,-45210
100.4,-6575,43178,-54852,-45373
102.4,-7144,42879,-55184,-45593
104.4,-7085,43040,-55186,-45607
106.4,-6731,43519,-54765,-45317
108.4,-6921,43489,-54469,-45095
110.4,-7167,43093,-54569,-45196
112.4,-7101,43115,-54735,-45396
114.4,-7245,43374,-54784,-45482
116.4,-7342,43177,-54926,-45564
118.4,-6921,42720,-55203,-45735
120.4,-6942,42693,-55281,-45773
122.4,-7803,43226,-54948,-45454
124.4,-7892,43916,-54497,-44979
126.4,-6686,44386,-54302,-44732
