t,lead_I,lead_II,v3,v4
0.0,3550,-69862,11692,31601
2.0,3296,-70048,11456,31364
4.0,2927,-70187,11581,31463
6.0,2216,-70397,11838,31691
8.0,1746,-70549,11894,31732
10.0,2093,-70486,11880,31709
12.0,2798,-70333,11959,31788
14.0,3180,-70208,11980,31832
16.0,3308,-70055,11888,31761
18.0,3380,-69981,11842,31711
20.0,3235,-70154,11843,31703
22.0,2942,-70376,11762,31623
24.0,2803,-70380,11663,31506
26.0,2718,-70300,11686,31488
28.0,2518,-70310,11783,31558
30.0,2500,-70248,11849,31626
32.0,2829,-70045,11895,31676
34.0,3133,-69941,11932,31711
36.0,3230,-70019,11899,31689
38.0,3334,-70094,11808,31617
40.0,3350,-70145,11781,31583
42.0,2995,-70291,11847,31620
44.0,2544,-70449,11868,31629
46.0,2484,-70478,11757,31518
48.0,2767,-70446,11621,31356
50.0,3056,-70436,11581,31284
52.0,3214,-70353,11647,31353
54.0,3237,-70175,11775,31500
56.0,3232,-70072,11857,31570
58.0,3378,-70128,11749,31436
60.0,3502,-70226,11538,31225
62.0,3217,-70299,11527,31214
64.0,2667,-70390,11729,31386
66.0,2368,-70475,11843,31478
68.0,2387,-70482,11805,31455
70.0,2464,-70448,11833,31504
72.0,2629,-70433,11940,31615
74.0,2966,-70390,11935,31621
76.0,3235,-70295,11808,31519
78.0,3250,-70223,11709,31432
80.0,3110,-70216,11696,31405
82.0,2899,-70278,11721,31410
84.0,2643,-70427,11727,31396
86.0,2469,-70555,11707,31350
88.0,2399,-70480,11717,31334
90.0,2344,-70295,11779,31381
92.0,2462,-70295,11818,31415
94.0,2909,-70480,11793,31386
96.0,3291,-70590,11756,31350
98.0,3192,-70595,11736,31338
100.0,2935,-70649,11704,31307
102.0,2934,-70708,11644,31233
104.0,2918,-70672,11583,31149
106.0,2623,-70649,11572,31119
108.0,2371,-70707,11649,31180
110.0,2393,-70714,11759,31271
112.0,2551,-70623,11803,31297
114.0,2849,-70562,11777,31260
116.0,3224,-70552,11768,31241
118.0,3239,-70506,11810,31274
120.0,2851,-70468,11855,31325
122.0,2659,-70508,11855,31343
124.0,2829,-70547,11832,31309
126.0,2896,-70493,11864,31289
128.0,2774,-70388,11981,31357
130.0,2743,-70277,12111,31464
132.0,2733,-70159,12179,31524
134.0,2659,-70091,12163,31517
136.0,2795,-70148,12061,31437
138.0,3131,-70270,11923,31283
140.0,3254,-70340,11860,31156
142.0,3078,-70347,11913,31166
144.0,2813,-70344,12021,31293
146.0,2484,-70314,12168,31471
148.0,2180,-70211,12350,31674
150.0,2220,-70044,12463,31827
152.0,2603,-69851,12430,31846
154.0,2944,-69651,12345,31780
156.0,3051,-69509,12301,31734
158.0,3024,-69531,12264,31707
160.0,2933,-69702,12209,31664
162.0,2766,-69855,12180,31624
164.0,2544,-69883,12181,31602
166.0,2362,-69834,12200,31597
168.0,2405,-69784,12253,31625
170.0,2701,-69786,12306,31667
172.0,2938,-69875,12270,31643
174.0,2920,-70015,12140,31530
176.0,2935,-70119,12024,31413
178.0,3201,-70148,12007,31371
180.0,3422,-70142,12043,31374
182.0,3351,-70209,12026,31337
184.0,3170,-70452,11945,31251
186.0,3017,-70761,11903,31213
188.0,2806,-70904,11924,31238
190.0,2594,-70908,11901,31221
192.0,2540,-71005,11794,31120
194.0,2647,-71179,11670,31008
196.0,2870,-71244,11533,30898
198.0,3072,-71213,11378,30766
200.0,2926,-71200,11315,30696
202.0,2441,-71235,11410,30767
204.0,2186,-71382,11531,30871
206.0,2414,-71660,11513,30837
208.0,2666,-71868,11358,30662
210.0,2622,-71884,11225,30523
212.0,2493,-71841,11249,30552
214.0,2470,-71816,11353,30660
216.0,2558,-71742,11356,30681
218.0,2720,-71679,11279,30639
220.0,2755,-71704,11280,30649
222.0,2523,-71694,11359,30697
224.0,2292,-71605,11422,30736
226.0,2280,-71619,11473,30786
228.0,2289,-71761,11492,30795
230.0,2238,-71815,11413,30698
232.0,2326,-71757,11323,30607
234.0,2496,-71782,11321,30607
236.0,2546,-71923,11277,30551
238.0,2601,-72111,11081,30344
240.0,2762,-72410,10898,30135
242.0,2762,-72789,10909,30041
244.0,2532,-73008,11058,30013
246.0,2437,-72996,11252,30054
248.0,2633,-72890,11560,30290
250.0,2871,-72632,12076,30802
252.0,3032,-72077,12785,31556
254.0,3208,-71356,13633,32481
256.0,3392,-70612,14529,33524
258.0,3576,-69728,15246,34600
260.0,3905,-68736,15563,35585
262.0,4373,-67913,15511,36395
264.0,4748,-67260,15242,37026
266.0,4924,-66553,14801,37496
268.0,4921,-65874,14262,37813
270.0,4696,-65443,13729,37893
272.0,4300,-65153,12999,37484
274.0,3811,-64812,11786,36445
276.0,2975,-64507,10346,35055
278.0,1606,-64442,9126,33664
280.0,279,-64746,8031,32223
282.0,-279,-65484,6878,30696
284.0,-216,-66513,6083,29505
286.0,-88,-67479,6033,28965
288.0,88,-68188,6403,28784
290.0,517,-68770,6790,28637
292.0,948,-69389,7281,28640
294.0,1083,-70032,7951,28884
296.0,1090,-70585,8559,29155
298.0,1216,-70973,8986,29314
300.0,1399,-71255,9344,29440
302.0,1541,-71538,9671,29566
304.0,1668,-71818,9938,29656
306.0,1726,-72048,10187,29731
308.0,1646,-72286,10422,29813
310.0,1603,-72536,10578,29885
312.0,1781,-72659,10651,29938
314.0,2038,-72649,10698,29974
316.0,2174,-72701,10735,29988
318.0,2276,-72844,10759,29986
320.0,2392,-72891,10803,30004
322.0,2261,-72814,10897,30070
324.0,1870,-72785,10978,30130
326.0,1728,-72861,10944,30078
328.0,2044,-72936,10831,29942
330.0,2301,-72945,10808,29907
332.0,2183,-72913,10879,29983
334.0,2092,-72878,10857,29959
336.0,2279,-72850,10731,29821
338.0,2416,-72813,10708,29788
340.0,2352,-72791,10821,29876
342.0,2341,-72876,10873,29870
344.0,2382,-73080,10813,29759
346.0,2207,-73252,10813,29750
348.0,1879,-73275,10947,29895
350.0,1743,-73189,11070,30027
352.0,1880,-73071,11070,30059
354.0,2079,-72981,11038,30091
356.0,2197,-72989,11075,30176
358.0,2284,-73058,11114,30212
360.0,2420,-73027,11083,30146
362.0,2552,-72860,11052,30083
364.0,2523,-72721,11067,30083
366.0,2297,-72719,11095,30098
368.0,2069,-72817,11143,30124
370.0,2026,-72967,11222,30178
372.0,2111,-73110,11247,30195
374.0,2240,-73116,11170,30125
376.0,2504,-72969,11050,30001
378.0,2843,-72860,10960,29876
380.0,2918,-72913,10971,29838
382.0,2684,-72975,11105,29943
384.0,2506,-72899,11230,30069
386.0,2482,-72795,11236,30085
388.0,2353,-72819,11224,30083
390.0,2148,-72917,11286,30158
392.0,2100,-72951,11341,30217
394.0,2131,-72918,11347,30212
396.0,2097,-72904,11349,30217
398.0,2127,-72932,11314,30223
400.0,2274,-72921,11239,30187
402.0,2353,-72800,11224,30158
404.0,2291,-72677,11272,30168
406.0,2174,-72710,11310,30188
408.0,2055,-72828,11355,30227
410.0,2031,-72847,11391,30248
412.0,2220,-72807,11311,30166
414.0,2479,-72852,11187,30071
416.0,2507,-72927,11215,30132
418.0,2313,-72917,11338,30257
420.0,2233,-72856,11364,30255
422.0,2380,-72786,11334,30187
424.0,2508,-72692,11377,30188
426.0,2515,-72634,11427,30200
428.0,2583,-72664,11402,30162
430.0,2731,-72714,11374,30149
432.0,2773,-72724,11387,30186
434.0,2735,-72718,11391,30200
436.0,2752,-72698,11391,30200
438.0,2730,-72655,11436,30256
440.0,2561,-72623,11523,30360
442.0,2382,-72602,11627,30457
444.0,2324,-72551,11745,30529
446.0,2374,-72479,11829,30560
448.0,2499,-72438,11816,30535
450.0,2624,-72439,11745,30489
452.0,2664,-72421,11719,30485
454.0,2712,-72312,11747,30519
456.0,2857,-72159,11749,30536
458.0,2904,-72136,11742,30556
460.0,2713,-72258,11815,30648
462.0,2528,-72294,11926,30772
464.0,2546,-72144,11955,30830
466.0,2577,-71980,11940,30862
468.0,2517,-71881,11962,30921
470.0,2622,-71759,11948,30922
472.0,2921,-71634,11883,30869
474.0,3019,-71614,11930,30935
476.0,2798,-71671,12105,31119
478.0,2641,-71733,12224,31220
480.0,2728,-71788,12257,31218
482.0,2820,-71784,12297,31227
484.0,2802,-71702,12318,31217
486.0,2820,-71650,12299,31161
488.0,2914,-71671,12324,31158
490.0,2997,-71646,12375,31208
492.0,3029,-71549,12385,31228
494.0,2996,-71535,12437,31268
496.0,2924,-71625,12581,31378
498.0,2878,-71641,12676,31447
500.0,2863,-71562,12643,31403
502.0,2877,-71593,12586,31332
504.0,2984,-71756,12576,31306
506.0,3107,-71833,12582,31304
508.0,3015,-71791,12576,31291
510.0,2722,-71797,12568,31262
512.0,2529,-71810,12576,31233
514.0,2549,-71726,12606,31223
516.0,2640,-71737,12625,31209
518.0,2781,-71985,12583,31140
520.0,2992,-72209,12486,31016
522.0,3035,-72213,12416,30926
524.0,2724,-72175,12452,30968
526.0,2310,-72223,12563,31101
528.0,2130,-72277,12608,31155
530.0,2166,-72330,12521,31058
532.0,2260,-72401,12384,30907
534.0,2380,-72376,12278,30790
536.0,2496,-72286,12224,30718
538.0,2506,-72331,12236,30703
540.0,2406,-72496,12273,30718
542.0,2320,-72593,12252,30684
544.0,2332,-72623,12191,30604
546.0,2365,-72660,12163,30547
548.0,2320,-72613,12134,30483
550.0,2275,-72480,12043,30360
552.0,2350,-72488,11955,30254
554.0,2427,-72651,11943,30242
556.0,2372,-72681,11966,30266
558.0,2371,-72532,11976,30256
560.0,2563,-72506,11991,30255
562.0,2628,-72690,12044,30336
564.0,2332,-72820,12122,30456
566.0,2032,-72784,12146,30480
568.0,2072,-72748,12080,30384
570.0,2226,-72793,12034,30331
572.0,2187,-72864,12102,30412
574.0,2064,-72940,12168,30469
576.0,2066,-72967,12115,30394
578.0,2200,-72877,12034,30318
580.0,2362,-72812,12009,30324
582.0,2402,-72947,11999,30325
584.0,2272,-73106,12023,30319
586.0,2221,-73018,12093,30345
588.0,2443,-72773,12069,30285
590.0,2638,-72604,11936,30123
592.0,2521,-72545,11914,30078
594.0,2418,-72579,12025,30186
596.0,2620,-72690,12055,30228
598.0,2715,-72728,12037,30220
600.0,2344,-72653,12174,30367
602.0,1952,-72694,12354,30554
604.0,2055,-72885,12309,30498
606.0,2397,-72957,12104,30267
608.0,2455,-72893,12024,30165
610.0,2224,-72939,12141,30253
612.0,2047,-73035,12269,30336
614.0,2073,-72961,12236,30282
616.0,2183,-72868,12100,30175
618.0,2244,-72984,12069,30176
620.0,2224,-73136,12178,30277
622.0,2171,-73097,12232,30316
624.0,2148,-72992,12156,30243
626.0,2173,-73000,12101,30175
628.0,2217,-73083,12128,30165
630.0,2275,-73167,12139,30153
632.0,2366,-73251,12082,30107
634.0,2442,-73283,11994,30032
636.0,2412,-73235,11930,29958
638.0,2282,-73201,11964,29979
640.0,2181,-73232,12112,30125
642.0,2189,-73254,12243,30255
644.0,2225,-73252,12243,30241
646.0,2194,-73300,12159,30139
648.0,2156,-73360,12070,30045
650.0,2176,-73327,11989,29969
652.0,2162,-73262,11944,29922
654.0,2088,-73321,11993,29947
656.0,2113,-73474,12089,30015
658.0,2231,-73552,12109,30028
660.1,2178,-73500,12062,29983
662.1,1965,-73398,12079,29980
664.1,1972,-73317,12138,29997
666.1,2279,-73276,12074,29905
668.1,2483,-73285,11929,29758
670.1,2362,-73353,11898,29736
672.1,2169,-73456,11974,29809
674.1,2147,-73504,12023,29847
676.1,2216,-73442,12061,29895
678.1,2259,-73374,12102,29964
680.1,2352,-73412,12038,29901
682.1,2555,-73446,11903,29735
684.1,2705,-73311,11874,29692
686.1,2604,-73106,11983,29798
688.1,2326,-73021,12149,29915
690.1,2126,-72978,12305,29997
692.1,2073,-72801,12357,30024
694.1,2006,-72627,12306,29983
696.1,1873,-72762,12313,29974
698.1,1854,-73170,12389,30026
700.1,2044,-73455,12374,30022
702.1,2236,-73399,12314,29976
704.1,2195,-73184,12372,30020
706.1,2029,-73002,12459,30097
708.1,2034,-72806,12429,30077
710.1,2226,-72594,12377,30022
712.1,2314,-72533,12426,30056
714.1,2180,-72628,12530,30168
716.1,2066,-72644,12574,30241
718.1,2161,-72508,12466,30156
720.1,2303,-72408,12255,29953
722.1,2267,-72454,12168,29858
724.1,2113,-72570,12308,29961
726.1,2044,-72695,12483,30088
728.1,2092,-72782,12528,30113
730.1,2168,-72754,12484,30079
732.1,2237,-72692,12411,30010
734.1,2288,-72786,12331,29920
736.1,2313,-72960,12282,29864
738.1,2368,-72976,12260,29831
740.1,2458,-72925,12273,29796
742.1,2499,-73088,12355,29807
744.1,2522,-73392,12395,29811
746.1,2609,-73562,12277,29693
748.1,2567,-73624,12160,29562
750.1,2186,-73739,12194,29562
752.1,1762,-73852,12200,29565
754.1,1710,-73893,12036,29429
756.1,1892,-73982,11858,29269
758.1,1943,-74165,11773,29178
760.1,1903,-74317,11705,29098
762.1,1970,-74381,11640,29014
764.1,2084,-74412,11594,28938
766.1,2095,-74440,11524,28841
768.1,2007,-74513,11479,28768
770.1,1908,-74651,11503,28748
772.1,1909,-74701,11475,28669
774.1,2032,-74575,11364,28531
776.1,2077,-74510,11357,28529
778.1,1864,-74687,11492,28684
780.1,1580,-74841,11604,28805
782.1,1507,-74714,11663,28848
784.1,1581,-74539,11727,28882
786.1,1633,-74613,11705,28846
788.1,1726,-74782,11572,28719
790.1,1886,-74771,11505,28657
792.1,1926,-74649,11552,28703
794.1,1807,-74641,11539,28690
796.1,1732,-74777,11424,28564
798.1,1787,-74968,11355,28456
800.1,1896,-75176,11350,28373
802.1,2045,-75393,11310,28208
804.1,2201,-75580,11303,28033
806.1,2242,-75680,11486,28045
808.1,2164,-75651,11845,28288
810.1,2136,-75456,12315,28719
