t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.7,127.43,59.626,368.91,149.95
13.6,125.43,58.626,368.91,149.95
23.5,119.43,56.626,362.91,146.95
33.4,116.43,55.626,362.91,146.95
43.3,112.43,55.626,357.91,143.95
53.2,106.43,54.626,357.91,143.95
63.1,102.43,52.626,352.91,141.95
72.9,97.433,51.626,346.91,139.95
82.8,92.433,50.626,339.91,136.95
92.7,90.433,49.626,334.91,134.95
102.6,86.433,48.626,330.91,131.95
112.5,83.433,48.626,325.91,129.95
122.4,76.433,46.626,321.91,127.95
132.3,71.433,45.626,315.91,126.95
142.1,70.433,44.626,312.91,124.95
152.0,70.433,44.626,303.91,120.95
161.9,63.433,44.626,299.91,119.95
171.8,63.433,44.626,292.91,114.95
181.7,67.433,45.626,286.91,112.95
191.6,67.433,45.626,281.91,110.95
201.5,79.433,47.626,279.91,108.95
211.3,79.433,47.626,276.91,107.95
221.2,92.433,49.626,274.91,106.95
231.1,92.433,49.626,272.91,105.95
241.0,105.43,52.626,272.91,104.95
250.9,105.43,52.626,271.91,102.95
260.8,112.43,53.626,270.91,100.95
270.7,112.43,53.626,268.91,98.947
280.5,113.43,54.626,267.91,96.947
290.4,113.43,54.626,264.91,95.947
300.3,113.43,53.626,264.91,94.947
310.2,113.43,53.626,265.91,94.947
320.1,110.43,52.626,262.91,93.947
330.0,109.43,52.626,261.91,94.947
339.9,107.43,52.626,261.91,92.947
349.7,102.43,51.626,258.91,91.947
359.6,99.433,51.626,256.91,91.947
369.5,95.433,50.626,251.91,90.947
379.4,92.433,50.626,247.91,88.947
389.3,92.433,51.626,245.91,87.947
399.2,89.433,50.626,242.91,87.947
409.1,88.433,50.626,241.91,86.947
418.9,87.433,50.626,239.91,85.947
428.8,85.433,49.626,236.91,85.947
438.7,84.433,50.626,231.91,84.947
448.6,84.433,49.626,228.91,83.947
458.5,84.433,50.626,224.91,79.947
468.4,84.433,50.626,221.91,78.947
478.3,84.433,51.626,218.91,78.947
488.1,86.433,51.626,215.91,76.947
498.0,84.433,50.626,212.91,75.947
507.9,82.433,51.626,212.91,75.947
517.8,83.433,48.626,208.91,74.947
527.7,82.433,51.626,206.91,70.947
537.6,80.433,51.626,202.91,70.947
547.5,78.433,50.626,199.91,68.947
557.3,76.433,51.626,196.91,68.947
567.2,75.433,51.626,195.91,65.947
577.1,74.433,50.626,191.91,65.947
587.0,71.433,50.626,190.91,64.947
596.9,68.433,49.626,186.91,63.947
