t,lead_I,lead_II,v3,v4
1.6,-51933,-78681,133639,138128
3.6,-51146,-78416,133218,137537
5.6,-50897,-78451,133097,137337
7.6,-50524,-78380,133084,137374
9.6,-50048,-78178,132994,137385
11.6,-50168,-78292,132931,137344
13.6,-50805,-78745,132987,137285
15.6,-51240,-79130,133128,137246
17.6,-51405,-79333,133303,137300
19.6,-51632,-79470,133407,137415
21.6,-51692,-79463,133400,137515
23.6,-51262,-79268,133390,137589
25.6,-50666,-79111,133407,137589
27.6,-50292,-79131,133384,137497
29.6,-50076,-79207,133351,137425
31.6,-50005,-79269,133305,137364
33.6,-50218,-79372,133191,137213
35.6,-50572,-79515,133135,137120
37.6,-50872,-79656,133222,137218
39.6,-51120,-79768,133263,137284
41.6,-51179,-79822,133197,137206
43.6,-50896,-79804,133192,137185
45.6,-50506,-79676,133196,137200
47.6,-50233,-79447,133083,137044
49.6,-49987,-79409,133008,136847
51.6,-49857,-79834,133045,136813
53.6,-50079,-80385,133001,136840
55.6,-50499,-80562,132919,136876
57.6,-50831,-80538,133031,137035
59.6,-51068,-80688,133219,137177
61.6,-51138,-80792,133197,137035
63.6,-50867,-80610,133001,136706
65.6,-50429,-80446,132860,136499
67.6,-50100,-80475,132852,136483
69.6,-49836,-80433,132913,136483
71.6,-49646,-80339,132978,136406
73.6,-49746,-80508,133029,136330
75.6,-50071,-80843,133058,136313
77.6,-50342,-81036,133046,136318
79.6,-50528,-81140,133060,136378
81.6,-50656,-81274,133131,136508
83.6,-50543,-81300,133087,136515
85.6,-50121,-81179,132869,136343
87.6,-49613,-81081,132780,136318
89.6,-49274,-81053,132922,136565
91.6,-49242,-81075,132958,136711
93.6,-49511,-81237,132799,136591
95.6,-49879,-81512,132758,136470
97.6,-50129,-81690,132885,136455
99.6,-50199,-81714,132961,136449
101.6,-50072,-81698,132958,136488
103.6,-49774,-81698,132910,136533
105.6,-49472,-81731,132785,136424
107.6,-49308,-81840,132707,136282
109.6,-49257,-81966,132757,136306
111.6,-49304,-81997,132732,136337
113.6,-49476,-81989,132571,136227
115.6,-49688,-82088,132513,136150
117.6,-49840,-82271,132592,136196
119.6,-49924,-82402,132606,136231
121.6,-49886,-82438,132551,136230
123.6,-49676,-82420,132542,136243
125.6,-49439,-82376,132544,136206
127.6,-49311,-82331,132525,136107
129.6,-49206,-82335,132540,136028
131.6,-49104,-82431,132582,135966
133.6,-49180,-82595,132581,135873
135.6,-49411,-82743,132523,135794
137.6,-49552,-82826,132469,135802
139.6,-49604,-82903,132482,135881
141.6,-49725,-83008,132520,135926
143.6,-49768,-83034,132492,135875
145.6,-49506,-82933,132433,135808
147.6,-49158,-82851,132404,135789
149.6,-49091,-82917,132342,135747
151.6,-49236,-83065,132245,135669
153.6,-49310,-83204,132236,135667
155.6,-49314,-83355,132260,135698
157.6,-49391,-83503,132185,135625
159.6,-49482,-83556,132133,135524
161.6,-49436,-83502,132215,135508
163.6,-49269,-83433,132251,135496
165.6,-49093,-83400,132160,135474
167.6,-48933,-83391,132119,135571
169.6,-48768,-83440,132157,135730
171.6,-48656,-83587,132154,135780
173.6,-48710,-83758,132135,135717
175.6,-48932,-83859,132130,135590
177.6,-49183,-83932,132069,135410
179.6,-49310,-84063,132024,135300
181.6,-49269,-84190,132115,135358
183.6,-49099,-84205,132222,135459
185.6,-48841,-84137,132190,135455
187.6,-48574,-84106,132072,135349
189.6,-48442,-84151,131956,135198
191.6,-48500,-84248,131857,135064
193.6,-48620,-84404,131797,135007
195.6,-48707,-84593,131775,134988
197.6,-48818,-84693,131746,134948
199.6,-48924,-84651,131692,134904
201.6,-48873,-84598,131635,134872
203.6,-48690,-84655,131629,134877
205.6,-48538,-84766,131694,134947
207.6,-48420,-84865,131717,134971
209.6,-48306,-84980,131604,134838
211.6,-48293,-85084,131471,134707
213.6,-48351,-85115,131419,134731
215.6,-48322,-85149,131376,134768
217.6,-48285,-85277,131351,134726
219.6,-48378,-85431,131411,134706
221.6,-48418,-85544,131425,134666
223.6,-48260,-85667,131289,134501
225.6,-48084,-85797,131170,134331
227.6,-47961,-85886,131176,134271
