t,lead_I,lead_II,v3,v4
1.3,13557,61362,1579,-6410
3.3,13326,61505,1557,-6491
5.3,13631,61130,1337,-6642
7.3,14770,61572,1446,-6415
9.3,15963,62950,1956,-5850
11.3,16490,63540,2088,-5703
13.3,16391,62822,1624,-6160
15.3,15825,62020,1310,-6509
17.3,14843,61628,1450,-6424
19.3,14073,61330,1631,-6234
21.3,14310,61476,1853,-5940
23.3,15127,62091,2227,-5507
25.3,15385,62154,2240,-5473
27.3,15244,61656,1864,-5855
29.3,15686,61736,1868,-5889
31.3,16267,62127,2171,-5624
33.3,15905,61854,2094,-5704
35.3,15243,61726,2054,-5760
37.3,15374,62561,2583,-5302
39.3,15512,63015,2973,-4964
41.3,14767,62287,2829,-5080
43.3,14304,61902,2821,-5043
45.3,15298,62656,3019,-4857
47.3,16814,63286,2902,-4994
49.3,17484,63083,2746,-5106
51.3,17432,62734,2920,-4866
53.3,17492,62694,3018,-4763
55.3,17713,62847,2904,-4929
57.3,17330,62984,3001,-4878
59.3,16122,62806,3314,-4586
61.3,15155,62366,3551,-4341
63.3,15285,62199,3714,-4126
65.3,15811,62374,3821,-3976
67.3,15992,62475,3853,-3983
69.3,16426,62618,3967,-3927
71.3,17344,63092,4101,-3748
73.33,17580,63448,3969,-3774
75.35,16751,63281,3734,-3991
77.38,16163,63060,3784,-4002
79.4,16491,63158,4008,-3799
81.4,16796,63132,4082,-3688
83.4,16444,62711,4043,-3698
85.4,16062,62452,4084,-3641
87.4,16221,62776,4219,-3488
89.4,16596,63143,4339,-3393
91.4,16641,62821,4296,-3509
93.4,16343,62089,4012,-3794
95.4,16086,61886,3643,-4032
97.4,16075,62339,3486,-4046
99.4,16190,62772,3702,-3808
101.4,16427,63167,4139,-3455
103.4,16892,63934,4386,-3303
105.4,17238,64406,4165,-3575
107.4,17034,63796,3686,-4038
109.4,16791,63137,3380,-4290
111.4,17329,63663,3292,-4354
113.4,18190,64326,3131,-4546
115.4,18220,63744,2860,-4861
117.4,17564,62907,2682,-5053
119.4,17327,63054,2491,-5215
121.4,17546,63204,2053,-5593
123.4,17312,62517,1744,-5866
125.4,16664,62339,2086,-5529
127.4,16543,63462,2631,-4956
129.4,17046,64400,2545,-4955
131.4,17352,64196,2082,-5393
133.4,17175,63784,2009,-5557
135.4,16883,63626,2144,-5493
137.4,16586,63165,1979,-5613
139.4,16312,62682,1823,-5703
141.4,16377,62829,1978,-5560
143.4,16631,63008,1992,-5603
145.4,16457,62557,1685,-5972
147.4,16071,62214,1550,-6173
149.4,16358,62668,1708,-6045
151.4,17121,63242,1711,-5982
153.4,17225,63147,1432,-6150
155.4,16589,62670,1222,-6296
157.4,16243,62488,1380,-6159
159.4,16414,62705,1798,-5809
161.4,16319,62912,1977,-5663
163.4,15951,62917,1643,-5949
165.4,16296,63092,1296,-6239
167.4,17417,63632,1452,-6104
169.4,18014,63961,1764,-5869
171.4,17559,63663,1736,-5968
173.4,17122,63341,1583,-6189
175.4,17268,63505,1608,-6205
177.4,17021,63580,1607,-6157
179.4,15988,63141,1427,-6262
181.4,15467,62915,1326,-6384
183.4,16227,63456,1508,-6270
185.4,17209,64146,1792,-5959
187.4,17536,64452,1890,-5765
189.4,17728,64691,1751,-5841
191.4,18100,64934,1545,-6004
193.4,18102,64756,1396,-6098
195.4,17782,64388,1326,-6163
197.4,17821,64443,1391,-6171
199.4,18013,64618,1529,-6107
201.4,17652,64295,1500,-6160
203.4,17090,63856,1334,-6344
205.4,17150,63913,1344,-6365
207.4,17625,64085,1433,-6264
209.4,17831,63833,1179,-6425
211.4,17884,63589,761,-6734
213.4,18239,63980,795,-6663
215.4,18622,64595,1207,-6292
217.4,18333,64475,1308,-6247
219.4,17368,63583,949,-6621
221.4,16599,62899,622,-6895
223.4,16691,62874,524,-6909
225.4,17291,62894,400,-7017
227.4,17724,62676,241,-7259
229.4,17948,62783,352,-7225
231.4,18116,63207,670,-6890
233.4,17967,63067,758,-6770
235.4,17449,62253,526,-7047
237.4,17085,61738,362,-7292
239.4,17015,61949,503,-7209
241.4,16686,62282,767,-6972
243.4,15970,62313,875,-6810
245.4,15547,62267,727,-6784
247.4,15868,62323,491,-6848
249.4,16593,62381,473,-6867
251.4,17140,62415,676,-6814
253.4,17155,62386,716,-6908
255.4,16674,62112,430,-7245
257.4,16308,61795,153,-7520
259.4,16723,62062,166,-7454
261.4,17612,62860,313,-7211
263.4,17986,63232,295,-7138
265.4,17628,62755,59,-7317
267.4,17180,62043,-169,-7526
269.4,16929,61572,-177,-7567
271.4,16816,61399,-25,-7500
273.4,17169,61826,116,-7415
275.4,18035,62862,277,-7206
277.4,18411,63568,499,-6878
279.4,17516,63257,594,-6735
281.4,16191,62604,496,-6886
283.4,15850,62519,448,-7003
285.4,16518,62762,539,-6923
287.4,16997,62581,554,-6896
289.4,16825,62117,481,-6997
291.4,16884,62229,554,-6966
293.4,17637,63028,707,-6815
295.4,18107,63599,628,-6874
297.4,17619,63420,459,-7054
299.4,17153,63060,776,-6777
301.4,17624,63063,1618,-5908
303.4,18299,63179,2260,-5090
305.4,18274,63087,2323,-4765
307.4,18017,62937,2324,-4559
309.4,18304,63036,2663,-4066
311.4,19011,63683,3060,-3429
313.43,19676,64963,3460,-2719
315.45,20156,66301,4204,-1738
317.48,20466,66961,5005,-791
319.5,20585,67051,5149,-547
321.5,20404,67047,4688,-1059
323.5,19858,66771,3985,-2062
325.5,19264,65997,2684,-3780
327.5,18940,65182,544,-6232
329.5,18512,64494,-1691,-8579
331.5,17684,63477,-3402,-10209
333.5,17205,62472,-4808,-11432
335.5,17576,62422,-5988,-12488
337.5,17727,62802,-6615,-13102
339.5,16788,62272,-6734,-13231
341.5,15910,61433,-6561,-13094
343.5,16339,61966,-5990,-12670
345.5,17195,63428,-5106,-11962
347.5,17256,64104,-4326,-11227
349.5,17145,64052,-3716,-10571
351.5,17647,64168,-3073,-9957
353.5,17912,63953,-2423,-9463
355.5,17281,62953,-1770,-9036
357.5,16666,62192,-1061,-8524
359.5,16624,62201,-615,-8122
361.5,16556,62214,-609,-8027
363.5,16556,62204,-487,-7864
365.5,17297,62781,107,-7356
367.5,18134,63224,569,-7003
369.5,18024,62578,426,-7212
371.5,17515,61775,191,-7488
373.5,17428,61947,340,-7313
375.5,17199,62219,531,-7025
377.5,16422,61535,413,-7089
379.5,15996,60785,211,-7303
