t,lead_I,lead_II,v3,v4
1.7,-11446,-9762,-47927,-22204
3.7,-10237,-9521,-48132,-22332
5.7,-9517,-8750,-48595,-22740
7.7,-8583,-7645,-49323,-23380
9.7,-7390,-6899,-49712,-23665
11.7,-6868,-6555,-49519,-23426
13.7,-7248,-6272,-49258,-23184
15.7,-7932,-6344,-49127,-23074
17.7,-8860,-7243,-48768,-22738
19.7,-10059,-8534,-48307,-22349
21.7,-10607,-9260,-48274,-22406
23.7,-10084,-9056,-48585,-22752
25.7,-9577,-8285,-48797,-22942
27.7,-9546,-7429,-48939,-23029
29.7,-9075,-6804,-49200,-23195
31.7,-8266,-6626,-49384,-23285
33.7,-8327,-6910,-49274,-23155
35.7,-9171,-7338,-48995,-22915
37.7,-9819,-7663,-48770,-22739
39.7,-10198,-8104,-48663,-22703
41.7,-10421,-8785,-48606,-22715
43.7,-10158,-9171,-48572,-22679
45.7,-9663,-8811,-48707,-22755
47.7,-9348,-8137,-49072,-23066
49.7,-8861,-7741,-49359,-23295
51.7,-8310,-7510,-49320,-23186
53.73,-8633,-7213,-49176,-23017
55.75,-9602,-7237,-49127,-23003
57.78,-9870,-7749,-49021,-22941
59.8,-9338,-7921,-48878,-22845
61.8,-9092,-7299,-48922,-22942
63.8,-9288,-6986,-48970,-23003
65.8,-9263,-7750,-48751,-22754
67.8,-9034,-8369,-48559,-22559
69.8,-9061,-7879,-48660,-22692
71.8,-9287,-7446,-48714,-22762
73.8,-9471,-7929,-48552,-22592
75.8,-9688,-8250,-48539,-22577
77.8,-9866,-7753,-48745,-22790
79.8,-9659,-7251,-48841,-22883
81.8,-9197,-7147,-48808,-22851
83.8,-9037,-7267,-48799,-22857
85.8,-9102,-7713,-48706,-22775
87.8,-8743,-7852,-48585,-22635
89.8,-8033,-6718,-48737,-22745
91.8,-7796,-5427,-49000,-22986
93.8,-8170,-5835,-48914,-22907
95.8,-8462,-6987,-48613,-22617
97.8,-8490,-6774,-48551,-22563
99.8,-8720,-5943,-48603,-22619
101.8,-9079,-6530,-48399,-22401
103.8,-9003,-7942,-48203,-22174
105.8,-8608,-8109,-48490,-22444
107.8,-8501,-7001,-49009,-22960
109.8,-8628,-6287,-49122,-23059
111.8,-8486,-6584,-48813,-22724
113.8,-8188,-7056,-48610,-22507
115.8,-8211,-7175,-48664,-22563
117.8,-8487,-7343,-48649,-22549
119.8,-8647,-7725,-48507,-22389
121.8,-8751,-7791,-48565,-22415
123.8,-9111,-7451,-48858,-22700
125.8,-9694,-7530,-49002,-22877
127.8,-10114,-8360,-48890,-22801
129.8,-10071,-8863,-48901,-22803
131.8,-9559,-8053,-49190,-23062
133.8,-8762,-6751,-49350,-23223
135.8,-8066,-6557,-49074,-22973
137.8,-7959,-7469,-48679,-22565
139.8,-8378,-8018,-48653,-22488
141.8,-8518,-7639,-49045,-22868
143.8,-8083,-7216,-49540,-23412
145.8,-7923,-7346,-49825,-23739
147.8,-8519,-7815,-49783,-23685
149.8,-9097,-8541,-49571,-23440
151.8,-9165,-9355,-49498,-23342
153.8,-9287,-9422,-49643,-23488
155.8,-9719,-8464,-49753,-23633
157.8,-9994,-7683,-49635,-23537
159.8,-9959,-8055,-49429,-23279
161.8,-9743,-8780,-49350,-23120
163.8,-9231,-8677,-49376,-23121
165.8,-8605,-8039,-49364,-23113
167.8,-8442,-7881,-49327,-23042
169.8,-8806,-8316,-49343,-23017
171.8,-9283,-8701,-49343,-23010
173.8,-9659,-8672,-49287,-22961
175.8,-9793,-8299,-49348,-23032
177.8,-9580,-7907,-49530,-23246
179.8,-9315,-7983,-49527,-23259
181.8,-9175,-8514,-49319,-23017
183.8,-8780,-8693,-49301,-22957
185.8,-8079,-8158,-49514,-23175
187.8,-7722,-7680,-49615,-23329
189.8,-8067,-7769,-49577,-23408
191.8,-8854,-8010,-49488,-23522
193.8,-9757,-8274,-49103,-23366
195.8,-10398,-8752,-48476,-22886
197.8,-10410,-8879,-48170,-22627
199.8,-9990,-8192,-48207,-22672
201.8,-9614,-7386,-48004,-22446
203.8,-9186,-6944,-47520,-21820
205.8,-8379,-6290,-47096,-21065
207.8,-7497,-5204,-46569,-20032
209.8,-7067,-4111,-45819,-18634
211.8,-6898,-2945,-45350,-17322
213.8,-6362,-1510,-45374,-16241
215.8,-5426,-269,-45420,-15055
217.8,-4706,362,-45242,-13847
219.8,-4540,494,-44934,-12929
221.8,-4698,304,-44443,-12196
223.8,-5016,5,-44030,-11792
225.8,-5592,-305,-44383,-12409
227.8,-6323,-1098,-45500,-14039
229.8,-6976,-2668,-46574,-15775
231.8,-7614,-4260,-47349,-17258
233.83,-8336,-5143,-48235,-18874
235.85,-8959,-5781,-49153,-20523
237.88,-9397,-6806,-49640,-21664
239.9,-9791,-7827,-49817,-22328
241.9,-10029,-8265,-50092,-22889
