t,az
3.40,910
5.38,900
7.35,900
9.33,866
11.30,846
13.20,846
15.20,838
17.20,834
19.20,838
21.20,840
23.10,838
25.08,846
27.05,836
29.03,842
31.00,844
33.00,862
34.98,874
36.95,886
38.93,892
40.90,920
42.90,930
44.88,956
46.85,994
48.83,1014
50.80,1058
52.80,1088
54.78,1112
56.75,1124
58.73,1150
60.70,1138
62.70,1130
64.68,1108
66.65,1100
68.63,1078
70.60,1066
72.60,1074
74.58,1058
76.55,1068
78.53,1034
80.50,996
82.40,952
84.40,938
86.40,956
88.40,978
90.40,1002
92.30,1010
94.28,1018
96.25,1024
98.23,1028
100.20,996
102.20,976
104.18,970
106.15,974
108.13,948
110.10,930
112.10,918
114.08,894
116.05,876
118.03,874
120.00,874
122.00,876
123.98,882
125.95,870
127.93,906
129.90,912
131.90,940
133.88,942
135.85,958
137.83,958
139.80,970
141.80,992
143.78,1000
145.75,1014
147.73,1002
149.70,996
151.60,974
153.60,976
155.60,972
157.60,994
159.60,1004
161.50,1002
163.48,1010
165.45,998
167.43,980
169.40,972
171.40,954
173.38,962
175.35,960
177.33,984
179.30,972
181.30,986
183.28,1014
185.25,1024
187.23,1020
189.20,1016
191.20,1032
193.18,1026
195.15,1016
197.13,1012
199.10,1006
201.10,988
203.08,998
205.05,992
207.03,1006
209.00,1026
211.00,1038
212.98,1012
214.95,994
216.93,994
218.90,974
220.80,1004
222.78,1022
224.75,1018
226.73,1002
228.70,978
230.70,974
232.68,958
234.65,946
236.63,940
238.60,916
240.60,910
242.58,896
244.55,896
246.53,888
248.50,890
250.50,882
252.48,870
254.45,868
256.43,866
258.40,870
260.40,860
262.38,862
264.35,858
266.33,852
268.30,822
270.30,804
272.28,784
274.25,790
276.23,780
278.20,774
280.20,778
282.18,784
284.15,790
286.13,798
288.10,792
290.00,806
292.00,812
294.00,856
296.00,888
298.00,912
299.90,962
301.88,990
303.85,1010
305.83,1076
307.80,1086
309.80,1088
311.78,1066
313.75,1018
315.73,974
317.70,894
319.70,838
321.68,808
323.65,794
325.63,760
327.60,738
329.60,714
331.58,688
333.55,664
335.53,640
337.50,592
339.50,586
341.48,632
343.45,694
345.43,734
347.40,740
349.40,728
351.38,676
353.35,628
355.33,616
357.30,626
359.20,650
361.18,714
363.15,774
365.13,830
367.10,876
369.10,956
371.08,1026
373.05,1060
375.03,1108
377.00,1144
379.00,1188
380.98,1232
382.95,1252
384.93,1264
386.90,1294
388.90,1296
390.88,1298
392.85,1272
394.83,1216
396.80,1142
398.80,1100
400.78,1034
402.75,986
404.73,934
406.70,894
408.70,842
410.68,800
412.65,766
414.63,748
416.60,738
418.60,732
420.58,718
422.55,712
424.53,664
426.50,642
428.40,638
430.38,636
432.35,630
434.33,664
436.30,708
438.30,738
440.28,754
442.25,794
444.23,852
446.20,894
448.20,930
450.18,952
452.15,962
454.13,988
456.10,1008
458.10,1012
460.08,984
462.05,1000
464.03,1014
466.00,1022
468.00,1000
469.98,1014
471.95,1028
473.93,1016
475.90,996
477.90,990
479.88,990
481.85,962
483.83,944
485.80,922
487.80,906
489.78,874
491.75,852
493.73,836
495.70,840
497.60,820
499.58,798
501.55,786
503.53,770
505.50,754
507.50,770
509.48,750
511.45,750
513.43,776
515.40,782
517.40,762
519.38,754
521.35,780
523.33,794
525.30,780
527.30,772
529.28,770
531.25,778
533.23,776
535.20,786
537.20,796
539.18,798
541.15,810
543.13,816
545.10,824
547.10,832
549.08,854
551.05,878
553.03,878
555.00,886
557.00,898
558.98,910
560.95,898
562.93,918
564.90,972
566.80,986
568.78,998
570.75,1010
572.73,1000
574.70,988
576.70,1004
578.68,1000
580.65,1002
582.63,988
584.60,962
586.60,964
588.58,938
590.55,944
592.53,952
594.50,968
596.50,976
598.48,982
600.45,978
602.43,984
604.40,994
606.40,1022
608.38,1014
610.35,1014
612.33,1020
614.30,992
616.30,984
618.28,962
620.25,976
622.23,962
624.20,952
626.20,948
628.18,936
630.15,942
632.13,942
634.10,904
636.00,904
637.98,882
639.95,880
641.93,878
643.90,886
645.90,896
647.88,926
649.85,938
651.83,950
653.80,934
655.80,944
657.78,904
659.75,886
661.73,894
663.70,910
665.70,910
667.68,904
669.65,906
671.63,898
673.60,888
675.60,872
677.58,858
679.55,862
681.53,864
683.50,866
685.50,888
687.48,880
689.45,874
691.43,868
693.40,876
695.40,890
697.38,860
699.35,848
701.33,886
703.30,918
705.20,898
707.18,874
709.15,878
711.13,868
713.10,876
715.10,912
717.08,920
719.05,904
721.03,900
723.00,906
725.00,902
726.98,894
728.95,872
730.93,880
732.90,862
734.90,860
736.88,850
738.85,870
740.83,872
742.80,846
744.80,834
746.78,828
748.75,810
750.73,804
752.70,812
754.70,820
756.68,792
758.65,792
760.63,782
762.60,780
764.60,788
766.58,818
768.55,812
770.53,782
772.50,784
774.40,792
776.38,786
778.35,812
780.33,810
782.30,806
784.30,780
786.28,780
788.25,810
790.23,808
792.20,810
794.20,828
796.18,858
798.15,872
800.13,878
802.10,894
804.10,912
806.08,956
808.05,996
810.03,1052
812.00,1098
814.00,1096
815.98,1086
817.95,1078
819.93,1038
821.90,976
823.90,904
825.88,852
827.85,800
829.83,772
831.80,732
833.80,692
835.78,702
837.75,694
839.73,694
841.70,646
843.60,604
845.58,566
847.55,568
849.53,616
851.50,672
853.50,692
855.48,670
857.45,652
859.43,624
861.40,606
863.40,624
865.38,664
867.35,688
869.33,740
871.30,810
873.30,874
875.28,932
877.25,968
879.23,996
881.20,1012
883.20,1006
885.18,1008
887.15,1002
889.13,998
891.10,1006
893.10,1018
895.08,1008
897.05,996
899.03,982
901.00,952
903.00,932
904.98,920
906.95,908
908.93,888
910.90,872
912.80,826
914.78,772
916.75,750
918.73,712
920.70,710
922.70,674
924.68,642
926.65,628
928.63,630
930.60,630
932.60,610
934.58,632
936.55,626
938.53,618
940.50,600
942.50,614
944.48,628
946.45,642
948.43,658
950.40,672
952.40,694
954.38,734
956.35,762
958.33,762
960.30,744
962.30,734
964.28,726
966.25,756
968.23,784
970.20,810
972.20,834
974.18,850
976.15,852
978.13,860
980.10,872
982.00,870
983.98,846
985.95,816
987.93,802
989.90,792
991.90,766
993.88,764
995.85,770
997.83,766
999.80,776
1001.80,776
1003.78,774
1005.75,774
1007.73,796
1009.70,794
1011.70,762
1013.68,766
1015.65,766
1017.63,786
1019.60,828
1021.60,840
1023.58,820
1025.55,788
1027.53,760
1029.50,766
1031.50,778
1033.48,764
1035.45,732
1037.43,704
1039.40,698
1041.40,690
1043.38,686
1045.35,660
1047.33,650
1049.30,646
1051.20,648
1053.18,678
1055.15,684
1057.13,676
1059.10,686
1061.10,680
1063.08,704
1065.05,744
1067.03,770
1069.00,798
1071.00,778
1072.98,772
1074.95,748
1076.93,742
1078.90,714
1080.90,718
1082.88,692
1084.85,706
1086.83,692
1088.80,648
1090.80,624
1092.78,626
1094.75,624
1096.73,614
1098.70,614
1100.70,632
1102.68,650
1104.65,678
1106.63,692
1108.60,712
1110.60,710
1112.58,686
1114.55,698
1116.53,704
1118.50,724
1120.40,742
1122.38,774
1124.35,790
1126.33,792
1128.30,780
1130.30,776
