t,pcg
0.0,0
1.0,-8
2.0,0
3.0,-24
4.0,2
5.0,185
6.0,219
7.0,81
8.0,-11
9.0,-71
10.0,-100
11.0,-96
12.0,-79
13.0,-62
14.0,-44
15.0,-22
16.0,8
17.0,36
18.0,54
19.0,62
20.0,52
21.0,18
22.0,-20
23.0,-46
24.0,-64
25.0,-73
26.0,-67
27.0,-55
28.0,-46
29.0,-42
30.0,-36
31.0,-23
32.0,-11
33.0,-3
34.0,10
35.0,29
36.0,43
37.0,48
38.0,49
39.0,45
40.0,25
41.0,0
42.0,-10
43.0,-14
44.0,-18
45.0,-13
46.0,0
47.0,13
48.0,14
49.0,9
50.0,3
51.0,-7
52.0,-18
53.0,-20
54.0,-20
55.0,-24
56.0,-25
57.0,-27
58.0,-31
59.0,-32
60.0,-36
61.0,-41
62.0,-42
63.0,-36
64.0,-24
65.0,-24
66.0,-28
67.0,-21
68.0,-16
69.0,-21
70.0,-23
71.0,-20
72.0,-17
73.0,-12
74.0,-5
75.0,-2
76.0,-1
77.0,4
78.0,7
79.0,1
80.0,-4
81.0,-7
82.0,-12
83.0,-14
84.0,-8
85.0,1
86.0,4
87.0,8
88.0,22
89.0,29
90.0,20
91.0,15
92.0,14
93.0,10
94.0,7
95.0,10
96.0,13
97.0,11
98.0,9
99.0,12
100.0,11
101.0,6
102.0,6
103.0,0
104.0,-12
105.0,-14
106.0,-15
107.0,-18
108.0,-9
109.0,4
110.0,8
111.0,2
112.0,-7
113.0,-9
114.0,-8
115.0,-9
116.0,-9
117.0,-7
118.0,-3
119.0,-3
120.0,-5
121.0,-2
122.0,0
123.0,-3
124.0,-1
125.0,2
126.0,1
127.0,3
128.0,11
129.0,14
130.0,15
131.0,12
132.0,7
133.0,5
134.0,-1
135.0,-9
136.0,-7
137.0,-2
138.0,1
139.0,6
140.0,6
141.0,3
142.0,8
143.0,14
144.0,10
145.0,4
146.0,5
147.0,11
148.0,10
149.0,-2
150.0,-7
151.0,-2
152.0,-4
153.0,-13
154.0,-15
155.0,-7
156.0,-2
157.0,-1
158.0,-1
159.0,1
160.0,8
161.0,13
162.0,13
163.0,14
164.0,16
165.0,15
166.0,14
167.0,13
168.0,13
169.0,14
170.0,15
171.0,13
172.0,7
173.0,2
174.0,0
175.0,3
176.0,8
177.0,7
178.0,-1
179.0,-3
180.0,2
181.0,-3
182.0,-11
183.0,-10
184.0,-9
185.0,-9
186.0,-9
187.0,-9
188.0,-6
189.0,-6
190.0,-15
191.0,-20
192.0,-17
193.0,-15
194.0,-24
195.0,-38
196.0,-54
197.0,-82
198.0,-115
199.0,-91
200.0,-26
201.0,-46
202.0,-48
203.0,119
204.0,232
205.0,135
206.0,33
207.0,55
208.0,91
209.0,68
210.0,17
211.0,-32
212.0,-63
213.0,-64
214.0,-44
215.0,-19
216.0,15
217.0,40
218.0,38
219.0,27
220.0,9
221.0,-21
222.0,-38
223.0,-39
224.0,-35
225.0,-28
226.0,-18
227.0,-5
228.0,-2
229.0,-14
230.0,-22
231.0,-20
232.0,-17
233.0,-18
234.0,-20
235.0,-20
236.0,-12
237.0,2
238.0,6
239.0,4
240.0,10
241.0,12
242.0,6
243.0,-1
244.0,-7
245.0,-4
246.0,2
247.0,-1
248.0,-1
249.0,4
250.0,5
251.0,4
252.0,5
253.0,4
254.0,4
255.0,11
256.0,10
257.0,4
258.0,9
259.0,13
260.0,0
261.0,-12
