t,pcg
0.0,-274
1.0,-319
2.0,-333
3.0,-391
4.0,-356
5.0,-78
6.0,53
7.0,3
8.0,11
9.0,11
10.0,3
11.0,-1
12.0,-8
13.0,-9
14.0,-6
15.0,-5
16.0,-7
17.0,-7
18.0,-1
19.0,7
20.0,9
21.0,10
22.0,7
23.0,5
24.0,9
25.0,10
26.0,7
27.0,10
28.0,13
29.0,6
30.0,-3
31.0,-3
32.0,-3
33.0,-10
34.0,-10
35.0,-2
36.0,0
37.0,0
38.0,2
39.0,-3
40.0,-2
41.0,5
42.0,6
43.0,-3
44.0,-11
45.0,-14
46.0,-21
47.0,-29
48.0,-31
49.0,-28
50.0,-23
51.0,-15
52.0,-11
53.0,-7
54.0,1
55.0,12
56.0,20
57.0,23
58.0,23
59.0,25
60.0,29
61.0,28
62.0,21
63.0,10
64.0,4
65.0,5
66.0,-2
67.0,-16
68.0,-23
69.0,-34
70.0,-48
71.0,-53
72.0,-55
73.0,-57
74.0,-61
75.0,-64
76.0,-59
77.0,-51
78.0,-47
79.0,-45
80.0,-40
81.0,-32
82.0,-24
83.0,-19
84.0,-18
85.0,-17
86.0,-15
87.0,-12
88.0,-8
89.0,-8
90.0,-12
91.0,-10
92.0,-6
93.0,-6
94.0,-6
95.0,-3
96.0,3
97.0,8
98.0,10
99.0,14
100.0,18
101.0,25
102.0,29
103.0,29
104.0,28
105.0,24
106.0,20
107.0,16
108.0,12
109.0,8
110.0,4
111.0,3
112.0,5
113.0,8
114.0,14
115.0,20
116.0,24
117.0,30
118.0,35
119.0,39
120.0,44
121.0,47
122.0,44
123.0,43
124.0,43
125.0,37
126.0,30
127.0,26
128.0,22
129.0,13
130.0,5
131.0,2
132.0,-5
133.0,-10
134.0,-9
135.0,-13
136.0,-17
137.0,-13
138.0,-9
139.0,-9
140.0,-10
141.0,-10
142.0,-7
143.0,0
144.0,-1
145.0,-7
146.0,-10
147.0,-11
148.0,-14
149.0,-16
150.0,-20
151.0,-23
152.0,-19
153.0,-13
154.0,-11
155.0,-10
156.0,-8
157.0,-4
158.0,0
159.0,-2
160.0,-5
161.0,-3
162.0,-2
163.0,-1
164.0,2
165.0,0
166.0,1
167.0,7
168.0,8
169.0,6
170.0,10
171.0,13
172.0,13
173.0,16
174.0,18
175.0,19
176.0,23
177.0,25
178.0,25
179.0,24
180.0,20
181.0,16
182.0,12
183.0,5
184.0,3
185.0,2
186.0,-3
187.0,-12
188.0,-18
189.0,-21
190.0,-20
191.0,-22
192.0,-31
193.0,-33
194.0,-26
195.0,-27
196.0,-32
197.0,-34
198.0,-31
199.0,-28
200.0,-26
201.0,-28
202.0,-30
203.0,-28
204.0,-26
205.0,-26
206.0,-28
207.0,-26
208.0,-19
209.0,-15
210.0,-14
211.0,-11
212.0,-10
213.0,-8
214.0,-3
215.0,1
216.0,3
217.0,6
218.0,11
219.0,15
220.0,17
221.0,16
222.0,19
223.0,22
224.0,22
225.0,23
226.0,26
227.0,28
228.0,30
229.0,33
230.0,37
231.0,42
232.0,42
233.0,40
234.0,40
235.0,39
236.0,32
237.0,27
238.0,21
239.0,13
240.0,9
241.0,3
242.0,-4
243.0,-6
244.0,-5
245.0,-3
246.0,0
247.0,-1
248.0,1
249.0,10
250.0,19
251.0,28
252.0,34
253.0,36
254.0,33
255.0,33
256.0,33
257.0,26
258.0,19
259.0,15
260.0,10
261.0,5
