t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
2.4,-109.61,-58.869,19.361,2.3592
12.3,-117.61,-61.869,18.361,1.3592
22.2,-110.61,-55.869,15.361,1.3592
32.1,-98.613,-47.869,13.361,0.35919
42.0,-96.613,-45.869,7.3612,-1.6408
51.9,-82.613,-38.869,5.3612,-2.6408
61.8,-78.613,-35.869,2.3612,-2.6408
71.6,-72.613,-36.869,6.3612,-2.6408
81.5,-62.613,-32.869,13.361,-2.6408
91.4,-56.613,-31.869,23.361,-0.64081
101.3,-52.613,-31.869,31.361,0.35919
111.2,-48.613,-29.869,42.361,3.3592
121.1,-46.613,-31.869,52.361,6.3592
131.0,-44.613,-29.869,59.361,7.3592
140.8,-42.613,-29.869,59.361,7.3592
150.7,-41.613,-29.869,71.361,12.359
160.6,-38.613,-29.869,71.361,12.359
170.5,-42.613,-30.869,79.361,13.359
180.4,-43.613,-32.869,79.361,13.359
190.3,-46.613,-32.869,80.361,14.359
200.2,-52.613,-36.869,80.361,14.359
210.0,-49.613,-34.869,86.361,18.359
219.9,-51.613,-35.869,86.361,18.359
229.8,-51.613,-33.869,85.361,19.359
239.7,-51.613,-31.869,85.361,19.359
249.6,-51.613,-33.869,81.361,19.359
259.5,-53.613,-32.869,81.361,19.359
269.4,-52.613,-32.869,75.361,16.359
279.2,-54.613,-33.869,75.361,16.359
289.1,-56.613,-33.869,72.361,16.359
299.0,-53.613,-33.869,72.361,16.359
308.9,-58.613,-35.869,73.361,17.359
318.8,-56.613,-34.869,73.361,17.359
328.7,-56.613,-34.869,74.361,18.359
338.6,-60.613,-35.869,73.361,17.359
348.4,-60.613,-35.869,74.361,18.359
358.3,-63.613,-36.869,73.361,18.359
368.2,-63.613,-36.869,71.361,18.359
378.1,-70.613,-40.869,70.361,16.359
388.0,-70.613,-40.869,66.361,15.359
397.9,-74.613,-41.869,66.361,14.359
407.8,-74.613,-41.869,63.361,14.359
417.6,-82.613,-43.869,61.361,15.359
427.5,-82.613,-43.869,62.361,14.359
437.4,-92.613,-47.869,60.361,13.359
447.3,-92.613,-47.869,60.361,14.359
457.2,-97.613,-49.869,57.361,13.359
467.1,-97.613,-49.869,53.361,12.359
477.0,-109.61,-54.869,49.361,13.359
486.8,-109.61,-54.869,48.361,11.359
496.7,-111.61,-55.869,44.361,10.359
506.6,-117.61,-56.869,42.361,9.3592
516.5,-118.61,-57.869,40.361,9.3592
526.4,-127.61,-62.869,38.361,8.3592
536.3,-132.61,-64.869,38.361,8.3592
546.2,-139.61,-66.869,33.361,7.3592
556.0,-145.61,-70.869,32.361,7.3592
565.9,-154.61,-73.869,30.361,5.3592
575.8,-157.61,-74.869,27.361,5.3592
585.7,-162.61,-75.869,26.361,5.3592
595.6,-154.61,-70.869,23.361,5.3592
605.5,-137.61,-60.869,20.361,3.3592
615.4,-137.61,-59.869,16.361,3.3592
625.2,-123.61,-53.869,15.361,1.3592
635.1,-117.61,-50.869,11.361,1.3592
645.0,-112.61,-49.869,13.361,-0.64081
654.9,-102.61,-47.869,19.361,0.35919
664.8,-93.613,-46.869,27.361,1.3592
674.7,-88.613,-45.869,40.361,4.3592
684.6,-82.613,-44.869,52.361,6.3592
694.4,-78.613,-42.869,60.361,8.3592
704.3,-71.613,-40.869,68.361,9.3592
714.2,-65.613,-39.869,75.361,10.359
724.1,-64.613,-38.869,79.361,13.359
734.0,-64.613,-38.869,83.361,12.359
743.9,-65.613,-39.869,87.361,13.359
753.8,-61.613,-38.869,93.361,17.359
763.6,-60.613,-38.869,98.361,19.359
773.5,-61.613,-39.869,101.36,20.359
783.4,-66.613,-42.869,102.36,21.359
793.3,-63.613,-40.869,102.36,21.359
803.2,-63.613,-40.869,102.36,21.359
813.1,-64.613,-40.869,99.361,23.359
822.9,-58.613,-38.869,95.361,20.359
832.8,-62.613,-39.869,91.361,19.359
842.7,-62.613,-38.869,88.361,17.359
852.6,-60.613,-38.869,85.361,16.359
862.5,-58.613,-37.869,82.361,16.359
872.4,-59.613,-37.869,82.361,15.359
882.3,-57.613,-36.869,81.361,15.359
892.2,-58.613,-38.869,82.361,17.359
902.0,-56.613,-37.869,80.361,16.359
911.9,-58.613,-36.869,83.361,17.359
921.8,-57.613,-36.869,82.361,18.359
931.7,-61.613,-38.869,79.361,17.359
941.6,-62.613,-38.869,79.361,17.359
951.5,-65.613,-40.869,79.361,15.359
961.3,-67.613,-40.869,74.361,15.359
971.2,-68.613,-39.869,74.361,15.359
981.1,-68.613,-40.869,71.361,15.359
991.0,-70.613,-41.869,69.361,14.359
