t,pcg
0.0,-78
1.0,-65
2.0,-28
3.0,68
4.0,153
5.0,38
6.0,-74
7.0,-64
8.0,-71
9.0,-96
10.0,-99
11.0,-72
12.0,-40
13.0,-33
14.0,-30
15.0,-17
16.0,-20
17.0,-41
18.0,-56
19.0,-57
20.0,-41
21.0,-24
22.0,-23
23.0,-29
24.0,-31
25.0,-40
26.0,-58
27.0,-76
28.0,-84
29.0,-80
30.0,-80
31.0,-82
32.0,-65
33.0,-58
34.0,-75
35.0,-82
36.0,-98
37.0,-127
38.0,-116
39.0,-87
40.0,-75
41.0,-64
42.0,-57
43.0,-42
44.0,-8
45.0,10
46.0,-2
47.0,-4
48.0,18
49.0,23
50.0,17
51.0,55
52.0,108
53.0,108
54.0,107
55.0,128
56.0,116
57.0,117
58.0,125
59.0,69
60.0,33
61.0,73
62.0,84
63.0,43
64.0,37
65.0,66
66.0,71
67.0,56
68.0,59
69.0,61
70.0,52
71.0,61
72.0,54
73.0,26
74.0,29
75.0,48
76.0,55
77.0,65
78.0,83
79.0,79
80.0,70
81.0,71
82.0,61
83.0,46
84.0,20
85.0,-18
86.0,-33
87.0,-31
88.0,-37
89.0,-42
90.0,-35
91.0,-30
92.0,-56
93.0,-87
94.0,-99
95.0,-104
96.0,-92
97.0,-80
98.0,-82
99.0,-89
100.0,-100
101.0,-92
102.0,-73
103.0,-54
104.0,-28
105.0,-4
106.0,16
107.0,50
108.0,71
109.0,64
110.0,71
111.0,53
112.0,-1
113.0,-13
114.0,-5
115.0,-25
116.0,-21
117.0,16
118.0,46
119.0,55
120.0,37
121.0,6
122.0,-20
123.0,-31
124.0,-24
125.0,-12
126.0,8
127.0,33
128.0,67
129.0,96
130.0,98
131.0,96
132.0,81
133.0,33
134.0,-12
135.0,-27
136.0,-52
137.0,-95
138.0,-136
139.0,-195
140.0,-260
141.0,-300
142.0,-311
143.0,-305
144.0,-267
145.0,-168
146.0,-39
147.0,78
148.0,179
149.0,236
150.0,210
151.0,115
152.0,-18
153.0,-193
154.0,-406
155.0,-590
156.0,-675
157.0,-643
158.0,-491
159.0,-199
160.0,232
161.0,738
162.0,1194
163.0,1589
164.0,1973
165.0,2168
166.0,2060
167.0,1804
168.0,1325
169.0,494
170.0,-466
171.0,-1353
172.0,-2125
173.0,-2664
174.0,-2895
175.0,-2885
176.0,-2659
177.0,-2231
178.0,-1718
179.0,-1194
180.0,-625
181.0,-12
182.0,583
183.0,1081
184.0,1426
185.0,1599
186.0,1619
187.0,1553
188.0,1449
189.0,1296
190.0,1105
191.0,899
192.0,676
193.0,482
194.0,366
195.0,298
196.0,264
197.0,305
198.0,396
199.0,484
200.0,523
201.0,494
202.0,409
203.0,258
204.0,52
205.0,-182
206.0,-418
207.0,-635
208.0,-814
209.0,-901
210.0,-889
211.0,-803
212.0,-630
213.0,-415
214.0,-196
215.0,22
216.0,196
217.0,316
218.0,370
219.0,350
220.0,269
221.0,127
222.0,-30
223.0,-168
224.0,-295
225.0,-386
226.0,-437
227.0,-462
228.0,-447
229.0,-428
230.0,-409
231.0,-379
232.0,-354
233.0,-336
234.0,-303
235.0,-252
236.0,-212
237.0,-193
238.0,-166
239.0,-126
240.0,-108
241.0,-89
242.0,-41
243.0,13
244.0,48
245.0,60
246.0,63
247.0,63
248.0,70
249.0,102
250.0,140
251.0,148
252.0,134
253.0,129
254.0,110
255.0,77
256.0,71
257.0,63
258.0,23
259.0,-4
260.0,-10
261.0,-13
262.0,7
263.0,40
264.0,67
265.0,107
266.0,149
267.0,176
268.0,207
269.0,248
270.0,268
271.0,259
272.0,233
273.0,204
274.0,201
275.0,215
276.0,218
277.0,208
278.0,198
279.0,191
280.0,178
281.0,165
282.0,148
283.0,136
284.0,138
285.0,121
286.0,87
287.0,70
288.0,56
289.0,32
290.0,15
291.0,23
292.0,43
293.0,46
294.0,20
