t,az
2.50,-5162
4.48,-5166
6.45,-5168
8.43,-5160
10.40,-5160
12.40,-5144
14.38,-5134
16.35,-5142
18.33,-5118
20.30,-5142
22.30,-5136
24.28,-5108
26.25,-5096
28.23,-5090
30.20,-5084
32.20,-5080
34.18,-5026
36.15,-5012
38.13,-5000
40.10,-4970
42.00,-4960
43.98,-4950
45.95,-4908
47.93,-4888
49.90,-4856
51.90,-4826
53.88,-4814
55.85,-4792
57.83,-4784
59.80,-4788
61.80,-4802
63.78,-4786
65.75,-4798
67.73,-4794
69.70,-4798
71.70,-4798
73.68,-4806
75.65,-4824
77.63,-4844
79.60,-4836
81.60,-4854
83.58,-4852
85.55,-4840
87.53,-4840
89.50,-4852
91.50,-4862
93.48,-4876
95.45,-4862
97.43,-4860
99.40,-4844
101.40,-4842
103.38,-4850
105.35,-4876
107.33,-4868
109.30,-4886
111.20,-4902
113.18,-4912
115.15,-4914
117.13,-4924
119.10,-4914
121.10,-4906
123.08,-4920
125.05,-4922
127.03,-4910
129.00,-4890
131.00,-4884
132.98,-4884
134.95,-4900
136.93,-4906
138.90,-4914
140.90,-4930
142.88,-4926
144.85,-4910
146.83,-4868
148.80,-4796
150.80,-4720
152.78,-4600
154.75,-4464
156.73,-4348
158.70,-4268
160.70,-4226
162.68,-4272
164.65,-4326
166.63,-4360
168.60,-4336
170.60,-4340
172.58,-4488
174.55,-4758
176.53,-5042
178.50,-5214
180.40,-5200
182.38,-5028
184.35,-4774
186.33,-4472
188.30,-4230
190.30,-4102
192.28,-4106
194.25,-4208
196.23,-4390
198.20,-4584
200.20,-4796
202.18,-5020
204.15,-5192
206.13,-5360
208.10,-5508
210.10,-5584
212.08,-5666
214.05,-5716
216.03,-5700
218.00,-5626
220.00,-5508
221.98,-5364
223.95,-5200
225.93,-5044
227.90,-4882
229.90,-4722
231.88,-4572
233.85,-4476
235.83,-4416
237.80,-4338
239.80,-4296
241.78,-4306
243.75,-4308
245.73,-4290
247.70,-4290
249.60,-4254
251.58,-4226
253.55,-4224
255.53,-4208
257.50,-4180
259.50,-4180
261.48,-4184
263.45,-4188
265.43,-4188
267.40,-4210
269.40,-4236
271.38,-4248
273.35,-4276
275.33,-4306
277.30,-4338
279.30,-4386
281.28,-4428
283.25,-4462
285.23,-4504
287.20,-4546
289.20,-4562
291.18,-4566
293.15,-4616
295.13,-4648
297.10,-4690
299.10,-4738
301.08,-4762
303.05,-4766
305.03,-4768
307.00,-4770
309.00,-4790
310.98,-4786
312.95,-4794
314.93,-4798
316.90,-4766
318.80,-4740
320.78,-4722
322.75,-4716
324.73,-4660
326.70,-4620
328.70,-4560
330.68,-4496
332.65,-4432
334.63,-4348
336.60,-4274
338.60,-4242
340.58,-4226
342.55,-4208
344.53,-4220
346.50,-4242
348.50,-4290
350.48,-4316
352.45,-4360
354.43,-4410
356.40,-4450
358.40,-4510
360.38,-4570
362.35,-4604
364.33,-4638
366.30,-4636
368.30,-4624
370.28,-4590
372.25,-4534
374.23,-4542
376.20,-4540
378.20,-4536
380.18,-4522
382.15,-4512
384.13,-4482
386.10,-4458
388.00,-4414
389.98,-4386
391.95,-4360
393.93,-4354
395.90,-4354
397.90,-4338
399.88,-4312
401.85,-4302
403.83,-4302
405.80,-4298
407.80,-4284
409.78,-4248
411.75,-4224
413.73,-4208
415.70,-4220
417.70,-4206
419.68,-4174
421.65,-4178
423.63,-4148
425.60,-4130
427.60,-4114
429.58,-4110
431.55,-4130
433.53,-4132
435.50,-4122
437.50,-4112
439.48,-4120
441.45,-4136
443.43,-4164
445.40,-4178
447.40,-4188
449.38,-4192
451.35,-4236
453.33,-4260
455.30,-4262
457.20,-4254
459.18,-4266
461.15,-4270
463.13,-4284
465.10,-4276
467.10,-4288
469.08,-4294
471.05,-4300
473.03,-4332
475.00,-4332
477.00,-4338
478.98,-4346
480.95,-4370
482.93,-4380
484.90,-4392
486.90,-4404
488.88,-4412
490.85,-4404
492.83,-4388
494.80,-4396
496.80,-4394
498.78,-4382
500.75,-4368
502.73,-4392
504.70,-4406
506.70,-4408
508.68,-4428
510.65,-4440
512.63,-4464
514.60,-4486
516.50,-4492
518.50,-4504
520.50,-4506
522.50,-4522
524.50,-4514
526.40,-4464
528.38,-4412
530.35,-4332
532.33,-4228
534.30,-4080
536.30,-3910
538.28,-3800
540.25,-3794
542.23,-3820
544.20,-3908
546.20,-3938
548.18,-3894
550.15,-3914
552.13,-4014
554.10,-4170
556.10,-4356
558.08,-4526
560.05,-4574
562.03,-4486
564.00,-4270
566.00,-3988
567.98,-3766
569.95,-3700
571.93,-3780
573.90,-3934
575.90,-4148
577.88,-4402
579.85,-4688
581.83,-4970
583.80,-5234
585.80,-5434
587.78,-5540
589.75,-5596
591.73,-5598
593.70,-5534
595.60,-5408
597.58,-5212
599.55,-4960
601.53,-4680
603.50,-4388
605.50,-4172
607.48,-4002
609.45,-3866
611.43,-3820
613.40,-3816
615.40,-3858
617.38,-3906
619.35,-3920
621.33,-3920
623.30,-3924
625.30,-3926
627.28,-3910
629.25,-3896
631.23,-3886
633.20,-3886
635.20,-3860
637.18,-3862
639.15,-3860
641.13,-3864
643.10,-3900
645.10,-3928
647.08,-3942
649.05,-3980
651.03,-4032
653.00,-4076
654.90,-4158
656.90,-4234
658.90,-4302
660.90,-4340
662.90,-4396
664.80,-4428
666.78,-4442
668.75,-4468
670.73,-4450
672.70,-4410
674.70,-4404
676.68,-4384
678.65,-4320
680.63,-4262
682.60,-4258
684.60,-4244
686.58,-4232
688.55,-4234
690.53,-4252
692.50,-4250
694.50,-4282
696.48,-4314
698.45,-4328
700.43,-4354
702.40,-4348
704.40,-4360
706.38,-4366
708.35,-4350
710.33,-4308
712.30,-4232
714.30,-4140
716.28,-4032
718.25,-3902
720.23,-3812
722.20,-3776
724.10,-3768
726.10,-3802
728.10,-3844
730.10,-3902
732.10,-3988
734.00,-4054
735.98,-4122
737.95,-4204
739.93,-4246
741.90,-4248
743.90,-4246
745.88,-4252
747.85,-4258
749.83,-4294
751.80,-4316
753.80,-4316
755.78,-4336
757.75,-4332
759.73,-4364
761.70,-4376
763.70,-4378
765.68,-4382
767.65,-4416
769.63,-4416
771.60,-4424
773.60,-4410
775.58,-4394
777.55,-4380
779.53,-4358
781.50,-4288
783.50,-4218
785.48,-4148
787.45,-4114
789.43,-4086
791.40,-4072
793.30,-4082
795.30,-4092
797.30,-4106
799.30,-4122
801.30,-4138
803.20,-4170
805.18,-4220
807.15,-4266
809.13,-4276
811.10,-4282
813.10,-4278
815.08,-4262
817.05,-4246
819.03,-4250
821.00,-4264
823.00,-4268
824.98,-4244
826.95,-4244
828.93,-4228
830.90,-4236
832.90,-4256
834.88,-4272
836.85,-4280
838.83,-4264
840.80,-4280
842.80,-4296
844.78,-4298
846.75,-4310
848.73,-4332
850.70,-4342
852.70,-4346
854.68,-4358
856.65,-4354
858.63,-4358
860.60,-4374
862.50,-4382
864.50,-4382
866.50,-4354
868.50,-4304
870.50,-4284
872.40,-4280
874.38,-4266
876.35,-4258
878.33,-4266
880.30,-4278
882.30,-4290
884.28,-4312
886.25,-4306
888.23,-4292
890.20,-4286
892.20,-4292
894.18,-4302
896.15,-4340
898.13,-4376
900.10,-4400
902.10,-4440
904.08,-4452
906.05,-4450
908.03,-4410
910.00,-4164
912.00,-3968
913.98,-3774
915.95,-3640
917.93,-3578
919.90,-3644
921.90,-3852
923.88,-4106
925.85,-4306
927.83,-4404
929.80,-4422
931.70,-4438
933.70,-4510
935.70,-4632
937.70,-4666
939.70,-4560
941.60,-4368
943.58,-4126
945.55,-3910
947.53,-3810
949.50,-3810
951.50,-3952
953.48,-4152
955.45,-4420
957.43,-4738
959.40,-5074
961.40,-5372
963.38,-5580
965.35,-5698
967.33,-5702
969.30,-5610
971.30,-5438
973.28,-5218
975.25,-4954
977.23,-4674
979.20,-4394
981.20,-4174
983.18,-4006
985.15,-3888
987.13,-3826
989.10,-3838
991.10,-3860
993.08,-3928
995.05,-4034
997.03,-4136
999.00,-4222
1000.90,-4272
1002.90,-4304
1004.90,-4332
1006.90,-4352
1008.90,-4372
1010.80,-4378
1012.78,-4400
1014.75,-4384
1016.73,-4370
1018.70,-4352
1020.70,-4346
1022.68,-4344
1024.65,-4368
1026.63,-4390
1028.60,-4434
1030.60,-4444
1032.58,-4468
1034.55,-4484
1036.53,-4478
1038.50,-4466
1040.50,-4454
1042.48,-4446
1044.45,-4422
1046.43,-4408
1048.40,-4414
1050.40,-4412
1052.38,-4390
1054.35,-4404
1056.33,-4384
1058.30,-4376
1060.30,-4384
1062.28,-4406
1064.25,-4426
1066.23,-4440
1068.20,-4460
1070.10,-4504
1072.10,-4550
1074.10,-4586
1076.10,-4638
1078.10,-4686
1080.00,-4750
1081.98,-4800
1083.95,-4852
1085.93,-4882
1087.90,-4900
1089.90,-4928
1091.88,-4940
1093.85,-4914
1095.83,-4890
1097.80,-4820
1099.80,-4752
1101.78,-4636
1103.75,-4502
1105.73,-4358
1107.70,-4244
1109.70,-4178
1111.68,-4128
1113.65,-4128
1115.63,-4134
1117.60,-4180
1119.60,-4240
1121.58,-4358
1123.55,-4462
1125.53,-4544
1127.50,-4622
1129.50,-4690
1131.48,-4800
1133.45,-4858
1135.43,-4872
1137.40,-4872
1139.30,-4834
1141.30,-4786
1143.30,-4742
1145.30,-4738
1147.30,-4706
1149.20,-4688
1151.18,-4674
1153.15,-4658
1155.13,-4694
1157.10,-4694
1159.10,-4698
1161.08,-4702
1163.05,-4716
1165.03,-4690
1167.00,-4664
1169.00,-4654
1170.98,-4638
1172.95,-4600
1174.93,-4584
1176.90,-4562
1178.90,-4554
1180.88,-4518
1182.85,-4510
1184.83,-4532
1186.80,-4554
1188.80,-4598
1190.78,-4618
1192.75,-4622
1194.73,-4676
1196.70,-4694
1198.70,-4702
1200.68,-4718
1202.65,-4748
1204.63,-4766
1206.60,-4804
1208.50,-4820
1210.50,-4842
1212.50,-4838
1214.50,-4854
1216.50,-4846
1218.40,-4858
1220.38,-4856
1222.35,-4862
1224.33,-4858
1226.30,-4838
1228.30,-4816
1230.28,-4796
1232.25,-4758
1234.23,-4740
1236.20,-4730
1238.20,-4696
1240.18,-4684
1242.15,-4678
1244.13,-4668
1246.10,-4652
1248.10,-4658
1250.08,-4636
1252.05,-4628
1254.03,-4628
1256.00,-4636
1258.00,-4658
1259.98,-4678
1261.95,-4690
1263.93,-4688
1265.90,-4730
1267.90,-4756
1269.88,-4778
1271.85,-4790
1273.83,-4808
1275.80,-4846
1277.70,-4884
1279.70,-4910
1281.70,-4926
1283.70,-4932
1285.70,-4928
1287.60,-4928
1289.58,-4896
1291.55,-4820
1293.53,-4728
1295.50,-4600
1297.50,-4456
1299.48,-4324
1301.45,-4270
1303.43,-4300
1305.40,-4410
1307.40,-4532
1309.38,-4626
1311.35,-4682
1313.33,-4766
1315.30,-4972
1317.30,-5236
1319.28,-5498
1321.25,-5630
1323.23,-5540
1325.20,-5224
1327.20,-4768
1329.18,-4340
1331.15,-4088
1333.13,-4004
1335.10,-4108
1337.10,-4336
1339.08,-4668
1341.05,-5026
1343.03,-5368
1345.00,-5658
1346.90,-5872
1348.90,-6014
1350.90,-6094
1352.90,-6114
1354.90,-6032
1356.80,-5914
1358.78,-5732
1360.75,-5518
1362.73,-5290
1364.70,-5090
1366.70,-4902
1368.68,-4770
1370.65,-4704
1372.63,-4690
1374.60,-4698
1376.60,-4708
1378.58,-4726
1380.55,-4736
1382.53,-4728
1384.50,-4690
1386.50,-4666
1388.48,-4636
1390.45,-4608
1392.43,-4624
1394.40,-4650
1396.40,-4672
1398.38,-4688
1400.35,-4688
1402.33,-4718
1404.30,-4736
1406.30,-4746
1408.28,-4764
1410.25,-4744
1412.23,-4756
1414.20,-4756
1416.10,-4752
1418.10,-4768
1420.10,-4788
1422.10,-4784
1424.10,-4810
1426.00,-4864
1427.98,-4908
1429.95,-4966
1431.93,-5000
1433.90,-5012
1435.90,-5042
1437.88,-5062
1439.85,-5058
1441.83,-5054
1443.80,-5048
1445.80,-5040
1447.78,-5020
1449.75,-4994
1451.73,-4978
1453.70,-4982
1455.70,-4958
1457.68,-4944
1459.65,-4956
1461.63,-4994
1463.60,-5002
1465.60,-5038
1467.58,-5090
1469.55,-5128
1471.53,-5144
1473.50,-5156
1475.50,-5158
1477.48,-5146
1479.45,-5142
1481.43,-5100
1483.40,-5034
1485.30,-4952
1487.30,-4886
1489.30,-4864
1491.30,-4872
1493.30,-4878
1495.20,-4920
1497.18,-4940
1499.15,-4958
1501.13,-4994
1503.10,-5028
1505.10,-5070
1507.08,-5130
1509.05,-5160
1511.03,-5206
1513.00,-5230
1515.00,-5218
1516.98,-5216
1518.95,-5174
1520.93,-5124
1522.90,-5076
1524.90,-5056
1526.88,-5022
1528.85,-4980
1530.83,-4936
1532.80,-4918
1534.80,-4940
1536.78,-4960
1538.75,-4990
1540.73,-5050
1542.70,-5130
1544.70,-5200
1546.68,-5270
1548.65,-5324
1550.63,-5356
1552.60,-5358
1554.50,-5338
1556.50,-5330
1558.50,-5318
1560.50,-5290
1562.50,-5240
1564.40,-5182
1566.38,-5102
1568.35,-5050
1570.33,-5026
1572.30,-4988
1574.30,-4922
1576.28,-4910
1578.25,-4890
1580.23,-4852
1582.20,-4844
1584.20,-4840
1586.18,-4852
1588.15,-4868
1590.13,-4896
1592.10,-4912
1594.10,-4936
1596.08,-4950
1598.05,-4988
1600.03,-5024
1602.00,-5016
1604.00,-5020
1605.98,-5026
1607.95,-5052
1609.93,-5094
1611.90,-5100
1613.90,-5100
1615.88,-5078
1617.85,-5072
1619.83,-5062
1621.80,-5056
1623.70,-5050
1625.70,-5058
1627.70,-5050
1629.70,-5036
1631.70,-5030
1633.60,-4988
1635.58,-4990
1637.55,-5018
1639.53,-4998
1641.50,-4998
1643.50,-5004
1645.48,-5008
1647.45,-5002
1649.43,-5008
1651.40,-5010
1653.40,-5008
1655.38,-5060
1657.35,-5094
1659.33,-5132
1661.30,-5182
1663.30,-5198
1665.28,-5208
1667.25,-5184
1669.23,-5162
1671.20,-5088
1673.20,-5000
1675.18,-4866
1677.15,-4732
1679.13,-4582
1681.10,-4510
1683.10,-4508
1685.08,-4600
1687.05,-4702
1689.03,-4762
1691.00,-4814
1692.90,-4910
1694.90,-5088
1696.90,-5320
1698.90,-5554
1700.90,-5694
1702.80,-5674
1704.78,-5492
1706.75,-5162
1708.73,-4742
1710.70,-4416
1712.70,-4232
1714.68,-4240
1716.65,-4392
1718.63,-4594
1720.60,-4790
1722.60,-5012
1724.58,-5202
1726.55,-5364
1728.53,-5534
1730.50,-5682
1732.50,-5786
1734.48,-5878
1736.45,-5948
1738.43,-5942
1740.40,-5904
1742.40,-5848
1744.38,-5746
1746.35,-5640
1748.33,-5492
1750.30,-5350
1752.30,-5278
1754.28,-5224
1756.25,-5172
1758.23,-5118
1760.20,-5080
1762.10,-5016
1764.10,-4958
1766.10,-4902
1768.10,-4854
1770.10,-4814
1772.00,-4780
1773.98,-4746
1775.95,-4746
1777.93,-4762
1779.90,-4756
1781.90,-4758
1783.88,-4778
1785.85,-4788
1787.83,-4812
1789.80,-4810
1791.80,-4846
1793.78,-4836
1795.75,-4860
1797.73,-4872
1799.70,-4882
1801.70,-4896
1803.68,-4942
1805.65,-4952
1807.63,-4968
1809.60,-4972
1811.60,-4970
1813.58,-4988
1815.55,-5000
1817.53,-5004
1819.50,-4988
1821.50,-4988
1823.48,-5006
1825.45,-5020
1827.43,-5040
1829.40,-5050
1831.30,-5068
1833.30,-5082
1835.30,-5080
1837.30,-5084
1839.30,-5088
1841.20,-5094
1843.18,-5132
1845.15,-5140
1847.13,-5190
1849.10,-5214
1851.10,-5180
1853.08,-5150
1855.05,-5136
1857.03,-5084
1859.00,-5020
1861.00,-4978
1862.98,-4942
1864.95,-4928
1866.93,-4920
1868.90,-4886
1870.90,-4896
1872.88,-4934
1874.85,-4952
1876.83,-4982
1878.80,-5020
1880.80,-5008
1882.78,-5042
1884.75,-5064
1886.73,-5100
1888.70,-5136
1890.70,-5150
1892.68,-5168
1894.65,-5198
1896.63,-5202
1898.60,-5218
1900.50,-5204
1902.50,-5184
1904.50,-5136
1906.50,-5114
1908.50,-5084
1910.40,-5044
1912.38,-5040
1914.35,-5006
1916.33,-4968
1918.30,-4950
1920.30,-4956
1922.28,-4966
1924.25,-4970
1926.23,-4996
1928.20,-4990
1930.20,-4998
1932.18,-4996
1934.15,-5006
1936.13,-5032
1938.10,-5036
1940.10,-5054
1942.08,-5064
1944.05,-5058
1946.03,-5026
1948.00,-5022
1950.00,-5004
1951.98,-5016
1953.95,-5000
1955.93,-4984
1957.90,-4970
1959.90,-4996
1961.88,-5010
1963.85,-5026
1965.83,-5008
1967.80,-5012
1969.70,-5024
1971.70,-5030
1973.70,-5052
1975.70,-5056
1977.70,-5068
1979.60,-5088
1981.58,-5092
1983.55,-5082
1985.53,-5098
1987.50,-5076
1989.50,-5064
1991.48,-5042
1993.45,-5054
1995.43,-5062
1997.40,-5068
1999.40,-5076
2001.38,-5066
2003.35,-5048
2005.33,-5054
2007.30,-5058
2009.30,-5036
2011.28,-5012
2013.25,-4980
2015.23,-4948
2017.20,-4920
2019.20,-4912
2021.18,-4880
2023.15,-4898
2025.13,-4898
2027.10,-4888
2029.10,-4894
2031.08,-4912
2033.05,-4924
2035.03,-4958
2037.00,-5028
2038.90,-5072
2040.88,-5114
2042.85,-5134
2044.83,-5128
2046.80,-5116
2048.80,-5094
2050.78,-5038
2052.75,-4952
2054.73,-4840
2056.70,-4698
2058.70,-4558
2060.68,-4478
2062.65,-4502
2064.63,-4578
2066.60,-4668
2068.60,-4734
2070.58,-4778
2072.55,-4930
2074.53,-5166
2076.50,-5432
2078.50,-5658
2080.48,-5744
2082.45,-5670
2084.43,-5428
2086.40,-5078
2088.40,-4700
2090.38,-4376
2092.35,-4236
2094.33,-4302
2096.30,-4522
2098.30,-4808
2100.28,-5086
2102.25,-5298
2104.23,-5466
2106.20,-5594
2108.10,-5678
2110.10,-5718
2112.10,-5730
2114.10,-5714
2116.10,-5646
2118.00,-5572
2119.98,-5464
2121.95,-5334
2123.93,-5192
2125.90,-5062
2127.90,-5008
2129.88,-4966
2131.85,-4954
2133.83,-4964
2135.80,-4948
2137.80,-4930
2139.78,-4930
2141.75,-4954
2143.73,-4964
2145.70,-4972
2147.70,-4960
2149.68,-4964
2151.65,-4940
2153.63,-4908
2155.60,-4892
2157.60,-4892
2159.58,-4904
2161.55,-4920
2163.53,-4958
2165.50,-5008
2167.50,-5040
2169.48,-5066
2171.45,-5066
2173.43,-5050
2175.40,-5044
2177.30,-5034
2179.28,-5040
2181.25,-5024
2183.23,-5016
2185.20,-5006
2187.20,-4988
2189.18,-4988
2191.15,-4986
2193.13,-4960
2195.10,-4954
2197.10,-4952
2199.08,-4960
2201.05,-4950
2203.03,-4942
2205.00,-4920
2207.00,-4920
2208.98,-4896
2210.95,-4914
2212.93,-4928
2214.90,-4922
2216.90,-4950
2218.88,-4970
2220.85,-4988
2222.83,-4990
2224.80,-4982
2226.80,-4980
2228.78,-4996
2230.75,-5002
2232.73,-4992
2234.70,-4974
2236.70,-4962
2238.68,-4940
2240.65,-4934
2242.63,-4938
2244.60,-4946
2246.50,-4968
2248.48,-5026
2250.45,-5056
2252.43,-5092
2254.40,-5126
2256.40,-5146
2258.38,-5180
2260.35,-5192
2262.33,-5218
2264.30,-5206
2266.30,-5216
2268.28,-5212
2270.25,-5196
2272.23,-5144
2274.20,-5112
2276.20,-5084
2278.18,-5060
2280.15,-5054
2282.13,-5028
2284.10,-4992
2286.10,-4972
2288.08,-4958
2290.05,-4976
2292.03,-4996
2294.00,-5006
2296.00,-5020
2297.98,-4994
2299.95,-5012
2301.93,-5066
2303.90,-5058
2305.90,-5054
2307.88,-5064
2309.85,-5044
2311.83,-5046
2313.80,-5066
2315.70,-5098
2317.68,-5100
2319.65,-5086
2321.63,-5114
2323.60,-5122
2325.60,-5104
2327.58,-5108
2329.55,-5114
2331.53,-5116
2333.50,-5120
2335.50,-5116
2337.48,-5106
2339.45,-5102
2341.43,-5092
2343.40,-5082
2345.40,-5074
2347.38,-5090
2349.35,-5126
2351.33,-5126
2353.30,-5136
2355.30,-5160
2357.28,-5160
2359.25,-5160
2361.23,-5194
2363.20,-5198
2365.20,-5180
2367.18,-5146
2369.15,-5142
2371.13,-5144
2373.10,-5140
2375.10,-5132
2377.08,-5124
2379.05,-5122
2381.03,-5112
2383.00,-5098
2384.90,-5054
2386.88,-5022
2388.85,-5042
2390.83,-5034
2392.80,-5046
2394.80,-5062
2396.78,-5072
2398.75,-5098
2400.73,-5096
2402.70,-5090
2404.70,-5082
2406.68,-5070
2408.65,-5074
2410.63,-5066
2412.60,-5060
2414.60,-5068
