t,az
3.50,-2488
5.48,-2466
7.45,-2472
9.43,-2456
11.40,-2434
13.40,-2448
15.38,-2466
17.35,-2430
19.33,-2394
21.30,-2378
23.30,-2374
25.28,-2370
27.25,-2366
29.23,-2374
31.20,-2394
33.10,-2398
35.10,-2392
37.10,-2398
39.10,-2392
41.10,-2386
43.00,-2388
44.98,-2382
46.95,-2384
48.93,-2386
50.90,-2382
52.90,-2380
54.88,-2370
56.85,-2364
58.83,-2338
60.80,-2338
62.80,-2360
64.78,-2376
66.75,-2386
68.73,-2384
70.70,-2414
72.70,-2424
74.68,-2446
76.65,-2462
78.63,-2488
80.60,-2490
82.60,-2488
84.58,-2518
86.55,-2536
88.53,-2584
90.50,-2590
92.50,-2592
94.48,-2614
96.45,-2648
98.43,-2668
100.40,-2676
102.30,-2676
104.30,-2664
106.30,-2650
108.30,-2614
110.30,-2570
112.20,-2484
114.18,-2404
116.15,-2336
118.13,-2248
120.10,-2148
122.10,-2050
124.08,-2050
126.05,-2098
128.03,-2230
130.00,-2616
132.00,-2616
133.98,-3018
135.95,-3018
137.93,-3266
139.90,-3266
141.90,-3394
143.88,-3386
145.85,-3290
147.83,-3114
149.80,-2944
151.80,-2744
153.78,-2616
155.75,-2562
157.73,-2550
159.70,-2536
161.70,-2492
163.68,-2390
165.65,-2244
167.63,-2104
169.60,-1992
171.50,-1940
173.50,-1984
175.50,-2070
177.50,-2204
179.50,-2380
181.40,-2510
183.38,-2606
185.35,-2724
187.33,-2882
189.30,-3040
191.30,-3194
193.28,-3344
195.25,-3478
197.23,-3554
199.20,-3586
201.20,-3558
203.18,-3484
205.15,-3402
207.13,-3290
209.10,-3174
211.10,-3046
213.08,-2908
215.05,-2784
217.03,-2678
219.00,-2610
221.00,-2584
222.98,-2560
224.95,-2542
226.93,-2544
228.90,-2536
230.90,-2530
232.88,-2528
234.85,-2542
236.83,-2512
238.80,-2454
240.70,-2426
242.70,-2378
244.70,-2336
246.70,-2300
248.70,-2270
250.60,-2274
252.58,-2268
254.55,-2254
256.53,-2250
258.50,-2264
260.50,-2278
262.48,-2288
264.45,-2312
266.43,-2326
268.40,-2350
270.40,-2392
272.38,-2462
274.35,-2524
276.33,-2592
278.30,-2628
280.30,-2666
282.28,-2676
284.25,-2708
286.23,-2704
288.20,-2680
290.20,-2686
292.18,-2652
294.15,-2624
296.13,-2608
298.10,-2568
300.10,-2544
302.08,-2516
304.05,-2514
306.03,-2502
308.00,-2498
309.90,-2500
311.90,-2500
313.90,-2506
315.90,-2506
317.90,-2504
319.80,-2530
321.78,-2584
323.75,-2632
325.73,-2656
327.70,-2718
329.70,-2750
331.68,-2758
333.65,-2772
335.63,-2796
337.60,-2804
339.60,-2778
341.58,-2740
343.55,-2686
345.53,-2618
347.50,-2572
349.50,-2532
351.48,-2516
353.45,-2526
355.43,-2560
357.40,-2576
359.40,-2590
361.38,-2592
363.35,-2622
365.33,-2640
367.30,-2626
369.30,-2630
371.28,-2624
373.25,-2630
375.23,-2570
377.20,-2570
379.10,-2564
381.10,-2592
383.10,-2614
385.10,-2614
387.10,-2564
389.00,-2564
390.98,-2538
392.95,-2538
394.93,-2568
396.90,-2552
398.90,-2554
400.88,-2566
402.85,-2566
404.83,-2558
406.80,-2576
408.80,-2570
410.78,-2552
412.75,-2550
414.73,-2546
416.70,-2534
418.70,-2530
420.68,-2542
422.65,-2540
424.63,-2532
426.60,-2522
428.60,-2536
430.58,-2538
432.55,-2530
434.53,-2536
436.50,-2522
438.50,-2514
440.48,-2492
442.45,-2474
444.43,-2458
446.40,-2438
448.30,-2420
450.30,-2420
452.30,-2414
454.30,-2422
456.30,-2456
