t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.8,122.75,-9.9113,91.164,21.825
13.7,122.75,-10.911,91.164,20.825
23.5,120.75,-9.9113,91.164,20.825
33.4,118.75,-9.9113,90.164,20.825
43.3,118.75,-10.911,90.164,20.825
53.2,116.75,-10.911,89.164,19.825
63.1,113.75,-13.911,89.164,21.825
73.0,112.75,-13.911,88.164,20.825
82.9,110.75,-14.911,87.164,19.825
92.8,108.75,-14.911,86.164,20.825
102.6,104.75,-16.911,87.164,20.825
112.5,105.75,-15.911,85.164,19.825
122.4,102.75,-17.911,85.164,19.825
132.3,99.75,-18.911,83.164,19.825
142.2,96.75,-19.911,85.164,21.825
152.1,93.75,-21.911,83.164,21.825
161.9,90.75,-21.911,82.164,20.825
171.8,86.75,-24.911,82.164,20.825
181.7,84.75,-23.911,79.164,19.825
191.6,82.75,-24.911,77.164,20.825
201.5,80.75,-25.911,76.164,19.825
211.4,80.75,-24.911,74.164,18.825
221.3,77.75,-26.911,73.164,18.825
231.1,73.75,-27.911,71.164,18.825
241.0,70.75,-29.911,73.164,18.825
250.9,67.75,-29.911,71.164,18.825
260.8,66.75,-30.911,69.164,18.825
270.7,62.75,-31.911,69.164,16.825
280.6,59.75,-32.911,64.164,17.825
290.5,57.75,-32.911,67.164,17.825
300.3,54.75,-34.911,66.164,17.825
310.2,51.75,-35.911,64.164,17.825
320.1,48.75,-36.911,63.164,17.825
330.0,44.75,-36.911,62.164,16.825
339.9,42.75,-38.911,60.164,16.825
349.8,39.75,-41.911,61.164,16.825
359.7,35.75,-40.911,60.164,15.825
369.5,32.75,-42.911,59.164,16.825
379.4,28.75,-42.911,57.164,14.825
389.3,26.75,-45.911,55.164,15.825
399.2,22.75,-46.911,56.164,14.825
409.1,22.75,-46.911,56.164,13.825
419.0,16.75,-49.911,55.164,14.825
428.9,16.75,-49.911,53.164,14.825
438.7,12.75,-52.911,53.164,14.825
448.6,12.75,-52.911,52.164,14.825
458.5,1.7503,-56.911,50.164,13.825
468.4,1.7503,-56.911,46.164,13.825
478.3,-3.2497,-57.911,46.164,12.825
488.2,-3.2497,-57.911,46.164,13.825
498.1,-10.25,-58.911,44.164,11.825
507.9,-10.25,-58.911,45.164,13.825
517.8,-11.25,-56.911,41.164,10.825
527.7,-11.25,-56.911,41.164,10.825
537.6,-5.2497,-53.911,40.164,11.825
547.5,-5.2497,-53.911,39.164,9.8245
557.4,3.7503,-50.911,39.164,9.8245
567.3,3.7503,-50.911,38.164,10.825
577.1,15.75,-44.911,42.164,9.8245
587.0,15.75,-44.911,42.164,9.8245
596.9,21.75,-44.911,46.164,11.825
606.8,24.75,-42.911,46.164,11.825
616.7,28.75,-41.911,56.164,11.825
626.6,29.75,-39.911,56.164,11.825
636.5,33.75,-38.911,63.164,14.825
646.3,34.75,-38.911,63.164,14.825
656.2,36.75,-37.911,67.164,14.825
666.1,39.75,-35.911,67.164,14.825
676.0,42.75,-35.911,72.164,18.825
685.9,46.75,-33.911,72.164,18.825
695.8,52.75,-31.911,75.164,16.825
705.7,51.75,-30.911,75.164,16.825
715.5,55.75,-30.911,77.164,18.825
725.4,57.75,-28.911,77.164,18.825
735.3,60.75,-26.911,80.164,19.825
745.2,62.75,-27.911,80.164,19.825
755.1,66.75,-25.911,81.164,20.825
765.0,66.75,-25.911,81.164,20.825
774.9,66.75,-24.911,83.164,23.825
784.7,65.75,-25.911,83.164,23.825
794.6,65.75,-24.911,80.164,21.825
804.5,67.75,-24.911,80.164,21.825
814.4,65.75,-23.911,81.164,22.825
824.3,66.75,-23.911,81.164,22.825
834.2,66.75,-24.911,80.164,22.825
844.1,67.75,-25.911,81.164,21.825
853.9,67.75,-21.911,80.164,22.825
863.8,67.75,-21.911,80.164,23.825
873.7,67.75,-21.911,80.164,22.825
883.6,66.75,-22.911,79.164,23.825
893.5,64.75,-22.911,77.164,21.825
903.4,63.75,-23.911,77.164,23.825
913.3,61.75,-24.911,77.164,22.825
923.1,60.75,-23.911,77.164,23.825
933.0,59.75,-24.911,79.164,22.825
942.9,56.75,-24.911,76.164,23.825
952.8,56.75,-25.911,76.164,24.825
962.7,53.75,-25.911,74.164,24.825
972.6,52.75,-26.911,75.164,23.825
982.5,51.75,-27.911,74.164,23.825
992.3,49.75,-26.911,72.164,24.825
1002.2,47.75,-27.911,71.164,23.825
1012.1,46.75,-28.911,70.164,23.825
1022.0,46.75,-27.911,71.164,23.825
1031.9,43.75,-27.911,68.164,21.825
1041.8,44.75,-28.911,67.164,23.825
1051.7,41.75,-29.911,66.164,22.825
1061.5,38.75,-30.911,64.164,21.825
1071.4,36.75,-31.911,65.164,23.825
1081.3,32.75,-32.911,64.164,22.825
1091.2,31.75,-33.911,63.164,22.825
1101.1,28.75,-32.911,60.164,21.825
1111.0,25.75,-35.911,60.164,22.825
1120.9,22.75,-35.911,60.164,21.825
1130.7,21.75,-35.911,59.164,22.825
1140.6,18.75,-37.911,60.164,20.825
1150.5,15.75,-37.911,58.164,21.825
1160.4,15.75,-38.911,56.164,21.825
1170.3,13.75,-38.911,55.164,21.825
1180.2,8.7503,-40.911,55.164,21.825
1190.1,5.7503,-39.911,53.164,19.825
1199.9,5.7503,-42.911,54.164,20.825
1209.8,2.7503,-42.911,50.164,19.825
1219.7,0.75026,-42.911,51.164,20.825
1229.6,-1.2497,-44.911,48.164,19.825
1239.5,-5.2497,-44.911,50.164,19.825
1249.4,-6.2497,-44.911,47.164,18.825
1259.3,-8.2497,-45.911,46.164,19.825
1269.1,-10.25,-44.911,46.164,19.825
1279.0,-13.25,-46.911,44.164,18.825
1288.9,-17.25,-49.911,42.164,17.825
1298.8,-22.25,-49.911,39.164,17.825
1308.7,-24.25,-51.911,40.164,16.825
1318.6,-24.25,-50.911,39.164,16.825
1328.5,-28.25,-50.911,37.164,15.825
1338.3,-28.25,-50.911,34.164,14.825
1348.2,-28.25,-49.911,35.164,13.825
1358.1,-28.25,-49.911,34.164,13.825
1368.0,-22.25,-45.911,33.164,13.825
1377.9,-22.25,-45.911,32.164,13.825
1387.8,-11.25,-41.911,33.164,13.825
1397.7,-11.25,-41.911,34.164,14.825
1407.5,2.7503,-38.911,34.164,14.825
1417.4,2.7503,-38.911,36.164,14.825
1427.3,11.75,-33.911,38.164,13.825
1437.2,11.75,-33.911,43.164,15.825
1447.1,20.75,-30.911,47.164,15.825
1457.0,20.75,-30.911,50.164,17.825
1466.9,22.75,-29.911,56.164,19.825
1476.7,22.75,-29.911,58.164,19.825
1486.6,29.75,-25.911,61.164,20.825
1496.5,29.75,-25.911,64.164,20.825
1506.4,35.75,-23.911,66.164,20.825
1516.3,35.75,-23.911,66.164,21.825
1526.2,45.75,-19.911,66.164,22.825
1536.1,45.75,-19.911,69.164,23.825
1545.9,49.75,-17.911,71.164,23.825
1555.8,51.75,-16.911,73.164,23.825
1565.7,54.75,-16.911,71.164,22.825
1575.6,58.75,-15.911,72.164,23.825
1585.5,57.75,-15.911,73.164,23.825
1595.4,57.75,-14.911,75.164,23.825
1605.3,59.75,-14.911,76.164,25.825
1615.1,58.75,-13.911,74.164,25.825
1625.0,58.75,-13.911,76.164,25.825
1634.9,58.75,-12.911,75.164,24.825
1644.8,61.75,-11.911,73.164,23.825
1654.7,59.75,-11.911,75.164,24.825
1664.6,59.75,-12.911,73.164,24.825
1674.5,61.75,-10.911,73.164,24.825
1684.3,63.75,-10.911,71.164,22.825
1694.2,63.75,-10.911,71.164,22.825
1704.1,62.75,-9.9113,75.164,21.825
1714.0,62.75,-10.911,75.164,21.825
1723.9,62.75,-10.911,73.164,24.825
1733.8,63.75,-10.911,73.164,24.825
1743.7,62.75,-10.911,72.164,24.825
1753.5,63.75,-10.911,72.164,24.825
1763.4,61.75,-11.911,71.164,24.825
1773.3,58.75,-11.911,71.164,24.825
1783.2,56.75,-13.911,70.164,22.825
1793.1,55.75,-13.911,70.164,22.825
1803.0,54.75,-13.911,68.164,22.825
1812.9,52.75,-13.911,68.164,22.825
1822.7,53.75,-14.911,67.164,21.825
1832.6,51.75,-15.911,67.164,21.825
1842.5,49.75,-16.911,65.164,19.825
1852.4,49.75,-16.911,65.164,19.825
1862.3,46.75,-16.911,63.164,20.825
1872.2,43.75,-18.911,63.164,20.825
1882.1,44.75,-18.911,63.164,20.825
1891.9,42.75,-16.911,60.164,19.825
1901.8,39.75,-19.911,60.164,19.825
1911.7,38.75,-20.911,58.164,19.825
1921.6,36.75,-21.911,58.164,18.825
1931.5,36.75,-21.911,59.164,18.825
1941.4,33.75,-21.911,55.164,17.825
1951.3,33.75,-21.911,57.164,18.825
1961.1,28.75,-23.911,54.164,16.825
1971.0,28.75,-22.911,55.164,17.825
1980.9,25.75,-23.911,52.164,16.825
1990.8,23.75,-25.911,52.164,18.825
2000.7,19.75,-26.911,51.164,15.825
2010.6,15.75,-27.911,50.164,14.825
2020.5,13.75,-29.911,52.164,16.825
2030.3,12.75,-28.911,48.164,14.825
2040.2,11.75,-30.911,45.164,14.825
2050.1,5.7503,-31.911,46.164,15.825
2060.0,2.7503,-32.911,45.164,13.825
2069.9,2.7503,-33.911,42.164,13.825
2079.8,-2.2497,-34.911,40.164,11.825
2089.7,-4.2497,-36.911,38.164,10.825
2099.5,-10.25,-36.911,40.164,10.825
2109.4,-13.25,-39.911,39.164,9.8245
2119.3,-16.25,-38.911,35.164,9.8245
2129.2,-17.25,-40.911,35.164,10.825
2139.1,-19.25,-39.911,34.164,8.8245
2149.0,-20.25,-40.911,34.164,9.8245
2158.9,-18.25,-38.911,34.164,10.825
2168.7,-15.25,-37.911,32.164,9.8245
2178.6,-11.25,-35.911,33.164,7.8245
2188.5,-4.2497,-33.911,29.164,7.8245
2198.4,-0.24974,-32.911,32.164,8.8245
2208.3,4.7503,-30.911,32.164,7.8245
2218.2,9.7503,-29.911,35.164,7.8245
2228.1,13.75,-28.911,39.164,7.8245
2237.9,14.75,-29.911,41.164,8.8245
2247.8,16.75,-28.911,45.164,10.825
2257.7,18.75,-27.911,48.164,10.825
2267.6,22.75,-25.911,50.164,11.825
2277.5,23.75,-24.911,54.164,14.825
2287.4,23.75,-24.911,56.164,13.825
2297.3,30.75,-25.911,59.164,14.825
2307.1,30.75,-25.911,61.164,14.825
2317.0,37.75,-21.911,62.164,14.825
2326.9,37.75,-21.911,63.164,16.825
2336.8,45.75,-17.911,65.164,15.825
2346.7,45.75,-17.911,65.164,15.825
2356.6,51.75,-15.911,67.164,17.825
2366.5,51.75,-15.911,67.164,17.825
2376.3,56.75,-14.911,66.164,16.825
2386.2,56.75,-14.911,67.164,18.825
2396.1,56.75,-15.911,70.164,18.825
2406.0,56.75,-15.911,69.164,18.825
2415.9,58.75,-11.911,70.164,20.825
2425.8,58.75,-11.911,68.164,20.825
2435.7,63.75,-8.9113,69.164,20.825
2445.5,63.75,-8.9113,69.164,20.825
2455.4,64.75,-7.9113,64.164,20.825
2465.3,66.75,-7.9113,66.164,19.825
2475.2,68.75,-5.9113,67.164,20.825
2485.1,69.75,-5.9113,66.164,19.825
2495.0,69.75,-6.9113,63.164,20.825
2504.9,70.75,-3.9113,61.164,20.825
2514.7,70.75,-1.9113,63.164,19.825
2524.6,72.75,-2.9113,62.164,20.825
2534.5,72.75,-3.9113,64.164,22.825
2544.4,72.75,-3.9113,63.164,20.825
2554.3,70.75,-1.9113,63.164,23.825
2564.2,70.75,-1.9113,63.164,21.825
2574.0,70.75,-1.9113,61.164,21.825
2583.9,69.75,0.08865,61.164,22.825
2593.8,67.75,0.08865,63.164,22.825
2603.7,67.75,0.08865,61.164,22.825
2613.6,65.75,0.08865,60.164,22.825
2623.5,68.75,0.08865,59.164,21.825
2633.4,64.75,0.08865,59.164,21.825
2643.3,63.75,0.08865,56.164,21.825
2653.1,62.75,0.08865,56.164,20.825
2663.0,62.75,1.0887,58.164,21.825
2672.9,60.75,0.08865,57.164,21.825
2682.8,60.75,-0.91135,56.164,20.825
2692.7,57.75,0.08865,55.164,19.825
2702.6,54.75,-0.91135,53.164,21.825
2712.4,52.75,0.08865,51.164,19.825
2722.3,48.75,0.08865,51.164,19.825
2732.2,48.75,-1.9113,47.164,17.825
2742.1,42.75,-3.9113,47.164,17.825
2752.0,36.75,-4.9113,47.164,17.825
2761.9,36.75,-4.9113,47.164,17.825
2771.8,31.75,-8.9113,43.164,16.825
2781.6,28.75,-6.9113,43.164,16.825
2791.5,25.75,-8.9113,43.164,15.825
2801.4,25.75,-9.9113,43.164,15.825
2811.3,21.75,-10.911,39.164,16.825
2821.2,17.75,-12.911,39.164,16.825
2831.1,14.75,-12.911,36.164,16.825
2841.0,10.75,-14.911,36.164,16.825
2850.8,7.7503,-15.911,34.164,15.825
2860.7,2.7503,-15.911,34.164,15.825
2870.6,0.75026,-17.911,34.164,13.825
2880.5,-3.2497,-18.911,34.164,13.825
2890.4,-9.2497,-21.911,32.164,15.825
2900.3,-12.25,-21.911,32.164,15.825
