t,lead_I,lead_II,v3,v4
9.3,13046,64850,-2767,-21698
11.3,11941,64911,-3514,-22361
13.3,11410,65238,-3847,-22653
15.3,10988,65562,-3836,-22639
17.3,10455,65599,-3733,-22565
19.3,10169,65548,-3642,-22526
21.3,10461,65578,-3448,-22418
23.3,11140,65514,-3048,-22171
25.3,11845,65264,-2599,-21917
27.3,12345,65037,-2404,-21861
29.3,12349,64976,-2552,-22004
31.3,11804,65064,-2865,-22186
33.3,11191,65322,-3122,-22310
35.3,10791,65682,-3177,-22336
37.3,10380,65927,-3058,-22254
39.3,10074,66054,-2947,-22145
41.3,10294,66256,-2779,-21976
43.3,10904,66484,-2244,-21549
45.3,11590,66543,-1521,-20996
47.3,12357,66447,-1305,-20825
49.3,12828,66339,-1780,-21169
51.3,12464,66387,-2366,-21559
53.3,11732,66747,-2619,-21637
55.3,11443,67267,-2631,-21503
57.3,11403,67633,-2581,-21344
59.3,11174,67931,-2406,-21103
61.3,11076,68327,-1937,-20610
63.3,11437,68482,-1305,-19979
65.3,12076,68208,-986,-19636
67.3,12745,68014,-1174,-19733
69.3,13110,68211,-1523,-19924
71.3,12851,68488,-1807,-19975
73.3,12295,68744,-2108,-19971
75.3,11992,69156,-2262,-19868
77.3,11860,69545,-2097,-19603
79.3,11742,69723,-1903,-19394
81.3,11971,69856,-1819,-19282
83.3,12593,69899,-1563,-19012
85.3,13129,69649,-1237,-18675
87.3,13391,69443,-1242,-18570
89.3,13510,69676,-1425,-18558
91.3,13434,70031,-1489,-18466
93.3,13073,70118,-1653,-18526
95.3,12478,70117,-1993,-18755
97.3,11842,70257,-2121,-18788
99.3,11679,70488,-1956,-18582
101.3,12276,70746,-1745,-18359
103.3,12972,70915,-1461,-18090
105.3,13173,70830,-1126,-17797
107.3,13432,70623,-1127,-17809
109.3,14112,70568,-1522,-18157
111.3,14305,70628,-1824,-18403
113.3,13481,70636,-1823,-18364
115.3,12531,70629,-1876,-18363
117.3,12227,70705,-2165,-18583
119.3,12320,70830,-2305,-18710
121.3,12521,70905,-1990,-18472
123.3,12885,70872,-1503,-18104
125.3,13331,70742,-1220,-17916
127.3,13684,70580,-1095,-17861
129.3,13821,70435,-1099,-17913
131.3,13615,70367,-1457,-18253
133.3,13214,70450,-2047,-18742
135.3,12962,70638,-2349,-18926
137.3,12808,70782,-2212,-18718
139.3,12602,70818,-1901,-18410
141.3,12685,70770,-1570,-18173
143.3,13168,70669,-1279,-18014
145.3,13475,70562,-1111,-17892
147.3,13405,70477,-1066,-17790
149.3,13364,70446,-1209,-17861
151.3,13300,70579,-1587,-18172
153.3,12942,70853,-1857,-18364
155.3,12690,70996,-1747,-18219
157.3,12805,70905,-1582,-18098
159.3,12769,70844,-1583,-18162
161.3,12549,70923,-1444,-18063
163.3,12841,70928,-1142,-17788
165.3,13466,70762,-1039,-17690
167.3,13501,70552,-1118,-17755
169.3,13073,70420,-1219,-17838
171.3,13068,70516,-1477,-18046
173.3,13378,70881,-1789,-18261
175.3,13209,71187,-1784,-18196
177.3,12634,71146,-1600,-18031
179.3,12407,70992,-1578,-18044
181.3,12713,71014,-1530,-18024
183.3,13111,71054,-1234,-17805
185.3,13364,70924,-981,-17653
187.3,13586,70779,-1034,-17741
189.3,13721,70784,-1291,-17960
191.2,13530,70877,-1590,-18211
193.2,13110,70986,-1831,-18425
195.2,12857,71131,-1949,-18525
197.2,12821,71285,-1956,-18520
199.2,12758,71341,-1846,-18409
201.2,12766,71228,-1648,-18219
203.2,13106,71002,-1497,-18100
205.2,13539,70786,-1383,-18065
207.2,13655,70646,-1210,-17974
209.2,13551,70594,-1227,-17968
211.2,13490,70659,-1642,-18254
213.2,13403,70832,-2024,-18544
215.2,13211,70987,-1963,-18507
217.2,13068,70996,-1765,-18375
219.2,13036,70905,-1728,-18375
221.2,13043,70866,-1596,-18282
223.2,13136,70888,-1262,-18014
225.2,13315,70796,-1075,-17897
227.2,13376,70567,-1221,-18086
229.2,13256,70486,-1525,-18359
231.2,13159,70715,-1788,-18503
233.2,13161,70955,-1923,-18539
235.2,13113,70914,-1956,-18581
237.2,12935,70735,-1961,-18633
239.2,12665,70629,-1914,-18583
241.2,12441,70541,-1793,-18443
243.2,12609,70445,-1714,-18383
245.2,13331,70440,-1738,-18443
247.2,14023,70462,-1789,-18522
249.2,13993,70394,-1849,-18616
251.2,13470,70355,-1933,-18738
253.2,13018,70433,-1967,-18799
255.2,12508,70449,-1945,-18778
257.2,11860,70343,-1958,-18765
259.2,11821,70324,-2015,-18788
261.2,12651,70441,-2019,-18780
263.2,13293,70483,-1859,-18643
265.2,13050,70418,-1533,-18377
267.2,12721,70448,-1300,-18209
269.2,13074,70604,-1398,-18337
271.2,13583,70695,-1627,-18585
273.2,13491,70693,-1730,-18725
275.2,13037,70814,-1818,-18818
277.2,12913,71102,-1896,-18846
279.2,13170,71227,-1723,-18660
281.2,13286,70982,-1473,-18463
283.2,13162,70689,-1526,-18534
285.2,13308,70716,-1695,-18679
287.2,13775,70891,-1671,-18670
289.2,13867,70915,-1639,-18642
291.2,13399,70933,-1693,-18606
293.2,13064,71161,-1608,-18439
295.2,13097,71425,-1473,-18331
297.2,13015,71535,-1495,-18404
299.2,12834,71577,-1471,-18395
301.2,13059,71574,-1319,-18294
303.2,13528,71437,-1343,-18401
305.2,13632,71308,-1514,-18595
307.2,13395,71393,-1504,-18550
309.2,13326,71562,-1419,-18436
311.2,13486,71556,-1520,-18503
313.2,13444,71402,-1653,-18585
315.2,13069,71301,-1649,-18555
317.2,12827,71321,-1649,-18580
319.2,13053,71402,-1721,-18690
321.2,13378,71485,-1724,-18712
323.2,13378,71508,-1612,-18607
325.2,13226,71403,-1513,-18524
327.2,13177,71197,-1585,-18603
329.2,13164,70990,-1809,-18813
331.2,13146,70804,-1963,-18966
333.2,13075,70591,-1992,-19010
335.2,12763,70393,-2154,-19127
337.2,12428,70279,-2488,-19371
339.2,12546,70171,-2620,-19498
341.2,12924,69994,-2394,-19362
343.2,13060,69831,-2156,-19159
345.2,13080,69736,-2177,-19132
347.2,13161,69669,-2285,-19239
349.2,12991,69674,-2262,-19285
351.2,12648,69808,-2268,-19317
353.2,12684,69940,-2520,-19524
355.2,13022,69918,-2762,-19737
357.2,13136,69770,-2648,-19657
359.2,13017,69614,-2460,-19529
361.2,12942,69559,-2597,-19726
363.2,12971,69642,-2741,-19940
365.2,13138,69698,-2524,-19796
367.2,13324,69572,-2328,-19635
369.2,13165,69412,-2499,-19796
371.2,12781,69419,-2694,-19969
373.18,12784,69471,-2653,-19921
375.15,13136,69404,-2577,-19862
377.13,13180,69332,-2560,-19895
379.1,12921,69377,-2544,-19939
381.1,12912,69448,-2590,-20014
383.1,13109,69466,-2635,-20071
385.1,13154,69486,-2535,-20002
387.1,13187,69505,-2442,-19944
389.1,13268,69454,-2549,-20041
391.1,13032,69371,-2699,-20113
393.1,12721,69354,-2720,-20023
395.1,13035,69354,-2696,-19951
397.1,13528,69280,-2703,-20013
399.1,13152,69243,-2700,-20060
401.1,12310,69392,-2649,-19990
403.1,12178,69609,-2538,-19887
405.1,12680,69698,-2431,-19852
407.1,13094,69658,-2443,-19891
409.1,13398,69506,-2567,-19991
411.1,13535,69162,-2698,-20172
413.1,13114,68728,-2795,-20404
415.1,12549,68413,-2855,-20642
417.1,12558,68205,-2906,-20948
419.1,12778,68048,-2957,-21284
421.1,12640,68131,-2808,-21285
423.1,12566,68554,-2265,-20740
425.1,12893,69112,-1543,-19979
427.1,13237,69676,-906,-19274
429.1,13626,70373,-239,-18461
431.1,14488,71286,514,-17522
433.1,15503,72291,1160,-16650
435.1,16116,73176,1770,-15678
437.1,16585,73868,2510,-14427
439.1,17332,74601,3090,-13250
441.1,18166,75630,3302,-12369
443.1,18799,76716,3500,-11505
445.1,19171,77452,3850,-10668
447.1,19156,77931,4089,-10170
449.1,18673,78396,4258,-9851
451.1,17866,78600,4547,-9473
453.1,16904,78328,4673,-9341
455.1,16024,77941,4371,-9651
457.1,15542,77641,3827,-10189
459.1,15332,76947,2995,-11168
461.1,14811,75513,1482,-13126
463.1,13827,73734,-567,-15820
465.1,12948,72175,-2432,-18315
467.1,12642,71004,-3693,-20063
469.1,12704,70151,-4436,-21107
471.1,12707,69573,-4781,-21601
473.1,12630,69274,-4763,-21695
475.1,12728,69213,-4539,-21628
477.1,12915,69262,-4334,-21553
479.1,12824,69303,-4119,-21363
481.1,12494,69316,-3708,-20975
483.1,12346,69298,-3269,-20657
485.1,12476,69218,-3186,-20685
487.1,12680,69120,-3334,-20855
489.1,12915,69062,-3287,-20872
491.1,13095,68995,-3126,-20860
493.1,12962,68869,-3153,-20946
495.1,12674,68751,-3224,-20954
497.1,12685,68712,-3162,-20892
499.1,12894,68732,-3133,-20956
501.1,12906,68757,-3181,-21039
503.1,12867,68753,-3208,-21024
505.1,12973,68743,-3317,-21123
507.1,12905,68786,-3464,-21293
509.1,12616,68862,-3325,-21169
511.1,12602,68874,-2975,-20867
513.1,12869,68806,-2851,-20853
515.1,12904,68730,-3004,-21097
517.1,12727,68694,-3159,-21257
519.1,12721,68681,-3233,-21293
521.1,12817,68664,-3242,-21294
523.1,12795,68641,-3184,-21243
525.1,12767,68668,-3164,-21184
527.1,12788,68787,-3208,-21153
529.1,12760,68893,-3147,-21058
531.1,12768,68823,-2958,-20915
533.1,12838,68607,-2856,-20911
535.1,12725,68452,-2945,-21081
537.1,12487,68443,-3104,-21259
539.1,12556,68474,-3187,-21338
541.1,12918,68510,-3176,-21352
543.1,13078,68650,-3136,-21312
545.1,12981,68830,-3108,-21216
547.1,12989,68829,-3124,-21193
549.1,13088,68719,-3231,-21365
551.1,13074,68796,-3351,-21561
553.1,13118,68977,-3326,-21552
555.1,13235,68908,-3219,-21446
557.1,13025,68641,-3204,-21429
559.1,12619,68528,-3237,-21435
561.1,12690,68597,-3269,-21444
563.1,13074,68672,-3364,-21535
565.1,12926,68723,-3349,-21513
567.1,12332,68713,-3062,-21250
569.1,12180,68595,-2902,-21149
571.1,12645,68548,-3188,-21439
573.1,13095,68684,-3455,-21676
575.1,13117,68749,-3315,-21592
577.1,12815,68587,-3132,-21529
579.1,12509,68431,-3175,-21621
581.1,12431,68423,-3191,-21605
583.1,12559,68435,-3168,-21541
585.1,12784,68460,-3368,-21693
587.1,13006,68603,-3614,-21887
589.1,12996,68729,-3552,-21808
591.1,12725,68632,-3362,-21633
593.08,12636,68417,-3408,-21703
595.05,12857,68322,-3534,-21881
597.03,12854,68354,-3419,-21844
599.0,12514,68380,-3254,-21710
601.0,12379,68433,-3392,-21796
603.0,12543,68634,-3620,-21944
605.0,12653,68877,-3510,-21809
607.0,12741,68904,-3261,-21603
609.0,12867,68715,-3336,-21730
611.0,12788,68588,-3536,-21952
613.0,12692,68610,-3404,-21848
615.0,12973,68561,-3166,-21673
617.0,13168,68359,-3260,-21817
619.0,12693,68239,-3488,-22037
621.0,12142,68366,-3524,-22016
623.0,12294,68622,-3490,-21916
625.0,12734,68829,-3468,-21878
627.0,12836,68907,-3342,-21806
629.0,12882,68833,-3260,-21782
631.0,13128,68656,-3402,-21908
633.0,13092,68513,-3507,-21961
635.0,12612,68478,-3362,-21814
637.0,12319,68478,-3225,-21730
639.0,12502,68442,-3318,-21875
641.0,12727,68460,-3490,-22067
643.0,12765,68655,-3528,-22104
645.0,12835,68939,-3392,-21975
647.0,12996,69095,-3232,-21837
