t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
2.9,100.97,-41.586,-370.01,-221.41
12.8,98.969,-41.586,-369.01,-220.41
22.7,98.969,-41.586,-369.01,-221.41
32.6,96.969,-42.586,-371.01,-222.41
42.5,94.969,-43.586,-373.01,-222.41
52.3,93.969,-43.586,-375.01,-223.41
62.2,93.969,-43.586,-379.01,-224.41
72.1,91.969,-42.586,-383.01,-223.41
82.0,91.969,-42.586,-387.01,-227.41
91.9,87.969,-41.586,-393.01,-228.41
101.8,87.969,-41.586,-395.01,-229.41
111.7,87.969,-38.586,-402.01,-231.41
121.5,87.969,-38.586,-408.01,-234.41
131.4,84.969,-38.586,-416.01,-237.41
141.3,84.969,-38.586,-423.01,-240.41
151.2,79.969,-41.586,-424.01,-243.41
161.1,79.969,-41.586,-427.01,-243.41
171.0,75.969,-40.586,-431.01,-245.41
180.9,75.969,-40.586,-434.01,-244.41
190.7,73.969,-41.586,-436.01,-247.41
200.6,70.969,-43.586,-438.01,-247.41
210.5,65.969,-44.586,-439.01,-244.41
220.4,63.969,-45.586,-435.01,-244.41
230.3,60.969,-45.586,-437.01,-244.41
240.2,56.969,-46.586,-437.01,-243.41
250.1,52.969,-46.586,-439.01,-245.41
259.9,51.969,-46.586,-443.01,-247.41
269.8,46.969,-47.586,-445.01,-249.41
279.7,41.969,-49.586,-443.01,-247.41
289.6,35.969,-50.586,-442.01,-247.41
299.5,32.969,-52.586,-434.01,-243.41
309.4,26.969,-54.586,-436.01,-241.41
319.3,21.969,-54.586,-433.01,-238.41
329.1,18.969,-56.586,-432.01,-239.41
339.0,15.969,-56.586,-433.01,-239.41
348.9,10.969,-57.586,-432.01,-236.41
358.8,7.9694,-58.586,-427.01,-232.41
368.7,5.9694,-58.586,-423.01,-230.41
378.6,9.9694,-55.586,-420.01,-226.41
388.5,12.969,-53.586,-416.01,-223.41
398.3,18.969,-50.586,-413.01,-220.41
408.2,25.969,-49.586,-407.01,-217.41
418.1,34.969,-48.586,-401.01,-213.41
428.0,41.969,-48.586,-390.01,-209.41
437.9,49.969,-46.586,-385.01,-205.41
447.8,56.969,-45.586,-374.01,-202.41
457.6,64.969,-43.586,-364.01,-197.41
467.5,69.969,-43.586,-350.01,-188.41
477.4,77.969,-39.586,-333.01,-179.41
487.3,80.969,-38.586,-317.01,-170.41
497.2,81.969,-38.586,-298.01,-160.41
507.1,81.969,-38.586,-279.01,-148.41
517.0,79.969,-39.586,-256.01,-132.41
526.9,79.969,-40.586,-256.01,-132.41
536.7,79.969,-39.586,-207.01,-101.41
546.6,80.969,-38.586,-207.01,-101.41
556.5,79.969,-38.586,-168.01,-79.415
566.4,75.969,-40.586,-168.01,-79.415
576.3,75.969,-39.586,-134.01,-58.415
586.2,72.969,-41.586,-134.01,-58.415
596.0,71.969,-42.586,-119.01,-54.415
605.9,71.969,-42.586,-119.01,-54.415
615.8,69.969,-43.586,-145.01,-70.415
625.7,66.969,-44.586,-145.01,-70.415
635.6,64.969,-43.586,-200.01,-101.41
645.5,64.969,-46.586,-200.01,-101.41
655.4,61.969,-45.586,-222.01,-113.41
665.3,58.969,-47.586,-222.01,-113.41
675.1,53.969,-48.586,-250.01,-126.41
685.0,49.969,-50.586,-250.01,-126.41
694.9,48.969,-51.586,-250.01,-129.41
704.8,43.969,-51.586,-250.01,-129.41
714.7,39.969,-53.586,-253.01,-133.41
724.6,39.969,-53.586,-269.01,-144.41
734.4,37.969,-52.586,-289.01,-157.41
744.3,33.969,-54.586,-311.01,-169.41
754.2,29.969,-55.586,-330.01,-181.41
764.1,25.969,-57.586,-345.01,-189.41
774.0,25.969,-57.586,-355.01,-196.41
783.9,13.969,-61.586,-360.01,-196.41
793.8,13.969,-61.586,-357.01,-195.41
803.6,4.9694,-64.586,-346.01,-190.41
813.5,4.9694,-64.586,-338.01,-184.41
823.4,-6.0306,-69.586,-327.01,-180.41
833.3,-6.0306,-69.586,-322.01,-177.41
843.2,-9.0306,-67.586,-317.01,-173.41
853.1,-9.0306,-67.586,-313.01,-168.41
863.0,-11.031,-66.586,-310.01,-164.41
872.8,-11.031,-66.586,-310.01,-161.41
882.7,1.9694,-67.586,-309.01,-159.41
892.6,1.9694,-67.586,-308.01,-156.41
902.5,19.969,-64.586,-299.01,-153.41
912.4,19.969,-64.586,-288.01,-148.41
922.3,32.969,-60.586,-277.01,-145.41
932.2,45.969,-55.586,-268.01,-144.41
942.0,54.969,-51.586,-265.01,-144.41
951.9,61.969,-49.586,-258.01,-143.41
961.8,63.969,-49.586,-255.01,-143.41
971.7,65.969,-49.586,-251.01,-140.41
981.6,64.969,-50.586,-246.01,-139.41
991.5,63.969,-52.586,-239.01,-134.41
1001.4,60.969,-53.586,-232.01,-130.41
1011.2,58.969,-55.586,-227.01,-125.41
1021.1,57.969,-56.586,-226.01,-123.41
1031.0,57.969,-56.586,-223.01,-120.41
1040.9,55.969,-56.586,-226.01,-121.41
1050.8,54.969,-57.586,-234.01,-123.41
1060.7,53.969,-57.586,-238.01,-127.41
1070.6,53.969,-57.586,-245.01,-131.41
