t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.2,202.21,89.71,-262.73,-210.67
13.1,206.21,90.71,-258.73,-211.67
23.0,206.21,90.71,-255.73,-210.67
32.9,215.21,94.71,-252.73,-209.67
42.8,215.21,94.71,-249.73,-209.67
52.7,220.21,93.71,-246.73,-207.67
62.6,220.21,93.71,-243.73,-208.67
72.4,224.21,93.71,-242.73,-206.67
82.3,224.21,93.71,-240.73,-205.67
92.2,221.21,88.71,-238.73,-206.67
102.1,221.21,88.71,-239.73,-205.67
112.0,224.21,87.71,-238.73,-205.67
121.9,224.21,87.71,-237.73,-204.67
131.8,222.21,86.71,-240.73,-204.67
141.6,222.21,86.71,-241.73,-204.67
151.5,223.21,81.71,-242.73,-205.67
161.4,223.21,81.71,-244.73,-206.67
171.3,224.21,82.71,-245.73,-205.67
181.2,222.21,79.71,-246.73,-207.67
191.1,220.21,78.71,-251.73,-207.67
201.0,221.21,76.71,-250.73,-207.67
210.8,219.21,74.71,-252.73,-207.67
220.7,215.21,72.71,-254.73,-209.67
230.6,214.21,70.71,-256.73,-208.67
240.5,210.21,67.71,-258.73,-208.67
250.4,205.21,65.71,-260.73,-208.67
260.3,204.21,62.71,-263.73,-210.67
270.2,200.21,60.71,-265.73,-209.67
280.0,197.21,58.71,-266.73,-211.67
289.9,196.21,58.71,-265.73,-209.67
299.8,192.21,57.71,-266.73,-210.67
309.7,192.21,54.71,-268.73,-211.67
319.6,187.21,52.71,-271.73,-211.67
329.5,184.21,50.71,-271.73,-211.67
339.4,179.21,48.71,-274.73,-211.67
349.2,175.21,46.71,-275.73,-210.67
359.1,171.21,44.71,-277.73,-209.67
369.0,168.21,40.71,-278.73,-210.67
378.9,162.21,39.71,-277.73,-210.67
388.8,159.21,36.71,-281.73,-211.67
398.7,154.21,35.71,-280.73,-211.67
408.6,152.21,35.71,-281.73,-209.67
418.4,151.21,36.71,-281.73,-210.67
428.3,151.21,35.71,-283.73,-210.67
438.2,152.21,38.71,-285.73,-210.67
448.1,152.21,40.71,-287.73,-209.67
458.0,155.21,43.71,-291.73,-211.67
467.9,159.21,46.71,-293.73,-212.67
477.8,160.21,49.71,-295.73,-212.67
487.6,163.21,53.71,-299.73,-212.67
497.5,168.21,58.71,-302.73,-213.67
507.4,171.21,59.71,-303.73,-213.67
517.3,171.21,61.71,-303.73,-213.67
527.2,174.21,63.71,-305.73,-211.67
537.1,174.21,64.71,-307.73,-211.67
547.0,175.21,66.71,-308.73,-212.67
556.8,181.21,69.71,-312.73,-214.67
566.7,178.21,69.71,-317.73,-216.67
576.6,178.21,71.71,-323.73,-218.67
586.5,178.21,74.71,-325.73,-218.67
596.4,176.21,71.71,-331.73,-222.67
606.3,174.21,72.71,-337.73,-225.67
616.2,179.21,72.71,-363.73,-234.67
626.0,188.21,77.71,-390.73,-245.67
635.9,200.21,85.71,-369.73,-239.67
645.8,207.21,91.71,-366.73,-237.67
655.7,221.21,95.71,-366.73,-236.67
665.6,227.21,98.71,-373.73,-241.67
675.5,234.21,101.71,-369.73,-240.67
685.4,240.21,103.71,-353.73,-237.67
695.2,247.21,107.71,-340.73,-233.67
705.1,259.21,108.71,-325.73,-229.67
715.0,263.21,109.71,-312.73,-225.67
724.9,268.21,111.71,-300.73,-221.67
734.8,277.21,114.71,-290.73,-218.67
744.7,282.21,116.71,-280.73,-215.67
754.6,282.21,116.71,-272.73,-211.67
764.4,293.21,121.71,-272.73,-211.67
774.3,293.21,121.71,-258.73,-208.67
784.2,305.21,124.71,-258.73,-208.67
794.1,305.21,124.71,-251.73,-205.67
804.0,310.21,127.71,-251.73,-205.67
