t,pcg
0.0,-4
1.0,-3
2.0,2
3.0,14
4.0,17
5.0,1
6.0,-5
7.0,-5
8.0,-8
9.0,-6
10.0,-2
11.0,-8
12.0,-8
13.0,4
14.0,10
15.0,7
16.0,6
17.0,10
18.0,11
19.0,5
20.0,2
21.0,5
22.0,5
23.0,-1
24.0,-9
25.0,-12
26.0,-17
27.0,-20
28.0,-18
29.0,-25
30.0,-26
31.0,-19
32.0,-24
33.0,-25
34.0,-18
35.0,-14
36.0,-12
37.0,-13
38.0,-13
39.0,-14
40.0,-23
41.0,-29
42.0,-26
43.0,-26
44.0,-19
45.0,-6
46.0,-1
47.0,4
48.0,8
49.0,4
50.0,2
51.0,-3
52.0,-11
53.0,-8
54.0,2
55.0,0
56.0,-5
57.0,-1
58.0,-1
59.0,0
60.0,5
61.0,4
62.0,6
63.0,9
64.0,3
65.0,2
66.0,11
67.0,12
68.0,11
69.0,12
70.0,8
71.0,7
72.0,8
73.0,2
74.0,-6
75.0,-3
76.0,-2
77.0,0
78.0,8
79.0,11
80.0,12
81.0,15
82.0,15
83.0,13
84.0,12
85.0,17
86.0,14
87.0,3
88.0,1
89.0,3
90.0,-2
91.0,-5
92.0,0
93.0,-5
94.0,-12
95.0,-7
96.0,-1
97.0,-1
98.0,4
99.0,12
100.0,18
101.0,21
102.0,18
103.0,17
104.0,18
105.0,14
106.0,2
107.0,-11
108.0,-14
109.0,-12
110.0,-15
111.0,-16
112.0,-7
113.0,-5
114.0,-7
115.0,6
116.0,13
117.0,12
118.0,17
119.0,16
120.0,8
121.0,4
122.0,-3
123.0,-11
124.0,-14
125.0,-19
126.0,-19
127.0,-18
128.0,-21
129.0,-18
130.0,-14
131.0,-14
132.0,-11
133.0,-8
134.0,-13
135.0,-15
136.0,-8
137.0,-7
138.0,-16
139.0,-19
140.0,-15
141.0,-14
142.0,-16
143.0,-12
144.0,-6
145.0,-2
146.0,-2
147.0,0
148.0,2
149.0,2
150.0,4
151.0,4
152.0,0
153.0,-3
154.0,-7
155.0,-13
156.0,-16
157.0,-19
158.0,-27
159.0,-32
160.0,-34
161.0,-36
162.0,-34
163.0,-29
164.0,-22
165.0,-12
166.0,3
167.0,17
168.0,29
169.0,36
170.0,38
171.0,42
172.0,41
173.0,31
174.0,22
175.0,18
176.0,11
177.0,3
178.0,0
179.0,-1
180.0,-2
181.0,1
182.0,3
183.0,6
184.0,8
185.0,9
186.0,12
187.0,17
188.0,20
189.0,21
190.0,24
191.0,23
192.0,19
193.0,18
194.0,16
195.0,12
196.0,9
197.0,4
198.0,5
199.0,8
200.0,2
201.0,-6
202.0,-8
203.0,-10
204.0,-14
205.0,-16
206.0,-22
