t,az
2.50,1954
4.50,1954
6.50,1958
8.50,1954
10.50,1936
12.40,1928
14.38,1942
16.35,1934
18.33,1918
20.30,1912
22.30,1906
24.28,1910
26.25,1900
28.23,1874
30.20,1844
32.20,1810
34.18,1784
36.15,1778
38.13,1780
40.10,1788
42.10,1760
44.08,1718
46.05,1686
48.03,1700
50.00,1690
52.00,1702
53.98,1712
55.95,1716
57.93,1698
59.90,1706
61.90,1738
63.88,1738
65.85,1732
67.83,1718
69.80,1690
71.70,1694
73.70,1712
75.70,1712
77.70,1650
79.70,1650
81.60,1632
83.58,1632
85.55,1598
87.53,1620
89.50,1628
91.50,1612
93.48,1606
95.45,1610
97.43,1614
99.40,1624
101.40,1656
103.38,1658
105.35,1648
107.33,1658
109.30,1682
111.30,1686
113.28,1706
115.25,1710
117.23,1704
119.20,1710
121.20,1722
123.18,1728
125.15,1728
127.13,1740
129.10,1742
131.10,1732
133.08,1706
135.05,1690
137.03,1680
139.00,1692
140.90,1686
142.90,1708
144.90,1730
146.90,1730
148.90,1738
150.80,1738
152.78,1748
154.75,1748
156.73,1704
158.70,1668
160.70,1680
162.68,1674
164.65,1686
166.63,1704
168.60,1722
170.60,1758
172.58,1784
174.55,1820
176.53,1838
178.50,1844
180.50,1854
182.48,1858
184.45,1860
186.43,1810
188.40,1766
190.40,1750
192.38,1722
194.35,1694
196.33,1704
198.30,1698
200.30,1706
202.28,1692
204.25,1698
206.23,1710
208.20,1736
210.10,1734
212.08,1738
214.05,1740
216.03,1762
218.00,1784
220.00,1756
221.98,1752
223.95,1738
225.93,1720
227.90,1712
229.90,1690
231.88,1680
233.85,1654
235.83,1666
237.80,1682
239.80,1676
241.78,1690
243.75,1676
245.73,1666
247.70,1664
249.70,1666
251.68,1686
253.65,1716
255.63,1698
257.60,1720
259.60,1754
261.58,1760
263.55,1744
265.53,1746
267.50,1762
269.50,1752
271.48,1772
273.45,1794
275.43,1786
277.40,1770
279.30,1768
281.30,1744
283.30,1736
285.30,1738
287.30,1736
289.20,1702
291.18,1680
293.15,1666
295.13,1694
297.10,1712
299.10,1740
301.08,1738
303.05,1728
305.03,1718
307.00,1704
309.00,1716
310.98,1712
312.95,1702
314.93,1684
316.90,1680
318.90,1670
320.88,1654
322.85,1658
324.83,1662
326.80,1694
328.80,1694
330.78,1694
332.75,1674
334.73,1644
336.70,1644
338.70,1634
340.68,1644
342.65,1650
344.63,1650
346.60,1656
348.50,1662
350.48,1644
352.45,1644
354.43,1608
356.40,1608
358.40,1604
360.38,1604
362.35,1614
364.33,1626
366.30,1640
368.30,1644
370.28,1662
372.25,1684
374.23,1724
376.20,1774
378.20,1792
380.18,1786
382.15,1754
384.13,1718
386.10,1658
388.10,1610
390.08,1584
392.05,1550
394.03,1518
396.00,1472
398.00,1440
399.98,1418
401.95,1402
403.93,1380
405.90,1400
407.90,1444
409.88,1490
411.85,1524
413.83,1524
415.80,1522
417.70,1514
419.70,1552
421.70,1602
423.70,1704
425.70,1794
427.60,1852
429.58,1892
431.55,1912
433.53,1906
435.50,1926
437.50,1944
439.48,1952
441.45,1920
443.43,1878
445.40,1840
447.40,1778
449.38,1704
451.35,1644
453.33,1580
455.30,1508
457.30,1446
459.28,1394
461.25,1342
463.23,1282
465.20,1256
467.20,1240
469.18,1228
471.15,1256
473.13,1282
475.10,1306
477.10,1348
479.08,1410
481.05,1458
483.03,1510
485.00,1546
486.90,1566
488.88,1564
490.85,1566
492.83,1566
494.80,1578
496.80,1580
498.78,1598
500.75,1608
502.73,1622
504.70,1636
506.70,1622
508.68,1594
510.65,1570
512.63,1570
514.60,1578
516.60,1572
518.58,1574
520.55,1554
522.53,1544
524.50,1546
526.50,1584
528.48,1584
530.45,1556
532.43,1554
534.40,1552
536.40,1532
538.38,1528
540.35,1542
542.33,1548
544.30,1546
546.30,1562
548.28,1582
550.25,1578
552.23,1568
554.20,1580
556.10,1620
558.08,1624
560.05,1598
562.03,1570
564.00,1562
566.00,1558
567.98,1538
569.95,1522
571.93,1540
573.90,1542
575.90,1514
577.88,1496
579.85,1498
581.83,1506
583.80,1510
585.80,1494
587.78,1514
589.75,1520
591.73,1506
593.70,1488
595.70,1484
597.68,1490
599.65,1492
601.63,1484
603.60,1484
605.60,1498
607.58,1508
609.55,1530
611.53,1570
613.50,1614
615.50,1608
617.48,1592
619.45,1618
621.43,1638
623.40,1634
625.30,1634
627.28,1648
629.25,1682
631.23,1710
633.20,1674
635.20,1654
637.18,1654
639.15,1658
641.13,1658
643.10,1626
645.10,1626
647.08,1590
649.05,1562
651.03,1540
653.00,1520
655.00,1514
656.98,1528
658.95,1506
660.93,1480
662.90,1476
664.90,1494
666.88,1514
668.85,1522
670.83,1518
672.80,1528
674.80,1518
676.78,1552
678.75,1578
680.73,1584
682.70,1550
684.70,1536
686.68,1516
688.65,1518
690.63,1544
692.60,1538
694.50,1546
696.48,1558
698.45,1544
700.43,1544
702.40,1566
704.40,1584
706.38,1574
708.35,1562
710.33,1590
712.30,1588
714.30,1620
716.28,1638
718.25,1646
720.23,1664
722.20,1666
724.20,1652
726.18,1640
728.15,1662
730.13,1692
732.10,1702
734.10,1704
736.08,1720
738.05,1720
740.03,1702
742.00,1684
744.00,1688
745.98,1666
747.95,1656
749.93,1652
751.90,1668
753.90,1660
755.88,1666
757.85,1660
759.83,1636
761.80,1636
763.70,1618
765.68,1610
767.65,1618
769.63,1612
771.60,1606
773.60,1600
775.58,1588
777.55,1584
779.53,1574
781.50,1580
783.50,1590
785.48,1590
787.45,1596
789.43,1598
791.40,1598
793.40,1604
795.38,1594
797.35,1576
799.33,1566
801.30,1592
803.30,1610
805.28,1602
807.25,1624
809.23,1626
811.20,1634
813.20,1644
815.18,1664
817.15,1654
819.13,1644
821.10,1658
823.10,1668
825.08,1660
827.05,1662
829.03,1650
831.00,1636
832.90,1590
834.88,1590
836.85,1602
838.83,1590
840.80,1562
842.80,1542
844.78,1524
846.75,1518
848.73,1500
850.70,1496
852.70,1510
854.68,1538
856.65,1538
858.63,1524
860.60,1518
862.60,1546
864.58,1540
