t,lead_I,lead_II,v3,v4
0.6,45659,175745,-16666,15643
2.6,45528,176131,-17235,15047
4.6,45648,176487,-17154,15079
6.6,45931,177095,-17030,15155
8.6,45979,177669,-17040,15114
10.6,45738,177698,-16766,15354
12.6,45540,177236,-16442,15611
14.6,45555,176829,-16510,15451
16.6,45488,176578,-16685,15179
18.6,45071,176089,-16680,15094
20.6,44673,175543,-16775,14929
22.6,44802,175625,-17046,14598
24.6,45155,176260,-17158,14401
26.6,45098,176742,-17009,14427
28.6,44826,176929,-16774,14548
30.6,44905,177020,-16571,14677
32.6,45099,176803,-16521,14664
34.6,44841,176165,-16637,14474
36.6,44324,175522,-16701,14344
38.6,44126,175249,-16686,14295
40.6,44263,175370,-16842,14049
42.6,44300,175710,-17090,13701
44.6,44082,175957,-17131,13605
46.6,43917,175996,-17049,13672
48.6,44076,176048,-17023,13667
50.6,44324,176073,-16907,13718
52.6,44234,175771,-16684,13877
54.6,43846,175311,-16603,13913
56.6,43514,175028,-16694,13786
58.6,43319,174768,-16870,13583
60.6,43198,174505,-17133,13314
62.6,43279,174673,-17268,13188
64.6,43519,175201,-17101,13360
66.6,43585,175495,-17000,13462
68.6,43464,175544,-17174,13296
70.6,43523,175714,-17153,13340
72.6,43744,175807,-16796,13726
74.6,43699,175481,-16683,13863
76.6,43347,174977,-16970,13580
78.6,43102,174685,-17203,13326
80.6,43130,174660,-17293,13214
82.6,43216,174787,-17424,13071
84.6,43252,174951,-17483,12997
86.6,43375,175127,-17421,13041
88.6,43603,175403,-17417,13049
90.6,43657,175630,-17366,13113
92.6,43348,175416,-17138,13331
94.6,43001,174835,-17038,13406
96.6,43059,174452,-17214,13225
98.6,43343,174439,-17346,13110
100.6,43340,174493,-17382,13089
102.6,43084,174581,-17557,12920
104.6,43000,174830,-17699,12781
106.6,43117,175039,-17547,12922
108.6,43155,175042,-17354,13098
110.6,43124,175058,-17366,13086
112.6,43190,175142,-17404,13062
114.6,43217,174996,-17378,13093
116.6,42964,174605,-17426,13042
118.6,42621,174368,-17529,12933
120.6,42601,174417,-17616,12829
122.6,42817,174496,-17733,12699
124.6,42852,174544,-17800,12649
126.6,42796,174763,-17702,12779
128.6,42980,175066,-17575,12904
130.6,43158,175157,-17565,12876
132.6,43023,175115,-17551,12850
134.6,42882,175181,-17425,12959
136.6,42876,175155,-17299,13092
138.6,42651,174809,-17302,13104
140.6,42329,174511,-17420,12988
142.6,42380,174646,-17534,12853
144.6,42615,174987,-17531,12821
146.6,42703,175239,-17435,12873
148.6,42870,175428,-17367,12898
150.6,43097,175461,-17346,12900
152.6,42912,175179,-17287,12972
154.6,42442,174852,-17196,13076
156.6,42270,174808,-17197,13065
158.6,42363,174885,-17329,12914
160.6,42369,174857,-17460,12764
162.6,42370,174866,-17464,12719
