t,az
2.80,-4332
4.78,-4326
6.75,-4332
8.73,-4340
10.70,-4346
12.60,-4370
14.58,-4398
16.55,-4406
18.53,-4406
20.50,-4418
22.50,-4446
24.48,-4442
26.45,-4454
28.43,-4478
30.40,-4486
32.40,-4484
34.38,-4468
36.35,-4452
38.33,-4460
40.30,-4458
42.30,-4466
44.28,-4440
46.25,-4446
48.23,-4452
50.20,-4426
52.20,-4432
54.18,-4428
56.15,-4454
58.13,-4478
60.10,-4504
62.10,-4502
64.08,-4522
66.05,-4524
68.03,-4526
70.00,-4530
71.90,-4522
73.90,-4504
75.90,-4494
77.90,-4480
79.90,-4458
81.80,-4440
83.78,-4412
85.75,-4412
87.73,-4424
89.70,-4422
91.70,-4398
93.68,-4400
95.65,-4396
97.63,-4402
99.60,-4398
101.60,-4406
103.58,-4400
105.55,-4388
107.53,-4402
109.50,-4406
111.50,-4404
113.48,-4422
115.45,-4418
117.43,-4442
119.40,-4444
121.40,-4480
123.38,-4496
125.35,-4504
127.33,-4492
129.30,-4496
131.30,-4498
133.28,-4506
135.25,-4478
137.23,-4498
139.20,-4510
141.10,-4504
143.10,-4488
145.10,-4488
147.10,-4468
149.10,-4488
151.00,-4514
152.98,-4520
154.95,-4524
156.93,-4520
158.90,-4510
160.90,-4518
162.88,-4508
164.85,-4524
166.83,-4528
168.80,-4496
170.80,-4472
172.78,-4478
174.75,-4458
176.73,-4452
178.70,-4462
180.70,-4466
182.68,-4456
184.65,-4440
186.63,-4464
188.60,-4486
190.60,-4494
192.58,-4504
194.55,-4498
196.53,-4510
198.50,-4498
200.50,-4506
202.48,-4512
204.45,-4512
206.43,-4510
208.40,-4500
210.30,-4500
212.30,-4508
214.30,-4516
216.30,-4516
218.30,-4522
220.20,-4524
222.18,-4512
224.15,-4492
226.13,-4474
228.10,-4484
230.10,-4494
232.08,-4498
234.05,-4526
236.03,-4526
238.00,-4538
240.00,-4536
241.98,-4534
243.95,-4538
245.93,-4560
247.90,-4578
249.90,-4580
251.88,-4582
253.85,-4578
255.83,-4556
257.80,-4528
259.80,-4498
261.78,-4466
263.75,-4490
265.73,-4508
267.70,-4484
269.70,-4464
271.68,-4446
273.65,-4446
275.63,-4448
277.60,-4458
279.50,-4466
281.50,-4468
283.50,-4472
285.50,-4478
287.50,-4486
289.40,-4480
291.38,-4474
293.35,-4476
295.33,-4488
297.30,-4484
299.30,-4458
301.28,-4438
303.25,-4448
305.23,-4456
307.20,-4474
309.20,-4466
311.18,-4490
313.15,-4500
315.13,-4496
317.10,-4512
319.10,-4496
321.08,-4496
323.05,-4514
325.03,-4510
327.00,-4510
329.00,-4508
330.98,-4502
332.95,-4492
334.93,-4494
336.90,-4500
338.90,-4506
340.88,-4482
342.85,-4464
344.83,-4472
346.80,-4454
348.70,-4424
350.70,-4396
352.70,-4372
354.70,-4362
356.70,-4344
358.60,-4336
360.58,-4352
362.55,-4344
364.53,-4382
366.50,-4422
368.50,-4442
370.48,-4480
372.45,-4516
374.43,-4544
376.40,-4538
378.40,-4538
380.38,-4552
382.35,-4550
384.33,-4534
386.30,-4528
388.30,-4510
390.28,-4510
392.25,-4484
394.23,-4446
396.20,-4424
398.20,-4410
400.18,-4384
402.15,-4366
404.13,-4346
406.10,-4298
408.10,-4296
410.08,-4286
412.05,-4274
414.03,-4248
416.00,-4262
417.90,-4256
419.90,-4252
421.90,-4254
423.90,-4268
425.90,-4286
427.80,-4290
429.78,-4300
431.75,-4312
433.73,-4312
435.70,-4324
437.70,-4304
439.68,-4284
441.65,-4260
443.63,-4260
445.60,-4270
447.60,-4278
449.58,-4338
451.55,-4380
453.53,-4408
455.50,-4414
457.50,-4410
459.48,-4404
461.45,-4426
463.43,-4472
465.40,-4524
467.40,-4540
469.38,-4566
471.35,-4592
473.33,-4610
475.30,-4604
477.30,-4584
479.28,-4570
481.25,-4562
483.23,-4560
485.20,-4544
487.10,-4538
489.10,-4540
491.10,-4518
493.10,-4468
495.10,-4452
497.00,-4452
498.98,-4446
500.95,-4452
502.93,-4452
504.90,-4450
506.90,-4454
508.88,-4442
510.85,-4420
512.83,-4434
514.80,-4448
516.80,-4452
518.78,-4422
520.75,-4420
522.73,-4408
524.70,-4414
526.70,-4412
528.68,-4378
530.65,-4362
532.63,-4356
534.60,-4362
536.60,-4324
538.58,-4312
540.55,-4312
542.53,-4330
544.50,-4310
546.50,-4332
548.48,-4354
550.45,-4376
552.43,-4408
554.40,-4426
556.30,-4448
558.30,-4446
560.30,-4456
562.30,-4440
564.30,-4458
566.20,-4446
568.18,-4444
570.15,-4456
572.13,-4430
574.10,-4398
576.10,-4388
578.08,-4366
580.05,-4338
582.03,-4342
584.00,-4348
586.00,-4360
587.98,-4402
589.95,-4430
591.93,-4428
593.90,-4432
595.90,-4440
597.88,-4452
599.85,-4438
601.83,-4448
603.80,-4442
605.80,-4446
607.78,-4464
609.75,-4466
611.73,-4490
613.70,-4496
615.70,-4496
617.68,-4496
619.65,-4510
621.63,-4518
623.60,-4522
625.50,-4514
627.50,-4494
629.50,-4468
631.50,-4468
633.50,-4476
635.40,-4474
637.38,-4468
639.35,-4484
641.33,-4498
643.30,-4520
645.30,-4506
647.28,-4490
649.25,-4486
651.23,-4480
653.20,-4454
655.20,-4456
657.18,-4454
659.15,-4402
661.13,-4356
663.10,-4314
665.10,-4284
667.08,-4306
669.05,-4310
671.03,-4322
673.00,-4350
675.00,-4390
676.98,-4388
678.95,-4392
680.93,-4392
682.90,-4420
684.90,-4434
686.88,-4470
688.85,-4508
690.83,-4536
692.80,-4572
694.70,-4576
696.70,-4540
698.70,-4510
700.70,-4484
702.70,-4462
704.60,-4424
706.58,-4420
708.55,-4410
710.53,-4400
712.50,-4426
714.50,-4420
716.48,-4420
718.45,-4452
720.43,-4460
722.40,-4456
724.40,-4476
726.38,-4500
728.35,-4514
730.33,-4518
732.30,-4502
734.30,-4488
736.28,-4506
738.25,-4496
740.23,-4488
742.20,-4496
744.20,-4468
746.18,-4422
748.15,-4420
750.13,-4402
752.10,-4394
754.10,-4398
756.08,-4402
758.05,-4408
