t,pcg
0.0,60
1.0,33
2.0,-6
3.0,-32
4.0,-29
5.0,-9
6.0,3
7.0,7
8.0,4
9.0,5
10.0,10
11.0,11
12.0,11
13.0,14
14.0,23
15.0,23
16.0,21
17.0,23
18.0,23
19.0,28
20.0,26
21.0,15
22.0,14
23.0,13
24.0,9
25.0,11
26.0,4
27.0,1
28.0,1
29.0,-6
30.0,-9
31.0,-9
32.0,-5
33.0,0
34.0,4
35.0,6
36.0,-1
37.0,-4
38.0,0
39.0,-1
40.0,-8
41.0,-12
42.0,-15
43.0,-21
44.0,-40
45.0,-62
46.0,-44
47.0,-52
48.0,-93
49.0,-48
50.0,29
51.0,63
52.0,103
53.0,134
54.0,132
55.0,134
56.0,125
57.0,96
58.0,71
59.0,48
60.0,33
61.0,20
62.0,15
63.0,13
64.0,1
65.0,-9
66.0,-20
67.0,-33
68.0,-51
69.0,-78
70.0,-101
71.0,-121
72.0,-138
73.0,-154
74.0,-162
75.0,-167
76.0,-174
77.0,-183
78.0,-183
79.0,-174
80.0,-158
81.0,-130
82.0,-92
83.0,-51
84.0,-14
85.0,25
86.0,51
87.0,76
88.0,106
89.0,118
90.0,127
91.0,139
92.0,149
93.0,151
94.0,138
95.0,123
96.0,128
97.0,142
98.0,130
99.0,100
100.0,78
101.0,83
102.0,79
103.0,57
104.0,39
105.0,27
106.0,8
107.0,2
108.0,2
109.0,-28
110.0,-42
111.0,-32
112.0,-37
113.0,-52
114.0,-53
115.0,-58
116.0,-72
117.0,-71
118.0,-60
119.0,-54
120.0,-67
121.0,-84
122.0,-78
123.0,-59
124.0,-42
125.0,-47
126.0,-60
127.0,-64
128.0,-47
129.0,-23
130.0,-17
131.0,-22
132.0,-21
133.0,-12
134.0,4
135.0,12
136.0,11
137.0,15
138.0,16
139.0,13
140.0,26
141.0,33
142.0,25
143.0,22
144.0,21
145.0,30
146.0,39
147.0,30
148.0,25
149.0,28
150.0,26
151.0,31
152.0,31
153.0,19
154.0,25
155.0,32
156.0,30
157.0,25
158.0,20
159.0,17
160.0,20
161.0,18
162.0,-1
163.0,-14
164.0,-19
165.0,-15
166.0,-6
167.0,-24
168.0,-35
169.0,-19
170.0,-24
171.0,-31
172.0,-16
173.0,-18
174.0,-30
175.0,-18
176.0,-10
177.0,-11
178.0,-2
179.0,-7
180.0,2
181.0,13
182.0,-3
183.0,0
184.0,1
185.0,-11
186.0,2
187.0,15
188.0,0
189.0,-6
190.0,10
191.0,16
192.0,15
193.0,12
194.0,0
195.0,-1
196.0,-1
197.0,-10
198.0,-17
199.0,-13
200.0,-8
201.0,-3
202.0,18
203.0,30
204.0,21
205.0,26
206.0,50
207.0,57
208.0,47
209.0,50
210.0,51
211.0,40
212.0,41
213.0,42
214.0,23
215.0,2
216.0,9
217.0,13
218.0,-15
219.0,-20
220.0,-11
221.0,-28
222.0,-32
223.0,-13
224.0,-19
225.0,-42
226.0,-37
227.0,-32
228.0,-32
229.0,-21
230.0,-25
231.0,-29
232.0,-24
233.0,-32
234.0,-38
235.0,-41
236.0,-39
237.0,-27
238.0,-27
239.0,-31
240.0,-25
241.0,-18
242.0,-1
243.0,7
244.0,-7
245.0,6
246.0,23
247.0,3
248.0,-10
249.0,0
250.0,-9
251.0,-10
252.0,5
253.0,-12
254.0,-26
255.0,-7
256.0,-5
257.0,-14
258.0,-5
259.0,1
260.0,2
261.0,5
262.0,6
263.0,11
264.0,16
265.0,12
266.0,15
267.0,24
268.0,14
269.0,13
270.0,8
271.0,-1
272.0,26
273.0,25
274.0,-7
275.0,6
276.0,32
277.0,24
278.0,19
279.0,27
280.0,6
281.0,10
282.0,47
283.0,31
284.0,5
285.0,17
286.0,20
287.0,13
288.0,3
289.0,-1
290.0,0
291.0,-20
292.0,-16
293.0,-1
294.0,-25
295.0,-45
296.0,-31
297.0,-25
298.0,-31
299.0,-18
300.0,-25
301.0,-33
302.0,-12
303.0,0
304.0,-5
305.0,-16
306.0,-26
307.0,-4
308.0,21
309.0,4
310.0,-8
311.0,-3
312.0,-1
313.0,18
314.0,36
315.0,34
316.0,50
317.0,74
318.0,87
319.0,122
320.0,128
321.0,97
322.0,92
323.0,97
324.0,87
325.0,50
326.0,2
327.0,-36
328.0,-74
329.0,-86
330.0,-86
331.0,-131
332.0,-162
333.0,-143
334.0,-136
335.0,-130
336.0,-126
337.0,-147
338.0,-160
339.0,-155
340.0,-146
341.0,-151
342.0,-180
343.0,-213
344.0,-233
345.0,-253
346.0,-281
347.0,-283
348.0,-237
349.0,-155
350.0,-35
351.0,112
352.0,231
353.0,310
354.0,363
355.0,363
356.0,344
357.0,334
358.0,297
359.0,259
360.0,270
361.0,297
362.0,333
363.0,410
364.0,464
365.0,496
366.0,543
367.0,545
368.0,508
369.0,438
370.0,339
371.0,240
372.0,110
373.0,-38
374.0,-180
375.0,-312
376.0,-442
377.0,-549
378.0,-607
379.0,-666
380.0,-717
381.0,-719
382.0,-710
383.0,-670
384.0,-592
385.0,-533
386.0,-477
387.0,-397
388.0,-321
389.0,-247
390.0,-170
391.0,-114
392.0,-58
393.0,30
394.0,129
395.0,205
396.0,276
397.0,353
398.0,406
399.0,448
400.0,495
401.0,490
402.0,442
403.0,414
404.0,383
405.0,349
406.0,320
407.0,263
408.0,200
409.0,156
410.0,127
411.0,88
412.0,24
413.0,-39
414.0,-100
415.0,-142
416.0,-148
417.0,-181
418.0,-234
419.0,-238
420.0,-216
421.0,-214
422.0,-193
423.0,-177
424.0,-192
425.0,-180
426.0,-133
427.0,-112
428.0,-118
429.0,-98
430.0,-79
431.0,-61
432.0,-5
433.0,33
434.0,25
435.0,48
436.0,96
437.0,121
438.0,140
439.0,156
440.0,152
441.0,137
442.0,151
443.0,159
444.0,109
445.0,88
446.0,104
447.0,76
448.0,64
449.0,64
450.0,16
451.0,-5
452.0,9
453.0,16
454.0,4
455.0,-25
456.0,-38
457.0,-33
458.0,-18
459.0,-14
460.0,-42
461.0,-44
462.0,-42
463.0,-53
464.0,-20
465.0,-14
466.0,-53
467.0,-30
468.0,0
469.0,-6
470.0,-11
471.0,-36
472.0,-59
473.0,-55
474.0,-41
475.0,-37
476.0,-72
477.0,-85
478.0,-56
479.0,-49
480.0,-31
481.0,-29
482.0,-45
483.0,-28
484.0,-18
485.0,-8
486.0,0
487.0,-29
488.0,-40
489.0,-29
490.0,-15
491.0,-7
492.0,-24
493.0,-18
494.0,-13
495.0,-8
496.0,39
497.0,50
498.0,23
499.0,34
500.0,51
501.0,56
502.0,55
503.0,34
504.0,15
505.0,-2
506.0,-9
507.0,-2
508.0,-18
509.0,-31
510.0,-29
511.0,-35
512.0,-25
513.0,-11
514.0,-26
515.0,-29
516.0,-20
517.0,-32
518.0,-21
519.0,-6
520.0,-7
521.0,-1
522.0,4
523.0,28
524.0,38
525.0,24
526.0,33
527.0,29
528.0,3
529.0,17
530.0,30
531.0,12
532.0,18
533.0,20
534.0,3
535.0,14
536.0,29
537.0,22
538.0,26
539.0,24
540.0,7
541.0,23
542.0,28
543.0,1
544.0,-1
545.0,-1
546.0,-11
547.0,2
548.0,8
549.0,-2
550.0,-4
551.0,5
552.0,21
553.0,12
554.0,9
555.0,19
556.0,10
557.0,10
558.0,16
559.0,16
560.0,18
561.0,8
562.0,4
563.0,10
564.0,2
565.0,-11
566.0,-28
567.0,-45
568.0,-54
569.0,-49
570.0,-82
571.0,-152
572.0,-158
573.0,-96
574.0,0
575.0,103
576.0,158
577.0,189
578.0,209
579.0,183
580.0,129
581.0,68
582.0,16
583.0,-19
584.0,-29
585.0,-13
586.0,-5
587.0,9
588.0,35
