t,az
2.00,148
3.98,132
5.95,116
7.93,112
9.90,106
11.90,116
13.88,124
15.85,148
17.83,158
19.80,176
21.80,158
23.78,142
25.75,138
27.73,132
29.70,130
31.70,136
33.68,136
35.65,162
37.63,154
39.60,142
41.60,164
43.58,178
45.55,170
47.53,154
49.50,138
51.50,140
53.48,160
55.45,168
57.43,186
59.40,178
61.30,154
63.30,142
65.30,142
67.30,148
69.30,156
71.20,138
73.18,118
75.15,102
77.13,92
79.10,94
81.10,78
83.08,76
85.05,108
87.03,90
89.00,78
91.00,82
92.98,58
94.95,80
96.93,84
98.90,72
100.90,60
102.88,64
104.85,82
106.83,86
108.80,74
110.80,76
112.78,108
114.75,134
116.73,124
118.70,122
120.70,126
122.68,120
124.65,118
126.63,104
128.60,90
130.50,72
132.50,66
134.50,76
136.50,70
138.50,56
140.40,50
142.38,40
144.35,40
146.33,24
148.30,36
150.30,54
152.28,54
154.25,52
156.23,36
158.20,38
160.20,38
162.18,30
164.15,30
166.13,16
168.10,16
170.10,14
172.08,14
174.05,82
176.03,82
178.00,152
180.00,152
181.98,218
183.95,218
185.93,212
187.90,200
189.90,204
191.88,180
193.85,142
195.83,106
197.80,74
199.70,32
201.70,4
203.70,-30
205.70,-62
207.70,-98
209.60,-126
211.58,-144
213.55,-186
215.53,-210
217.50,-196
219.50,-178
221.48,-152
223.45,-120
225.43,-62
227.40,-10
229.40,68
231.38,154
233.35,220
235.33,292
237.30,372
239.30,424
241.28,454
243.25,444
245.23,428
247.20,414
249.20,410
251.18,402
253.15,420
255.13,426
257.10,448
259.10,474
261.08,498
263.05,504
265.03,492
267.00,494
268.90,466
270.90,436
272.90,412
274.90,390
276.90,328
278.80,250
280.78,162
282.75,110
284.73,42
286.70,-34
288.70,-92
290.68,-154
292.65,-220
294.63,-272
296.60,-312
298.60,-326
300.58,-340
302.55,-328
304.53,-312
306.50,-280
308.50,-224
310.48,-188
312.45,-126
314.43,-52
316.40,-10
318.40,34
320.38,70
322.35,116
324.33,146
326.30,178
328.30,214
330.28,192
332.25,188
334.23,196
336.20,214
338.10,246
340.10,258
342.10,236
344.10,196
346.10,224
348.00,240
349.98,256
351.95,252
353.93,244
355.90,270
357.90,276
359.88,274
361.85,288
363.83,302
365.80,302
367.80,322
369.78,332
371.75,330
373.73,348
375.70,356
377.70,360
379.68,326
381.65,332
383.63,306
385.60,262
387.60,246
389.58,224
391.55,202
393.53,170
395.50,140
397.50,116
399.48,114
401.45,100
403.43,96
405.40,100
407.30,96
409.30,70
411.30,76
413.30,68
415.30,54
417.20,70
419.18,80
421.15,78
423.13,60
425.10,38
427.10,36
429.08,36
431.05,44
433.03,16
435.00,6
437.00,10
438.98,36
440.95,74
442.93,94
444.90,140
446.90,160
448.88,194
450.85,230
452.83,252
454.80,282
