t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.4,52.439,6.0894,-76.122,-72.841
13.3,41.439,5.0894,-79.122,-73.841
23.1,41.439,5.0894,-79.122,-74.841
33.0,33.439,2.0894,-82.122,-75.841
42.9,33.439,2.0894,-81.122,-76.841
52.8,26.439,1.0894,-81.122,-76.841
62.7,21.439,-0.91062,-84.122,-76.841
72.6,16.439,0.089375,-85.122,-76.841
82.5,11.439,-1.9106,-88.122,-75.841
92.3,5.4385,-2.9106,-89.122,-73.841
102.2,-1.5615,-4.9106,-89.122,-73.841
112.1,-6.5615,-5.9106,-90.122,-70.841
122.0,-10.561,-4.9106,-93.122,-68.841
131.9,-16.561,-7.9106,-93.122,-67.841
141.8,-22.561,-7.9106,-94.122,-64.841
151.7,-23.561,-6.9106,-96.122,-62.841
161.5,-24.561,-5.9106,-99.122,-60.841
171.4,-19.561,-3.9106,-99.122,-61.841
181.3,-8.5615,-0.91062,-101.12,-58.841
191.2,6.4385,2.0894,-102.12,-55.841
201.1,24.439,6.0894,-100.12,-53.841
211.0,41.439,11.089,-99.122,-53.841
220.9,58.439,14.089,-92.122,-52.841
230.7,72.439,16.089,-87.122,-48.841
240.6,84.439,19.089,-79.122,-47.841
250.5,96.439,22.089,-69.122,-45.841
260.4,105.44,24.089,-65.122,-44.841
270.3,114.44,25.089,-57.122,-45.841
280.2,120.44,26.089,-51.122,-44.841
290.1,125.44,27.089,-45.122,-43.841
299.9,129.44,28.089,-40.122,-44.841
309.8,132.44,29.089,-36.122,-45.841
319.7,136.44,29.089,-34.122,-46.841
329.6,138.44,29.089,-33.122,-48.841
339.5,137.44,28.089,-34.122,-50.841
349.4,139.44,29.089,-34.122,-53.841
359.3,138.44,29.089,-35.122,-54.841
369.1,136.44,29.089,-37.122,-56.841
379.0,132.44,27.089,-38.122,-58.841
388.9,131.44,27.089,-39.122,-57.841
398.8,129.44,27.089,-41.122,-60.841
408.7,127.44,26.089,-43.122,-61.841
418.6,127.44,26.089,-44.122,-62.841
428.5,126.44,25.089,-46.122,-64.841
438.3,124.44,24.089,-50.122,-64.841
448.2,122.44,25.089,-49.122,-65.841
458.1,123.44,26.089,-52.122,-66.841
468.0,118.44,25.089,-51.122,-67.841
477.9,117.44,24.089,-53.122,-68.841
487.8,113.44,23.089,-55.122,-69.841
497.7,113.44,23.089,-55.122,-70.841
507.5,106.44,23.089,-55.122,-71.841
517.4,103.44,21.089,-55.122,-72.841
527.3,99.439,20.089,-55.122,-74.841
537.2,95.439,18.089,-55.122,-74.841
547.1,90.439,19.089,-55.122,-74.841
557.0,85.439,17.089,-55.122,-76.841
566.9,78.439,16.089,-55.122,-76.841
576.7,73.439,15.089,-57.122,-80.841
586.6,68.439,12.089,-57.122,-80.841
596.5,63.439,13.089,-58.122,-82.841
606.4,58.439,11.089,-58.122,-82.841
616.3,52.439,10.089,-61.122,-86.841
626.2,47.439,8.0894,-61.122,-86.841
636.1,42.439,6.0894,-63.122,-90.841
645.9,37.439,6.0894,-63.122,-90.841
655.8,30.439,4.0894,-66.122,-93.841
665.7,25.439,1.0894,-66.122,-93.841
675.6,18.439,1.0894,-70.122,-97.841
685.5,12.439,0.089375,-70.122,-97.841
695.4,6.4385,-1.9106,-71.122,-97.841
705.3,0.43851,-2.9106,-71.122,-97.841
715.1,0.43851,-2.9106,-74.122,-99.841
725.0,-12.561,-5.9106,-74.122,-99.841
734.9,-12.561,-5.9106,-77.122,-100.84
744.8,-25.561,-9.9106,-77.122,-100.84
754.7,-25.561,-9.9106,-78.122,-99.841
764.6,-35.561,-9.9106,-81.122,-98.841
774.5,-35.561,-9.9106,-83.122,-97.841
784.3,-34.561,-8.9106,-84.122,-96.841
794.2,-34.561,-8.9106,-84.122,-94.841
