t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
2.5,73.313,11.896,-357.79,-127.19
12.4,72.313,11.896,-355.79,-127.19
22.3,71.313,12.896,-354.79,-124.19
32.2,68.313,10.896,-351.79,-123.19
42.1,67.313,11.896,-347.79,-121.19
51.9,63.313,9.8958,-341.79,-117.19
61.8,61.313,9.8958,-336.79,-114.19
71.7,59.313,8.8958,-328.79,-111.19
81.6,57.313,8.8958,-324.79,-110.19
91.5,55.313,7.8958,-323.79,-108.19
101.4,53.313,6.8958,-320.79,-106.19
111.3,49.313,7.8958,-318.79,-105.19
121.1,48.313,6.8958,-314.79,-104.19
131.0,46.313,6.8958,-309.79,-102.19
140.9,41.313,5.8958,-303.79,-98.191
150.8,41.313,5.8958,-297.79,-96.191
160.7,39.313,5.8958,-291.79,-91.191
170.6,40.313,3.8958,-289.79,-91.191
180.5,44.313,4.8958,-288.79,-89.191
190.3,49.313,6.8958,-283.79,-89.191
200.2,58.313,8.8958,-277.79,-86.191
210.1,64.313,10.896,-270.79,-84.191
220.0,69.313,12.896,-260.79,-81.191
229.9,74.313,12.896,-251.79,-77.191
239.8,81.313,13.896,-241.79,-73.191
249.7,82.313,14.896,-232.79,-69.191
259.5,87.313,14.896,-221.79,-64.191
269.4,86.313,15.896,-212.79,-61.191
279.3,87.313,15.896,-205.79,-58.191
289.2,88.313,16.896,-196.79,-54.191
299.1,90.313,17.896,-189.79,-51.191
309.0,89.313,17.896,-179.79,-46.191
318.9,89.313,16.896,-170.79,-42.191
328.7,87.313,17.896,-163.79,-39.191
338.6,85.313,16.896,-160.79,-38.191
348.5,84.313,16.896,-160.79,-38.191
358.4,83.313,16.896,-154.79,-33.191
368.3,82.313,15.896,-154.79,-33.191
378.2,81.313,14.896,-150.79,-32.191
388.1,78.313,13.896,-150.79,-32.191
397.9,79.313,13.896,-146.79,-30.191
407.8,77.313,14.896,-146.79,-30.191
417.7,76.313,12.896,-142.79,-28.191
427.6,76.313,11.896,-142.79,-28.191
437.5,72.313,10.896,-137.79,-24.191
447.4,69.313,9.8958,-137.79,-24.191
457.3,67.313,9.8958,-132.79,-22.191
467.1,64.313,7.8958,-132.79,-22.191
477.0,64.313,7.8958,-123.79,-16.191
486.9,57.313,5.8958,-123.79,-16.191
496.8,57.313,5.8958,-107.79,-8.1914
506.7,50.313,4.8958,-107.79,-8.1914
516.6,50.313,4.8958,-92.785,-0.19139
526.5,45.313,1.8958,-92.785,-0.19139
536.3,45.313,1.8958,-81.785,6.8086
546.2,39.313,0.8958,-81.785,6.8086
556.1,39.313,0.8958,-62.785,16.809
566.0,31.313,-3.1042,-62.785,16.809
575.9,31.313,-3.1042,-53.785,20.809
585.8,24.313,-4.1042,-45.785,24.809
595.7,24.313,-4.1042,-40.785,28.809
605.5,18.313,-6.1042,-32.785,31.809
615.4,18.313,-6.1042,-24.785,35.809
625.3,15.313,-7.1042,-16.785,39.809
635.2,14.313,-8.1042,-8.7853,43.809
645.1,11.313,-10.104,-1.7853,45.809
655.0,8.3132,-11.104,3.2147,50.809
664.9,4.3132,-12.104,11.215,54.809
674.7,-0.68681,-12.104,18.215,59.809
684.6,-2.6868,-14.104,29.215,63.809
694.5,-7.6868,-14.104,36.215,68.809
704.4,-10.687,-16.104,46.215,71.809
714.3,-11.687,-15.104,53.215,75.809
724.2,-10.687,-15.104,63.215,80.809
734.1,-6.6868,-16.104,69.215,83.809
743.9,-3.6868,-14.104,77.215,87.809
753.8,1.3132,-13.104,87.215,89.809
763.7,10.313,-12.104,95.215,92.809
773.6,15.313,-11.104,103.21,95.809
783.5,21.313,-10.104,110.21,96.809
793.4,26.313,-8.1042,119.21,100.81
803.3,29.313,-9.1042,128.21,102.81
813.1,31.313,-8.1042,136.21,104.81
