t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
2.1,-71.142,-18.824,-0.68747,-5.8861
12.0,-83.142,-26.824,0.31253,-3.8861
21.8,-83.142,-26.824,-0.68747,-4.8861
31.7,-88.142,-30.824,-0.68747,-4.8861
41.6,-91.142,-33.824,0.31253,-3.8861
51.5,-95.142,-37.824,-0.68747,-4.8861
61.4,-101.14,-39.824,1.3125,-5.8861
71.3,-103.14,-44.824,1.3125,-5.8861
81.1,-110.14,-47.824,2.3125,-5.8861
91.0,-112.14,-50.824,1.3125,-6.8861
100.9,-117.14,-51.824,2.3125,-5.8861
110.8,-120.14,-55.824,6.3125,-6.8861
120.7,-122.14,-56.824,4.3125,-7.8861
130.6,-125.14,-58.824,6.3125,-6.8861
140.5,-126.14,-59.824,8.3125,-5.8861
150.4,-126.14,-60.824,8.3125,-4.8861
160.2,-130.14,-64.824,11.313,-4.8861
170.1,-132.14,-65.824,9.3125,-4.8861
180.0,-134.14,-65.824,8.3125,-6.8861
189.9,-137.14,-69.824,10.313,-5.8861
199.8,-140.14,-70.824,9.3125,-5.8861
209.7,-144.14,-72.824,11.313,-4.8861
219.5,-143.14,-73.824,13.313,-3.8861
229.4,-144.14,-74.824,14.313,-2.8861
239.3,-144.14,-73.824,14.313,-2.8861
249.2,-146.14,-74.824,15.313,-3.8861
259.1,-145.14,-75.824,13.313,-2.8861
269.0,-146.14,-76.824,15.313,-3.8861
278.9,-146.14,-77.824,15.313,-2.8861
288.7,-145.14,-76.824,14.313,-1.8861
298.6,-139.14,-73.824,16.313,-1.8861
308.5,-131.14,-68.824,17.313,-1.8861
318.4,-121.14,-62.824,17.313,-2.8861
328.3,-109.14,-54.824,17.313,-2.8861
338.2,-82.142,-37.824,17.313,-2.8861
348.1,-47.142,-14.824,18.313,-2.8861
357.9,-11.142,9.1764,19.313,-3.8861
367.8,19.858,31.176,23.313,-2.8861
377.7,47.858,51.176,31.313,-4.8861
387.6,65.858,65.176,31.313,-6.8861
397.5,76.858,74.176,25.313,-9.8861
407.4,79.858,78.176,17.313,-10.886
417.3,80.858,79.176,3.3125,-14.886
427.1,79.858,79.176,-7.6875,-16.886
437.0,75.858,77.176,-13.687,-17.886
446.9,75.858,76.176,-18.687,-17.886
456.8,77.858,78.176,-19.687,-15.886
466.7,77.858,80.176,-14.687,-11.886
476.6,80.858,82.176,-11.687,-5.8861
486.5,83.858,85.176,-10.687,-2.8861
496.3,86.858,87.176,-2.6875,1.1139
506.2,88.858,89.176,3.3125,3.1139
516.1,87.858,90.176,4.3125,5.1139
526.0,87.858,89.176,5.3125,2.1139
535.9,81.858,85.176,3.3125,2.1139
545.8,73.858,80.176,-1.6875,1.1139
555.7,60.858,71.176,-6.6875,1.1139
565.5,49.858,64.176,-7.6875,0.11389
575.4,47.858,62.176,-9.6875,0.11389
585.3,47.858,61.176,-7.6875,-0.88611
595.2,47.858,61.176,-7.6875,1.1139
605.1,45.858,59.176,-6.6875,1.1139
615.0,42.858,57.176,-6.6875,3.1139
624.9,35.858,54.176,-2.6875,3.1139
634.7,35.858,54.176,1.3125,3.1139
644.6,19.858,43.176,3.3125,3.1139
654.5,19.858,43.176,1.3125,2.1139
664.4,0.85764,28.176,0.31253,-0.88611
674.3,0.85764,28.176,0.31253,-1.8861
684.2,-15.142,16.176,0.31253,-1.8861
694.1,-15.142,16.176,0.31253,-1.8861
703.9,-34.142,5.1764,0.31253,-1.8861
713.8,-34.142,5.1764,3.3125,0.11389
723.7,-48.142,-7.8236,3.3125,0.11389
733.6,-48.142,-7.8236,2.3125,2.1139
743.5,-66.142,-18.824,2.3125,2.1139
753.4,-66.142,-18.824,1.3125,3.1139
763.3,-77.142,-31.824,1.3125,3.1139
773.1,-77.142,-31.824,-1.6875,1.1139
783.0,-84.142,-34.824,-1.6875,1.1139
792.9,-89.142,-39.824,2.3125,2.1139
802.8,-93.142,-42.824,2.3125,2.1139
812.7,-98.142,-47.824,0.31253,1.1139
822.6,-102.14,-49.824,0.31253,1.1139
832.5,-106.14,-51.824,-3.6875,-1.8861
842.3,-111.14,-56.824,-3.6875,-1.8861
852.2,-115.14,-59.824,-4.6875,-4.8861
862.1,-118.14,-60.824,-4.6875,-4.8861
872.0,-123.14,-65.824,-1.6875,-3.8861
881.9,-125.14,-67.824,-1.6875,-3.8861
891.8,-129.14,-70.824,0.31253,-2.8861
901.7,-132.14,-72.824,0.31253,-2.8861
911.5,-133.14,-74.824,3.3125,-2.8861
921.4,-134.14,-76.824,3.3125,-1.8861
931.3,-137.14,-78.824,2.3125,-1.8861
941.2,-139.14,-79.824,4.3125,-1.8861
951.1,-142.14,-82.824,6.3125,-1.8861
961.0,-144.14,-83.824,0.31253,-3.8861
970.9,-144.14,-86.824,3.3125,-2.8861
980.7,-146.14,-85.824,5.3125,-1.8861
990.6,-148.14,-87.824,5.3125,-1.8861
1000.5,-147.14,-88.824,3.3125,-2.8861
1010.4,-148.14,-87.824,3.3125,-0.88611
1020.3,-148.14,-87.824,5.3125,0.11389
1030.2,-150.14,-88.824,7.3125,1.1139
1040.1,-148.14,-89.824,8.3125,1.1139
1049.9,-150.14,-90.824,10.313,1.1139
1059.8,-149.14,-90.824,10.313,3.1139
1069.7,-144.14,-88.824,10.313,1.1139
1079.6,-138.14,-83.824,5.3125,-1.8861
1089.5,-129.14,-77.824,3.3125,-2.8861
1099.4,-119.14,-71.824,5.3125,-2.8861
1109.3,-105.14,-61.824,2.3125,-4.8861
1119.1,-76.142,-40.824,2.3125,-3.8861
1129.0,-38.142,-16.824,2.3125,-3.8861
1138.9,-2.1424,8.1764,9.3125,-2.8861
1148.8,28.858,32.176,13.313,-1.8861
1158.7,50.858,50.176,24.313,-0.88611
1168.6,65.858,63.176,28.313,-2.8861
1178.5,73.858,69.176,23.313,-8.8861
1188.3,75.858,72.176,10.313,-10.886
1198.2,74.858,72.176,-2.6875,-14.886
1208.1,71.858,71.176,-13.687,-16.886
1218.0,70.858,70.176,-21.687,-17.886
1227.9,68.858,68.176,-24.687,-16.886
1237.8,69.858,70.176,-23.687,-13.886
1247.7,70.858,72.176,-19.687,-8.8861
1257.5,75.858,75.176,-15.687,-2.8861
1267.4,79.858,77.176,-13.687,-0.88611
1277.3,81.858,81.176,-8.6875,0.11389
1287.2,84.858,82.176,-2.6875,3.1139
1297.1,85.858,82.176,-2.6875,3.1139
1307.0,77.858,78.176,-1.6875,3.1139
1316.9,72.858,76.176,-4.6875,1.1139
1326.7,63.858,69.176,-6.6875,0.11389
1336.6,46.858,58.176,-13.687,1.1139
1346.5,44.858,57.176,-13.687,1.1139
1356.4,40.858,55.176,-14.687,2.1139
1366.3,40.858,55.176,-13.687,-0.88611
1376.2,41.858,55.176,-13.687,0.11389
1386.1,41.858,55.176,-12.687,2.1139
1395.9,35.858,51.176,-13.687,0.11389
1405.8,35.858,51.176,-11.687,1.1139
1415.7,22.858,41.176,-5.6875,3.1139
1425.6,22.858,41.176,-2.6875,5.1139
1435.5,5.8576,28.176,-2.6875,3.1139
1445.4,5.8576,28.176,-2.6875,1.1139
1455.3,-12.142,16.176,-3.6875,1.1139
1465.1,-12.142,16.176,-2.6875,0.11389
1475.0,-28.142,5.1764,-5.6875,-0.88611
1484.9,-28.142,5.1764,-3.6875,-0.88611
1494.8,-42.142,-4.8236,-2.6875,1.1139
1504.7,-42.142,-4.8236,-2.6875,1.1139
1514.6,-52.142,-10.824,-2.6875,1.1139
1524.5,-60.142,-18.824,-3.6875,1.1139
1534.3,-64.142,-20.824,-1.6875,3.1139
1544.2,-72.142,-26.824,-1.6875,4.1139
1554.1,-75.142,-30.824,-1.6875,3.1139
1564.0,-79.142,-32.824,-0.68747,5.1139
1573.9,-82.142,-34.824,-0.68747,3.1139
1583.8,-86.142,-38.824,-2.6875,3.1139
1593.7,-89.142,-41.824,-5.6875,-0.88611
1603.5,-92.142,-44.824,-6.6875,-0.88611
1613.4,-96.142,-46.824,-6.6875,-2.8861
1623.3,-98.142,-49.824,-6.6875,-1.8861
1633.2,-101.14,-51.824,-6.6875,-1.8861
1643.1,-102.14,-54.824,-4.6875,-2.8861
1653.0,-105.14,-55.824,-1.6875,-1.8861
1662.9,-106.14,-56.824,1.3125,-0.88611
1672.7,-107.14,-57.824,1.3125,-0.88611
1682.6,-110.14,-61.824,1.3125,-1.8861
1692.5,-110.14,-60.824,1.3125,-1.8861
1702.4,-111.14,-63.824,3.3125,-1.8861
1712.3,-110.14,-62.824,3.3125,-1.8861
1722.2,-111.14,-63.824,1.3125,-1.8861
1732.1,-113.14,-64.824,1.3125,-1.8861
1741.9,-112.14,-64.824,4.3125,-0.88611
1751.8,-116.14,-66.824,4.3125,-0.88611
1761.7,-114.14,-67.824,6.3125,-0.88611
1771.6,-115.14,-68.824,6.3125,-0.88611
1781.5,-115.14,-68.824,3.3125,-1.8861
1791.4,-113.14,-68.824,3.3125,-1.8861
1801.3,-109.14,-66.824,4.3125,-0.88611
1811.1,-109.14,-65.824,4.3125,-0.88611
1821.0,-110.14,-66.824,3.3125,-2.8861
1830.9,-111.14,-66.824,3.3125,-2.8861
1840.8,-109.14,-66.824,3.3125,-1.8861
1850.7,-104.14,-62.824,3.3125,-1.8861
1860.6,-96.142,-58.824,0.31253,-3.8861
1870.5,-87.142,-51.824,0.31253,-3.8861
1880.3,-75.142,-44.824,-1.6875,-5.8861
1890.2,-59.142,-34.824,-1.6875,-5.8861
1900.1,-30.142,-13.824,-1.6875,-7.8861
1910.0,9.8576,13.176,-1.6875,-7.8861
1919.9,46.858,41.176,0.31253,-7.8861
1929.8,80.858,67.176,-1.6875,-8.8861
1939.7,103.86,87.176,2.3125,-10.886
1949.5,121.86,100.18,12.313,-9.8861
1959.4,129.86,108.18,17.313,-9.8861
1969.3,137.86,112.18,11.313,-11.886
1979.2,133.86,113.18,-0.68747,-15.886
1989.1,132.86,113.18,-12.687,-17.886
1999.0,130.86,112.18,-22.687,-20.886
2008.9,131.86,113.18,-26.687,-18.886
2018.7,134.86,113.18,-28.687,-16.886
2028.6,137.86,115.18,-24.687,-13.886
2038.5,140.86,120.18,-22.687,-8.8861
2048.4,145.86,122.18,-18.687,-3.8861
2058.3,150.86,125.18,-14.687,-0.88611
2068.2,152.86,129.18,-12.687,1.1139
2078.1,154.86,130.18,-10.687,-1.8861
2087.9,151.86,128.18,-10.687,-2.8861
2097.8,151.86,128.18,-12.687,-3.8861
2107.7,135.86,118.18,-15.687,-4.8861
2117.6,135.86,118.18,-18.687,-5.8861
2127.5,124.86,109.18,-20.687,-3.8861
2137.4,124.86,109.18,-23.687,-3.8861
2147.3,121.86,107.18,-24.687,-5.8861
2157.1,121.86,107.18,-23.687,-2.8861
2167.0,120.86,107.18,-23.687,-3.8861
2176.9,120.86,107.18,-27.687,-2.8861
2186.8,111.86,100.18,-30.687,-7.8861
2196.7,111.86,100.18,-30.687,-8.8861
2206.6,91.858,88.176,-27.687,-9.8861
2216.5,91.858,88.176,-26.687,-8.8861
2226.3,71.858,73.176,-26.687,-9.8861
2236.2,71.858,73.176,-25.687,-11.886
2246.1,63.858,69.176,-25.687,-12.886
2256.0,56.858,63.176,-28.687,-11.886
2265.9,50.858,56.176,-28.687,-10.886
2275.8,41.858,51.176,-27.687,-9.8861
2285.7,32.858,44.176,-26.687,-9.8861
2295.5,24.858,38.176,-28.687,-8.8861
2305.4,16.858,33.176,-27.687,-9.8861
2315.3,11.858,28.176,-29.687,-10.886
2325.2,5.8576,24.176,-33.687,-12.886
2335.1,1.8576,19.176,-35.687,-13.886
2345.0,-3.1424,18.176,-35.687,-13.886
2354.9,-6.1424,14.176,-36.687,-13.886
2364.7,-10.142,11.176,-35.687,-13.886
2374.6,-12.142,10.176,-37.687,-15.886
2384.5,-14.142,8.1764,-37.687,-15.886
2394.4,-17.142,5.1764,-37.687,-17.886
2404.3,-21.142,1.1764,-42.687,-18.886
2414.2,-22.142,0.17637,-41.687,-21.886
2424.1,-21.142,0.17637,-42.687,-19.886
2433.9,-24.142,-1.8236,-41.687,-22.886
2443.8,-25.142,-3.8236,-38.687,-21.886
2453.7,-27.142,-5.8236,-36.687,-20.886
2463.6,-28.142,-5.8236,-36.687,-20.886
2473.5,-29.142,-6.8236,-36.687,-22.886
2483.4,-28.142,-7.8236,-37.687,-21.886
2493.3,-27.142,-6.8236,-38.687,-23.886
2503.1,-27.142,-6.8236,-44.687,-27.886
2513.0,-30.142,-9.8236,-44.687,-28.886
2522.9,-30.142,-8.8236,-45.687,-28.886
2532.8,-30.142,-11.824,-49.687,-28.886
2542.7,-32.142,-12.824,-48.687,-27.886
2552.6,-31.142,-13.824,-47.687,-27.886
2562.5,-32.142,-13.824,-44.687,-27.886
2572.3,-32.142,-14.824,-48.687,-28.886
2582.2,-30.142,-12.824,-47.687,-27.886
2592.1,-27.142,-11.824,-47.687,-28.886
