t,pcg
0.0,3
1.0,1
2.0,-2
3.0,-3
4.0,-7
5.0,-20
6.0,-19
7.0,-9
8.0,-6
9.0,0
10.0,4
11.0,4
12.0,5
13.0,2
14.0,-4
15.0,-8
16.0,-12
17.0,-19
18.0,-25
19.0,-28
20.0,-27
21.0,-25
22.0,-19
23.0,-5
24.0,9
25.0,21
26.0,33
27.0,43
28.0,45
29.0,43
30.0,37
31.0,25
32.0,14
33.0,6
34.0,-4
35.0,-11
36.0,-13
37.0,-14
38.0,-15
39.0,-12
40.0,-6
41.0,-4
42.0,-4
43.0,-4
44.0,-7
45.0,-13
46.0,-14
47.0,-15
48.0,-19
49.0,-20
50.0,-18
51.0,-20
52.0,-21
53.0,-22
54.0,-26
55.0,-30
56.0,-32
57.0,-34
58.0,-35
59.0,-29
60.0,-13
61.0,7
62.0,31
63.0,65
64.0,97
65.0,113
66.0,123
67.0,127
68.0,113
69.0,94
70.0,79
71.0,58
72.0,17
73.0,-36
74.0,-78
75.0,-109
76.0,-128
77.0,-131
78.0,-126
79.0,-116
80.0,-99
81.0,-81
82.0,-65
83.0,-57
84.0,-58
85.0,-62
86.0,-62
87.0,-62
88.0,-61
89.0,-55
90.0,-43
91.0,-29
92.0,-11
93.0,22
94.0,68
95.0,119
96.0,169
97.0,215
98.0,248
99.0,261
100.0,256
101.0,230
102.0,186
103.0,138
104.0,89
105.0,40
106.0,4
107.0,-22
108.0,-44
109.0,-58
110.0,-64
111.0,-70
112.0,-74
113.0,-75
114.0,-77
115.0,-80
116.0,-88
117.0,-96
118.0,-106
119.0,-114
120.0,-116
121.0,-119
122.0,-122
123.0,-112
124.0,-90
125.0,-67
126.0,-41
127.0,-12
128.0,11
129.0,30
130.0,40
131.0,30
132.0,17
133.0,-1
134.0,-29
135.0,-57
136.0,-83
137.0,-100
138.0,-109
139.0,-106
140.0,-92
141.0,-73
142.0,-51
143.0,-22
144.0,10
145.0,39
146.0,67
147.0,91
148.0,105
149.0,112
150.0,111
151.0,104
152.0,91
153.0,74
154.0,55
155.0,35
156.0,19
157.0,10
158.0,4
159.0,1
160.0,5
161.0,10
162.0,14
163.0,22
164.0,31
165.0,36
166.0,43
167.0,48
168.0,49
169.0,49
170.0,49
171.0,43
172.0,29
173.0,19
174.0,13
175.0,2
176.0,-11
177.0,-21
178.0,-27
179.0,-31
180.0,-29
181.0,-23
182.0,-19
183.0,-13
184.0,-5
185.0,-1
186.0,0
187.0,3
188.0,6
189.0,9
190.0,9
191.0,10
192.0,12
193.0,11
194.0,11
195.0,13
196.0,14
197.0,14
198.0,13
199.0,6
200.0,1
201.0,-1
202.0,-7
203.0,-12
204.0,-14
205.0,-19
206.0,-23
207.0,-22
208.0,-26
209.0,-31
210.0,-30
211.0,-25
212.0,-25
213.0,-23
214.0,-18
215.0,-15
216.0,-14
217.0,-13
218.0,-14
219.0,-19
220.0,-22
221.0,-24
222.0,-27
223.0,-29
224.0,-29
225.0,-28
226.0,-27
227.0,-24
228.0,-20
229.0,-20
230.0,-17
231.0,-12
232.0,-9
233.0,-5
234.0,1
235.0,3
236.0,3
237.0,5
238.0,5
239.0,1
240.0,-3
241.0,-4
242.0,-6
243.0,-8
244.0,-5
245.0,-2
246.0,0
247.0,7
248.0,12
249.0,13
250.0,18
251.0,20
252.0,16
253.0,15
254.0,15
255.0,11
256.0,7
257.0,3
258.0,-1
259.0,-2
260.0,-1
261.0,-2
262.0,-2
263.0,-2
264.0,1
265.0,5
266.0,7
267.0,8
268.0,9
269.0,8
270.0,9
271.0,12
272.0,10
273.0,8
274.0,10
275.0,10
276.0,7
277.0,8
278.0,9
279.0,8
