t,lead_I,lead_II,v3,v4
1.1,-101709,-81122,46572,32726
3.1,-101194,-80348,46389,32444
5.1,-101565,-80160,46899,33032
7.1,-102072,-80445,47371,33610
9.1,-102371,-81110,47377,33643
11.1,-102823,-81952,47457,33760
13.1,-103002,-82336,47508,33861
15.1,-102537,-82088,47057,33379
17.1,-102142,-81809,46495,32737
19.1,-102155,-81691,46284,32480
21.1,-101989,-81279,46216,32374
23.1,-101757,-80751,46217,32330
25.1,-102151,-80862,46455,32582
27.1,-102787,-81478,46740,32938
29.1,-102935,-81852,46885,33140
31.1,-103007,-82052,46983,33269
33.1,-103391,-82420,46946,33246
35.1,-103358,-82471,46661,32939
37.1,-102618,-81890,46369,32600
39.1,-102065,-81358,46184,32378
41.1,-102132,-81271,45948,32105
43.1,-102327,-81222,45821,31934
45.1,-102533,-81194,46050,32173
47.1,-102997,-81553,46380,32570
49.1,-103479,-82058,46514,32759
51.1,-103631,-82323,46583,32855
53.1,-103527,-82550,46662,32962
55.1,-103307,-82827,46550,32850
57.1,-103028,-82736,46221,32470
59.1,-102796,-82187,45884,32079
61.1,-102594,-81647,45709,31887
63.1,-102391,-81414,45789,31962
65.1,-102427,-81389,46072,32251
67.1,-102817,-81435,46342,32556
69.1,-103249,-81561,46484,32750
71.1,-103459,-81853,46556,32868
73.1,-103466,-82283,46543,32882
75.1,-103273,-82562,46406,32732
77.1,-102889,-82442,46230,32506
79.1,-102500,-82052,46065,32291
81.1,-102286,-81675,45886,32094
83.1,-102326,-81435,45815,32026
85.1,-102659,-81407,45989,32221
87.1,-103148,-81658,46283,32554
89.1,-103479,-82027,46487,32809
91.1,-103477,-82251,46585,32950
93.1,-103259,-82308,46589,32974
95.1,-103036,-82279,46419,32790
97.1,-102824,-82068,46116,32451
99.1,-102495,-81651,45905,32208
101.1,-102202,-81328,45913,32189
103.1,-102352,-81366,46049,32309
105.1,-102877,-81692,46232,32507
107.1,-103185,-82112,46482,32802
109.1,-103136,-82463,46730,33093
111.1,-103133,-82535,46778,33161
113.13,-103192,-82299,46576,32961
115.15,-102986,-82064,46300,32668
117.18,-102640,-82007,46069,32404
119.2,-102527,-81888,45859,32160
121.2,-102642,-81611,45740,32020
123.2,-102814,-81472,45845,32126
125.2,-103014,-81589,46097,32405
127.2,-103208,-81762,46290,32640
129.2,-103330,-81950,46404,32792
131.2,-103358,-82185,46500,32914
133.2,-103215,-82230,46492,32918
135.2,-102932,-82002,46321,32731
137.2,-102788,-81849,46120,32485
139.2,-102880,-81886,46000,32312
141.2,-102891,-81768,45940,32214
143.2,-102689,-81471,45946,32212
145.2,-102615,-81423,46048,32339
147.2,-102869,-81699,46180,32515
149.2,-103175,-81944,46289,32661
151.2,-103279,-82062,46383,32778
153.2,-103233,-82236,46391,32795
155.2,-103141,-82415,46234,32624
157.2,-103007,-82369,46025,32380
159.2,-102849,-82085,45917,32241
161.2,-102747,-81809,45908,32213
163.2,-102762,-81762,45956,32254
165.2,-102849,-81838,46080,32384
167.2,-102927,-81757,46221,32552
169.2,-103056,-81645,46274,32639
171.2,-103324,-81922,46249,32638
173.2,-103521,-82457,46213,32609
175.2,-103365,-82635,46149,32534
177.2,-103003,-82338,46014,32367
179.2,-102775,-81941,45838,32148
181.2,-102681,-81659,45740,32013
183.2,-102608,-81649,45847,32104
185.2,-102624,-81990,46127,32385
187.2,-102695,-82214,46359,32628
189.2,-102737,-81972,46394,32683
191.2,-102953,-81862,46308,32630
193.2,-103361,-82289,46207,32554
195.2,-103452,-82533,46088,32427
197.2,-103064,-82197,45950,32256
