t,lead_I,lead_II,v3,v4
0.5,-32432,-102828,37487,54733
2.5,-31204,-103866,36368,53590
4.5,-26942,-103528,31330,48307
6.5,-21007,-103250,26883,43640
8.5,-17467,-103907,26644,43416
10.5,-17015,-104430,28138,45028
12.5,-18586,-104391,30081,47098
14.5,-22431,-104551,33923,51143
16.5,-27767,-104917,37988,55407
18.5,-31529,-104866,38870,56293
20.5,-32066,-104551,37064,54335
22.5,-30231,-104484,34576,51689
24.5,-26602,-104646,31056,48003
26.5,-21900,-104898,27241,44015
28.5,-18501,-105284,26048,42782
30.5,-17962,-105618,27616,44472
32.5,-19654,-105665,29880,46897
34.5,-23035,-105566,32929,50113
36.5,-27524,-105536,36534,53881
38.5,-30941,-105511,37888,55271
40.5,-31635,-105391,36225,53487
42.5,-30097,-105222,33618,50729
44.5,-26947,-105100,30618,47590
46.5,-22721,-105182,27400,44242
48.5,-19398,-105560,26165,42977
50.5,-18687,-105993,27610,44525
52.5,-20225,-106063,29987,47050
54.5,-23208,-105718,32810,50026
56.5,-27069,-105384,35898,53249
58.5,-30237,-105384,37163,54533
60.5,-31073,-105444,35821,53087
62.5,-29474,-105178,33485,50621
64.5,-26319,-104975,30762,47760
66.5,-22816,-105452,27852,44708
68.5,-20305,-106098,26615,43438
70.5,-19415,-106005,27853,44770
72.5,-20323,-105707,30089,47093
74.5,-23382,-106248,32525,49563
76.5,-27590,-107006,34932,51985
78.5,-30336,-106828,35907,52911
80.5,-30502,-106217,34843,51697
82.5,-29068,-106099,32879,49549
84.5,-26393,-106021,30712,47226
86.5,-22575,-105388,28781,45236
88.5,-19425,-104609,28417,45030
90.5,-18555,-103906,30067,47062
92.5,-19402,-102811,32742,50268
94.5,-21114,-101121,35853,54122
96.5,-23454,-99058,38775,58071
98.5,-25319,-96933,40049,60451
100.5,-25442,-95224,39335,60634
102.5,-24034,-94111,37750,59700
104.5,-21749,-93116,35846,58345
106.5,-18836,-92090,34011,57000
108.5,-16285,-91643,33448,56789
110.5,-15577,-92023,34503,58012
112.5,-17042,-92833,36178,59742
114.5,-19933,-93960,37860,61399
116.5,-23307,-95488,39122,62429
118.5,-26035,-97082,38938,61711
120.5,-27227,-98529,37022,59105
122.48,-26910,-100166,34189,55602
124.45,-25578,-102057,31020,51751
126.43,-23745,-103719,28141,48133
128.4,-22241,-104921,26738,46046
130.4,-21894,-105786,27238,46004
