t,az
3.80,4470
5.78,4460
7.75,4464
9.73,4496
11.70,4508
13.70,4528
15.68,4546
17.65,4570
19.63,4584
21.60,4580
23.50,4598
25.50,4602
27.50,4612
29.50,4638
31.50,4652
33.40,4686
35.38,4684
37.35,4708
39.33,4714
41.30,4714
43.30,4706
45.28,4670
47.25,4652
49.23,4684
51.20,4692
53.20,4678
55.18,4694
57.15,4692
59.13,4662
61.10,4676
63.10,4670
65.08,4642
67.05,4652
69.03,4636
71.00,4628
73.00,4636
74.98,4632
76.95,4634
78.93,4610
80.90,4616
82.90,4588
84.88,4574
86.85,4576
88.83,4600
90.80,4616
92.80,4602
94.78,4604
96.75,4606
98.73,4594
100.70,4596
102.60,4586
104.58,4570
106.55,4580
108.53,4596
110.50,4596
112.50,4564
114.48,4552
116.45,4554
118.43,4538
120.40,4558
122.40,4558
124.38,4566
126.35,4568
128.33,4550
130.30,4552
132.30,4558
134.28,4552
136.25,4574
138.23,4576
140.20,4566
142.20,4570
144.18,4582
146.15,4570
148.13,4568
150.10,4564
152.10,4558
154.08,4568
156.05,4612
158.03,4618
160.00,4626
161.90,4614
163.90,4602
165.90,4588
167.90,4560
169.90,4552
171.80,4568
173.78,4590
175.75,4598
177.73,4592
179.70,4598
181.70,4588
183.68,4588
185.65,4560
187.63,4566
189.60,4554
191.60,4554
193.58,4564
195.55,4564
197.53,4544
199.50,4544
201.50,4542
203.48,4542
205.45,4534
207.43,4516
209.40,4566
211.40,4580
213.38,4560
215.35,4560
217.33,4582
219.30,4604
221.30,4612
223.28,4606
225.25,4632
227.23,4644
229.20,4646
231.10,4660
233.10,4628
235.10,4614
237.10,4610
239.10,4608
241.00,4612
242.98,4618
244.95,4626
246.93,4622
248.90,4642
250.90,4640
252.88,4646
254.85,4646
256.83,4628
258.80,4630
260.80,4628
262.78,4602
264.75,4600
266.73,4612
268.70,4608
270.70,4602
272.68,4578
274.65,4578
276.63,4590
278.60,4572
280.60,4576
282.58,4588
284.55,4568
286.53,4564
288.50,4566
290.50,4578
292.48,4582
294.45,4584
296.43,4588
298.40,4586
300.30,4600
302.30,4626
304.30,4622
306.30,4582
308.30,4570
310.20,4582
312.18,4582
314.15,4580
316.13,4572
318.10,4580
320.10,4576
322.08,4578
324.05,4606
326.03,4596
328.00,4592
330.00,4602
331.98,4600
333.95,4618
335.93,4624
337.90,4642
339.90,4628
341.88,4636
343.85,4662
345.83,4656
347.80,4654
349.80,4642
351.78,4616
353.75,4602
355.73,4622
357.70,4640
359.70,4608
361.68,4592
363.65,4594
365.63,4598
367.60,4582
369.50,4570
371.50,4570
373.50,4548
375.50,4542
377.50,4546
379.40,4538
381.38,4564
383.35,4572
385.33,4548
387.30,4552
389.30,4564
391.28,4558
393.25,4556
395.23,4556
397.20,4582
399.20,4598
401.18,4652
403.15,4682
405.13,4688
407.10,4688
409.10,4686
411.08,4682
413.05,4696
415.03,4666
417.00,4628
419.00,4608
420.98,4582
422.95,4566
424.93,4580
426.90,4584
428.90,4566
430.88,4528
432.85,4506
434.83,4476
436.80,4442
438.70,4424
440.70,4400
442.70,4412
444.70,4406
446.70,4400
448.60,4390
450.58,4398
452.55,4396
454.53,4444
456.50,4508
458.50,4552
460.48,4564
462.45,4596
464.43,4634
466.40,4664
468.40,4680
470.38,4720
472.35,4750
474.33,4802
476.30,4802
478.30,4816
480.28,4836
482.25,4814
484.23,4814
486.20,4830
488.20,4810
490.18,4786
492.15,4786
494.13,4728
496.10,4728
498.10,4648
500.08,4648
502.05,4574
504.03,4574
506.00,4458
507.90,4392
509.90,4366
511.90,4352
513.90,4348
515.90,4348
517.80,4340
519.78,4352
521.75,4366
523.73,4376
525.70,4392
527.70,4404
529.68,4420
531.65,4436
533.63,4460
535.60,4482
537.60,4490
539.58,4506
541.55,4490
543.53,4452
545.50,4428
547.50,4412
549.48,4402
551.45,4412
553.43,4432
555.40,4426
557.40,4436
559.38,4456
561.35,4478
563.33,4504
565.30,4508
567.30,4528
569.28,4556
571.25,4594
573.23,4616
575.20,4648
577.10,4654
579.10,4698
581.10,4708
583.10,4730
585.10,4744
587.00,4770
588.98,4776
590.95,4756
592.93,4738
594.90,4732
596.90,4704
598.88,4644
600.85,4612
602.83,4592
604.80,4584
606.80,4570
608.78,4562
610.75,4544
612.73,4538
614.70,4510
616.70,4500
618.68,4500
620.65,4498
622.63,4520
624.60,4536
626.60,4536
628.58,4526
630.55,4526
632.53,4552
634.50,4562
636.50,4578
638.48,4594
640.45,4598
642.43,4612
644.40,4592
646.30,4568
648.30,4574
650.30,4580
652.30,4610
654.30,4600
656.20,4594
658.18,4580
660.15,4570
662.13,4568
664.10,4558
666.10,4560
668.08,4544
670.05,4528
672.03,4524
674.00,4526
676.00,4530
677.98,4514
679.95,4512
681.93,4514
683.90,4526
685.90,4532
687.88,4536
689.85,4542
691.83,4564
693.80,4568
695.80,4564
697.78,4578
699.75,4582
701.73,4594
703.70,4636
705.70,4632
707.68,4626
709.65,4614
711.63,4624
713.60,4606
715.50,4608
717.50,4614
719.50,4602
721.50,4582
723.50,4586
725.40,4572
727.38,4562
729.35,4568
731.33,4600
733.30,4624
735.30,4624
737.28,4626
739.25,4644
741.23,4642
743.20,4658
745.20,4682
747.18,4680
749.15,4696
