t,az
3.90,1178
5.88,1196
7.85,1212
9.83,1216
11.80,1216
13.70,1200
15.68,1190
17.65,1180
19.63,1172
21.60,1158
23.60,1144
25.58,1132
27.55,1124
29.53,1132
31.50,1158
33.50,1186
35.48,1234
37.45,1286
39.43,1326
41.40,1308
43.40,1272
45.38,1200
47.35,1124
49.33,1020
51.30,890
53.30,708
55.28,564
57.25,440
59.23,330
61.20,334
63.20,372
65.18,418
67.15,486
69.13,554
71.10,650
73.10,802
75.08,1022
77.05,1288
79.03,1504
81.00,1706
82.90,1842
84.88,1952
86.85,2040
88.83,2110
90.80,2088
92.80,2006
94.78,1836
96.75,1648
98.73,1436
100.70,1154
102.70,862
104.68,568
106.65,268
108.63,30
110.60,-142
112.60,-240
114.58,-266
116.55,-252
118.53,-172
120.50,2
122.50,214
124.48,432
126.45,682
128.43,938
130.40,1148
132.40,1312
134.38,1446
136.35,1544
138.33,1604
140.30,1638
142.30,1620
144.28,1592
146.25,1562
148.23,1490
150.20,1412
152.10,1340
154.08,1266
156.05,1212
158.03,1152
160.00,1120
162.00,1110
163.98,1092
165.95,1104
167.93,1120
169.90,1170
171.90,1190
173.88,1218
175.85,1222
177.83,1218
179.80,1222
181.80,1196
183.78,1182
185.75,1158
187.73,1128
189.70,1086
191.70,1034
193.68,998
195.65,974
197.63,922
199.60,880
201.60,868
203.58,860
205.55,826
207.53,812
209.50,810
211.50,804
213.48,802
215.45,792
217.43,802
219.40,796
221.30,798
223.28,808
225.25,796
227.23,814
229.20,854
231.20,890
233.18,890
235.15,930
237.13,958
239.10,974
241.10,974
243.08,962
245.05,962
247.03,944
249.00,944
251.00,882
252.98,828
254.95,760
256.93,710
258.90,686
260.90,672
262.88,656
264.85,630
266.83,608
268.80,612
270.80,652
272.78,686
274.75,730
276.73,762
278.70,800
280.70,864
282.68,922
284.65,940
286.63,986
288.60,1026
290.50,1042
292.48,1062
294.45,1080
296.43,1090
298.40,1080
300.40,1084
302.38,1094
304.35,1076
306.33,1064
308.30,1034
310.30,1024
312.28,1030
314.25,1036
316.23,1052
318.20,1046
320.20,1028
322.18,1016
324.15,1028
326.13,1022
328.10,1016
330.10,1008
332.08,1008
334.05,1006
336.03,990
338.00,990
340.00,970
341.98,962
343.95,958
345.93,962
347.90,936
349.90,910
351.88,908
353.85,894
355.83,878
357.80,872
359.70,852
361.68,844
363.65,848
365.63,834
367.60,804
369.60,788
371.58,800
373.55,802
375.53,814
377.50,820
379.50,810
381.48,800
383.45,816
385.43,846
387.40,872
389.40,908
391.38,930
393.35,922
395.33,922
397.30,950
399.30,958
401.28,954
403.25,954
405.23,970
407.20,978
409.20,988
411.18,980
413.15,994
415.13,1000
417.10,988
419.10,978
421.08,944
423.05,944
425.03,952
427.00,934
428.90,910
430.88,924
432.85,918
434.83,908
436.80,922
438.80,924
440.78,924
442.75,944
444.73,954
446.70,958
448.70,964
450.68,964
452.65,962
454.63,968
456.60,954
458.60,942
460.58,918
462.55,904
464.53,894
466.50,894
468.50,900
470.48,916
472.45,916
474.43,914
476.40,912
478.40,888
480.38,844
482.35,810
484.33,766
486.30,766
488.30,746
490.28,734
492.25,724
494.23,712
496.20,690
498.10,670
500.08,670
502.05,674
504.03,696
506.00,726
508.00,750
509.98,770
511.95,786
513.93,786
515.90,814
517.90,848
519.88,850
521.85,850
523.83,864
525.80,864
527.80,840
529.78,840
531.75,816
533.73,816
535.70,864
537.70,898
539.68,954
541.65,1012
543.63,1086
545.60,1096
547.60,1034
549.58,994
551.55,932
553.53,846
555.50,742
557.50,608
559.48,456
561.45,296
563.43,156
565.40,104
567.30,120
569.28,190
571.25,260
573.23,322
575.20,394
577.20,526
579.18,706
581.15,932
583.13,1186
585.10,1478
587.10,1710
589.08,1902
591.05,2040
593.03,2126
595.00,2148
597.00,2088
598.98,1938
600.95,1746
602.93,1520
604.90,1278
606.90,1032
608.88,770
610.85,484
612.83,216
614.80,-28
616.80,-178
618.78,-282
620.75,-294
622.73,-250
624.70,-168
626.60,-58
628.60,114
630.60,296
632.60,490
634.60,672
636.50,848
638.48,996
640.45,1136
642.43,1260
644.40,1340
646.40,1386
648.38,1394
650.35,1372
652.33,1352
654.30,1334
656.30,1266
658.28,1220
660.25,1180
662.23,1148
664.20,1136
666.20,1100
668.18,1086
670.15,1074
672.13,1074
674.10,1080
676.10,1130
678.08,1150
680.05,1152
682.03,1168
684.00,1158
686.00,1142
687.98,1130
689.95,1124
691.93,1142
693.90,1178
695.90,1174
697.88,1146
699.85,1090
701.83,1052
703.80,1052
705.70,1004
707.68,970
709.65,926
711.63,878
713.60,824
715.60,828
717.58,826
719.55,800
721.53,774
723.50,770
725.50,744
727.48,730
729.45,702
731.43,680
733.40,680
735.40,690
737.38,714
739.35,724
741.33,728
743.30,752
745.30,732
747.28,740
749.25,716
751.23,690
753.20,676
755.20,694
757.18,674
759.15,634
761.13,610
763.10,596
765.00,592
767.00,560
769.00,558
771.00,554
773.00,556
774.90,568
776.88,570
778.85,552
780.83,546
782.80,552
784.80,574
786.78,582
788.75,606
790.73,624
792.70,692
794.70,692
796.68,712
798.65,752
800.63,784
802.60,824
804.60,910
806.58,910
808.55,954
810.53,954
812.50,974
814.50,974
816.48,986
818.45,986
820.43,978
822.40,964
824.40,972
826.38,960
828.35,938
830.33,940
832.30,936
834.20,930
836.20,938
838.20,930
840.20,908
842.20,908
844.10,900
846.08,898
848.05,920
850.03,944
852.00,960
854.00,984
855.98,990
857.95,990
859.93,992
861.90,998
863.90,1002
865.88,1030
867.85,1036
869.83,1042
871.80,1034
873.80,1028
875.78,994
877.75,986
879.73,946
881.70,946
883.70,958
885.68,966
887.65,942
889.63,920
891.60,932
893.60,930
895.58,924
897.55,910
899.53,894
901.50,880
903.40,868
905.40,850
907.40,856
909.40,858
911.40,852
913.30,842
915.28,846
917.25,846
919.23,848
921.20,854
923.20,844
925.18,868
927.15,846
929.13,818
931.10,804
933.10,788
935.08,782
937.05,762
939.03,754
941.00,750
943.00,728
