t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.6,125.94,59.595,32.341,2.4833
13.5,142.94,66.595,43.341,4.4833
23.4,160.94,73.595,55.341,6.4833
33.3,173.94,79.595,65.341,10.483
43.2,185.94,83.595,73.341,12.483
53.1,197.94,89.595,79.341,13.483
62.9,206.94,93.595,90.341,15.483
72.8,213.94,96.595,94.341,18.483
82.7,208.94,97.595,99.341,19.483
92.6,202.94,94.595,100.34,19.483
102.5,194.94,91.595,101.34,22.483
112.4,185.94,87.595,102.34,22.483
122.3,178.94,86.595,100.34,23.483
132.1,169.94,84.595,99.341,23.483
142.0,161.94,80.595,95.341,24.483
151.9,153.94,77.595,90.341,24.483
161.8,145.94,72.595,86.341,23.483
171.7,136.94,68.595,81.341,22.483
181.6,128.94,65.595,75.341,23.483
191.5,121.94,63.595,68.341,20.483
201.3,115.94,62.595,61.341,20.483
211.2,103.94,57.595,55.341,19.483
221.1,92.937,51.595,48.341,15.483
231.0,80.937,47.595,43.341,16.483
240.9,68.937,42.595,38.341,16.483
250.8,57.937,38.595,32.341,17.483
260.7,47.937,34.595,28.341,14.483
270.5,40.937,31.595,20.341,13.483
280.4,35.937,27.595,15.341,12.483
290.3,27.937,24.595,11.341,12.483
300.2,21.937,23.595,6.3408,11.483
310.1,15.937,21.595,-0.65924,9.4833
320.0,9.9371,18.595,-7.6592,7.4833
329.9,-0.062879,16.595,-11.659,5.4833
339.7,-7.0629,14.595,-19.659,4.4833
349.6,-19.063,10.595,-22.659,3.4833
359.5,-42.063,-5.4052,-30.659,2.4833
369.4,-62.063,-17.405,-35.659,0.48332
379.3,-61.063,-21.405,-41.659,0.48332
389.2,-47.063,-16.405,-46.659,-1.5167
399.1,-27.063,-11.405,-50.659,-5.5167
408.9,-13.063,-5.4052,-50.659,-5.5167
418.8,-1.0629,-2.4052,-49.659,-9.5167
428.7,9.9371,0.59485,-49.659,-9.5167
438.6,21.937,4.5948,-32.659,-8.5167
448.5,21.937,4.5948,-32.659,-8.5167
458.4,39.937,9.5948,-12.659,-5.5167
468.3,39.937,9.5948,-12.659,-5.5167
478.1,54.937,12.595,9.3408,-1.5167
488.0,54.937,12.595,9.3408,-1.5167
497.9,69.937,15.595,31.341,5.4833
507.8,69.937,15.595,31.341,5.4833
517.7,86.937,23.595,50.341,11.483
527.6,86.937,23.595,50.341,11.483
537.5,93.937,24.595,64.341,16.483
547.3,93.937,24.595,64.341,16.483
557.2,88.937,24.595,70.341,19.483
567.1,88.937,24.595,70.341,19.483
577.0,84.937,22.595,66.341,19.483
586.9,84.937,22.595,66.341,19.483
596.8,84.937,21.595,64.341,20.483
606.7,84.937,24.595,59.341,20.483
616.5,86.937,26.595,56.341,20.483
626.4,88.937,27.595,51.341,18.483
636.3,89.937,28.595,46.341,18.483
646.2,89.937,28.595,41.341,17.483
656.1,86.937,26.595,36.341,17.483
666.0,83.937,24.595,28.341,16.483
675.9,81.937,24.595,23.341,15.483
685.7,79.937,24.595,18.341,15.483
695.6,75.937,25.595,11.341,12.483
705.5,68.937,22.595,5.3408,11.483
715.4,64.937,20.595,0.34076,9.4833
725.3,58.937,18.595,-7.6592,9.4833
735.2,52.937,16.595,-12.659,9.4833
745.1,46.937,13.595,-16.659,7.4833
754.9,40.937,10.595,-21.659,7.4833
764.8,33.937,9.5948,-25.659,5.4833
774.7,26.937,8.5948,-30.659,4.4833
784.6,20.937,8.5948,-34.659,4.4833
794.5,13.937,5.5948,-40.659,2.4833
804.4,3.9371,1.5948,-43.659,2.4833
814.3,-5.0629,-1.4052,-47.659,1.4833
824.1,-14.063,-2.4052,-49.659,1.4833
834.0,-30.063,-14.405,-53.659,0.48332
843.9,-45.063,-22.405,-54.659,1.4833
853.8,-46.063,-25.405,-59.659,0.48332
863.7,-35.063,-21.405,-63.659,-0.51668
873.6,-15.063,-14.405,-67.659,-4.5167
883.5,1.9371,-10.405,-68.659,-6.5167
893.3,12.937,-8.4052,-65.659,-9.5167
903.2,25.937,-5.4052,-58.659,-7.5167
913.1,36.937,-0.40515,-50.659,-5.5167
923.0,47.937,3.5948,-39.659,-4.5167
932.9,53.937,2.5948,-30.659,-5.5167
942.8,61.937,3.5948,-17.659,-2.5167
952.7,66.937,4.5948,-7.6592,-0.51668
962.5,72.937,3.5948,5.3408,1.4833
972.4,76.937,5.5948,15.341,2.4833
982.3,83.937,6.5948,25.341,6.4833
992.2,89.937,8.5948,36.341,8.4833
1002.1,94.937,11.595,42.341,9.4833
1012.0,96.937,12.595,49.341,12.483
1021.9,91.937,11.595,53.341,11.483
1031.7,85.937,8.5948,54.341,13.483
1041.6,82.937,6.5948,53.341,13.483
1051.5,78.937,7.5948,50.341,12.483
1061.4,74.937,5.5948,50.341,13.483
1071.3,69.937,2.5948,45.341,13.483
1081.2,64.937,0.59485,42.341,12.483
1091.1,62.937,-0.40515,36.341,13.483
1100.9,61.937,-1.4052,32.341,12.483
1110.8,58.937,-3.4052,26.341,12.483
1120.7,55.937,-3.4052,19.341,9.4833
1130.6,51.937,-4.4052,10.341,7.4833
