t,az
2.30,-846
4.28,-838
6.25,-838
8.23,-822
10.20,-822
12.20,-790
14.18,-780
16.15,-744
18.13,-670
20.10,-558
22.10,-452
24.08,-376
26.05,-338
28.03,-366
30.00,-416
32.00,-504
33.98,-590
35.95,-656
37.93,-700
39.90,-728
41.90,-796
43.88,-834
45.85,-850
47.83,-862
49.80,-908
51.70,-934
53.70,-946
55.70,-912
57.70,-878
59.70,-810
61.60,-766
63.58,-720
65.55,-654
67.53,-600
69.50,-568
71.50,-578
73.48,-634
75.45,-678
77.43,-728
79.40,-778
81.40,-816
83.38,-846
85.35,-870
87.33,-880
89.30,-818
91.30,-748
93.28,-690
95.25,-626
97.23,-586
99.20,-560
101.20,-500
103.18,-468
105.15,-456
107.13,-476
109.10,-466
111.10,-446
113.08,-458
115.05,-458
117.03,-462
119.00,-464
120.90,-458
122.90,-446
124.90,-436
126.90,-436
128.90,-458
130.80,-454
132.78,-476
134.75,-488
136.73,-512
138.70,-560
140.70,-586
142.68,-626
144.65,-658
146.63,-678
148.60,-670
150.60,-684
152.58,-696
154.55,-704
156.53,-720
158.50,-722
160.50,-736
162.48,-748
164.45,-730
166.43,-764
168.40,-790
170.40,-794
172.38,-826
174.35,-822
176.33,-814
178.30,-822
180.30,-856
182.28,-876
184.25,-880
186.23,-868
188.20,-846
190.10,-836
192.10,-796
194.10,-776
196.10,-764
198.10,-754
200.00,-740
201.98,-718
203.95,-730
205.93,-730
207.90,-722
209.90,-738
211.88,-730
213.85,-730
215.83,-734
217.80,-738
219.80,-748
221.78,-762
223.75,-774
225.73,-772
227.70,-766
229.70,-756
231.68,-760
233.65,-768
235.63,-782
237.60,-792
239.60,-786
241.58,-788
243.55,-764
245.53,-770
247.50,-754
249.50,-720
251.48,-716
253.45,-706
255.43,-710
257.40,-718
259.30,-726
261.30,-742
263.30,-734
265.30,-770
267.30,-778
269.20,-828
271.18,-866
273.15,-898
275.13,-910
277.10,-912
279.10,-912
281.08,-824
283.05,-824
285.03,-814
287.00,-814
289.00,-856
290.98,-856
292.95,-816
294.93,-816
296.90,-784
298.90,-752
300.88,-744
302.85,-704
304.83,-672
306.80,-650
308.80,-644
310.78,-670
312.75,-670
314.73,-680
316.70,-680
318.70,-678
320.68,-708
322.65,-738
324.63,-752
326.60,-758
328.50,-746
330.50,-758
332.50,-742
334.50,-732
336.50,-728
338.40,-740
340.38,-726
342.35,-712
344.33,-730
346.30,-754
348.30,-774
350.28,-786
352.25,-780
354.23,-784
356.20,-756
358.20,-744
360.18,-724
362.15,-740
364.13,-720
366.10,-720
368.10,-708
370.08,-716
372.05,-710
374.03,-730
376.00,-764
378.00,-764
379.98,-794
381.95,-818
383.93,-864
385.90,-892
387.90,-906
389.88,-894
391.85,-866
393.83,-874
395.80,-848
397.70,-852
399.70,-864
401.70,-862
403.70,-878
405.70,-894
407.60,-902
409.58,-894
411.55,-894
413.53,-904
415.50,-942
417.50,-946
419.48,-942
421.45,-946
423.43,-942
425.40,-928
427.40,-878
429.38,-806
431.35,-724
433.33,-636
435.30,-564
437.30,-454
439.28,-320
441.25,-182
443.23,-62
445.20,24
447.20,6
449.18,-152
451.15,-426
453.13,-786
455.10,-1154
457.10,-1476
459.08,-1756
461.05,-1890
463.03,-1918
465.00,-1920
466.90,-1962
468.90,-2076
470.90,-2254
472.90,-2412
474.90,-2364
476.80,-2020
478.78,-1310
480.75,-308
482.73,706
484.70,1462
486.70,1940
488.68,2174
490.65,2146
492.63,1898
494.60,1458
496.60,882
498.58,214
500.55,-526
502.53,-1290
504.50,-2008
506.50,-2614
508.48,-3068
510.45,-3352
512.43,-3454
514.40,-3414
516.40,-3232
518.38,-2954
520.35,-2630
522.33,-2286
524.30,-1888
526.30,-1476
528.28,-1098
530.25,-786
532.23,-516
534.20,-364
536.10,-250
538.10,-174
540.10,-170
542.10,-194
544.10,-252
546.00,-420
547.98,-420
549.95,-470
551.93,-524
553.90,-534
555.90,-510
557.88,-476
559.85,-476
561.83,-434
563.80,-434
565.80,-408
567.78,-408
569.75,-340
571.73,-340
573.70,-360
575.70,-404
577.68,-460
579.65,-504
581.63,-574
583.60,-646
585.60,-696
587.58,-744
589.55,-768
591.53,-768
593.50,-790
595.50,-790
597.48,-768
599.45,-748
601.43,-728
603.40,-716
605.30,-706
607.30,-686
609.30,-680
611.30,-682
613.30,-678
615.20,-700
617.18,-738
619.15,-726
621.13,-718
623.10,-742
625.10,-780
627.08,-820
629.05,-856
631.03,-904
633.00,-910
635.00,-928
636.98,-954
638.95,-1028
640.93,-1100
642.90,-1144
644.90,-1192
646.88,-1228
648.85,-1246
650.83,-1264
652.80,-1290
654.80,-1292
656.78,-1266
658.75,-1240
660.73,-1180
662.70,-1098
664.70,-998
666.68,-932
668.65,-908
670.63,-930
672.60,-948
674.50,-1010
676.50,-1082
678.50,-1098
680.50,-1120
682.50,-1108
684.40,-1102
686.38,-1090
688.35,-1086
690.33,-1068
692.30,-1058
694.30,-1066
696.28,-1056
698.25,-1008
700.23,-976
702.20,-928
704.20,-872
706.18,-826
708.15,-792
710.13,-770
712.10,-754
714.10,-730
716.08,-724
718.05,-712
720.03,-674
722.00,-628
724.00,-596
725.98,-578
727.95,-566
729.93,-546
731.90,-548
733.90,-548
735.88,-554
737.85,-564
739.83,-590
741.80,-652
743.70,-724
745.70,-786
747.70,-856
749.70,-920
751.70,-990
753.60,-1040
755.58,-1114
757.55,-1158
759.53,-1182
761.50,-1204
763.50,-1226
765.48,-1228
767.45,-1208
769.43,-1168
771.40,-1116
773.40,-1076
775.38,-1010
777.35,-950
779.33,-914
781.30,-876
783.30,-862
785.28,-862
787.25,-842
789.23,-818
791.20,-776
793.20,-760
795.18,-714
797.15,-706
799.13,-726
801.10,-738
803.10,-742
805.08,-790
807.05,-822
809.03,-856
811.00,-882
812.90,-880
814.90,-878
816.90,-882
818.90,-858
820.90,-840
822.80,-852
824.78,-854
826.75,-860
828.73,-860
830.70,-834
832.70,-822
834.68,-812
836.65,-820
838.63,-864
840.60,-864
842.60,-876
844.58,-876
846.55,-938
848.53,-938
850.50,-1002
852.50,-1036
854.48,-1086
856.45,-1132
858.43,-1138
860.40,-1170
862.40,-1190
864.38,-1206
866.35,-1186
868.33,-1202
870.30,-1170
872.30,-1112
874.28,-1058
876.25,-1010
878.23,-992
880.20,-948
882.10,-936
884.10,-928
886.10,-942
888.10,-974
890.10,-1008
892.00,-1026
893.98,-1022
895.95,-1058
897.93,-1092
899.90,-1124
901.90,-1144
903.88,-1124
905.85,-1080
907.83,-1068
909.80,-1046
911.80,-1014
913.78,-1012
915.75,-1012
917.73,-986
919.70,-964
921.70,-962
923.68,-970
925.65,-956
927.63,-946
929.60,-944
931.60,-942
933.58,-926
935.55,-900
937.53,-884
939.50,-876
941.50,-874
943.48,-898
945.45,-876
947.43,-860
949.40,-848
951.30,-844
953.30,-840
955.30,-820
957.30,-800
959.30,-794
961.20,-784
963.18,-780
965.15,-788
967.13,-808
969.10,-820
971.10,-874
973.08,-926
975.05,-980
977.03,-994
979.00,-1026
981.00,-1048
982.98,-1080
984.95,-1092
986.93,-1092
988.90,-1060
990.90,-1046
992.88,-1000
994.85,-974
996.83,-962
998.80,-954
1000.80,-966
1002.78,-964
1004.75,-968
1006.73,-988
1008.70,-998
1010.70,-1018
1012.68,-1040
1014.65,-1046
1016.63,-1046
1018.60,-1028
1020.50,-1022
1022.50,-1026
1024.50,-1024
1026.50,-1020
1028.50,-1002
1030.40,-1008
1032.38,-984
1034.35,-976
1036.33,-1002
1038.30,-1000
1040.30,-996
1042.28,-1014
1044.25,-1040
1046.23,-1060
1048.20,-1090
1050.20,-1120
1052.18,-1144
1054.15,-1164
1056.13,-1170
1058.10,-1152
1060.10,-1114
1062.08,-1076
1064.05,-1016
1066.03,-956
1068.00,-882
1070.00,-784
1071.98,-668
1073.95,-548
1075.93,-420
1077.90,-312
1079.90,-284
1081.88,-372
1083.85,-546
1085.83,-840
1087.80,-1202
1089.70,-1570
1091.68,-1852
1093.65,-2022
1095.63,-2112
1097.60,-2218
1099.60,-2352
1101.58,-2472
1103.55,-2590
1105.53,-2690
1107.50,-2584
1109.50,-2584
1111.48,-2174
1113.45,-1488
1115.43,286
1117.40,286
1119.40,1634
1121.38,1634
1123.35,1706
1125.33,1706
1127.30,992
1129.30,992
1131.28,80
1133.25,-532
1135.23,-1204
1137.20,-1868
1139.20,-2440
1141.18,-2900
1143.15,-3220
1145.13,-3374
1147.10,-3364
1149.10,-3202
1151.08,-2924
1153.05,-2590
1155.03,-2224
1157.00,-1852
1158.90,-1508
1160.90,-1196
1162.90,-932
1164.90,-730
1166.90,-574
1168.80,-540
1170.78,-574
1172.75,-684
1174.73,-818
1176.70,-952
1178.70,-1086
1180.68,-1200
1182.65,-1270
1184.63,-1344
1186.60,-1398
1188.60,-1382
1190.58,-1348
1192.55,-1320
1194.53,-1270
1196.50,-1192
1198.50,-1064
1200.48,-908
1202.45,-774
1204.43,-662
1206.40,-588
1208.40,-530
1210.38,-506
1212.35,-504
1214.33,-508
1216.30,-546
1218.30,-584
1220.28,-634
1222.25,-676
1224.23,-710
1226.20,-758
1228.10,-766
1230.08,-772
1232.05,-788
1234.03,-776
1236.00,-806
1238.00,-842
1239.98,-818
1241.95,-794
1243.93,-818
1245.90,-862
1247.90,-890
1249.88,-918
1251.85,-926
1253.83,-982
1255.80,-1028
1257.80,-1076
1259.78,-1132
1261.75,-1182
1263.73,-1218
1265.70,-1254
1267.70,-1270
1269.68,-1288
1271.65,-1274
1273.63,-1252
1275.60,-1234
1277.60,-1206
1279.58,-1178
1281.55,-1162
1283.53,-1158
1285.50,-1112
1287.50,-1066
1289.48,-1030
1291.45,-986
1293.43,-928
1295.40,-870
1297.30,-802
1299.28,-768
1301.25,-766
1303.23,-768
1305.20,-804
1307.20,-866
1309.18,-934
1311.15,-1004
1313.13,-1062
1315.10,-1120
1317.10,-1170
1319.08,-1200
1321.05,-1216
1323.03,-1222
1325.00,-1218
1327.00,-1222
1328.98,-1238
1330.95,-1252
1332.93,-1230
1334.90,-1218
1336.90,-1192
1338.88,-1162
1340.85,-1116
1342.83,-1038
1344.80,-966
1346.80,-912
1348.78,-878
1350.75,-826
1352.73,-778
1354.70,-764
1356.70,-760
1358.68,-788
1360.65,-800
1362.63,-842
1364.60,-894
1366.50,-950
1368.48,-966
1370.45,-978
1372.43,-1006
1374.40,-1004
1376.40,-1004
1378.38,-994
1380.35,-986
1382.33,-1026
1384.30,-1042
1386.30,-1034
1388.28,-1012
1390.25,-1012
1392.23,-982
1394.20,-982
1396.20,-970
1398.18,-970
1400.15,-978
1402.13,-978
1404.10,-980
1406.10,-982
1408.08,-972
1410.05,-976
1412.03,-996
1414.00,-1000
1416.00,-1008
1417.98,-1010
1419.95,-1016
1421.93,-1034
1423.90,-1032
1425.90,-1020
1427.88,-1034
1429.85,-1034
1431.83,-1060
1433.80,-1056
1435.70,-1038
1437.68,-1032
1439.65,-1018
1441.63,-994
1443.60,-984
1445.60,-972
1447.58,-978
1449.55,-978
1451.53,-976
1453.50,-978
1455.50,-974
1457.48,-984
1459.45,-986
1461.43,-1014
1463.40,-1016
1465.40,-1040
1467.38,-1046
1469.35,-1038
1471.33,-1034
1473.30,-1020
1475.30,-1016
1477.28,-1004
1479.25,-1024
1481.23,-1016
1483.20,-998
1485.20,-986
1487.18,-966
1489.15,-978
1491.13,-970
1493.10,-968
1495.10,-978
1497.08,-978
1499.05,-990
1501.03,-1004
1503.00,-1010
1504.90,-1002
1506.88,-976
