t,pcg
0.0,-4
1.0,4
2.0,11
3.0,40
4.0,45
5.0,6
6.0,-7
7.0,2
8.0,1
9.0,2
10.0,8
11.0,14
12.0,11
13.0,3
14.0,3
15.0,16
16.0,26
17.0,26
18.0,17
19.0,8
20.0,9
21.0,15
22.0,8
23.0,-6
24.0,-13
25.0,-14
26.0,-17
27.0,-19
28.0,-20
29.0,-17
30.0,-12
31.0,-7
32.0,-3
33.0,5
34.0,12
35.0,13
36.0,14
37.0,19
38.0,21
39.0,12
40.0,2
41.0,-6
42.0,-14
43.0,-18
44.0,-19
45.0,-25
46.0,-22
47.0,-9
48.0,-2
49.0,-1
50.0,6
51.0,17
52.0,24
53.0,18
54.0,6
55.0,-1
56.0,-5
57.0,-9
58.0,-9
59.0,-10
60.0,-13
61.0,-11
62.0,-5
63.0,0
64.0,2
65.0,-1
66.0,-3
67.0,-1
68.0,1
69.0,2
70.0,1
71.0,-5
72.0,-7
73.0,-5
74.0,-2
75.0,3
76.0,5
77.0,3
78.0,2
79.0,-3
80.0,-10
81.0,-16
82.0,-23
83.0,-18
84.0,-8
85.0,-11
86.0,-16
87.0,-9
88.0,4
89.0,5
90.0,-4
91.0,-2
92.0,8
93.0,15
94.0,23
95.0,24
96.0,17
97.0,15
98.0,24
99.0,24
100.0,16
101.0,13
102.0,6
103.0,3
104.0,9
105.0,0
106.0,-18
107.0,-24
108.0,-24
109.0,-25
110.0,-24
111.0,-23
112.0,-28
113.0,-27
114.0,-21
115.0,-16
116.0,-13
117.0,-15
118.0,-16
119.0,-10
120.0,-9
121.0,-10
122.0,-6
123.0,-1
124.0,-4
125.0,-14
126.0,-22
127.0,-23
128.0,-22
129.0,-21
130.0,-21
131.0,-13
132.0,5
133.0,14
134.0,13
135.0,18
136.0,24
137.0,20
138.0,17
139.0,17
140.0,9
141.0,2
142.0,3
143.0,5
144.0,9
145.0,13
146.0,16
147.0,12
148.0,-3
149.0,4
150.0,22
151.0,10
152.0,-12
153.0,0
154.0,9
155.0,2
156.0,9
157.0,15
158.0,16
159.0,32
160.0,45
161.0,52
162.0,66
163.0,73
164.0,65
165.0,59
166.0,50
167.0,26
168.0,-3
169.0,-30
170.0,-54
171.0,-72
172.0,-88
173.0,-95
174.0,-77
175.0,-42
176.0,-5
177.0,35
178.0,81
179.0,115
180.0,124
181.0,106
182.0,62
183.0,7
184.0,-55
185.0,-125
186.0,-187
187.0,-240
188.0,-279
189.0,-278
190.0,-238
191.0,-175
192.0,-83
193.0,55
194.0,217
195.0,352
196.0,447
197.0,499
198.0,506
199.0,476
200.0,410
201.0,313
202.0,193
203.0,48
204.0,-97
205.0,-202
206.0,-297
207.0,-427
208.0,-543
209.0,-602
210.0,-595
211.0,-519
212.0,-402
213.0,-300
214.0,-279
215.0,-290
216.0,-231
217.0,-148
218.0,-115
219.0,-97
220.0,-85
221.0,-95
222.0,-87
223.0,-56
224.0,-50
225.0,-50
226.0,11
227.0,46
228.0,19
229.0,121
230.0,355
231.0,572
232.0,766
233.0,976
234.0,1182
235.0,1292
236.0,1255
237.0,1110
238.0,891
239.0,605
240.0,310
241.0,55
242.0,-207
243.0,-443
244.0,-592
245.0,-739
246.0,-958
247.0,-1231
248.0,-1521
249.0,-1728
250.0,-1753
251.0,-1575
252.0,-1194
253.0,-650
254.0,-66
255.0,446
256.0,841
257.0,1114
258.0,1207
259.0,1057
260.0,804
261.0,570
262.0,356
263.0,239
264.0,276
265.0,381
266.0,454
267.0,475
268.0,424
269.0,259
270.0,32
271.0,-191
272.0,-383
273.0,-503
274.0,-556
275.0,-573
276.0,-557
277.0,-504
278.0,-410
279.0,-291
280.0,-158
281.0,-14
282.0,117
283.0,216
284.0,294
285.0,349
286.0,375
287.0,381
288.0,363
289.0,316
290.0,239
291.0,144
292.0,43
293.0,-49
294.0,-121
295.0,-174
296.0,-207
297.0,-213
298.0,-191
299.0,-150
300.0,-105
301.0,-46
302.0,30
303.0,95
304.0,133
305.0,155
306.0,163
307.0,151
308.0,123
309.0,88
310.0,51
311.0,11
312.0,-31
313.0,-66
314.0,-93
315.0,-128
316.0,-158
317.0,-166
318.0,-171
319.0,-173
320.0,-168
321.0,-159
322.0,-143
323.0,-129
324.0,-126
325.0,-121
326.0,-104
327.0,-88
328.0,-77
329.0,-58
330.0,-36
331.0,-27
332.0,-18
333.0,-5
334.0,2
335.0,11
336.0,20
337.0,22
338.0,28
339.0,36
340.0,32
341.0,30
342.0,35
343.0,38
344.0,41
345.0,42
346.0,41
347.0,47
348.0,54
349.0,53
350.0,54
351.0,59
352.0,58
353.0,52
354.0,44
355.0,33
356.0,22
357.0,19
358.0,29
359.0,32
360.0,27
361.0,26
362.0,27
363.0,27
364.0,24
365.0,18
366.0,5
367.0,-12
368.0,-19
369.0,-18
370.0,-16
371.0,-9
372.0,1
373.0,7
374.0,18
375.0,27
376.0,33
377.0,36
378.0,33
379.0,41
380.0,54
381.0,62
382.0,69
383.0,68
384.0,62
385.0,53
386.0,38
387.0,26
388.0,20
389.0,13
390.0,11
391.0,21
392.0,31
393.0,27
394.0,15
395.0,6
396.0,-4
397.0,-18
398.0,-26
399.0,-37
400.0,-53
401.0,-57
402.0,-46
403.0,-36
404.0,-26
405.0,-12
406.0,-6
407.0,-5
408.0,-1
409.0,-7
410.0,-20
411.0,-36
412.0,-44
413.0,-45
414.0,-51
415.0,-58
416.0,-60
417.0,-53
418.0,-44
419.0,-36
420.0,-26
421.0,-15
422.0,-2
423.0,5
424.0,6
425.0,14
426.0,24
427.0,23
428.0,15
429.0,9
430.0,6
431.0,-6
432.0,-21
433.0,-26
434.0,-33
435.0,-42
436.0,-37
437.0,-24
438.0,-16
439.0,-10
440.0,0
441.0,8
442.0,4
443.0,-4
444.0,-7
445.0,-15
446.0,-27
447.0,-33
448.0,-32
449.0,-29
450.0,-23
451.0,-11
452.0,2
453.0,14
454.0,24
455.0,30
456.0,34
457.0,34
458.0,42
459.0,52
460.0,47
461.0,37
462.0,31
463.0,20
464.0,11
465.0,13
466.0,14
467.0,14
468.0,19
469.0,25
470.0,30
471.0,34
472.0,33
473.0,28
474.0,32
475.0,29
476.0,15
477.0,5
478.0,0
479.0,1
480.0,2
481.0,-3
482.0,-8
483.0,0
484.0,4
485.0,2
486.0,9
487.0,9
488.0,-7
489.0,-20
490.0,-31
491.0,-44
492.0,-61
493.0,-78
494.0,-104
495.0,-200
496.0,-363
497.0,-544
498.0,-713
499.0,-853
500.0,-744
501.0,-234
502.0,197
503.0,379
504.0,609
505.0,871
506.0,1208
507.0,1548
508.0,1597
509.0,1321
510.0,764
511.0,32
512.0,-561
513.0,-849
514.0,-919
515.0,-848
516.0,-704
517.0,-567
518.0,-456
519.0,-374
520.0,-323
521.0,-293
522.0,-284
523.0,-275
524.0,-226
525.0,-127
526.0,-19
527.0,62
528.0,116
529.0,149
530.0,164
531.0,191
532.0,226
533.0,258
534.0,276
535.0,264
536.0,226
537.0,169
538.0,92
539.0,17
540.0,-35
541.0,-63
542.0,-87
543.0,-110
544.0,-116
545.0,-106
546.0,-88
547.0,-58
548.0,-17
549.0,22
550.0,51
551.0,67
552.0,64
553.0,52
554.0,41
555.0,20
556.0,-11
557.0,-36
558.0,-47
559.0,-47
560.0,-30
561.0,-7
562.0,7
563.0,17
564.0,20
565.0,17
566.0,11
567.0,-4
568.0,-15
569.0,-10
570.0,-8
571.0,-12
572.0,-5
573.0,6
574.0,9
575.0,9
576.0,12
577.0,29
578.0,49
579.0,45
580.0,29
581.0,25
582.0,24
583.0,15
584.0,12
585.0,8
586.0,-5
587.0,-10
588.0,-8
589.0,-13
590.0,-17
591.0,-10
592.0,-3
593.0,-1
594.0,-2
595.0,-2
596.0,4
597.0,10
598.0,11
599.0,8
600.0,0
601.0,-7
602.0,0
603.0,5
604.0,-2
605.0,-4
606.0,-1
607.0,-6
608.0,-18
609.0,-19
610.0,-7
611.0,5
612.0,9
613.0,11
614.0,20
615.0,22
616.0,16
617.0,13
618.0,9
619.0,-7
620.0,-19
621.0,-23
622.0,-25
623.0,-26
624.0,-23
625.0,-17
626.0,-11
627.0,-3
628.0,4
629.0,-4
630.0,-15
631.0,-14
632.0,-11
633.0,-7
634.0,5
635.0,15
636.0,12
637.0,1
638.0,-8
639.0,-12
640.0,-14
641.0,-20
642.0,-27
643.0,-28
644.0,-25
645.0,-19
646.0,-17
647.0,-19
648.0,-7
649.0,8
650.0,5
651.0,1
652.0,6
653.0,4
654.0,5
655.0,11
656.0,6
657.0,3
658.0,12
659.0,20
660.0,14
661.0,0
662.0,-12
663.0,-10
664.0,0
665.0,-3
666.0,-9
667.0,-3
668.0,9
669.0,18
670.0,14
671.0,9
672.0,9
673.0,6
674.0,3
675.0,6
676.0,9
677.0,11
678.0,10
679.0,2
680.0,1
681.0,6
682.0,9
683.0,9
684.0,8
685.0,7
686.0,4
687.0,3
688.0,2
689.0,-2
690.0,-6
691.0,-7
692.0,-2
693.0,10
694.0,24
695.0,30
696.0,33
697.0,31
698.0,27
699.0,20
700.0,9
701.0,0
702.0,-10
703.0,-10
704.0,3
705.0,6
706.0,-1
707.0,-2
708.0,1
709.0,-4
710.0,-8
711.0,-9
712.0,-20
713.0,-27
714.0,-21
715.0,-16
716.0,-16
717.0,-18
718.0,-21
719.0,-20
720.0,-17
721.0,-14
722.0,-13
723.0,-16
724.0,-21
725.0,-23
726.0,-20
727.0,-19
728.0,-22
729.0,-25
730.0,-25
731.0,-12
732.0,2
733.0,3
734.0,7
735.0,16
736.0,18
737.0,18
738.0,21
739.0,23
740.0,23
741.0,19
742.0,15
743.0,11
744.0,8
745.0,8
746.0,6
747.0,2
748.0,-3
749.0,-7
750.0,-8
751.0,-6
752.0,-9
753.0,-9
754.0,-1
755.0,6
756.0,9
757.0,9
758.0,7
759.0,5
760.0,6
761.0,3
762.0,-2
763.0,-8
764.0,-13
765.0,-18
766.0,-22
767.0,-14
768.0,-6
769.0,-11
770.0,-12
771.0,-5
772.0,-1
773.0,-5
774.0,-6
775.0,-3
776.0,1
777.0,7
778.0,10
779.0,3
780.0,-4
781.0,-3
782.0,0
783.0,5
784.0,9
785.0,5
786.0,0
787.0,5
788.0,13
789.0,15
790.0,11
791.01,1
792.02,-2
793.03,1
794.04,-2
795.05,-4
796.06,-3
797.07,-7
798.08,-6
799.09,-1
800.1,-3
801.1,-5
802.1,-6
803.1,-5
804.1,0
805.1,-2
806.1,-9
807.1,-11
808.1,-10
809.1,-15
810.1,-21
811.1,-15
812.1,-5
813.1,5
814.1,12
815.1,12
816.1,17
817.1,30
818.1,30
819.1,20
820.1,15
821.1,15
822.1,13
823.1,12
824.1,18
825.1,14
826.1,-3
827.1,-16
828.1,-21
829.1,-20
830.1,-18
831.1,-20
832.1,-23
833.1,-21
834.1,-14
835.1,-7
836.1,-1
837.1,2
838.1,4
839.1,5
840.1,7
841.1,8
842.1,9
843.1,10
844.1,6
845.1,4
846.1,7
847.1,2
848.1,-6
849.1,-8
850.1,-13
851.1,-19
852.1,-14
853.1,-6
854.1,-3
855.1,3
856.1,11
857.1,15
858.1,22
859.1,28
860.1,26
861.1,21
862.1,11
863.1,-1
864.1,-7
865.1,-9
866.1,-8
867.1,-10
868.1,-15
869.1,-18
870.1,-6
871.1,4
872.1,-2
873.1,-8
874.1,-6
875.1,3
876.1,6
877.1,-3
878.1,-6
879.1,-3
880.1,-10
881.1,-20
882.1,-17
883.1,-9
884.1,-6
885.1,-5
886.1,2
887.1,5
888.1,3
889.1,0
890.1,-3
891.1,-4
892.1,-10
893.1,-16
894.1,-17
895.1,-19
896.1,-18
897.1,-19
898.1,-20
899.1,-15
900.1,-8
901.1,-8
902.1,-11
903.1,-11
904.1,-8
905.1,-9
906.1,-13
907.1,-13
908.1,-19
909.1,-24
910.1,-18
911.1,-13
912.1,-13
913.1,-8
914.1,4
915.1,13
916.1,18
917.1,18
918.1,14
919.1,17
920.1,19
921.1,17
922.1,25
923.1,33
924.1,24
925.1,16
926.1,17
927.1,14
928.1,3
929.1,-4
930.1,-7
931.1,-8
932.1,3
933.1,14
934.1,11
935.1,8
936.1,17
937.1,33
938.1,48
939.1,56
940.1,64
941.1,70
942.1,67
943.1,58
944.1,37
945.1,8
946.1,-16
947.1,-40
948.1,-70
949.1,-92
950.1,-99
951.1,-94
952.1,-76
953.1,-46
954.1,-2
955.1,51
956.1,94
957.1,125
958.1,139
959.1,124
960.1,79
961.1,19
962.1,-48
963.1,-126
964.1,-204
965.1,-265
966.1,-302
967.1,-306
968.1,-261
969.1,-187
970.1,-100
971.1,25
972.1,189
973.1,346
974.1,468
975.1,538
976.1,550
977.1,518
978.1,456
979.1,359
980.1,241
981.1,103
982.1,-67
983.1,-203
984.1,-278
985.1,-373
986.1,-495
987.1,-584
988.1,-617
989.1,-569
990.1,-459
991.1,-348
992.1,-289
993.1,-274
994.1,-248
995.1,-185
996.1,-119
997.1,-86
998.1,-73
999.1,-73
1000.1,-75
1001.1,-87
1002.1,-120
1003.1,-119
1004.1,-87
1005.1,-69
1006.1,-1
1007.1,140
1008.1,336
1009.1,557
1010.1,701
1011.1,864
1012.1,1091
1013.1,1184
1014.1,1198
1015.1,1178
1016.1,1009
1017.1,790
1018.1,550
1019.1,244
1020.1,-23
1021.1,-243
1022.1,-512
1023.1,-823
1024.1,-1132
1025.1,-1455
1026.1,-1711
1027.1,-1770
1028.1,-1630
1029.1,-1315
1030.1,-917
1031.1,-498
1032.1,-13
1033.1,392
1034.1,627
1035.1,749
1036.1,714
1037.1,605
1038.1,562
1039.1,542
1040.1,543
1041.1,623
1042.1,708
1043.1,695
1044.1,603
1045.1,459
1046.1,288
1047.1,143
1048.1,0
1049.1,-164
1050.1,-323
1051.1,-466
1052.1,-570
1053.1,-598
1054.1,-584
1055.1,-568
1056.1,-518
1057.1,-427
1058.1,-306
1059.1,-135
1060.1,57
1061.1,226
1062.1,371
1063.1,477
1064.1,513
1065.1,486
1066.1,412
1067.1,306
1068.1,196
1069.1,98
1070.1,21
1071.1,-32
1072.1,-70
1073.1,-102
1074.1,-119
1075.1,-116
1076.1,-96
1077.1,-72
1078.1,-50
1079.1,-35
1080.1,-16
1081.1,13
1082.1,36
1083.1,44
1084.1,39
1085.1,34
1086.1,35
1087.1,46
1088.1,57
1089.1,53
1090.1,45
1091.1,39
1092.1,18
1093.1,-17
1094.1,-58
1095.1,-103
1096.1,-143
1097.1,-172
1098.1,-194
1099.1,-205
1100.1,-200
1101.1,-188
1102.1,-173
1103.1,-139
1104.1,-97
1105.1,-77
1106.1,-76
1107.1,-83
1108.1,-92
1109.1,-88
1110.1,-79
1111.1,-72
1112.1,-48
1113.1,-19
1114.1,3
1115.1,27
1116.1,47
1117.1,51
1118.1,54
1119.1,63
1120.1,60
1121.1,51
1122.1,53
1123.1,47
1124.1,35
1125.1,34
1126.1,39
1127.1,42
1128.1,41
1129.1,46
1130.1,60
1131.1,66
1132.1,60
1133.1,54
1134.1,54
1135.1,45
1136.1,30
1137.1,24
1138.1,11
1139.1,-4
1140.1,-3
1141.1,-2
1142.1,-4
1143.1,6
1144.1,20
1145.1,36
1146.1,48
1147.1,43
1148.1,37
1149.1,34
1150.1,23
1151.1,11
1152.1,13
1153.1,23
1154.1,34
1155.1,44
1156.1,59
1157.1,75
1158.1,79
1159.1,76
1160.1,71
1161.1,55
1162.1,32
1163.1,21
1164.1,10
1165.1,-2
1166.1,7
1167.1,22
1168.1,21
1169.1,17
1170.1,9
1171.1,-3
1172.1,0
1173.1,6
1174.1,3
1175.1,12
1176.1,27
1177.1,20
1178.1,6
1179.1,1
1180.1,-16
1181.1,-36
1182.1,-47
1183.1,-60
1184.1,-69
1185.1,-71
1186.1,-77
1187.1,-64
1188.1,-45
1189.1,-40
1190.1,-30
1191.1,-24
1192.1,-29
1193.1,-20
1194.1,-15
1195.1,-36
1196.1,-60
1197.1,-62
1198.1,-38
1199.1,-28
1200.1,-45
1201.1,-39
1202.1,-18
1203.1,-10
1204.1,-1
1205.1,3
1206.1,-2
1207.1,1
1208.1,5
1209.1,0
1210.1,-4
1211.1,6
1212.1,6
1213.1,-10
1214.1,-16
1215.1,-13
1216.1,-6
1217.1,0
1218.1,-11
1219.1,-20
1220.1,-4
1221.1,14
1222.1,17
1223.1,13
1224.1,10
1225.1,16
1226.1,22
1227.1,18
1228.1,11
1229.1,6
1230.1,3
1231.1,4
1232.1,9
1233.1,6
1234.1,1
1235.1,5
1236.1,9
1237.1,12
1238.1,18
1239.1,21
1240.1,17
1241.1,11
1242.1,3
1243.1,4
1244.1,13
1245.1,19
1246.1,20
1247.1,20
1248.1,16
1249.1,20
1250.1,27
1251.1,21
1252.1,10
1253.1,13
1254.1,26
1255.1,35
1256.1,37
1257.1,31
1258.1,29
1259.1,39
1260.1,39
1261.1,26
1262.1,10
1263.1,-9
1264.1,-25
1265.1,-35
1266.1,-49
1267.1,-69
1268.1,-78
1269.1,-83
1270.1,-110
1271.1,-153
1272.1,-273
1273.1,-486
1274.1,-624
1275.1,-718
1276.1,-827
1277.1,-516
1278.1,86
1279.1,280
1280.1,385
1281.1,733
1282.1,1004
1283.1,1268
1284.1,1512
1285.1,1455
1286.1,1070
1287.1,447
1288.1,-195
1289.1,-617
1290.1,-799
1291.1,-817
1292.1,-757
1293.1,-693
1294.1,-618
1295.1,-523
1296.1,-428
1297.1,-337
1298.1,-272
1299.1,-245
1300.1,-205
1301.1,-112
1302.1,-12
1303.1,38
1304.1,69
1305.1,110
1306.1,142
1307.1,164
1308.1,195
1309.1,233
1310.1,270
1311.1,287
1312.1,265
1313.1,211
1314.1,153
1315.1,103
1316.1,53
1317.1,10
1318.1,-16
1319.1,-53
1320.1,-120
1321.1,-187
1322.1,-214
1323.1,-201
1324.1,-168
1325.1,-124
1326.1,-71
1327.1,-20
1328.1,26
1329.1,63
1330.1,80
1331.1,77
1332.1,64
1333.1,46
1334.1,30
1335.1,22
1336.1,16
1337.1,15
1338.1,19
1339.1,17
1340.1,14
1341.1,13
1342.1,7
1343.1,0
1344.1,-4
1345.1,-2
1346.1,7
1347.1,16
1348.1,19
1349.1,31
1350.1,52
1351.1,61
1352.1,50
1353.1,36
1354.1,32
1355.1,18
1356.1,-5
1357.1,-10
1358.1,-3
1359.1,-1
1360.1,-4
1361.1,-14
1362.1,-23
1363.1,-16
1364.1,-5
1365.1,-9
1366.1,-18
1367.1,-15
1368.1,-6
1369.1,1
1370.1,-1
1371.1,-11
1372.1,-10
1373.1,-3
1374.1,-4
1375.1,-8
1376.1,-1
1377.1,13
1378.1,21
1379.1,22
1380.1,30
1381.1,37
1382.1,28
1383.1,20
1384.1,18
1385.1,14
1386.1,9
1387.1,2
1388.1,-8
1389.1,-15
1390.1,-10
1391.1,-4
1392.1,-8
1393.1,-19
