t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.5,-141.79,-68.658,-77.295,-11.781
13.4,-144.79,-71.658,-75.295,-13.781
23.3,-148.79,-75.658,-76.295,-12.781
33.2,-151.79,-77.658,-75.295,-12.781
43.1,-153.79,-78.658,-77.295,-13.781
53.0,-155.79,-80.658,-79.295,-12.781
62.8,-158.79,-83.658,-78.295,-14.781
72.7,-161.79,-85.658,-81.295,-14.781
82.6,-163.79,-86.658,-81.295,-15.781
92.5,-166.79,-88.658,-82.295,-17.781
102.4,-168.79,-91.658,-85.295,-17.781
112.3,-172.79,-92.658,-86.295,-18.781
122.2,-173.79,-94.658,-88.295,-19.781
132.0,-175.79,-95.658,-91.295,-20.781
141.9,-178.79,-99.658,-89.295,-22.781
151.8,-181.79,-100.66,-92.295,-22.781
161.7,-181.79,-101.66,-95.295,-21.781
171.6,-178.79,-101.66,-94.295,-22.781
181.5,-176.79,-99.658,-96.295,-23.781
191.3,-162.79,-86.658,-97.295,-24.781
201.2,-143.79,-71.658,-99.295,-26.781
211.1,-126.79,-58.658,-100.3,-26.781
221.0,-107.79,-43.658,-103.3,-26.781
230.9,-89.792,-28.658,-104.3,-28.781
240.8,-76.792,-19.658,-103.3,-27.781
250.7,-72.792,-15.658,-103.3,-28.781
260.6,-67.792,-10.658,-104.3,-28.781
270.4,-66.792,-8.6582,-102.3,-28.781
280.3,-63.792,-6.6582,-102.3,-28.781
290.2,-63.792,-6.6582,-105.3,-31.781
300.1,-61.792,-5.6582,-105.3,-31.781
310.0,-60.792,-3.6582,-106.3,-32.781
319.9,-62.792,-2.6582,-106.3,-32.781
329.7,-63.792,-2.6582,-105.3,-32.781
339.6,-63.792,-3.6582,-105.3,-32.781
349.5,-66.792,-5.6582,-107.3,-33.781
359.4,-66.792,-5.6582,-107.3,-33.781
369.3,-75.792,-11.658,-107.3,-34.781
379.2,-75.792,-11.658,-107.3,-34.781
389.1,-78.792,-16.658,-108.3,-34.781
