t,pcg
0.0,-79
1.0,-80
2.0,-76
3.0,-71
4.0,-48
5.0,0
6.0,17
7.0,-3
8.0,-17
9.0,-13
10.0,7
11.0,29
12.0,40
13.0,48
14.0,52
15.0,49
16.0,36
17.0,19
18.0,3
19.0,-15
20.0,-38
21.0,-57
22.0,-69
23.0,-74
24.0,-74
25.0,-70
26.0,-63
27.0,-54
28.0,-43
29.0,-31
30.0,-18
31.0,-7
32.0,3
33.0,9
34.0,6
35.0,-2
36.0,-11
37.0,-16
38.0,-19
39.0,-20
40.0,-16
41.0,-8
42.0,1
43.0,8
44.0,13
45.0,18
46.0,24
47.0,34
48.0,43
49.0,49
50.0,54
51.0,55
52.0,51
53.0,42
54.0,30
55.0,22
56.0,13
57.0,2
58.0,-6
59.0,-11
60.0,-14
61.0,-12
62.0,-8
63.0,-7
64.0,-7
65.0,-4
66.0,0
67.0,0
68.0,-2
69.0,-4
70.0,-7
71.0,-13
72.0,-19
73.0,-23
74.0,-25
75.0,-26
76.0,-28
77.0,-25
78.0,-22
79.0,-20
80.0,-13
81.0,-5
82.0,-1
83.0,0
84.0,0
85.0,-2
86.0,-4
87.0,-5
88.0,-6
89.0,-8
90.0,-9
91.0,-9
92.0,-9
93.0,-11
94.0,-12
95.0,-9
96.0,-5
97.0,-4
98.0,-2
99.0,-2
100.0,-5
101.0,-6
102.0,-5
103.0,-5
104.0,-4
105.0,-1
106.0,2
107.0,2
108.0,2
109.0,6
110.0,9
111.0,9
112.0,7
113.0,5
114.0,6
115.0,9
116.0,8
117.0,6
118.0,6
119.0,7
120.0,6
121.0,3
122.0,2
123.0,4
124.0,5
125.0,2
126.0,2
127.0,2
128.0,0
129.0,-2
130.0,0
131.0,5
132.0,9
133.0,12
134.0,15
135.0,15
136.0,17
137.0,21
138.0,24
139.0,23
140.0,19
141.0,13
142.0,7
143.0,2
144.0,-1
145.0,-4
146.0,-6
147.0,-7
148.0,-9
149.0,-15
150.0,-17
151.0,-15
152.0,-14
153.0,-12
154.0,-9
155.0,-6
156.0,-3
157.0,3
158.0,11
159.0,15
160.0,17
161.0,21
162.0,25
163.0,26
164.0,25
165.0,21
166.0,15
167.0,11
168.0,7
169.0,2
170.0,-4
171.0,-12
172.0,-18
173.0,-15
174.0,-12
175.0,-12
176.0,-10
177.0,-10
178.0,-10
179.0,-6
180.0,0
181.0,0
182.0,-3
