t,pcg
0.0,5877
1.0,2245
2.0,-1401
3.0,-7330
4.0,-8955
5.0,477
6.0,4321
7.0,266
8.0,-1946
9.0,-3997
10.0,-5674
11.0,-6256
12.0,-5983
13.0,-4999
14.0,-3580
15.0,-2041
16.0,-726
17.0,82
18.0,519
19.0,780
20.0,919
21.0,1143
22.0,1540
23.0,1911
24.0,2124
25.0,2129
26.0,1845
27.0,1384
28.0,979
29.0,691
30.0,577
31.0,766
32.0,1159
33.0,1522
34.0,1708
35.0,1602
36.0,1176
37.0,554
38.0,-133
39.0,-814
40.0,-1345
41.0,-1548
42.0,-1474
43.0,-1248
44.0,-868
45.0,-486
46.0,-289
47.0,-228
48.0,-269
49.0,-429
50.0,-622
51.0,-770
52.0,-873
53.0,-909
54.0,-879
55.0,-891
56.0,-914
57.0,-823
58.0,-713
59.0,-630
60.0,-477
61.0,-282
62.0,-120
63.0,5
64.0,45
65.0,0
66.0,-52
67.0,-125
68.0,-189
69.0,-139
70.0,-5
71.0,130
72.0,240
73.0,306
74.0,326
75.0,350
76.0,370
77.0,360
78.0,362
79.0,382
80.0,374
81.0,307
82.0,207
83.0,133
84.0,115
85.0,138
86.0,172
87.0,197
88.0,251
89.0,351
90.0,409
91.0,432
92.0,468
93.0,471
94.0,439
95.0,437
96.0,456
97.0,438
98.0,404
99.0,376
100.0,336
101.0,311
102.0,298
103.0,272
104.0,239
105.0,211
106.0,164
107.0,63
108.0,-36
109.0,-93
110.0,-159
111.0,-237
112.0,-270
113.0,-254
114.0,-205
115.0,-153
116.0,-133
117.0,-112
118.0,-106
119.0,-149
120.0,-197
121.0,-226
122.0,-234
123.0,-227
124.0,-231
125.0,-250
126.0,-281
127.0,-307
128.0,-298
129.0,-252
130.0,-198
131.0,-160
132.0,-119
133.0,-99
134.0,-138
135.0,-176
136.0,-176
137.0,-139
138.0,-106
139.0,-113
140.0,-89
141.0,-58
142.0,-74
143.0,-43
144.0,-1
145.0,-16
146.0,13
147.0,62
148.0,62
149.0,82
150.0,100
151.0,61
152.0,42
153.0,43
154.0,28
155.0,25
156.0,41
157.0,72
158.0,110
159.0,147
160.0,157
161.0,129
162.0,78
163.0,9
164.0,-73
165.0,-122
166.0,-115
167.0,-112
168.0,-86
169.0,-16
170.0,-3
171.0,-14
172.0,14
173.0,13
174.0,4
175.0,25
176.0,17
177.0,-4
178.0,1
179.0,-16
180.0,-98
181.0,-174
182.0,-223
183.0,-324
184.0,-372
185.0,-282
186.0,-110
187.0,150
188.0,297
189.0,279
190.0,324
191.0,299
192.0,101
193.0,-98
194.0,-251
195.0,-334
196.0,-321
197.0,-268
198.0,-157
199.0,13
200.0,150
201.0,262
202.0,337
203.0,339
204.0,316
205.0,280
206.0,241
207.0,203
208.0,141
209.0,100
210.0,131
211.0,152
212.0,130
213.0,139
214.0,165
215.0,149
216.0,105
217.0,76
218.0,87
219.0,96
220.0,84
221.0,97
222.0,78
223.0,20
224.0,24
225.0,31
226.0,-14
227.0,-63
228.0,-108
229.0,-109
230.0,-84
231.0,-87
232.0,-79
233.0,-64
234.0,-82
235.0,-113
236.0,-115
237.0,-120
238.0,-161
239.0,-168
240.0,-173
241.0,-222
242.0,-236
243.0,-230
244.0,-228
245.0,-181
246.0,-121
247.0,-67
248.0,-2
249.0,30
250.0,32
251.0,58
252.0,99
253.0,125
254.0,128
255.0,93
256.0,54
257.0,32
258.0,6
259.0,-14
260.0,-26
261.0,-36
262.0,-6
263.0,15
264.0,-3
265.0,3
266.0,16
267.0,-1
268.0,-13
269.0,-6
270.0,1
