t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.9,-159.9,-124.79,-44.373,0.55365
13.8,-155.9,-123.79,-43.373,0.55365
23.7,-154.9,-123.79,-41.373,0.55365
33.5,-154.9,-122.79,-40.373,0.55365
43.4,-149.9,-120.79,-40.373,0.55365
53.3,-148.9,-120.79,-40.373,2.5537
63.2,-149.9,-121.79,-39.373,2.5537
73.1,-151.9,-123.79,-42.373,0.55365
83.0,-144.9,-119.79,-42.373,-0.44635
92.9,-137.9,-114.79,-45.373,-2.4463
102.7,-128.9,-108.79,-44.373,-1.4463
112.6,-119.9,-102.79,-48.373,-5.4463
122.5,-103.9,-92.79,-50.373,-5.4463
132.4,-73.896,-71.79,-54.373,-7.4463
142.3,-37.896,-44.79,-55.373,-8.4463
152.2,0.10355,-16.79,-52.373,-9.4463
162.1,30.104,8.2103,-50.373,-10.446
171.9,55.104,27.21,-45.373,-13.446
181.8,68.104,38.21,-46.373,-14.446
191.7,79.104,46.21,-54.373,-17.446
201.6,81.104,50.21,-62.373,-20.446
211.5,83.104,51.21,-74.373,-24.446
221.4,81.104,51.21,-86.373,-28.446
231.3,80.104,50.21,-96.373,-30.446
241.1,80.104,52.21,-99.373,-30.446
251.0,84.104,55.21,-100.37,-29.446
260.9,88.104,56.21,-100.37,-27.446
270.8,92.104,60.21,-100.37,-27.446
280.7,95.104,65.21,-95.373,-21.446
290.6,100.1,68.21,-95.373,-21.446
300.5,101.1,69.21,-90.373,-19.446
310.3,98.104,65.21,-90.373,-19.446
320.2,91.104,64.21,-94.373,-20.446
330.1,82.104,56.21,-94.373,-20.446
340.0,66.104,45.21,-97.373,-22.446
349.9,66.104,45.21,-97.373,-22.446
359.8,65.104,44.21,-102.37,-23.446
369.7,65.104,44.21,-102.37,-23.446
379.5,69.104,47.21,-99.373,-21.446
389.4,69.104,47.21,-99.373,-21.446
399.3,66.104,44.21,-98.373,-21.446
409.2,66.104,44.21,-98.373,-21.446
419.1,55.104,39.21,-91.373,-23.446
429.0,55.104,39.21,-91.373,-23.446
438.9,37.104,23.21,-93.373,-27.446
448.7,37.104,23.21,-93.373,-27.446
458.6,18.104,11.21,-98.373,-32.446
468.5,18.104,11.21,-98.373,-32.446
478.4,10.104,5.2103,-99.373,-32.446
488.3,4.1035,1.2103,-100.37,-31.446
498.2,-3.8965,-5.7897,-97.373,-29.446
508.1,-13.896,-10.79,-96.373,-29.446
517.9,-19.896,-16.79,-92.373,-26.446
527.8,-25.896,-22.79,-91.373,-24.446
537.7,-33.896,-27.79,-91.373,-23.446
547.6,-36.896,-31.79,-90.373,-23.446
557.5,-41.896,-35.79,-89.373,-23.446
567.4,-44.896,-38.79,-92.373,-23.446
577.2,-47.896,-42.79,-95.373,-24.446
587.1,-53.896,-45.79,-95.373,-25.446
597.0,-55.896,-49.79,-96.373,-26.446
606.9,-60.896,-51.79,-92.373,-25.446
616.8,-63.896,-56.79,-92.373,-26.446
626.7,-65.896,-58.79,-93.373,-27.446
636.6,-69.896,-60.79,-91.373,-26.446
646.5,-73.896,-63.79,-86.373,-26.446
656.3,-75.896,-65.79,-85.373,-26.446
666.2,-77.896,-68.79,-80.373,-25.446
676.1,-78.896,-70.79,-80.373,-26.446
686.0,-81.896,-72.79,-77.373,-25.446
695.9,-85.896,-74.79,-76.373,-23.446
705.8,-83.896,-75.79,-74.373,-24.446
715.6,-82.896,-75.79,-72.373,-24.446
725.5,-84.896,-76.79,-74.373,-24.446
735.4,-83.896,-75.79,-72.373,-23.446
745.3,-87.896,-79.79,-70.373,-23.446
755.2,-89.896,-81.79,-68.373,-21.446
765.1,-89.896,-84.79,-66.373,-21.446
775.0,-86.896,-82.79,-62.373,-18.446
784.9,-80.896,-78.79,-61.373,-18.446
794.7,-72.896,-73.79,-58.373,-17.446
804.6,-66.896,-68.79,-58.373,-16.446
814.5,-55.896,-62.79,-58.373,-16.446
824.4,-29.896,-44.79,-58.373,-16.446
834.3,4.1035,-19.79,-57.373,-17.446
844.2,37.104,3.2103,-55.373,-16.446
854.0,66.104,28.21,-48.373,-15.446
863.9,87.104,46.21,-43.373,-16.446
873.8,99.104,56.21,-41.373,-18.446
883.7,106.1,63.21,-42.373,-20.446
893.6,105.1,64.21,-53.373,-21.446
903.5,102.1,63.21,-62.373,-24.446
913.4,99.104,60.21,-73.373,-28.446
923.2,96.104,60.21,-82.373,-27.446
933.1,96.104,60.21,-83.373,-25.446
943.0,96.104,60.21,-83.373,-23.446
952.9,96.104,63.21,-81.373,-21.446
962.8,97.104,64.21,-74.373,-15.446
972.7,101.1,66.21,-68.373,-12.446
982.6,101.1,68.21,-66.373,-9.4463
992.4,101.1,67.21,-61.373,-7.4463
1002.3,96.104,65.21,-59.373,-6.4463
1012.2,88.104,62.21,-54.373,-2.4463
1022.1,80.104,55.21,-56.373,-2.4463
1032.0,64.104,44.21,-53.373,-1.4463
1041.9,58.104,39.21,-53.373,-0.44635
1051.8,57.104,37.21,-53.373,1.5537
1061.6,54.104,36.21,-49.373,1.5537
1071.5,56.104,38.21,-47.373,3.5537
1081.4,56.104,38.21,-48.373,3.5537
1091.3,50.104,36.21,-47.373,3.5537
1101.2,50.104,36.21,-42.373,3.5537
1111.1,34.104,24.21,-35.373,6.5537
1121.0,34.104,24.21,-31.373,6.5537
1130.8,15.104,11.21,-29.373,6.5537
1140.7,15.104,11.21,-26.373,7.5537
1150.6,-1.8965,-1.7897,-25.373,8.5537
1160.5,-1.8965,-1.7897,-22.373,9.5537
1170.4,-16.896,-12.79,-21.373,10.554
1180.3,-16.896,-12.79,-17.373,12.554
1190.2,-31.896,-24.79,-16.373,13.554
1200.0,-31.896,-24.79,-13.373,15.554
1209.9,-48.896,-36.79,-12.373,17.554
1219.8,-48.896,-36.79,-11.373,18.554
1229.7,-52.896,-41.79,-7.373,21.554
1239.6,-58.896,-45.79,-3.373,24.554
1249.5,-63.896,-48.79,-3.373,25.554
1259.4,-66.896,-52.79,0.62701,26.554
1269.2,-71.896,-57.79,0.62701,26.554
1279.1,-74.896,-61.79,-1.373,26.554
1289.0,-79.896,-63.79,0.62701,26.554
1298.9,-83.896,-67.79,0.62701,26.554
1308.8,-86.896,-70.79,0.62701,26.554
1318.7,-88.896,-73.79,0.62701,26.554
1328.6,-92.896,-75.79,8.627,28.554
1338.4,-94.896,-77.79,8.627,28.554
1348.3,-95.896,-79.79,14.627,29.554
1358.2,-98.896,-83.79,14.627,29.554
1368.1,-102.9,-84.79,19.627,30.554
1378.0,-102.9,-85.79,19.627,30.554
1387.9,-104.9,-86.79,23.627,31.554
1397.8,-105.9,-88.79,23.627,31.554
1407.6,-104.9,-89.79,28.627,32.554
1417.5,-103.9,-89.79,28.627,32.554
1427.4,-104.9,-91.79,32.627,33.554
1437.3,-106.9,-92.79,32.627,33.554
1447.2,-109.9,-96.79,32.627,34.554
1457.1,-106.9,-95.79,32.627,34.554
1467.0,-101.9,-91.79,31.627,34.554
1476.8,-95.896,-88.79,31.627,34.554
1486.7,-87.896,-81.79,28.627,32.554
1496.6,-75.896,-73.79,28.627,32.554
1506.5,-52.896,-57.79,29.627,32.554
1516.4,-23.896,-34.79,31.627,34.554
1526.3,8.1035,-9.7897,35.627,33.554
1536.2,33.104,9.2103,38.627,34.554
