t,az
3.20,5046
5.18,5034
7.15,5038
9.13,5018
11.10,4998
13.00,4990
15.00,4974
17.00,4970
19.00,4948
21.00,4936
22.90,4926
24.88,4910
26.85,4912
28.83,4884
30.80,4886
32.80,4902
34.78,4906
36.75,4906
38.73,4892
40.70,4870
42.70,4862
44.68,4838
46.65,4842
48.63,4836
50.60,4876
52.60,4852
54.58,4856
56.55,4846
58.53,4848
60.50,4858
62.50,4836
64.48,4852
66.45,4864
68.43,4870
70.40,4870
72.40,4876
74.38,4894
76.35,4898
78.33,4904
80.30,4902
82.20,4918
84.20,4934
86.20,4972
88.20,4994
90.20,5008
92.10,4992
94.08,5002
96.05,5010
98.03,5026
100.00,5036
102.00,5038
103.98,5068
105.95,5060
107.93,5066
109.90,5040
111.90,5012
113.88,5002
115.85,4982
117.83,4948
119.80,4938
121.80,4952
123.78,4936
125.75,4926
127.73,4936
129.70,4930
131.70,4938
133.68,4946
135.65,4948
137.63,4936
139.60,4914
141.60,4920
143.58,4922
145.55,4936
147.53,4932
149.50,4906
151.40,4878
153.40,4854
155.40,4848
157.40,4866
159.40,4866
161.30,4862
163.28,4860
165.25,4862
167.23,4864
169.20,4860
171.20,4876
173.18,4872
175.15,4858
177.13,4876
179.10,4844
181.10,4840
183.08,4830
185.05,4822
187.03,4812
189.00,4802
191.00,4786
192.98,4792
194.95,4778
196.93,4764
198.90,4744
200.90,4738
202.88,4744
204.85,4766
206.83,4828
208.80,4842
210.80,4844
212.78,4834
214.75,4824
216.73,4842
218.70,4868
220.60,4862
222.60,4870
224.60,4880
226.60,4892
228.60,4904
230.50,4912
232.48,4892
234.45,4888
236.43,4892
238.40,4872
240.40,4862
242.38,4870
244.35,4874
246.33,4874
248.30,4876
250.30,4922
252.28,4954
254.25,4964
256.23,4992
258.20,5054
260.20,5112
262.18,5176
264.15,5242
266.13,5322
268.10,5350
270.10,5348
272.08,5338
274.05,5302
276.03,5278
278.00,5236
280.00,5168
281.98,5120
283.95,5076
285.93,5064
287.90,5066
289.80,5080
291.80,5064
293.80,5056
295.80,4986
297.80,4916
299.70,4806
301.68,4688
303.65,4614
305.63,4566
307.60,4522
309.60,4476
311.58,4458
313.55,4480
315.53,4504
317.50,4542
319.50,4590
321.48,4612
323.45,4626
325.43,4654
327.40,4674
329.40,4680
331.38,4712
333.35,4752
335.33,4798
337.30,4858
339.30,4928
341.28,4974
343.25,5032
345.23,5100
347.20,5156
349.20,5196
351.18,5222
353.15,5242
355.13,5256
357.10,5282
359.00,5256
360.98,5238
362.95,5232
364.93,5184
366.90,5144
368.90,5110
370.88,5070
372.85,5036
374.83,5006
376.80,4946
378.80,4904
380.78,4866
382.75,4826
384.73,4800
386.70,4764
388.70,4718
390.68,4678
392.65,4652
394.63,4636
396.60,4620
398.60,4608
400.58,4608
402.55,4606
404.53,4600
406.50,4608
