t,az
2.40,4616
4.38,4628
6.35,4628
8.33,4628
10.30,4634
12.30,4628
14.28,4604
16.25,4586
18.23,4572
20.20,4554
22.20,4546
24.18,4558
26.15,4570
28.13,4592
30.10,4612
32.10,4618
34.08,4620
36.05,4616
38.03,4628
40.00,4630
41.90,4622
43.88,4614
45.85,4596
47.83,4606
49.80,4608
51.80,4610
53.78,4610
55.75,4612
57.73,4594
59.70,4576
61.70,4546
63.68,4550
65.65,4536
67.63,4510
69.60,4526
71.60,4522
73.58,4488
75.55,4474
77.53,4468
79.50,4434
81.50,4408
83.48,4420
85.45,4438
87.43,4426
89.40,4416
91.40,4444
93.38,4468
95.35,4468
97.33,4488
99.30,4496
101.30,4562
103.28,4562
105.25,4566
107.23,4594
109.20,4636
111.10,4636
113.08,4672
115.05,4672
117.03,4684
119.00,4684
121.00,4692
122.98,4692
124.95,4650
126.93,4644
128.90,4648
130.90,4642
132.88,4650
134.85,4662
136.83,4664
138.80,4664
140.80,4662
142.78,4668
144.75,4644
146.73,4618
148.70,4582
150.70,4572
152.68,4582
154.65,4566
156.63,4572
158.60,4560
160.60,4560
162.58,4556
164.55,4562
166.53,4564
168.50,4558
170.40,4562
172.40,4576
174.40,4570
176.40,4552
178.40,4528
180.30,4524
182.28,4530
184.25,4516
186.23,4544
188.20,4554
190.20,4538
192.18,4542
194.15,4570
196.13,4580
198.10,4580
200.10,4580
202.08,4566
204.05,4580
206.03,4574
208.00,4582
210.00,4582
211.98,4584
213.95,4608
215.93,4626
217.90,4632
219.90,4634
221.88,4650
223.85,4644
225.83,4646
227.80,4682
229.80,4704
231.78,4710
233.75,4714
235.73,4706
237.70,4724
239.70,4742
241.68,4752
243.65,4732
245.63,4726
247.60,4726
249.50,4724
251.48,4720
253.45,4716
255.43,4724
257.40,4720
259.40,4708
261.38,4704
263.35,4688
265.33,4678
267.30,4672
269.30,4670
271.28,4638
273.25,4620
275.23,4612
277.20,4600
279.20,4566
281.18,4558
283.15,4558
285.13,4568
287.10,4580
289.10,4572
291.08,4556
293.05,4528
295.03,4516
297.00,4470
299.00,4448
300.98,4440
302.95,4406
304.93,4410
306.90,4402
308.90,4384
310.88,4414
312.85,4450
314.83,4454
316.80,4468
318.70,4496
320.68,4498
322.65,4482
324.63,4508
326.60,4492
328.60,4494
330.58,4502
332.55,4504
334.53,4502
336.50,4512
338.50,4522
340.48,4536
342.45,4558
344.43,4584
346.40,4606
348.40,4638
350.38,4650
352.35,4658
354.33,4638
356.30,4648
358.30,4654
360.28,4660
362.25,4686
364.23,4692
366.20,4684
368.20,4656
370.18,4636
372.15,4654
374.13,4674
376.10,4692
378.00,4712
380.00,4734
382.00,4710
384.00,4682
386.00,4688
387.90,4700
389.88,4690
391.85,4654
393.83,4620
395.80,4608
397.80,4614
399.78,4608
401.75,4554
403.73,4554
405.70,4528
407.70,4528
409.68,4514
411.65,4514
413.63,4442
415.60,4442
417.60,4414
419.58,4414
421.55,4404
423.53,4412
425.50,4422
427.50,4410
429.48,4408
431.45,4400
433.43,4430
435.40,4470
437.40,4500
439.38,4512
441.35,4510
443.33,4504
445.30,4508
447.20,4514
449.20,4522
451.20,4520
453.20,4528
455.20,4524
457.10,4520
459.08,4542
461.05,4534
463.03,4542
465.00,4556
467.00,4556
468.98,4540
470.95,4536
472.93,4516
474.90,4512
476.90,4534
478.88,4536
480.85,4524
482.83,4540
484.80,4554
486.80,4572
488.78,4584
490.75,4608
492.73,4600
494.70,4598
496.70,4596
498.68,4590
500.65,4574
502.63,4562
504.60,4584
506.60,4610
508.58,4610
510.55,4588
512.53,4570
514.50,4572
516.40,4538
518.40,4522
520.40,4540
522.40,4550
524.40,4532
526.30,4528
528.28,4510
530.25,4516
532.23,4508
534.20,4506
536.20,4544
538.18,4556
540.15,4540
542.13,4556
544.10,4574
546.10,4592
548.08,4610
550.05,4592
552.03,4564
554.00,4572
556.00,4590
557.98,4624
559.95,4626
561.93,4610
563.90,4600
565.90,4588
567.88,4556
569.85,4542
571.83,4510
573.80,4482
575.80,4458
577.78,4438
579.75,4430
581.73,4422
583.70,4430
585.60,4422
587.60,4392
589.60,4374
591.60,4372
593.60,4368
595.50,4360
597.48,4358
599.45,4374
601.43,4398
603.40,4418
605.40,4438
607.38,4490
609.35,4528
611.33,4558
613.30,4590
615.30,4606
617.28,4636
619.25,4656
621.23,4672
623.20,4688
625.20,4690
627.18,4710
629.15,4714
631.13,4692
633.10,4668
635.10,4648
637.08,4636
639.05,4610
641.03,4566
643.00,4532
645.00,4502
646.98,4460
648.95,4430
650.93,4408
652.90,4404
654.80,4386
656.80,4384
658.80,4386
660.80,4356
662.80,4322
664.70,4278
666.68,4236
668.65,4236
670.63,4236
672.60,4224
674.60,4226
676.58,4234
678.55,4242
680.53,4244
682.50,4272
684.50,4302
686.48,4320
688.45,4350
690.43,4392
692.40,4444
694.40,4486
696.38,4518
698.35,4536
700.33,4568
702.30,4636
704.30,4636
706.28,4720
708.25,4720
710.23,4746
712.20,4746
714.20,4720
716.18,4720
718.15,4694
720.13,4694
722.10,4680
724.00,4662
726.00,4654
728.00,4652
730.00,4640
732.00,4634
733.90,4658
735.88,4652
737.85,4636
739.83,4640
741.80,4646
743.80,4652
745.78,4654
747.75,4658
749.73,4668
751.70,4664
753.70,4632
755.68,4622
757.65,4616
759.63,4608
761.60,4618
763.60,4606
765.58,4594
767.55,4586
769.53,4572
771.50,4564
773.50,4574
775.48,4548
777.45,4532
779.43,4534
781.40,4542
783.40,4524
785.38,4488
787.35,4472
789.33,4486
791.30,4482
793.20,4474
795.20,4438
797.20,4410
799.20,4436
801.20,4444
803.10,4454
805.08,4470
807.05,4502
809.03,4526
811.00,4532
813.00,4558
814.98,4578
816.95,4570
818.93,4568
820.90,4568
822.90,4556
824.88,4562
826.85,4542
828.83,4538
830.80,4520
832.80,4512
834.78,4514
836.75,4524
838.73,4494
840.70,4476
842.70,4466
844.68,4480
846.65,4460
848.63,4466
850.60,4482
852.60,4472
854.58,4432
856.55,4418
858.53,4442
860.50,4444
862.40,4448
864.40,4464
866.40,4460
868.40,4472
870.40,4484
872.30,4508
874.28,4528
876.25,4538
878.23,4536
880.20,4552
882.20,4570
884.18,4560
886.15,4578
888.13,4590
890.10,4558
892.10,4570
894.08,4590
896.05,4564
898.03,4564
900.00,4586
902.00,4578
903.98,4606
905.95,4616
907.93,4624
909.90,4636
911.90,4674
913.88,4680
915.85,4712
917.83,4706
919.80,4682
921.80,4696
923.78,4680
925.75,4664
927.73,4662
929.70,4654
931.60,4648
933.60,4636
935.60,4608
937.60,4622
939.60,4606
941.50,4584
943.48,4560
945.45,4552
947.43,4534
949.40,4504
951.40,4490
953.38,4476
955.35,4466
957.33,4470
959.30,4472
961.30,4456
963.28,4430
965.25,4432
967.23,4424
969.20,4398
971.20,4404
973.18,4402
975.15,4408
977.13,4418
979.10,4410
981.10,4400
983.08,4390
985.05,4384
987.03,4380
989.00,4386
991.00,4382
992.98,4392
994.95,4410
996.93,4438
998.90,4448
1000.80,4466
1002.80,4524
1004.80,4524
1006.80,4558
1008.80,4590
1010.70,4632
1012.68,4632
1014.65,4684
1016.63,4684
1018.60,4706
1020.60,4706
1022.58,4756
1024.55,4756
1026.53,4738
1028.50,4740
1030.50,4752
1032.48,4744
1034.45,4718
1036.43,4718
1038.40,4716
1040.40,4704
1042.38,4692
1044.35,4676
1046.33,4642
1048.30,4650
1050.30,4636
1052.28,4612
1054.25,4582
1056.23,4564
1058.20,4560
1060.20,4544
1062.18,4536
1064.15,4506
1066.13,4478
1068.10,4462
1070.00,4468
1072.00,4438
1074.00,4410
1076.00,4388
1078.00,4388
1079.90,4390
1081.88,4372
1083.85,4348
1085.83,4308
1087.80,4326
1089.80,4324
1091.78,4322
1093.75,4304
1095.73,4322
1097.70,4334
1099.70,4332
1101.68,4328
1103.65,4332
1105.63,4334
1107.60,4362
1109.60,4372
1111.58,4386
1113.55,4380
1115.53,4380
1117.50,4396
1119.50,4432
1121.48,4458
1123.45,4486
1125.43,4506
1127.40,4524
1129.40,4536
1131.38,4546
1133.35,4548
1135.33,4554
1137.30,4556
1139.20,4560
1141.20,4570
1143.20,4594
1145.20,4628
1147.20,4646
1149.10,4636
1151.08,4616
1153.05,4588
1155.03,4598
1157.00,4620
1159.00,4618
1160.98,4602
1162.95,4600
1164.93,4580
1166.90,4576
1168.90,4582
1170.88,4592
1172.85,4590
1174.83,4574
1176.80,4568
1178.80,4538
1180.78,4528
1182.75,4500
1184.73,4492
1186.70,4474
1188.70,4472
1190.68,4460
1192.65,4456
1194.63,4436
1196.60,4424
1198.60,4422
1200.58,4406
1202.55,4388
1204.53,4386
1206.50,4406
1208.40,4410
1210.40,4418
1212.40,4420
1214.40,4434
1216.40,4430
1218.30,4454
1220.28,4454
1222.25,4446
1224.23,4446
1226.20,4442
1228.20,4450
1230.18,4456
1232.15,4462
1234.13,4468
1236.10,4484
1238.10,4506
1240.08,4478
1242.05,4472
1244.03,4476
1246.00,4498
1248.00,4502
1249.98,4474
1251.95,4496
1253.93,4518
1255.90,4512
1257.90,4504
1259.88,4510
1261.85,4524
1263.83,4536
1265.80,4522
1267.80,4518
1269.78,4522
1271.75,4494
1273.73,4468
1275.70,4472
1277.60,4466
1279.60,4426
1281.60,4420
1283.60,4400
1285.60,4396
1287.50,4386
1289.48,4380
1291.45,4410
1293.43,4408
1295.40,4432
1297.40,4478
1299.38,4504
1301.35,4516
1303.33,4540
1305.30,4554
1307.30,4574
1309.28,4594
1311.25,4620
1313.23,4620
1315.20,4648
1317.20,4682
1319.18,4674
1321.15,4674
1323.13,4656
1325.10,4656
1327.10,4662
1329.08,4662
1331.05,4628
1333.03,4598
1335.00,4570
1337.00,4550
1338.98,4542
1340.95,4516
1342.93,4484
1344.90,4458
1346.80,4424
1348.80,4404
1350.80,4376
1352.80,4342
1354.80,4330
1356.70,4308
1358.68,4270
1360.65,4244
1362.63,4192
1364.60,4168
1366.60,4150
1368.58,4130
1370.55,4116
1372.53,4116
1374.50,4118
1376.50,4140
1378.48,4150
1380.45,4152
1382.43,4184
1384.40,4206
1386.40,4214
1388.38,4244
1390.35,4252
1392.33,4288
1394.30,4324
1396.30,4356
1398.28,4372
1400.25,4396
1402.23,4430
1404.20,4476
1406.20,4498
1408.18,4516
1410.15,4556
1412.13,4602
1414.10,4606
1416.00,4626
1418.00,4646
1420.00,4658
1422.00,4694
1424.00,4726
1425.90,4736
1427.88,4746
1429.85,4736
1431.83,4738
1433.80,4724
1435.80,4708
1437.78,4704
1439.75,4700
1441.73,4680
1443.70,4682
1445.70,4690
1447.68,4680
1449.65,4660
1451.63,4652
1453.60,4634
1455.60,4604
1457.58,4578
1459.55,4578
1461.53,4544
1463.50,4494
1465.50,4498
1467.48,4478
1469.45,4450
1471.43,4402
1473.40,4370
1475.40,4352
1477.38,4320
1479.35,4314
1481.33,4298
1483.30,4284
1485.20,4284
1487.20,4288
1489.20,4288
1491.20,4294
1493.20,4290
1495.10,4302
1497.08,4302
1499.05,4290
1501.03,4292
1503.00,4302
1505.00,4322
1506.98,4360
1508.95,4392
1510.93,4428
1512.90,4482
1514.90,4514
1516.88,4518
1518.85,4512
1520.83,4532
1522.80,4540
1524.80,4544
1526.78,4568
1528.75,4570
1530.73,4562
1532.70,4596
1534.70,4630
1536.68,4628
1538.65,4650
1540.63,4648
1542.60,4644
1544.60,4656
1546.58,4618
1548.55,4586
1550.53,4576
1552.50,4558
1554.40,4552
1556.40,4550
1558.40,4534
1560.40,4512
1562.40,4490
1564.30,4482
1566.28,4494
1568.25,4486
1570.23,4496
1572.20,4490
1574.20,4500
1576.18,4488
1578.15,4484
1580.13,4478
1582.10,4496
1584.10,4492
1586.08,4468
1588.05,4466
1590.03,4456
1592.00,4442
1594.00,4404
1595.98,4412
1597.95,4430
1599.93,4432
1601.90,4440
1603.90,4418
1605.88,4402
1607.85,4404
1609.83,4414
1611.80,4444
1613.80,4444
1615.78,4478
1617.75,4486
1619.73,4466
1621.70,4466
1623.60,4488
1625.60,4488
1627.60,4492
1629.60,4492
1631.60,4504
1633.50,4504
1635.48,4520
1637.45,4538
1639.43,4538
1641.40,4536
1643.40,4536
1645.38,4566
1647.35,4564
1649.33,4564
1651.30,4552
1653.30,4540
1655.28,4540
1657.25,4550
1659.23,4556
1661.20,4578
1663.20,4580
1665.18,4576
1667.15,4572
1669.13,4560
1671.10,4564
1673.10,4548
1675.08,4524
1677.05,4494
1679.03,4500
1681.00,4490
1683.00,4482
1684.98,4496
1686.95,4524
1688.93,4524
