t,lead_I,lead_II,v3,v4
1.8,-14604,3264,65467,60902
3.8,-16390,2598,65450,59677
5.8,-17004,2551,66392,60070
7.8,-17551,2976,68025,61634
9.8,-17773,3497,69287,62818
11.8,-16615,3886,69975,63347
13.8,-14976,4075,70582,63842
15.8,-14127,4179,71091,64253
17.8,-13367,4293,71229,64251
19.8,-12245,4273,71305,64200
21.9,-12130,4032,71701,64524
23.9,-13465,3707,72169,64962
25.9,-14725,3391,72443,65216
27.9,-15173,3135,72722,65450
29.9,-15522,3116,73074,65742
31.9,-15747,3326,73220,65860
33.9,-15085,3480,73089,65720
35.9,-13753,3522,72869,65468
37.9,-12645,3639,72642,65210
39.9,-12152,3722,72443,65033
41.9,-12346,3498,72407,65050
43.9,-13231,3097,72602,65275
45.9,-14357,2907,72936,65592
47.9,-15112,3014,73218,65833
49.9,-15306,3186,73283,65874
51.9,-15036,3235,73177,65771
53.9,-14469,3166,73094,65676
55.9,-13855,3105,73058,65580
57.9,-13306,3176,72951,65402
59.9,-12781,3394,72802,65246
61.9,-12529,3656,72774,65276
63.9,-12957,3810,72994,65539
65.9,-13938,3740,73452,65962
67.9,-14821,3470,73875,66295
69.9,-15145,3243,73924,66286
71.9,-14906,3337,73705,66077
73.9,-14274,3713,73588,65994
75.9,-13364,4063,73560,65972
77.9,-12342,4229,73402,65801
79.9,-11666,4274,73227,65621
81.9,-11916,4156,73214,65613
83.9,-13074,3794,73273,65668
85.9,-14271,3454,73391,65761
87.9,-14732,3464,73675,66009
89.9,-14647,3602,73929,66241
91.9,-14540,3449,73852,66169
93.9,-14207,3258,73579,65917
95.9,-13142,3646,73475,65818
97.9,-11767,4470,73577,65893
99.9,-11239,4873,73674,65942
101.9,-11942,4556,73736,65971
103.9,-13073,4138,73943,66159
105.9,-13871,4056,74310,66488
107.9,-14352,4020,74575,66693
109.9,-14584,3865,74618,66696
111.9,-14294,3926,74623,66697
113.9,-13625,4169,74638,66709
115.9,-13181,4077,74502,66551
117.9,-12966,3753,74336,66368
119.9,-12471,3896,74423,66471
121.9,-11964,4439,74643,66720
123.93,-12315,4530,74747,66833
125.95,-13458,3997,74873,66947
127.98,-14335,3607,75169,67234
130.0,-14351,3797,75430,67484
132.0,-13893,4196,75507,67533
134.0,-13516,4385,75510,67502
136.0,-13264,4410,75517,67477
138.0,-12834,4478,75562,67476
140.0,-12184,4616,75721,67591
142.0,-11744,4752,75937,67804
144.0,-11865,4861,76111,67993
146.0,-12437,4927,76377,68237
148.0,-13128,4958,76834,68656
150.0,-13550,5081,77202,69028
152.0,-13368,5323,77223,69091
154.0,-12682,5482,77152,69046
156.0,-11958,5560,77333,69214
158.0,-11461,5827,77588,69444
160.0,-11259,6131,77605,69470
162.0,-11467,6073,77603,69522
164.0,-11923,5941,77930,69893
166.0,-12256,6251,78380,70328
168.0,-12519,6594,78600,70492
170.0,-12903,6401,78673,70522
172.0,-12979,6215,78767,70615
174.0,-12244,6699,78791,70678
176.0,-11155,7297,78708,70642
178.0,-10618,7314,78599,70554
180.0,-10722,7217,78498,70458
182.0,-10838,7605,78536,70533
184.0,-10812,8062,78804,70883
186.0,-11103,8067,79007,71186
188.0,-11715,7905,78904,71177
190.0,-12090,7889,78757,71106
192.0,-12153,7802,78744,71139
194.0,-12220,7632,78617,71027
196.0,-12074,7723,78306,70712
198.0,-11506,7968,78032,70435
200.0,-11160,7893,77821,70241
202.0,-11544,7547,77614,70068
204.0,-12132,7328,77515,70002
206.0,-12435,7277,77494,70038
208.0,-12725,7209,77368,70013
210.0,-13181,7058,77122,69841
212.0,-13460,6808,76839,69530
214.0,-13223,6601,76536,69145
216.0,-12498,6638,76242,68797
218.0,-11806,6635,75941,68466
220.0,-11836,6190,75602,68108
222.0,-12426,5736,75395,67924
224.0,-12748,5866,75424,68022
226.0,-12887,6064,75424,68087
228.0,-13580,5633,75223,67905
230.0,-14308,5151,75040,67698
232.0,-13892,5416,74992,67608
234.03,-12696,5928,74919,67502
236.05,-11948,5907,74765,67336
238.08,-11752,5667,74613,67200
240.1,-11770,5745,74530,67151
242.1,-12321,5851,74573,67217
244.1,-13215,5618,74631,67266
246.1,-13448,5338,74495,67116
248.1,-13041,5311,74345,66969
250.1,-13091,5325,74474,67094
252.1,-13724,5145,74612,67210
254.1,-13992,4916,74436,67016
256.1,-13526,4931,74275,66849
258.1,-12722,5249,74374,66944
260.1,-12028,5550,74351,66925
262.1,-11981,5441,74078,66665
264.1,-12833,5030,73985,66583
266.1,-13789,4879,74176,66784
268.1,-13951,5146,74336,66949
270.1,-13782,5233,74354,66944
272.1,-14136,4718,74263,66805
274.1,-14479,4204,74073,66586
276.1,-13775,4549,74067,66579
278.1,-12452,5521,74442,66952
280.1,-11814,6089,74737,67256
282.1,-12195,5904,74514,67077
284.1,-12985,5504,74169,66776
286.1,-13682,5284,74215,66827
288.1,-14012,5222,74431,67043
290.1,-13881,5278,74451,67085
292.1,-13588,5317,74399,67041
294.1,-13334,5181,74393,67015
296.1,-12884,5115,74245,66867
298.1,-12296,5384,74004,66652
300.1,-12086,5669,73982,66642
302.1,-12337,5602,74137,66792
304.1,-12778,5361,74235,66894
306.1,-13467,5168,74369,67032
308.1,-14236,4963,74576,67223
310.1,-14284,4882,74531,67157
312.1,-13420,5167,74242,66849
314.1,-12617,5572,74154,66734
316.1,-12553,5630,74234,66810
318.1,-12804,5345,74082,66705
320.1,-12888,5065,73859,66523
322.1,-12948,4973,73946,66605
324.1,-13159,5048,74172,66828
326.1,-13396,5182,74250,66936
328.1,-13611,5206,74283,66980
330.1,-13749,5144,74339,67018
332.1,-13478,5271,74316,66992
334.1,-12790,5548,74229,66908
336.1,-12446,5498,74112,66752
338.1,-12838,5063,73964,66555
340.1,-13223,4859,73928,66515
342.1,-13061,5123,74056,66660
344.13,-12940,5319,74126,66732
346.15,-13307,5142,74109,66712
348.18,-13726,4944,74257,66852
350.2,-13847,5010,74542,67104
352.2,-13711,5250,74650,67169
354.2,-13305,5479,74487,66978
356.2,-12928,5482,74236,66702
358.2,-13079,5271,74123,66554
360.2,-13391,5386,74268,66682
362.2,-13168,6120,74573,67002
364.2,-12874,6734,74842,67289
366.2,-13224,6518,75012,67446
368.2,-13631,5966,75074,67480
370.2,-13399,5834,75016,67417
372.2,-13064,5928,74953,67363
374.2,-13078,5850,74924,67310
376.2,-12933,5879,74777,67110
378.2,-12553,6282,74607,66924
380.2,-12600,6694,74711,67059
382.2,-13045,6750,74959,67320
384.2,-13222,6578,75030,67370
386.2,-13129,6425,75062,67404
388.2,-13197,6384,75228,67607
390.2,-13342,6516,75293,67684
392.2,-13303,6814,75168,67535
394.2,-13165,7069,75061,67425
396.2,-12971,7081,74960,67360
398.2,-12663,6912,74804,67231
400.2,-12459,6743,74801,67236
402.2,-12497,6627,74951,67420
404.2,-12484,6556,74969,67505
406.2,-12349,6530,74888,67482
408.2,-12463,6518,74946,67569
410.2,-12786,6554,75062,67693
412.2,-12779,6709,75077,67691
414.2,-12428,6795,75021,67604
416.2,-12310,6483,74851,67434
418.2,-12630,5861,74546,67162
420.2,-13025,5368,74349,66980
422.2,-13122,5251,74369,66989
424.2,-12886,5477,74403,67029
426.2,-12635,5870,74400,67051
428.2,-12641,6030,74434,67079
430.2,-12650,5674,74270,66878
432.2,-12454,5151,73767,66354
434.2,-12574,4987,73370,65968
436.2,-13269,5096,73451,66055
438.2,-13722,5070,73674,66259
440.2,-13429,4890,73662,66229
442.2,-13047,4854,73633,66197
444.2,-12973,5045,73807,66377
446.2,-12864,5230,73923,66517
448.2,-12820,5186,73809,66452
450.2,-13116,4973,73677,66363
452.2,-13277,4791,73606,66297
454.23,-13060,4691,73479,66157
456.25,-13021,4665,73424,66092
458.28,-13149,4806,73541,66193
460.3,-12841,5050,73558,66187
462.3,-12461,5147,73396,66018
464.3,-12782,5089,73410,66040
466.3,-13389,5036,73620,66267
468.3,-13491,4892,73624,66305
470.3,-13306,4554,73401,66112
472.3,-13330,4288,73296,65994
474.3,-13447,4319,73373,66037
476.3,-13473,4459,73451,66128
478.3,-13526,4486,73441,66158
480.3,-13632,4406,73358,66068
482.3,-13650,4269,73345,65998
484.3,-13505,4170,73531,66126
486.3,-13173,4276,73756,66288
488.3,-12702,4611,73927,66380
490.3,-12318,5018,74382,66803
492.3,-12247,5411,75268,67767
494.3,-12258,5877,76120,68821
496.3,-11741,6599,76496,69628
498.3,-10607,7784,76410,70372
500.3,-9715,9474,76016,71190
502.3,-9761,11306,75447,71968
504.3,-10246,12849,74825,72654
506.3,-10335,14205,74174,73316
508.3,-10085,15661,73500,74005
510.3,-9963,16785,72717,74515
512.3,-9916,16832,71499,74332
514.3,-9778,15989,69863,73327
516.3,-9917,14982,68501,72048
518.3,-10703,13733,67709,70704
520.3,-11833,11789,66931,68868
522.3,-12811,9510,66023,66674
524.3,-13718,7550,65594,64821
526.3,-14816,5995,65724,63288
528.3,-15740,4877,65937,61731
530.3,-15952,4460,66312,60726
532.3,-15651,4587,67205,60962
534.3,-15308,4798,68355,61962
536.3,-14850,4990,69319,62861
538.3,-14196,5188,70097,63491
540.3,-13788,5215,70785,64024
542.3,-13785,5063,71297,64427
544.3,-13727,4952,71606,64645
546.3,-13461,4865,71825,64772
548.3,-13342,4655,72081,64948
550.3,-13379,4439,72384,65173
552.3,-13287,4357,72560,65265
554.3,-13238,4230,72514,65146
556.3,-13560,3902,72466,65042
558.3,-13933,3613,72587,65111
560.3,-13778,3652,72719,65194
562.3,-13199,3908,72742,65193
564.33,-12808,4109,72796,65245
566.35,-12848,4220,72927,65377
568.38,-13063,4352,73013,65458
570.4,-13223,4506,73045,65467
572.4,-13267,4589,73063,65436
574.4,-13160,4558,73008,65321
576.4,-13029,4491,72946,65227
578.4,-13067,4510,73076,65366
580.4,-13139,4584,73325,65638
582.4,-13042,4515,73398,65719
584.4,-12994,4259,73306,65626
586.4,-13134,4057,73318,65657
588.4,-13127,4052,73412,65780
590.4,-12991,4013,73346,65717
592.4,-13216,3765,73201,65538
594.4,-13552,3635,73246,65533
596.4,-13280,3961,73415,65668
598.4,-12736,4407,73496,65752
600.4,-12766,4438,73551,65824
602.4,-13068,4252,73658,65914
604.4,-12856,4436,73684,65908
606.4,-12385,4890,73650,65884
608.4,-12354,4980,73708,65982
610.4,-12676,4619,73735,66008
612.4,-12827,4360,73611,65833
614.4,-12694,4462,73581,65749
616.4,-12614,4569,73766,65895
618.4,-12865,4412,73900,65997
620.4,-13188,4220,73881,65954
622.4,-13027,4304,73875,65928
624.4,-12445,4608,73904,65948
626.4,-12222,4792,73922,65989
628.4,-12658,4638,73980,66084
630.4,-13092,4349,74039,66157
632.4,-13015,4356,74096,66192
634.4,-12777,4723,74302,66352
636.4,-12737,5055,74574,66561
638.4,-12631,5117,74632,66564
640.4,-12292,5051,74573,66486
642.4,-12173,4942,74691,66607
644.4,-12558,4743,74929,66836
646.4,-12929,4615,75090,66985
648.4,-12765,4770,75183,67077
650.4,-12377,5081,75263,67140
652.4,-12321,5259,75391,67215
654.4,-12499,5261,75628,67382
656.4,-12476,5240,75815,67499
658.4,-12292,5233,75789,67401
660.4,-12281,5191,75776,67329
662.4,-12391,5245,76042,67563
664.4,-12347,5530,76430,67929
666.4,-12244,5767,76666,68119
668.4,-12301,5656,76722,68115
670.4,-12315,5552,76781,68116
672.4,-12007,5898,77048,68305
674.43,-11573,6356,77444,68590
676.45,-11321,6504,77628,68681
678.48,-11226,6662,77612,68619
680.5,-11289,6957,77758,68721
682.5,-11660,6795,77997,68895
684.5,-12070,6231,78029,68893
686.5,-11966,6264,78127,69004
688.5,-11413,7061,78584,69469
690.5,-11028,7664,78976,69846
692.5,-11074,7717,78981,69831
694.5,-11312,7653,78936,69760
696.5,-11438,7534,79008,69806
698.5,-11226,7334,79000,69807
700.5,-10836,7489,79001,69852
702.5,-10871,7959,79120,70027
704.5,-11397,8074,79104,70092
706.5,-11627,7868,78968,70075
708.5,-11376,7942,79070,70286
710.5,-11462,8097,79252,70533
712.5,-11988,7879,79072,70411
714.5,-11979,7839,78756,70178
716.5,-11246,8547,78768,70272
718.5,-10709,9312,78901,70462
720.5,-10743,9334,78748,70367
722.5,-10920,8922,78454,70137
724.5,-11126,8600,78257,69989
726.5,-11450,8327,78016,69784
728.5,-11531,8138,77686,69503
730.5,-11164,8232,77501,69373
732.5,-10893,8351,77427,69332
734.5,-11196,8144,77215,69142
736.5,-11733,7778,76955,68909
738.5,-11958,7513,76800,68774
740.5,-11914,7314,76534,68516
742.5,-11939,7148,76116,68115
744.5,-12043,6947,75885,67900
746.5,-12058,6562,75791,67802
748.5,-12066,6294,75508,67524
750.5,-12199,6568,75303,67340
752.5,-12345,6922,75501,67531
754.5,-12436,6617,75624,67619
756.5,-12580,6038,75271,67251
758.5,-12669,6011,74892,66879
760.5,-12409,6367,74850,66828
762.5,-11918,6520,74899,66860
764.5,-11702,6493,74881,66847
766.5,-11970,6397,74832,66812
768.5,-12436,6067,74650,66645
770.5,-12756,5695,74424,66431
772.5,-12853,5652,74414,66423
774.5,-12865,5743,74522,66521
776.5,-12872,5648,74528,66509
778.5,-12771,5604,74542,66489
780.5,-12520,5829,74626,66542
782.5,-12329,6034,74630,66552
784.53,-12365,6035,74615,66549
786.55,-12492,6005,74703,66617
788.58,-12500,5935,74739,66652
790.6,-12317,5733,74612,66586
792.6,-12001,5699,74456,66487
794.6,-11775,6045,74371,66394
796.6,-11881,6366,74389,66373
798.6,-12200,6303,74542,66489
800.6,-12420,6068,74714,66616
802.6,-12555,5869,74756,66631
804.6,-12723,5656,74692,66584
806.6,-12758,5565,74556,66472
808.6,-12686,5679,74379,66285
810.6,-12895,5652,74309,66196
812.6,-13236,5431,74385,66265
814.6,-13024,5547,74477,66349
816.6,-12422,5991,74594,66455
818.6,-12418,5997,74732,66596
820.6,-13062,5522,74691,66578
822.6,-13314,5405,74512,66424
824.6,-12907,5768,74465,66401
826.6,-12598,5923,74490,66461
828.6,-12526,5863,74469,66472
830.6,-12145,6133,74610,66616
832.6,-11664,6497,74831,66821
834.6,-11756,6347,74707,66694
836.6,-12159,5952,74402,66395
