t,az
3.10,2808
5.08,2816
7.05,2806
9.03,2794
11.00,2782
13.00,2772
14.98,2766
16.95,2780
18.93,2798
20.90,2792
22.90,2796
24.88,2792
26.85,2812
28.83,2826
30.80,2818
32.80,2804
34.78,2798
36.75,2782
38.73,2786
40.70,2778
42.70,2764
44.68,2742
46.65,2744
48.63,2756
50.60,2748
52.50,2758
54.50,2762
56.50,2758
58.50,2758
60.50,2746
62.40,2762
64.38,2786
66.35,2782
68.33,2792
70.30,2794
72.30,2796
74.28,2776
76.25,2778
78.23,2798
80.20,2798
82.20,2776
84.18,2758
86.15,2730
88.13,2712
90.10,2708
92.10,2712
94.08,2714
96.05,2712
98.03,2728
100.00,2738
102.00,2736
103.98,2760
105.95,2766
107.93,2738
109.90,2728
111.90,2736
113.88,2744
115.85,2786
117.83,2798
119.80,2798
121.70,2824
123.70,2846
125.70,2872
127.70,2882
129.70,2880
131.60,2878
133.58,2874
135.55,2854
137.53,2832
139.50,2798
141.50,2762
143.48,2710
145.45,2696
147.43,2678
149.40,2658
151.40,2658
153.38,2672
155.35,2662
157.33,2638
159.30,2616
161.30,2608
163.28,2618
165.25,2610
167.23,2620
169.20,2624
171.20,2632
173.18,2676
175.15,2708
177.13,2752
179.10,2780
181.10,2792
183.08,2790
185.05,2794
187.03,2814
189.00,2834
190.90,2848
192.90,2856
194.90,2898
196.90,2932
198.90,2932
200.80,2972
202.78,2984
204.75,2988
206.73,2986
208.70,2960
210.70,2868
212.68,2868
214.65,2750
216.63,2750
218.60,2690
220.60,2690
222.58,2722
224.55,2722
226.53,2776
228.50,2776
230.50,2800
232.48,2786
234.45,2788
236.43,2798
238.40,2792
240.40,2774
242.38,2746
244.35,2740
246.33,2740
248.30,2702
250.30,2684
252.28,2666
254.25,2630
256.23,2610
258.20,2598
260.10,2566
262.10,2532
264.10,2526
266.10,2528
268.10,2494
270.00,2468
271.98,2492
273.95,2510
275.93,2520
277.90,2538
279.90,2556
281.88,2608
283.85,2666
285.83,2700
287.80,2732
289.80,2738
291.78,2748
293.75,2774
295.73,2794
297.70,2810
299.70,2864
301.68,2868
303.65,2842
305.63,2856
307.60,2858
309.60,2878
311.58,2884
313.55,2890
315.53,2894
317.50,2868
319.50,2864
321.48,2880
323.45,2884
325.43,2876
327.40,2868
329.30,2850
331.30,2872
333.30,2890
335.30,2914
337.30,2912
339.20,2896
341.18,2870
343.15,2868
345.13,2860
347.10,2840
349.10,2854
351.08,2832
353.05,2816
355.03,2810
357.00,2816
359.00,2820
360.98,2820
362.95,2824
364.93,2782
366.90,2756
368.90,2740
370.88,2724
372.85,2732
374.83,2746
376.80,2728
378.80,2694
380.78,2690
382.75,2686
384.73,2694
386.70,2690
388.70,2686
390.68,2700
392.65,2718
394.63,2716
396.60,2714
398.50,2728
400.48,2728
402.45,2736
404.43,2744
406.40,2760
408.40,2748
410.38,2746
412.35,2768
414.33,2768
416.30,2776
418.30,2810
420.28,2840
422.25,2842
424.23,2834
426.20,2826
428.20,2820
430.18,2836
432.15,2838
434.13,2846
436.10,2844
438.10,2836
440.08,2798
442.05,2796
444.03,2774
446.00,2768
448.00,2748
449.98,2730
451.95,2722
453.93,2718
455.90,2712
457.90,2734
459.88,2766
461.85,2834
463.83,2912
465.80,2968
467.70,3036
469.70,3080
471.70,3126
473.70,3154
475.70,3154
477.60,3106
479.58,2924
481.55,2924
483.53,2858
485.50,2810
487.50,2766
489.48,2766
491.45,2766
493.43,2766
495.40,2716
497.40,2716
499.38,2644
501.35,2644
503.33,2620
505.30,2628
507.30,2646
509.28,2684
511.25,2744
513.23,2792
515.20,2818
517.20,2844
519.18,2888
521.15,2924
523.13,2932
525.10,2920
527.10,2902
529.08,2882
531.05,2872
533.03,2848
535.00,2808
536.90,2794
538.88,2782
540.85,2772
542.83,2746
544.80,2760
546.80,2756
548.78,2774
550.75,2788
552.73,2814
554.70,2804
556.70,2794
558.68,2788
560.65,2780
562.63,2788
564.60,2800
566.60,2790
568.58,2810
570.55,2798
572.53,2788
574.50,2770
576.50,2776
578.48,2792
580.45,2778
582.43,2796
584.40,2790
586.40,2796
588.38,2784
590.35,2786
592.33,2782
594.30,2768
596.30,2772
598.28,2756
600.25,2764
602.23,2770
604.20,2778
606.10,2790
608.10,2784
610.10,2780
612.10,2786
614.10,2778
616.00,2782
617.98,2766
619.95,2772
621.93,2758
623.90,2744
625.90,2722
627.88,2726
629.85,2730
631.83,2726
633.80,2736
635.80,2742
637.78,2734
639.75,2740
641.73,2758
643.70,2784
645.70,2770
647.68,2760
649.65,2760
651.63,2770
653.60,2782
655.60,2792
657.58,2774
659.55,2746
661.53,2714
663.50,2732
665.50,2736
667.48,2732
669.45,2734
671.43,2732
673.40,2728
675.30,2722
677.28,2714
679.25,2708
681.23,2704
683.20,2722
685.20,2724
687.18,2700
689.15,2660
691.13,2652
693.10,2662
695.10,2656
697.08,2686
699.05,2710
701.03,2704
703.00,2696
705.00,2694
706.98,2724
708.95,2720
710.93,2702
712.90,2704
714.90,2718
716.88,2728
718.85,2726
720.83,2724
722.80,2726
724.80,2738
726.78,2744
728.75,2762
730.73,2760
732.70,2736
734.70,2722
736.68,2728
738.65,2734
740.63,2722
742.60,2736
744.50,2746
746.48,2744
748.45,2716
750.43,2716
752.40,2740
754.40,2762
756.38,2738
758.35,2738
760.33,2760
762.30,2760
764.30,2792
766.28,2792
768.25,2788
770.23,2788
772.20,2726
774.20,2746
776.18,2766
778.15,2776
780.13,2776
782.10,2770
784.10,2764
786.08,2750
788.05,2720
790.03,2714
792.00,2726
794.00,2734
795.98,2710
797.95,2694
799.93,2700
801.90,2710
803.90,2722
805.88,2722
807.85,2742
809.83,2740
811.80,2728
813.70,2732
815.68,2738
817.65,2742
819.63,2708
821.60,2676
823.60,2664
825.58,2680
827.55,2684
829.53,2686
831.50,2700
833.50,2688
835.48,2690
837.45,2686
839.43,2708
841.40,2708
843.40,2684
845.38,2688
847.35,2674
849.33,2694
851.30,2694
853.30,2702
855.28,2726
857.25,2718
859.23,2716
861.20,2724
863.20,2742
865.18,2732
867.15,2714
869.13,2714
871.10,2726
873.10,2728
875.08,2718
877.05,2710
879.03,2712
881.00,2674
882.90,2672
884.88,2704
886.85,2716
888.83,2730
890.80,2708
892.80,2696
894.78,2706
896.75,2740
898.73,2754
900.70,2776
902.70,2786
904.68,2786
906.65,2786
908.63,2798
910.60,2798
912.60,2816
914.58,2818
916.55,2802
918.53,2822
920.50,2808
922.50,2776
924.48,2738
926.45,2708
