t,lead_I,lead_II,v3,v4
1.0,13209,86968,-25910,-17615
3.0,10843,85628,-25453,-17023
5.0,11423,85107,-25709,-17214
7.0,13055,85415,-26266,-17831
9.0,13880,86392,-26540,-18260
11.0,15061,87755,-26845,-18734
13.0,16888,88887,-27391,-19398
15.0,17441,89265,-27568,-19623
17.0,16181,88866,-27080,-19099
19.0,14520,87969,-26478,-18372
21.0,13022,86874,-26106,-17813
23.0,11727,85971,-25821,-17363
25.0,11717,85683,-25791,-17285
27.0,13308,86051,-26267,-17848
29.0,15084,86783,-26877,-18620
31.0,16317,87708,-27170,-19090
33.0,17232,88633,-27223,-19304
35.0,17153,89094,-27116,-19281
37.0,15646,88817,-26712,-18826
39.0,13824,87900,-26186,-18149
41.0,12449,86573,-25886,-17699
43.0,11567,85541,-25764,-17477
45.0,12019,85742,-25646,-17303
47.0,13932,86922,-25688,-17357
49.0,15522,87821,-26082,-17872
51.0,15989,88141,-26661,-18651
53.03,16347,88469,-27071,-19234
55.05,16504,88676,-27112,-19327
57.08,15536,88336,-26818,-18952
59.1,14056,87729,-26346,-18318
61.1,13020,87060,-25888,-17684
63.1,12334,86203,-25636,-17299
65.1,12297,85663,-25689,-17297
67.1,13384,86037,-25968,-17611
69.1,14742,86909,-26350,-18106
71.1,15581,87685,-26756,-18661
73.1,16223,88357,-27008,-19025
75.1,16390,88743,-26876,-18925
77.1,15402,88514,-26429,-18441
79.1,14070,87947,-26008,-17945
81.1,13446,87370,-25783,-17616
83.1,13127,86654,-25676,-17399
85.1,12874,86025,-25682,-17348
87.1,13448,86110,-25894,-17604
89.1,14803,86917,-26234,-18075
91.1,15971,87889,-26484,-18486
93.1,16534,88605,-26588,-18716
95.1,16472,88791,-26626,-18800
97.1,15730,88408,-26542,-18662
99.1,14798,87876,-26197,-18203
101.1,14217,87490,-25705,-17612
103.1,13724,87059,-25396,-17243
105.1,13217,86593,-25435,-17231
107.1,13461,86549,-25744,-17520
109.1,14758,87086,-26172,-18027
111.1,16168,87835,-26527,-18524
113.1,16743,88397,-26631,-18717
115.1,16525,88624,-26501,-18604
117.1,16038,88596,-26251,-18356
119.1,15511,88445,-25886,-17939
121.1,14812,88073,-25490,-17369
123.1,13982,87320,-25321,-17001
125.1,13552,86562,-25438,-17070
127.1,14050,86540,-25624,-17366
129.1,15262,87364,-25814,-17673
131.1,16373,88262,-26084,-17987
133.1,16834,88626,-26286,-18216
135.1,16740,88714,-26209,-18176
137.1,16306,88842,-25936,-17893
139.1,15463,88579,-25679,-17545
141.1,14379,87657,-25506,-17251
143.1,13839,86936,-25382,-17046
145.1,14298,87232,-25282,-16922
147.1,15111,87936,-25276,-16943
149.1,15636,88173,-25517,-17261
151.1,16166,88302,-25929,-17780
153.1,16799,88876,-26123,-18064
155.1,16783,89369,-25928,-17910
157.1,15963,89194,-25648,-17618
159.1,15228,88665,-25517,-17416
161.1,14906,88195,-25383,-17176
163.1,14511,87768,-25155,-16866
165.1,14173,87480,-25058,-16748
167.1,14490,87536,-25265,-16984
169.1,15325,87870,-25604,-17399
171.1,16168,88393,-25808,-17726
173.1,16813,89031,-25846,-17873
175.1,16895,89374,-25842,-17895
177.1,16125,89096,-25774,-17800
179.1,15134,88523,-25555,-17555
181.1,14644,88072,-25304,-17267
183.1,14386,87716,-25228,-17119
185.1,14090,87483,-25300,-17139
187.1,14279,87607,-25393,-17246
189.1,15091,87983,-25534,-17445
191.1,15841,88337,-25767,-17740
193.13,16164,88724,-25954,-17984
195.15,16166,89099,-25939,-18016
197.18,15708,89039,-25752,-17839
199.2,14849,88497,-25544,-17582
201.2,14214,87977,-25403,-17363
203.2,14101,87687,-25349,-17261
205.2,14196,87438,-25447,-17353
207.2,14371,87281,-25723,-17630
209.2,14744,87418,-26001,-17924
211.2,15225,87823,-26092,-18097
213.2,15688,88367,-26074,-18206
215.2,15972,88798,-26096,-18281
217.2,15685,88722,-26059,-18187
219.2,14858,88185,-25856,-17922
221.2,14253,87736,-25663,-17722
223.2,14247,87544,-25653,-17690
225.2,14370,87352,-25745,-17709
227.2,14400,87246,-25836,-17766
229.2,14651,87467,-25966,-17953
231.2,15135,87833,-26135,-18197
233.2,15539,88148,-26227,-18333
235.2,15704,88451,-26181,-18308
237.2,15446,88506,-26050,-18154
239.2,14685,88038,-25884,-17901
241.2,13992,87477,-25684,-17610
243.2,13967,87375,-25519,-17405
245.2,14287,87486,-25541,-17421
247.2,14438,87437,-25761,-17661
249.2,14743,87578,-25960,-17929
251.2,15514,88235,-25982,-18029
253.2,16128,88898,-25928,-17991
255.2,16026,88981,-25893,-17921
257.2,15545,88603,-25809,-17806
259.2,14984,88113,-25657,-17619
261.2,14239,87613,-25554,-17461
263.2,13737,87248,-25573,-17452
265.2,14071,87253,-25658,-17557
267.2,14764,87584,-25730,-17653
269.2,15103,87992,-25805,-17739
271.2,15433,88357,-25933,-17905
273.2,16015,88633,-26012,-18043
275.2,16040,88712,-25892,-17933
277.2,15190,88522,-25702,-17689
279.2,14330,88118,-25682,-17605
281.2,13902,87637,-25734,-17608
283.2,13636,87226,-25680,-17512
285.2,13769,87040,-25694,-17509
287.2,14524,87222,-25878,-17709
289.2,15148,87688,-25970,-17816
291.2,15101,88054,-25926,-17788
293.2,15023,88179,-25995,-17908
295.2,15366,88378,-26074,-18047
297.2,15556,88621,-25934,-17912
299.2,15151,88352,-25804,-17743
301.2,14497,87649,-25864,-17778
303.2,14061,87353,-25863,-17759
305.2,14050,87579,-25802,-17683
307.2,14497,87640,-26006,-17918
309.2,15118,87548,-26318,-18289
311.2,15501,87880,-26330,-18300
313.2,15613,88384,-26205,-18119
315.2,15635,88378,-26259,-18155
317.2,15469,88038,-26289,-18220
319.2,15004,87908,-26093,-18032
321.2,14536,87877,-25916,-17822
323.23,14328,87641,-25924,-17825
325.25,14257,87401,-25957,-17910
327.28,14389,87511,-25962,-17975
329.3,14985,87999,-26021,-18055
331.3,15568,88540,-26067,-18100
333.3,15339,88681,-26020,-18077
335.3,14755,88411,-25956,-18076
337.3,14866,88261,-25898,-18078
339.3,15215,88412,-25766,-17960
341.3,14746,88433,-25602,-17756
343.3,14086,88253,-25522,-17625
345.3,14298,88280,-25505,-17587
347.3,14741,88462,-25476,-17573
349.3,14640,88509,-25491,-17619
351.3,14737,88658,-25607,-17774
353.3,15429,89074,-25736,-17938
355.3,15768,89347,-25764,-17958
357.3,15442,89338,-25687,-17803
359.3,15211,89363,-25562,-17582
361.3,15192,89326,-25459,-17438
363.3,14944,88975,-25428,-17411
365.3,14678,88683,-25438,-17412
367.3,14792,88788,-25448,-17399
369.3,15135,88960,-25525,-17484
371.3,15489,89037,-25692,-17693
373.3,15756,89296,-25812,-17839
375.3,15647,89514,-25802,-17822
377.3,15084,89207,-25731,-17747
379.3,14589,88784,-25615,-17636
381.3,14609,88905,-25469,-17458
383.3,14847,89114,-25474,-17397
385.3,14749,88686,-25697,-17588
387.3,14420,88091,-25909,-17831
389.3,14494,88101,-26018,-17986
391.3,15035,88379,-26193,-18183
393.3,15314,88265,-26382,-18384
395.3,14963,87953,-26338,-18371
397.3,14481,87848,-26159,-18236
399.3,14249,87739,-26137,-18228
401.3,14090,87421,-26224,-18265
403.3,14003,87238,-26187,-18151
405.3,14251,87411,-26084,-18002
407.3,14680,87615,-26130,-18042
409.3,14929,87626,-26321,-18253
411.3,15082,87700,-26470,-18452
413.3,15328,87952,-26510,-18545
415.3,15446,88058,-26554,-18595
417.3,15208,87836,-26642,-18651
419.3,14758,87464,-26675,-18659
421.3,14331,87038,-26646,-18616
423.3,14154,86688,-26625,-18584
425.3,14492,86845,-26531,-18493
427.3,15077,87449,-26356,-18329
429.3,15131,87643,-26398,-18380
431.3,14680,87214,-26730,-18734
433.3,14668,87097,-26877,-18926
435.3,15170,87602,-26623,-18683
437.3,15201,87831,-26405,-18416
439.3,14596,87417,-26475,-18435
441.3,14141,87014,-26520,-18474
443.3,14055,86909,-26412,-18391
445.3,14137,86874,-26425,-18424
447.3,14515,86988,-26594,-18596
449.3,14955,87266,-26681,-18683
451.3,14934,87309,-26671,-18706
453.3,14822,87162,-26708,-18788
455.3,15143,87331,-26732,-18804
457.3,15297,87701,-26628,-18663
459.3,14834,87695,-26490,-18553
461.3,14499,87345,-26462,-18595
463.33,14615,87089,-26531,-18660
465.35,14520,86952,-26627,-18684
467.38,14235,86819,-26719,-18751
469.4,14435,86889,-26755,-18823
471.4,14898,87255,-26681,-18764
473.4,14932,87566,-26573,-18627
475.4,14671,87502,-26571,-18597
477.4,14590,87190,-26677,-18691
479.4,14626,86966,-26764,-18760
481.4,14523,86922,-26751,-18709
483.4,14289,86847,-26661,-18573
485.4,14144,86657,-26588,-18500
487.4,14368,86659,-26625,-18632
489.4,14951,87056,-26719,-18853
491.4,15352,87490,-26685,-18869
493.4,15101,87537,-26456,-18633
495.4,14548,87374,-26154,-18369
497.4,14464,87433,-25864,-18146
499.4,14929,87717,-25586,-17860
501.4,15239,87952,-25353,-17537
503.4,15159,88135,-25175,-17221
505.4,15422,88516,-24965,-16768
507.4,16417,89213,-24707,-16118
509.4,17403,90046,-24525,-15481
511.4,17809,90709,-24495,-15010
513.4,18172,91090,-24584,-14643
515.4,19019,91406,-24811,-14365
517.4,19962,91865,-25242,-14262
519.4,20436,92312,-25779,-14286
521.4,20355,92529,-26182,-14254
523.4,19874,92691,-26366,-14122
525.4,19227,92983,-26552,-14151
527.4,18669,92934,-27007,-14745
529.4,18155,91889,-27740,-16036
531.4,17322,90033,-28539,-17657
533.4,16023,88224,-29224,-19101
535.4,14714,87018,-29703,-20132
537.4,14098,86435,-29876,-20695
539.4,14294,86329,-29690,-20758
541.4,14633,86420,-29273,-20508
543.4,14572,86343,-28880,-20319
545.4,14289,85986,-28641,-20325
547.4,14122,85631,-28424,-20276
549.4,14158,85713,-28020,-19943
551.4,14521,86374,-27517,-19493
553.4,15109,87069,-27261,-19299
555.4,15279,87052,-27322,-19422
557.4,14783,86486,-27343,-19496
559.4,14379,86293,-27101,-19268
561.4,14551,86655,-26808,-18949
563.4,14616,86764,-26724,-18867
565.4,14052,86307,-26821,-19020
567.4,13669,86050,-26919,-19148
569.4,14362,86573,-26895,-19092
571.4,15478,87346,-26773,-18952
573.4,15667,87574,-26673,-18886
575.4,14933,87341,-26605,-18856
577.4,14475,87244,-26495,-18763
579.4,14645,87298,-26416,-18720
581.4,14702,87086,-26471,-18820
583.4,14462,86712,-26550,-18904
585.4,14395,86566,-26578,-18917
587.4,14370,86517,-26688,-19050
589.4,14088,86358,-26855,-19242
591.4,14090,86427,-26844,-19196
593.4,14738,86912,-26682,-18980
595.4,15196,87296,-26597,-18898
597.4,14720,87141,-26569,-18896
599.4,13859,86693,-26476,-18784
601.5,13551,86423,-26409,-18681
603.5,13943,86530,-26457,-18730
605.5,14507,86868,-26517,-18809
607.5,14705,87079,-26539,-18822
609.5,14536,87032,-26569,-18827
611.5,14517,87046,-26592,-18843
613.5,14860,87284,-26578,-18835
615.5,15025,87386,-26553,-18800
617.5,14666,87178,-26490,-18720
619.5,14304,87034,-26365,-18602
621.5,14362,87069,-26304,-18560
623.5,14497,86919,-26393,-18661
625.5,14551,86666,-26495,-18786
627.5,14825,86807,-26474,-18811
629.5,14990,87112,-26416,-18777
631.5,14440,86962,-26403,-18745
633.5,13831,86716,-26353,-18672
635.5,14217,87071,-26254,-18574
637.5,14956,87567,-26236,-18563
639.5,14798,87448,-26305,-18632
641.5,14255,87129,-26327,-18655
643.5,14478,87216,-26294,-18626
645.5,14977,87300,-26294,-18637
647.5,14759,86990,-26316,-18675
649.5,14275,86741,-26359,-18718
651.5,14342,86858,-26483,-18833
653.5,14666,87060,-26596,-18953
655.5,14785,87235,-26536,-18892
657.5,14900,87429,-26387,-18694
659.5,15019,87390,-26336,-18591
661.5,14810,87064,-26362,-18617
663.5,14555,86921,-26372,-18642
665.5,14773,87162,-26360,-18620
667.5,15019,87340,-26286,-18555
669.5,14574,87149,-26151,-18471
671.5,13946,86904,-26120,-18473
673.5,14155,86996,-26240,-18576
675.5,14944,87334,-26292,-18607
677.5,15212,87540,-26189,-18512
679.5,14826,87475,-26121,-18470
681.5,14577,87359,-26165,-18542
683.5,14717,87401,-26161,-18549
685.5,14871,87534,-26055,-18417
687.5,14996,87593,-26015,-18343
689.5,15219,87515,-26135,-18466
691.5,15200,87345,-26272,-18623
693.5,14802,87252,-26269,-18617
695.5,14659,87405,-26183,-18522
697.5,15045,87666,-26134,-18487
699.5,15218,87726,-26087,-18446
701.5,14827,87618,-26011,-18342
703.5,14601,87612,-26025,-18335
705.5,14928,87690,-26129,-18443
707.5,15286,87679,-26116,-18412
709.5,15438,87677,-25969,-18220
711.5,15632,87774,-25939,-18189
713.5,15743,87776,-26096,-18393
715.5,15530,87646,-26206,-18527
717.5,15288,87672,-26104,-18414
719.5,15311,87906,-25869,-18179
721.5,15371,88001,-25676,-17980
723.5,15250,87810,-25654,-17917
725.5,15172,87634,-25767,-17995
727.5,15437,87770,-25836,-18063
729.5,15935,88167,-25761,-17979
731.5,16225,88555,-25630,-17812
733.53,16128,88716,-25564,-17724
735.55,15958,88645,-25609,-17786
737.58,15942,88524,-25710,-17936
739.6,15895,88446,-25754,-18046
741.6,15746,88256,-25742,-18074
743.6,15611,87890,-25781,-18084
745.6,15340,87647,-25805,-18046
747.6,14937,87794,-25663,-17883
749.6,14998,88137,-25520,-17768
751.6,15641,88309,-25627,-17907
753.6,15915,88234,-25799,-18104
755.6,15437,88090,-25760,-18094
757.6,15201,88071,-25681,-18017
759.6,15686,88250,-25754,-18040
761.6,15919,88505,-25735,-17972
763.6,15347,88588,-25471,-17726
765.6,14745,88382,-25278,-17577
767.6,14702,88085,-25368,-17657
769.6,14926,88046,-25530,-17770
771.6,15155,88281,-25592,-17813
773.6,15338,88363,-25621,-17863
775.6,15311,88102,-25643,-17899
777.6,15162,87922,-25620,-17872
779.6,15204,88068,-25605,-17856
781.6,15308,88143,-25629,-17874
783.6,15168,87945,-25638,-17859
785.6,14937,87832,-25659,-17853
787.6,14867,87889,-25757,-17959
789.6,14929,87821,-25875,-18126
791.6,15064,87710,-25936,-18246
793.6,15149,87829,-25953,-18305
795.6,14966,87994,-25933,-18299
