t,pcg
0.0,28
1.0,20
2.0,22
3.0,10
4.0,-7
5.0,7
6.0,13
7.0,1
8.0,-1
9.0,5
10.0,4
11.0,-11
12.0,-16
13.0,-4
14.0,12
15.0,27
16.0,29
17.0,22
18.0,17
19.0,15
20.0,13
21.0,5
22.0,-5
23.0,-8
24.0,-9
25.0,-14
26.0,-15
27.0,-9
28.0,-2
29.0,13
30.0,34
31.0,48
32.0,62
33.0,68
34.0,61
35.0,58
36.0,47
37.0,19
38.0,-1
39.0,0
40.0,16
41.0,43
42.0,72
43.0,80
44.0,55
45.0,10
46.0,-34
47.0,-64
48.0,-81
49.0,-87
50.0,-84
51.0,-88
52.0,-102
53.0,-115
54.0,-111
55.0,-95
56.0,-77
57.0,-45
58.0,-22
59.0,-27
60.0,-37
61.0,-40
62.0,-36
63.0,-18
64.0,3
65.0,11
66.0,8
67.0,6
68.0,5
69.0,1
70.0,0
71.0,-1
72.0,-10
73.0,-24
74.0,-37
75.0,-43
76.0,-34
77.0,-21
78.0,-17
79.0,-20
80.0,-20
81.0,-20
82.0,-30
83.0,-49
84.0,-64
85.0,-63
86.0,-41
87.0,-22
88.0,-19
89.0,-17
90.0,-25
91.0,-28
92.0,-7
93.0,13
94.0,25
95.0,41
96.0,41
97.0,23
98.0,7
99.0,1
100.0,-6
101.0,-1
102.0,28
103.0,45
104.0,39
105.0,36
106.0,33
107.0,13
108.0,-3
109.0,1
110.0,-6
111.0,-10
112.0,15
113.0,38
114.0,53
115.0,62
116.0,59
117.0,41
118.0,21
119.0,17
120.0,18
121.0,18
122.0,34
123.0,59
124.0,69
125.0,64
126.0,59
127.0,41
128.0,6
129.0,-23
130.0,-29
131.0,-22
132.0,-10
133.0,16
134.0,59
135.0,97
136.0,107
137.0,97
138.0,73
139.0,20
140.0,-41
141.0,-81
142.0,-112
143.0,-145
144.0,-169
145.0,-176
146.0,-165
147.0,-139
148.0,-109
149.0,-75
150.0,-26
151.0,29
152.0,72
153.0,107
154.0,126
155.0,113
156.0,73
157.0,32
158.0,-2
159.0,-48
160.0,-96
161.0,-138
162.0,-170
163.0,-192
164.0,-234
165.0,-272
166.0,-288
167.0,-307
168.0,-251
169.0,-95
170.0,39
171.0,147
172.0,284
173.0,327
174.0,299
175.0,303
176.0,254
177.0,189
178.0,203
179.0,318
180.0,431
181.0,388
182.0,305
183.0,248
184.0,142
185.0,73
186.0,76
187.0,-20
188.0,-153
189.0,-157
190.0,-155
191.0,-125
192.0,-28
193.0,18
194.0,76
195.0,173
196.0,205
197.0,213
198.0,200
199.0,99
200.0,-19
201.0,-41
202.0,-8
203.0,-20
204.0,-44
205.0,-87
206.0,-191
207.0,-314
208.0,-421
209.0,-492
210.0,-500
211.0,-436
212.0,-325
213.0,-212
214.0,-120
215.0,-69
216.0,-71
217.0,-109
218.0,-154
219.0,-182
220.0,-189
221.0,-167
222.0,-103
223.0,-36
224.0,12
225.0,46
226.0,51
227.0,24
228.0,-24
229.0,-77
230.0,-101
231.0,-73
232.0,-14
233.0,38
234.0,70
235.0,82
236.0,74
237.0,78
238.0,129
239.0,199
240.0,227
241.0,212
242.0,158
243.0,99
244.0,100
245.0,134
246.0,179
247.0,242
248.0,280
249.0,273
250.0,250
251.0,223
252.0,192
253.0,158
254.0,125
255.0,90
256.0,54
257.0,31
258.0,22
259.0,14
260.0,4
261.0,-7
262.0,-14
263.0,-26
264.0,-37
265.0,-41
266.0,-48
267.0,-62
268.0,-84
269.0,-101
270.0,-98
271.0,-89
272.0,-79
273.0,-72
274.0,-74
275.0,-81
276.0,-93
277.0,-105
278.0,-117
279.0,-127
280.0,-119
281.0,-98
282.0,-79
283.0,-69
284.0,-68
285.0,-68
286.0,-69
287.0,-73
288.0,-61
289.0,-39
290.0,-20
291.0,4
292.0,25
293.0,22
294.0,5
295.0,-4
296.0,-1
297.0,8
298.0,23
299.0,39
300.0,39
301.0,24
302.0,3
303.0,-17
304.0,-19
305.0,-5
306.0,13
307.0,21
308.0,17
309.0,17
310.0,28
311.0,40
312.0,41
313.0,28
314.0,12
315.0,-17
316.0,-42
317.0,-35
318.0,-26
319.0,-7
320.0,17
321.0,-6
322.0,-35
323.0,-29
324.0,-25
325.0,-18
326.0,18
327.0,40
328.0,27
329.0,7
330.0,-9
331.0,-19
332.0,6
333.0,53
334.0,70
335.0,59
336.0,44
337.0,32
338.0,30
339.0,42
340.0,47
341.0,44
342.0,42
343.0,47
344.0,61
345.0,63
346.0,60
347.0,48
348.0,16
349.0,-8
350.0,-21
351.0,-22
352.0,2
