t,lead_I,lead_II,v3,v4
0.1,-103,79536,-76280,-82746
2.1,-355,79067,-76623,-83192
4.1,171,79328,-76597,-83155
6.1,581,79568,-76598,-83119
8.1,590,79657,-76744,-83244
10.1,771,80083,-76643,-83079
12.1,905,80420,-76192,-82548
14.1,673,80248,-75816,-82162
16.1,583,80093,-75737,-82120
18.1,693,80064,-75755,-82155
20.1,406,79657,-75841,-82260
22.1,-14,79234,-76119,-82573
24.1,258,79550,-76354,-82799
26.1,1124,80269,-76337,-82710
28.1,1937,80678,-76322,-82613
30.1,2402,80843,-76390,-82607
32.1,2312,80968,-76208,-82354
34.1,1696,80952,-75805,-81911
36.1,1132,80843,-75592,-81705
38.1,826,80611,-75665,-81806
40.1,366,80011,-75866,-82034
42.1,-53,79363,-76113,-82297
44.1,186,79315,-76277,-82436
46.1,833,79781,-76279,-82384
48.1,1355,80384,-76216,-82280
50.1,1901,81176,-76044,-82073
52.1,2391,81827,-75727,-81707
54.1,2174,81532,-75594,-81547
56.1,1254,80464,-75775,-81747
58.1,368,79744,-75852,-81863
60.1,19,79806,-75728,-81778
62.08,328,80175,-75818,-81904
64.05,1028,80489,-76088,-82176
66.03,1499,80745,-76114,-82176
68.0,1724,81057,-75967,-82008
70.0,2229,81473,-75919,-81935
72.0,2590,81739,-75850,-81823
74.0,1973,81572,-75670,-81639
76.0,1022,81201,-75594,-81626
78.0,793,80939,-75668,-81766
80.0,806,80639,-75741,-81872
82.0,407,80248,-75808,-81973
84.0,234,80149,-75906,-82110
86.0,635,80443,-75974,-82176
88.0,924,80801,-76003,-82173
90.0,923,81070,-76001,-82159
92.0,974,81215,-75911,-82086
94.0,842,81042,-75799,-81991
96.0,458,80581,-75847,-82055
98.0,352,80185,-76052,-82301
100.0,338,80008,-76197,-82511
102.0,-169,79955,-76184,-82540
104.0,-527,80006,-76194,-82544
106.0,135,80182,-76406,-82737
108.0,1114,80450,-76654,-82984
110.0,1341,80762,-76622,-82954
112.0,1013,80886,-76376,-82694
114.0,634,80540,-76260,-82573
116.0,125,79905,-76327,-82657
118.0,-348,79493,-76383,-82749
120.0,-268,79428,-76494,-82909
122.0,221,79443,-76820,-83276
124.0,435,79480,-77132,-83592
126.0,245,79686,-77097,-83537
128.0,194,79984,-76828,-83251
130.0,564,80161,-76674,-83076
132.0,945,80202,-76704,-83076
134.0,798,80146,-76758,-83132
136.0,123,79883,-76775,-83191
138.0,-546,79462,-76804,-83254
140.0,-740,79218,-76853,-83314
142.0,-502,79268,-76913,-83388
144.0,-147,79372,-76991,-83477
146.0,199,79461,-77035,-83494
148.0,477,79684,-76974,-83384
150.0,523,79932,-76872,-83254
152.0,428,80020,-76837,-83220
154.0,409,80032,-76804,-83199
156.0,168,79842,-76718,-83136
158.0,-533,79133,-76774,-83235
160.0,-901,78454,-77026,-83534
162.0,-245,78853,-77102,-83629
164.0,560,79971,-76844,-83355
166.0,470,80365,-76686,-83177
168.0,56,79876,-76885,-83366
170.0,227,79568,-77096,-83555
172.0,534,79608,-77082,-83511
174.0,238,79459,-76988,-83424
176.0,-316,79353,-76851,-83332
178.0,-517,79599,-76661,-83170
180.0,-446,79628,-76662,-83165
181.98,-328,79196,-76927,-83435
183.95,-63,79003,-77149,-83683
185.93,299,79320,-77193,-83729
187.9,405,79637,-77182,-83688
189.9,148,79798,-77069,-83546
