t,az
2.60,-1366
4.58,-1430
6.55,-1506
8.53,-1540
10.50,-1528
12.50,-1562
14.48,-1580
16.45,-1578
18.43,-1602
20.40,-1594
22.40,-1522
24.38,-1490
26.35,-1486
28.33,-1474
30.30,-1412
32.30,-1360
34.28,-1306
36.25,-1238
38.23,-1184
40.20,-1116
42.20,-1054
44.18,-1004
46.15,-978
48.13,-966
50.10,-934
52.10,-880
54.08,-860
56.05,-840
58.03,-798
60.00,-782
61.90,-770
63.90,-722
65.90,-676
67.90,-670
69.90,-690
71.80,-698
73.78,-680
75.75,-652
77.73,-616
79.70,-560
81.70,-500
83.68,-432
85.65,-368
87.63,-332
89.60,-308
91.60,-316
93.58,-310
95.55,-320
97.53,-334
99.50,-354
101.50,-368
103.48,-392
105.45,-388
107.43,-400
109.40,-434
111.40,-466
113.38,-492
115.35,-486
117.33,-450
119.30,-422
121.30,-410
123.28,-384
125.25,-372
127.23,-354
129.20,-324
131.10,-326
133.10,-324
135.10,-326
137.10,-354
139.10,-350
141.00,-356
142.98,-370
144.95,-402
146.93,-430
148.90,-430
150.90,-446
152.88,-446
154.85,-448
156.83,-448
158.80,-446
160.80,-446
162.78,-456
164.75,-446
166.73,-448
168.70,-422
170.70,-406
172.68,-384
174.65,-390
176.63,-386
178.60,-400
180.60,-398
182.58,-398
184.55,-386
186.53,-362
188.50,-344
190.50,-348
192.48,-304
194.45,-270
196.43,-252
198.40,-236
200.30,-206
202.30,-194
204.30,-142
206.30,-94
208.30,-28
210.20,-10
212.18,2
214.15,-4
216.13,-4
218.10,8
220.10,-36
222.08,-64
224.05,-104
226.03,-120
228.00,-126
230.00,-174
231.98,-218
233.95,-232
235.93,-242
237.90,-272
239.90,-294
241.88,-330
243.85,-388
245.83,-410
247.80,-428
249.80,-454
251.78,-462
253.75,-458
255.73,-466
257.70,-494
259.70,-516
261.68,-518
263.65,-514
265.63,-460
267.60,-406
269.50,-338
271.50,-234
273.50,-134
275.50,-16
277.50,72
279.40,132
281.38,130
283.35,106
285.33,34
287.30,-76
289.30,-196
291.28,-282
293.25,-366
295.23,-464
297.20,-602
299.20,-786
301.18,-902
303.15,-912
305.13,-918
307.10,-998
309.10,-1120
311.08,-1142
313.05,-1070
315.03,-912
317.00,-672
319.00,-370
320.98,2
322.95,332
324.93,548
326.90,594
328.90,484
330.88,282
332.85,-8
334.83,-328
336.80,-646
338.70,-940
340.70,-1198
342.70,-1348
344.70,-1394
346.70,-1378
348.60,-1322
350.58,-1206
352.55,-976
354.53,-678
356.50,-350
358.50,-10
360.48,306
362.45,550
364.43,708
366.40,754
368.40,734
370.38,688
372.35,594
374.33,524
376.30,462
378.30,416
380.28,408
382.25,374
384.23,358
386.20,330
388.20,314
390.18,280
392.15,272
394.13,244
396.10,172
398.10,172
400.08,126
402.05,88
404.03,-78
406.00,-78
407.90,-222
409.90,-222
411.90,-386
413.90,-386
415.90,-464
417.80,-526
419.78,-570
421.75,-588
423.73,-592
425.70,-580
427.70,-546
429.68,-476
431.65,-422
433.63,-348
435.60,-270
437.60,-178
439.58,-82
441.55,-22
443.53,52
445.50,142
447.50,198
449.48,282
451.45,386
453.43,476
455.40,568
457.40,690
459.38,822
461.35,898
463.33,920
465.30,892
467.30,802
469.28,676
471.25,562
473.23,414
475.20,282
477.10,174
479.10,66
481.10,-36
483.10,-112
485.10,-152
487.00,-192
488.98,-214
490.95,-212
492.93,-212
494.90,-216
496.90,-226
498.88,-236
500.85,-250
502.83,-260
504.80,-264
506.80,-290
508.78,-288
510.75,-288
512.73,-290
514.70,-282
516.70,-270
518.68,-268
520.65,-248
522.63,-232
524.60,-222
526.60,-204
528.58,-172
530.55,-176
532.53,-182
534.50,-188
536.50,-192
538.48,-218
540.45,-220
542.43,-210
544.40,-188
546.30,-178
548.30,-138
550.30,-100
552.30,-34
554.30,20
556.20,46
558.18,82
560.15,88
562.13,104
564.10,122
566.10,132
568.08,138
570.05,158
572.03,192
574.00,188
576.00,192
577.98,186
579.95,164
581.93,140
583.90,124
585.90,114
587.88,108
589.85,108
591.83,84
593.80,26
595.80,-8
597.78,-14
599.75,-26
601.73,-34
603.70,-58
605.70,-68
607.68,-104
609.65,-116
611.63,-162
613.60,-154
615.50,-152
617.48,-168
619.45,-192
621.43,-212
623.40,-222
625.40,-242
627.38,-280
629.35,-328
631.33,-382
633.30,-442
635.30,-520
637.28,-608
639.25,-674
641.23,-726
643.20,-776
645.20,-756
647.18,-756
649.15,-692
651.13,-648
653.10,-458
655.10,-458
657.08,-258
659.05,-258
661.03,-284
663.00,-284
665.00,-550
666.98,-754
668.95,-970
670.93,-1152
672.90,-1262
674.90,-1342
676.88,-1464
678.85,-1560
680.83,-1580
682.80,-1602
684.70,-1678
686.70,-1790
688.70,-1878
690.70,-1760
692.70,-1416
694.60,-930
696.58,-392
698.55,142
700.53,626
702.50,1002
704.50,1276
706.48,1404
708.45,1322
710.43,1040
712.40,612
714.40,100
716.38,-400
718.35,-854
720.33,-1234
722.30,-1444
724.30,-1516
726.28,-1518
728.25,-1426
730.23,-1274
732.20,-1038
734.20,-768
736.18,-464
738.15,-184
740.13,8
742.10,80
744.10,80
746.08,30
748.05,-98
750.03,-202
752.00,-280
753.90,-368
755.88,-388
757.85,-392
759.83,-400
761.80,-368
763.80,-334
765.78,-322
767.75,-284
769.73,-234
771.70,-226
773.70,-226
775.68,-220
777.65,-246
779.63,-286
781.60,-346
783.60,-406
785.58,-496
787.55,-578
789.53,-638
791.50,-724
793.50,-822
