t,pcg
0.0,-5
1.0,0
2.0,5
3.0,2
4.0,-1
5.0,3
6.0,-1
7.0,-1
8.0,1
9.0,-4
10.0,-4
11.0,-9
12.0,-12
13.0,-8
14.0,-15
15.0,-22
16.0,-13
17.0,-5
18.0,-6
19.0,-2
20.0,-1
21.0,-6
22.0,-4
23.0,0
24.0,-5
25.0,-2
26.0,9
27.0,4
28.0,5
29.0,18
30.0,4
31.0,-12
32.0,-5
33.0,-7
34.0,-5
35.0,7
36.0,4
37.0,2
38.0,10
39.0,6
40.0,-2
41.0,1
42.0,1
43.0,-1
44.0,-4
45.0,-6
46.0,1
47.0,7
48.0,4
49.0,-2
50.0,-5
51.0,3
52.0,5
53.0,-10
54.0,-18
55.0,-14
56.0,-17
57.0,-14
58.0,2
59.0,7
60.0,5
61.0,3
62.0,-7
63.0,-13
64.0,-17
65.0,-12
66.0,2
67.0,6
68.0,11
69.0,17
70.0,23
71.0,30
72.0,31
73.0,27
74.0,26
75.0,30
76.0,24
77.0,14
78.0,17
79.0,16
80.0,7
81.0,12
82.0,20
83.0,5
84.0,-10
85.0,-10
86.0,-13
87.0,-22
88.0,-24
89.0,-28
90.0,-36
91.0,-41
92.0,-46
93.0,-51
94.0,-50
95.0,-55
96.0,-66
97.0,-50
98.0,-22
99.0,5
100.0,49
101.0,74
102.0,75
103.0,72
104.0,50
105.0,24
106.0,16
107.0,-7
108.0,-41
109.0,-45
110.0,-36
111.0,-23
112.0,10
113.0,42
114.0,60
115.0,73
116.0,74
117.0,45
118.0,10
119.0,-22
120.0,-52
121.0,-71
122.0,-76
123.0,-67
124.0,-53
125.0,-31
126.0,-4
127.0,8
128.0,11
129.0,17
130.0,2
131.0,-21
132.0,-30
133.0,-58
134.0,-81
135.0,-73
136.0,-66
137.0,-49
138.0,-1
139.0,38
140.0,61
141.0,94
142.0,111
143.0,106
144.0,102
145.0,90
146.0,46
147.0,14
148.0,5
149.0,-24
150.0,-36
151.0,-9
152.0,0
153.0,-4
154.0,9
155.0,21
156.0,10
157.0,-9
158.0,-23
159.0,-43
160.0,-64
161.0,-50
162.0,-34
163.0,-31
164.0,-16
165.0,-10
166.0,-13
167.0,-11
168.0,-4
169.0,1
170.0,4
171.0,8
172.0,4
173.0,1
174.0,12
175.0,19
176.0,21
177.0,32
178.0,41
179.0,41
180.0,30
181.0,19
182.0,18
183.0,15
184.0,-2
185.0,-13
186.0,-13
187.0,-23
188.0,-28
189.0,-18
190.0,-10
191.0,-6
192.0,8
193.0,24
194.0,21
195.0,18
196.0,18
197.0,9
198.0,-13
199.0,-26
200.0,-21
201.0,-16
202.0,-17
203.0,-17
204.0,-12
205.0,-2
206.0,-2
207.0,-12
208.0,-14
209.0,-7
210.0,-3
211.0,-2
212.0,-9
213.0,-13
214.0,-5
215.0,0
216.0,1
217.0,7
218.0,11
