t,pcg
0.0,17
1.0,21
2.0,18
3.0,27
4.0,16
5.0,-16
6.0,-33
7.0,-32
8.0,-27
9.0,-19
10.0,1
11.0,8
12.0,-5
13.0,7
14.0,16
15.0,5
16.0,12
17.0,7
18.0,1
19.0,13
20.0,17
21.0,16
22.0,-3
23.0,-15
24.0,-7
25.0,-4
26.0,-5
27.0,-1
28.0,5
29.0,3
30.0,14
31.0,30
32.0,26
33.0,19
34.0,27
35.0,33
36.0,33
37.0,31
38.0,26
39.0,23
40.0,22
41.0,26
42.0,26
43.0,25
44.0,32
45.0,28
46.0,5
47.0,-5
48.0,-8
49.0,-21
50.0,-14
51.0,3
52.0,-3
53.0,-7
54.0,0
55.0,-3
56.0,-7
57.0,-9
58.0,-12
59.0,-8
60.0,-4
61.0,-11
62.0,-8
63.0,1
64.0,-8
65.0,-23
66.0,-14
67.0,7
68.0,7
69.0,-1
70.0,8
71.0,17
72.0,7
73.0,-6
74.0,-3
75.0,15
76.0,20
77.0,22
78.0,30
79.0,40
80.0,28
81.0,-14
82.0,-21
83.0,2
84.0,0
85.0,-16
86.0,-6
87.0,16
88.0,4
89.0,-21
90.0,0
91.0,26
92.0,11
93.0,-1
94.0,12
95.0,10
96.0,-19
97.0,-36
98.0,-20
99.0,-6
100.0,-29
101.0,-44
102.0,-15
103.0,-4
104.0,-47
105.0,-67
106.0,-28
107.0,-11
108.0,-36
109.0,-28
110.0,4
111.0,-10
112.0,-57
113.0,-58
114.0,-19
115.0,-26
116.0,-46
117.0,4
118.0,51
119.0,16
120.0,-29
121.0,-8
122.0,24
123.0,10
124.0,-3
125.0,29
126.0,41
127.0,-13
128.0,-46
129.0,-4
130.0,-4
131.0,-63
132.0,-23
133.0,71
134.0,29
135.0,-50
136.0,-13
137.0,19
138.0,-27
139.0,-30
140.0,28
141.0,46
142.0,7
143.0,-12
144.0,7
145.0,-5
146.0,-40
147.0,-7
148.0,67
149.0,61
150.0,10
151.0,17
152.0,24
153.0,-28
154.0,-42
155.0,21
156.0,48
157.0,-2
158.0,-20
159.0,11
160.0,-25
161.0,-64
162.0,16
163.0,98
164.0,69
165.0,31
166.0,45
